Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-30Z_77	Y_-25Z_82	Y_-20Z_87	Y_-15Z_92	Y_-10Z_97	Y_-5Z_102	Y_0Z_72	Y_5Z_67	Y_10Z_62	Y_15Z_57	
341.250000	-5.964962	-2.663123	-1.374864	-4.270740	-9.467076	-10.376435	-7.805331	-1.515598	-3.642849	1.753764	
341.300018	-5.575236	-2.213856	-2.933765	-4.232850	-4.757896	-9.120654	-9.845976	1.575140	-6.690284	3.128628	
341.350006	-6.121934	-5.001474	-4.249088	-1.829544	-4.736245	-6.262669	-10.392673	-0.660368	-8.487350	3.366793	
341.399994	-5.093493	-5.439915	-4.579272	-3.772757	-4.411474	-6.197714	-8.000194	0.552111	-7.269459	3.117802	
341.450012	-3.236885	-4.503492	-6.441293	-5.217988	-4.346519	-7.626707	-7.188266	3.415509	-7.675423	4.400648	
341.500000	-1.488534	-6.219366	-6.338449	-5.856705	-5.245053	-8.687626	-7.670010	0.665781	-7.913588	5.407438	
341.550018	-0.736148	-5.153034	-6.912211	-7.745790	-7.545514	-4.779547	-8.579369	-1.840369	-7.329000	-1.071744	
341.600006	-0.606239	-3.788996	-6.549550	-6.511660	-6.425054	-5.412851	-5.277530	-4.368171	-8.546892	0.514221	
341.649994	0.000000	-3.458812	-7.464322	-4.709180	-8.665975	-2.987894	-6.701109	-5.623952	-9.218085	1.309910	
341.700012	0.822753	-1.932388	-6.295146	-4.092115	-7.621294	-0.730735	-4.974410	-3.366793	-11.772951	0.000000	
341.750000	0.108257	-0.368074	-7.101661	-3.447986	-7.031293	-4.741657	-3.534592	-3.783583	-9.147718	-2.316700	
341.800018	-0.086606	0.086606	-6.544137	-1.115047	-7.567166	-2.619820	-4.368171	-4.184134	-7.161202	-0.259817	
341.850006	-0.497982	-0.048716	-7.334413	0.433028	-8.471112	-5.142209	-2.441196	-2.847160	-9.315516	-0.005413	
341.899994	-1.477708	3.123215	-8.287075	-2.040645	-8.460286	-4.194960	-1.428993	-1.807892	-9.320930	1.531837	
341.950012	-3.426335	5.916246	-6.630743	-1.006790	-5.077254	-4.600924	-3.843124	-3.307252	-7.762028	3.983858	
342.000000	-2.240920	6.349274	-3.209821	-0.519634	-5.515695	-4.887805	-6.560375	-5.282943	-6.690284	2.701013	
342.050018	-1.569727	5.033951	-2.619820	-2.663123	-8.038084	-5.396613	-8.449460	-4.822850	-8.536066	2.841747	
342.100006	-1.217891	2.332939	-0.736148	-4.130005	-7.329000	-6.170650	-7.269459	-4.097528	-8.086800	4.433125	
342.149994	-0.844405	1.661745	-2.430370	-6.636155	-6.397990	-4.335694	-7.464322	-3.404683	-8.265424	5.190924	
342.200012	-0.362661	0.844405	-2.489912	-6.495421	-6.652394	-4.010922	-4.882391	-5.569824	-9.981297	2.695600	
342.250000	0.308533	1.066332	-1.894498	-7.128725	-3.031197	-4.968997	-8.530653	-6.138173	-9.353407	-0.492569	
342.300018	-0.974313	1.342387	0.102844	-5.753860	-2.468260	-6.592853	-7.247808	-5.818815	-8.406157	-1.732112	
342.350006	-1.093396	2.538627	-1.044680	-6.977165	-2.690187	-5.580649	-3.009545	-4.400648	-7.529276	-0.995965	
342.399994	-1.050093	2.111012	-1.575140	-6.987991	-5.028539	-7.778267	-3.031197	-4.514318	-8.303313	-3.188169	
342.450012	-0.205688	1.997342	-0.384312	-4.979823	-6.695697	-6.203127	-3.144866	-6.392577	-7.025881	-4.503492	
342.500000	-1.423580	3.052848	-1.266607	-6.056980	-4.990649	-4.839089	-2.235507	-4.876979	-6.397990	-4.600924	
342.550018	-2.906701	2.944591	-0.774038	-6.235604	-3.929730	-5.093493	-0.682019	-5.006887	-6.733587	-5.661842	
342.600006	-1.591378	-0.974313	-0.806515	-7.172028	-3.626610	-6.950101	3.134041	-7.393954	-5.932485	-3.632023	
342.649994	0.064954	-1.596791	1.077157	-6.982578	-1.997342	-8.200469	0.876882	-10.549646	-4.801199	-1.688810	
342.700012	-1.434406	-1.309910	-1.006790	-7.751203	-0.649542	-7.291111	0.151560	-7.496799	-3.518353	-3.778170	
342.750000	-3.821473	-0.931010	-1.585965	-9.651114	-3.772757	-7.036706	0.075780	-9.862214	-5.261291	-7.789093	
342.800018	-3.767344	-2.608994	0.005413	-7.799918	-4.092115	-7.762028	1.629268	-10.798637	-2.446609	-6.890559	
342.850006	-1.564314	-2.668535	-1.964865	-8.005607	-3.090738	-7.399367	2.138076	-9.255975	-3.209821	-8.855424	
342.899994	-3.020371	-2.370829	-2.500737	-6.749825	-0.828166	-5.770099	1.872846	-7.518450	-4.449364	-6.663219	
342.950012	-4.222024	-0.541285	-0.801102	-6.890559	-2.906701	-5.862118	4.985236	-6.479183	-4.173308	-4.871566	
343.000000	-6.495421	-2.159728	2.636058	-5.039364	-1.856608	-6.213953	3.848537	-6.084044	-6.084044	-7.036706	
343.050018	-3.886427	-3.134041	2.165140	-5.699732	-2.159728	-6.722761	6.370925	-5.970375	-6.760651	-6.046154	
