HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	LSSGagMya 	LSSGagMza 	LSSGagMys 	LSSGagMzs 	
(s)	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
20.750000	709.123111	-1930.303778	-2044.931323	217.220393	
20.800000	585.543579	-1961.564005	-2036.136869	211.521546	
20.850000	463.693460	-1988.559464	-2031.662296	204.279373	
20.900000	342.742243	-2013.017114	-2032.519175	196.408197	
20.950000	221.640351	-2036.003857	-2039.331508	188.582917	
21.000000	99.005053	-2057.456334	-2051.828843	181.460869	
21.050000	-26.034354	-2076.984082	-2069.743494	175.223544	
21.100000	-154.792274	-2092.834224	-2091.607362	170.572998	
21.150000	-287.628482	-2103.862760	-2116.807259	167.616966	
21.200000	-424.549720	-2107.969650	-2143.846201	166.440663	
21.250000	-565.115688	-2102.810388	-2170.994568	167.180876	
21.300000	-708.086937	-2086.087883	-2196.440270	169.705810	
21.350000	-851.840850	-2055.898703	-2218.579813	173.943536	
21.400000	-994.388564	-2010.833063	-2236.053078	179.792118	
21.450000	-1133.744688	-1950.212016	-2248.029612	187.262298	
21.500000	-1267.531839	-1874.422926	-2254.276676	195.793002	
21.550000	-1393.728779	-1784.676086	-2255.127474	204.812826	
21.600000	-1510.777553	-1682.896536	-2251.429406	213.669989	
21.650000	-1618.107427	-1571.575770	-2244.743844	221.917704	
21.700000	-1714.609433	-1453.343824	-2236.068748	228.232432	
21.750000	-1801.108021	-1331.136209	-2227.563356	232.111450	
21.800000	-1878.547289	-1207.067579	-2220.717038	233.167514	
21.850000	-1948.286849	-1082.615543	-2216.836862	231.326273	
21.900000	-2011.514700	-958.604881	-2216.705421	226.566085	
21.950000	-2068.937024	-835.067422	-2220.326635	219.059246	
22.000000	-2121.103803	-711.294182	-2227.359225	209.504996	
22.050000	-2168.079711	-586.040752	-2237.059101	198.949709	
22.100000	-2209.556177	-457.972312	-2248.627820	188.549239	
22.150000	-2244.832811	-325.847911	-2261.248920	179.457124	
22.200000	-2273.005414	-188.770202	-2274.285323	172.671424	
22.250000	-2292.953063	-46.253341	-2287.187550	168.959241	
22.300000	-2303.304778	101.626675	-2299.363729	168.726283	
22.350000	-2302.801459	254.055502	-2310.388875	171.880969	
22.400000	-2290.462431	409.720300	-2319.999215	178.027675	
22.450000	-2265.466522	566.548680	-2327.800714	186.170957	
22.500000	-2227.655260	722.159464	-2333.647747	195.065590	
22.550000	-2177.029882	874.379842	-2337.196907	203.740259	
22.600000	-2114.124858	1020.923249	-2338.217740	211.059057	
22.650000	-2040.028119	1159.669725	-2336.651682	215.890101	
22.700000	-1956.207095	1288.976416	-2332.587722	217.349132	
22.750000	-1864.328158	1407.751995	-2326.225807	214.844974	
22.800000	-1766.013096	1515.590504	-2317.854660	208.245393	
22.850000	-1662.830924	1612.732137	-2307.985264	197.779443	
22.900000	-1556.095508	1699.987948	-2297.286507	184.030476	
22.950000	-1446.692339	1778.554885	-2286.480849	167.873833	
23.000000	-1335.260261	1849.817568	-2276.440317	150.212129	
23.050000	-1222.045526	1915.203310	-2268.034248	131.981404	
23.100000	-1106.918227	1975.955067	-2262.002891	114.059306	
23.150000	-989.444219	2032.942136	-2258.851381	97.179050	
23.200000	-869.044310	2086.607498	-2258.863364	81.892126	
23.250000	-745.055790	2136.874348	-2261.998449	68.574286	
23.300000	-616.970808	2183.000744	-2267.787602	57.302301	
23.350000	-484.301694	2223.933171	-2275.543925	48.225666	
23.400000	-346.843381	2258.190320	-2284.296901	41.375265	
23.450000	-204.710106	2284.140277	-2293.000382	36.763586	
23.500000	-58.504919	2299.931625	-2300.420546	34.242501	
23.550000	90.852948	2304.044868	-2305.588767	33.734981	
23.600000	242.088387	2295.289909	-2307.754419	35.100943	
23.650000	393.653809	2273.017727	-2306.538813	38.109872	
23.700000	543.923544	2237.206335	-2301.985998	42.481062	
23.750000	691.263581	2188.334049	-2294.420087	47.829199	
23.800000	834.264249	2127.673895	-2284.756493	53.669243	
23.850000	971.809335	2056.864237	-2274.108876	59.431325	
23.900000	1103.140037	1977.711667	-2263.647393	64.511881	
23.950000	1227.964627	1892.042469	-2254.560819	68.390475	
24.000000	1346.393095	1801.445849	-2247.884811	70.681529	
24.050000	1458.847204	1707.154334	-2244.448324	71.160918	
24.100000	1565.854718	1609.788728	-2244.647845	69.831884	
24.150000	1668.022244	1509.542820	-2248.675682	66.902543	
24.200000	1765.782483	1405.967655	-2256.276206	62.857485	
24.250000	1859.297268	1298.186427	-2266.906787	58.383369	
24.300000	1948.321181	1185.044697	-2279.767409	54.290471	
24.350000	2032.207722	1065.353142	-2293.949229	51.420546	
24.400000	2109.916365	938.105455	-2308.513477	50.533912	
24.450000	2180.112717	802.671887	-2322.594982	52.213540	
24.500000	2241.300227	658.929227	-2335.463318	56.800355	
24.550000	2291.977291	507.370526	-2346.582513	64.307959	
24.600000	2330.761469	349.106364	-2355.586796	74.398579	
24.650000	2356.600934	185.780970	-2362.332008	86.436077	
24.700000	2368.790035	19.573505	-2366.784558	99.397304	
24.750000	2367.188684	-147.343858	-2369.107737	112.343479	
24.800000	2352.003025	-312.615950	-2369.438202	124.132559	
24.850000	2323.927349	-474.127500	-2368.024214	133.776658	
24.900000	2283.968749	-630.074483	-2365.117276	140.454239	
24.950000	2233.353592	-779.116203	-2360.987392	143.626430	
25.000000	2173.387607	-920.437566	-2355.917256	143.087833	
25.050000	2105.370232	-1053.732358	-2350.240556	138.945606	
25.100000	2030.440430	-1179.195890	-2344.325238	131.646615	
25.150000	1949.488713	-1297.369267	-2338.551101	121.868982	
25.200000	1863.175081	-1409.031158	-2333.365447	110.431660	
25.250000	1771.859350	-1515.026521	-2329.194894	98.197883	
25.300000	1675.672809	-1616.153699	-2326.465000	85.987490	
25.350000	1574.489358	-1712.953399	-2325.441740	74.478572	
25.400000	1468.070014	-1805.686037	-2326.287347	64.174681	
25.450000	1356.136649	-1894.215055	-2328.968820	55.340722	
25.500000	1238.473064	-1978.007494	-2333.243052	48.009169	
25.550000	1114.973358	-2056.139325	-2338.612528	42.024298	
25.600000	985.718450	-2127.415583	-2344.389298	37.118400	
25.650000	851.046755	-2190.490655	-2349.775038	32.953380	
25.700000	711.558059	-2243.950237	-2353.885429	29.165742	
25.750000	568.131092	-2286.569879	-2355.955888	25.434954	
25.800000	421.898076	-2317.364916	-2355.359429	21.461812	
25.850000	274.099122	-2335.746022	-2351.711854	17.066120	
25.900000	126.036026	-2341.556231	-2344.914079	12.139611	
25.950000	-21.009112	-2335.203941	-2335.289217	6.614773	
26.000000	-165.897149	-2317.429738	-2323.360168	0.450177	
26.050000	-307.714599	-2289.455729	-2310.033414	-6.386912	
26.100000	-445.826092	-2252.645302	-2296.296521	-13.938785	
26.150000	-579.933069	-2208.467782	-2283.234309	-22.233114	
26.200000	-710.039320	-2158.206874	-2271.791200	-31.260190	
26.250000	-836.383974	-2102.880927	-2262.734789	-40.968360	
26.300000	-959.380752	-2043.083655	-2256.542022	-51.192094	
26.350000	-1079.442594	-1978.963038	-2253.371919	-61.694415	
26.400000	-1196.960078	-1910.104557	-2253.003865	-72.013892	
26.450000	-1312.065149	-1835.704848	-2254.920558	-81.615361	
26.500000	-1424.638654	-1754.737783	-2258.455642	-89.874457	
26.550000	-1534.225633	-1665.981385	-2262.766038	-96.078498	
26.600000	-1640.012142	-1568.338633	-2267.026050	-99.595629	
26.650000	-1740.964235	-1460.943048	-2270.538166	-99.841015	
26.700000	-1835.774410	-1343.332795	-2272.730857	-96.467082	
26.750000	-1923.101386	-1215.595391	-2273.324068	-89.379198	
26.800000	-2001.579940	-1078.335322	-2272.206670	-78.778490	
26.850000	-2070.027041	-932.761717	-2269.537723	-65.224404	
26.900000	-2127.498799	-780.445294	-2265.590263	-49.477770	
26.950000	-2173.394767	-623.263587	-2260.762269	-32.486511	
27.000000	-2207.449689	-463.224385	-2255.476992	-15.294534	
27.050000	-2229.736160	-302.245905	-2250.127695	1.126977	
27.100000	-2240.588061	-142.054376	-2245.029918	15.924360	
27.150000	-2240.550097	15.983539	-2240.425405	28.516379	
27.200000	-2230.310411	170.880310	-2236.514112	38.594223	
27.250000	-2210.533202	322.104247	-2233.399534	46.194769	
27.300000	-2181.815027	469.466562	-2231.154539	51.618314	
27.350000	-2144.644406	613.108793	-2229.872361	55.424489	
27.400000	-2099.355969	753.336356	-2229.666473	58.297434	
27.450000	-2046.107767	890.467179	-2230.645277	60.918137	
27.500000	-1984.902279	1024.748927	-2232.904412	63.920331	
27.550000	-1915.616209	1156.244062	-2236.490211	67.801319	
27.600000	-1838.100569	1284.701219	-2241.376605	72.809434	
27.650000	-1752.176756	1409.556676	-2247.383841	78.986775	
27.700000	-1657.833662	1530.038789	-2254.329370	86.196918	
27.750000	-1555.090616	1645.004571	-2261.745382	94.096071	
27.800000	-1444.198571	1753.157401	-2269.101006	102.229336	
27.850000	-1325.629054	1853.135656	-2275.803634	110.098375	
27.900000	-1200.049532	1943.629052	-2281.242071	117.250711	
27.950000	-1068.352808	2023.494160	-2284.886620	123.289674	
28.000000	-931.635563	2091.831830	-2286.339278	127.895462	
28.050000	-791.084221	2148.111411	-2285.402147	130.894655	
28.100000	-647.939642	2192.157025	-2282.081690	132.215621	
28.150000	-503.443545	2224.239936	-2276.687534	131.875483	
28.200000	-358.731371	2244.971214	-2269.734644	129.953202	
28.250000	-214.776397	2255.278671	-2261.944635	126.561353	
28.300000	-72.327857	2256.270706	-2254.140020	121.826251	
28.350000	68.131438	2249.129737	-2247.175502	115.882014	
28.400000	206.379871	2234.944833	-2241.811052	108.870656	
28.450000	342.422952	2214.592289	-2238.634134	100.944274	
28.500000	476.434891	2188.685441	-2238.038788	92.279890	
28.550000	608.708465	2157.347771	-2240.035849	83.150904	
28.600000	739.492303	2120.472374	-2244.504951	73.828407	
28.650000	868.990331	2077.525452	-2251.015079	64.710177	
28.700000	997.201225	2027.702608	-2258.943441	56.224043	
28.750000	1123.854483	1970.130327	-2267.616434	48.760994	
28.800000	1248.445810	1903.909497	-2276.326832	42.721562	
28.850000	1370.194761	1828.311497	-2284.443637	38.398084	
28.900000	1488.138803	1742.890723	-2291.491140	35.969963	
28.950000	1601.168602	1647.570467	-2297.166405	35.433831	
29.000000	1708.149888	1542.660115	-2301.355012	36.626242	
29.050000	1807.996000	1428.850408	-2304.110501	39.209215	
29.100000	1899.798055	1307.202817	-2305.686369	42.690967	
29.150000	1982.842121	1178.994112	-2306.410440	46.482760	
29.200000	2056.671396	1045.594921	-2306.657323	49.986210	
29.250000	2121.089570	908.351573	-2306.805310	52.654662	
29.300000	2176.124469	768.473353	-2307.194577	54.054200	
29.350000	2221.959466	626.926028	-2308.079624	53.928784	
29.400000	2258.873841	484.415856	-2309.641792	52.204584	
29.450000	2287.146553	341.298413	-2311.950531	49.072031	
29.500000	2306.974639	197.682118	-2314.993426	44.902326	
29.550000	2318.491983	53.499254	-2318.760838	40.208622	
29.600000	2321.619762	-91.415228	-2323.146593	35.582935	
29.650000	2316.118375	-237.274282	-2328.024669	31.693161	
29.700000	2301.629187	-384.109969	-2333.279308	29.081096	
29.750000	2277.759346	-531.795972	-2338.845829	28.191986	
29.800000	2244.020994	-679.936431	-2344.586362	29.290752	
29.850000	2199.974161	-827.842407	-2350.352729	32.435159	
29.900000	2145.276243	-974.538958	-2355.956698	37.479830	
29.950000	2079.789894	-1118.823393	-2361.217489	44.091352	
30.000000	2003.585855	-1259.300028	-2365.906418	51.774707	
30.050000	1916.921551	-1394.499147	-2369.729701	59.978283	
30.100000	1820.288345	-1522.925621	-2372.364763	68.105924	
30.150000	1714.480326	-1643.245042	-2373.601454	75.589551	
30.200000	1600.439018	-1754.356259	-2373.278164	81.988476	
30.250000	1479.275729	-1855.383687	-2371.318405	86.917258	
30.300000	1352.163485	-1945.800068	-2367.774553	90.155513	
30.350000	1220.268912	-2025.403115	-2362.820204	91.628612	
30.400000	1084.720923	-2094.337422	-2356.802298	91.380575	
30.450000	946.551828	-2152.990247	-2350.173208	89.519747	
30.500000	806.621371	-2201.957878	-2343.463339	86.234574	
30.550000	665.617239	-2241.931882	-2337.226218	81.725250	
30.600000	524.022208	-2273.594744	-2331.957065	76.207747	
30.650000	382.182728	-2297.526288	-2328.048763	69.847045	
30.700000	240.264284	-2314.086047	-2325.677082	62.825610	
30.750000	98.398425	-2323.481487	-2324.906726	55.280186	
30.800000	-43.343960	-2325.625477	-2325.546969	47.370824	
30.850000	-184.822801	-2320.222343	-2327.241048	39.232109	
30.900000	-325.866522	-2306.717639	-2329.413775	31.084301	
30.950000	-466.092889	-2284.552618	-2331.499425	23.085014	
31.000000	-605.008746	-2253.134351	-2332.897730	15.440636	
31.050000	-741.943423	-2211.965560	-2333.067070	8.321096	
31.100000	-876.113906	-2160.727310	-2331.590198	1.880770	
31.150000	-1006.666158	-2099.353746	-2328.228768	-3.774673	
31.200000	-1132.710029	-2028.098802	-2322.959439	-8.644923	
31.250000	-1253.415073	-1947.513039	-2315.964635	-12.808792	
31.300000	-1368.073608	-1858.359659	-2307.565076	-16.400527	
31.350000	-1476.079200	-1761.667790	-2298.237362	-19.709614	
31.400000	-1577.098547	-1658.500036	-2288.522442	-22.962467	
31.450000	-1670.956204	-1549.942235	-2278.972965	-26.428762	
31.500000	-1757.622533	-1436.921470	-2270.035902	-30.305437	
31.550000	-1837.208155	-1320.159976	-2262.068344	-34.670957	
31.600000	-1909.939182	-1200.230975	-2255.406898	-39.517628	
31.650000	-1975.954523	-1077.308967	-2250.111008	-44.634386	
31.700000	-2035.365548	-951.354805	-2246.179681	-49.659503	
31.750000	-2088.184288	-822.202770	-2243.568136	-54.162318	
31.800000	-2134.270071	-689.556951	-2242.158828	-57.620671	
31.850000	-2173.305103	-553.151010	-2241.804012	-59.548090	
31.900000	-2204.823851	-412.782105	-2242.342516	-59.482429	
31.950000	-2228.246689	-268.440952	-2243.632132	-57.089738	
32.000000	-2242.916777	-120.418716	-2245.539293	-52.253624	
32.050000	-2248.186045	30.760645	-2247.946050	-44.993478	
32.100000	-2243.447935	184.289972	-2250.724504	-35.524250	
32.150000	-2228.232859	339.122854	-2253.761207	-24.215020	
32.200000	-2202.220011	493.951732	-2256.906099	-11.629355	
32.250000	-2165.250874	647.365276	-2259.953510	1.619568	
32.300000	-2117.415210	797.992255	-2262.744797	14.966953	
32.350000	-2058.966807	944.474017	-2265.082683	27.861970	
32.400000	-1990.369387	1085.617634	-2266.836002	39.872282	
32.450000	-1912.203591	1220.451689	-2267.917559	50.726341	
32.500000	-1825.167084	1348.217303	-2268.323592	60.273891	
32.550000	-1730.025753	1468.433266	-2268.168824	68.517745	
32.600000	-1627.545254	1580.796295	-2267.622926	75.541583	
32.650000	-1518.470474	1685.226129	-2266.956926	81.524847	
32.700000	-1403.481997	1781.753843	-2266.472136	86.672591	
32.750000	-1283.176339	1870.451864	-2266.454733	91.185605	
32.800000	-1158.064953	1951.439715	-2267.191211	95.265427	
32.850000	-1028.593626	2024.758428	-2268.885184	99.046974	
32.900000	-895.129425	2090.322668	-2271.601643	102.618003	
32.950000	-758.006776	2147.915066	-2275.273964	106.026763	
33.000000	-617.616245	2197.241564	-2279.776765	109.260691	
33.050000	-474.321514	2237.819078	-2284.775531	112.317578	
33.100000	-328.595639	2269.105721	-2289.880895	115.163237	
33.150000	-180.994144	2290.551073	-2294.669817	117.783919	
33.200000	-32.220056	2301.589595	-2298.678085	120.132066	
33.250000	116.942126	2301.857705	-2301.584945	122.199015	
33.300000	265.602231	2291.131767	-2303.142284	123.948477	
33.350000	412.793224	2269.426744	-2303.257731	125.303987	
33.400000	557.573124	2236.955022	-2301.939938	126.201976	
33.450000	698.988459	2194.261207	-2299.428257	126.479782	
33.500000	836.239264	2142.040176	-2296.030100	126.008589	
33.550000	968.660987	2081.127901	-2292.130146	124.643749	
33.600000	1095.722042	2012.504679	-2288.198560	122.184183	
33.650000	1217.110965	1937.119752	-2284.677068	118.496683	
33.700000	1332.656025	1855.826890	-2281.926718	113.476721	
33.750000	1442.364702	1769.330950	-2280.234783	107.128931	
33.800000	1546.367093	1678.147922	-2279.806444	99.565497	
33.850000	1644.740126	1582.519929	-2280.628439	90.961266	
33.900000	1737.596654	1482.526940	-2282.645212	81.605615	
33.950000	1824.975518	1378.037919	-2285.684876	71.891657	
34.000000	1906.758145	1268.858254	-2289.510657	62.197738	
34.050000	1982.725386	1154.711489	-2293.851154	52.969330	
34.100000	2052.478846	1035.392943	-2298.417000	44.576077	
34.150000	2115.511730	910.805066	-2302.946195	37.331070	
34.200000	2171.219943	781.049847	-2307.216625	31.418529	
34.250000	2218.974278	646.414019	-2311.054664	26.928746	
34.300000	2258.173049	507.445064	-2314.364297	23.787355	
34.350000	2288.254604	364.845134	-2317.054899	21.842517	
34.400000	2308.771082	219.483095	-2319.086447	20.852854	
34.450000	2319.443779	72.302054	-2320.479357	20.557569	
34.500000	2320.017276	-75.659541	-2321.158817	20.627952	
34.550000	2310.596392	-223.425495	-2321.280269	20.810218	
34.600000	2291.255896	-370.112779	-2320.861561	20.925158	
34.650000	2262.203398	-514.945694	-2319.977979	20.872706	
34.700000	2223.745381	-657.287676	-2318.759493	20.646037	
34.750000	2176.195487	-796.631196	-2317.333532	20.322673	
34.800000	2119.877935	-932.610573	-2315.867302	20.071099	
34.850000	2055.111749	-1064.917635	-2314.547614	20.071441	
34.900000	1982.198240	-1193.355615	-2313.608433	20.561426	
34.950000	1901.328443	-1317.702385	-2313.204528	21.768786	
35.000000	1812.702349	-1437.737785	-2313.527356	23.886502	
35.050000	1716.439327	-1553.071588	-2314.620009	27.005000	
35.100000	1612.741884	-1663.299193	-2316.577041	31.156917	
35.150000	1501.765987	-1767.852620	-2319.328835	36.307930	
35.200000	1383.808593	-1866.056004	-2322.779176	42.288989	
35.250000	1259.151501	-1957.113156	-2326.662791	48.935373	
35.300000	1128.224069	-2040.169917	-2330.674646	56.019577	
35.350000	991.610694	-2114.365151	-2334.486838	63.273832	
35.400000	850.026931	-2178.897572	-2337.772077	70.440895	
35.450000	704.316531	-2233.102144	-2340.263819	77.282886	
35.500000	555.404895	-2276.410020	-2341.693691	83.587444	
35.550000	404.342504	-2308.523265	-2341.970137	89.149834	
35.600000	252.170523	-2329.336057	-2341.066632	93.820035	
35.650000	99.939916	-2338.987702	-2339.092262	97.459002	
35.700000	-51.362949	-2337.798249	-2336.225168	99.953426	
35.750000	-200.869780	-2326.280435	-2332.740975	101.235338	
35.800000	-347.831500	-2305.031663	-2328.927961	101.252935	
35.850000	-491.627123	-2274.726731	-2325.099201	99.967265	
35.900000	-631.796379	-2236.043897	-2321.545766	97.386836	
35.950000	-767.974795	-2189.542874	-2318.433567	93.538336	
36.000000	-899.930330	-2135.701804	-2315.871005	88.529438	
36.050000	-1027.497847	-2074.911061	-2313.914747	82.503180	
36.100000	-1150.535294	-2007.355299	-2312.461808	75.675580	
36.150000	-1268.868992	-1933.102943	-2311.331027	68.296779	
36.200000	-1382.298292	-1852.158134	-2310.316028	60.655569	
36.250000	-1490.554360	-1764.457457	-2309.166010	53.068549	
36.300000	-1593.292056	-1669.981151	-2307.664758	45.823993	
36.350000	-1690.074785	-1568.756279	-2305.605310	39.167783	
36.400000	-1780.432665	-1460.949138	-2302.868764	33.279732	
36.450000	-1863.891992	-1346.883349	-2299.432466	28.256208	
36.500000	-1939.999823	-1226.999546	-2295.331250	24.134279	
36.550000	-2008.281397	-1101.896294	-2290.619309	20.814445	
36.600000	-2068.435710	-972.293886	-2285.487348	18.171975	
36.650000	-2120.215279	-838.986789	-2280.122004	16.006316	
36.700000	-2163.487378	-702.748297	-2274.716119	14.142742	
36.750000	-2198.257233	-564.442951	-2269.532778	12.316069	
36.800000	-2224.533702	-424.714130	-2264.690705	10.421211	
36.850000	-2242.415559	-284.142669	-2260.330482	8.392689	
36.900000	-2252.032994	-143.169410	-2256.570604	6.269999	
36.950000	-2253.553074	-2.163583	-2253.550280	4.129134	
37.000000	-2247.025573	138.644821	-2251.297996	2.150798	
37.050000	-2232.541998	279.088687	-2249.918700	0.560744	
37.100000	-2210.083997	418.986462	-2249.449053	-0.429094	
37.150000	-2179.567169	558.191441	-2249.908951	-0.566446	
37.200000	-2140.872009	696.467585	-2251.310834	0.343640	
37.250000	-2093.808608	833.448396	-2253.589118	2.411142	
37.300000	-2038.226359	968.671768	-2256.692326	5.688363	
37.350000	-1974.020310	1101.515276	-2260.528911	10.113517	
37.400000	-1901.027952	1231.233624	-2264.862094	15.603323	
37.450000	-1819.270362	1356.941099	-2269.483062	21.950327	
37.500000	-1728.867082	1477.735590	-2274.168925	28.959883	
37.550000	-1630.021839	1592.670799	-2278.649747	36.431041	
37.600000	-1523.095784	1700.803814	-2282.674874	44.146803	
37.650000	-1408.546196	1801.244368	-2285.997926	51.933880	
37.700000	-1286.998423	1893.258173	-2288.500264	59.652588	
37.750000	-1159.135588	1976.233466	-2290.103732	67.219350	
37.800000	-1025.734867	2049.690873	-2290.808528	74.561391	
37.850000	-887.705490	2113.392784	-2290.806203	81.590276	
37.900000	-745.872549	2167.155327	-2290.217775	88.271137	
37.950000	-601.083604	2211.035816	-2289.330408	94.584547	
38.000000	-454.151604	2245.139303	-2288.407045	100.485434	
38.050000	-305.787600	2269.602915	-2287.657473	105.959076	
38.100000	-156.709184	2284.697824	-2287.376998	110.943391	
38.150000	-7.497524	2290.595477	-2287.697893	115.423738	
38.200000	141.314743	2287.409794	-2288.658584	119.390195	
38.250000	289.234457	2275.258239	-2290.275604	122.857361	
38.300000	435.769922	2254.149414	-2292.433018	125.839144	
38.350000	580.462336	2224.053889	-2294.964385	128.410985	
38.400000	722.749736	2185.025533	-2297.750433	130.561207	
38.450000	862.095772	2136.983492	-2300.518850	132.371167	
38.500000	997.909875	2079.952608	-2303.062913	133.895682	
38.550000	1129.528191	2014.059853	-2305.214053	135.128911	
38.600000	1256.279885	1939.522275	-2306.831965	136.056937	
38.650000	1377.491133	1856.715034	-2307.858304	136.611545	
38.700000	1492.524796	1766.150377	-2308.296731	136.685449	
38.750000	1600.810453	1668.465734	-2308.211046	136.138876	
38.800000	1701.873756	1564.375606	-2307.697479	134.824945	
38.850000	1795.338102	1454.663818	-2306.882921	132.577861	
38.900000	1880.990115	1340.130048	-2305.940243	129.275057	
38.950000	1958.675497	1221.509957	-2304.976410	124.818373	
39.000000	2028.335996	1099.480140	-2304.084440	119.159879	
39.050000	2090.061547	974.606024	-2303.386001	112.370793	
39.100000	2143.916866	847.347198	-2302.921282	104.548274	
39.150000	2189.955462	718.034062	-2302.669435	95.869715	
39.200000	2228.309515	586.902943	-2302.676091	86.605433	
39.250000	2259.009509	454.136454	-2302.917917	77.022797	
39.300000	2282.042932	319.860515	-2303.363770	67.426494	
39.350000	2297.310846	184.161273	-2303.946552	58.153230	
39.400000	2304.637672	47.203977	-2304.590492	49.471555	
39.450000	2303.902506	-90.786243	-2305.314782	41.617924	
39.500000	2294.838701	-229.499434	-2306.023543	34.764593	
39.550000	2277.138713	-368.528814	-2306.584389	29.040762	
39.600000	2250.634672	-507.346820	-2306.980481	24.487738	
39.650000	2215.117438	-645.346300	-2307.113086	21.116549	
39.700000	2170.558833	-781.823202	-2306.993120	18.841366	
39.750000	2116.938147	-916.054582	-2306.571959	17.588286	
39.800000	2054.369679	-1047.305374	-2305.859087	17.253255	
39.850000	1982.949504	-1174.758048	-2304.741133	17.697772	
39.900000	1903.083851	-1297.783628	-2303.392307	18.819831	
39.950000	1815.094222	-1415.746051	-2301.843401	20.546061	
40.000000	1719.377725	-1528.123298	-2300.195492	22.846754	
40.050000	1616.358620	-1634.382465	-2298.513247	25.659552	
40.100000	1506.572104	-1734.185747	-2297.024320	28.968453	
40.150000	1390.466862	-1827.176918	-2295.843875	32.770459	
40.200000	1268.593112	-1913.058903	-2295.158603	36.996881	
40.250000	1141.423524	-1991.607247	-2295.127830	41.651050	
40.300000	1009.418359	-2062.564620	-2295.847734	46.701739	
40.350000	873.050279	-2125.631279	-2297.349051	52.081297	
40.400000	732.787207	-2180.535470	-2299.647547	57.738561	
40.450000	589.141250	-2226.889324	-2302.625492	63.554253	
40.500000	442.563266	-2264.306519	-2306.103668	69.513326	
40.550000	293.659716	-2292.403812	-2309.902661	75.499998	
40.600000	143.074859	-2310.808206	-2313.801267	81.419115	
40.650000	-8.457784	-2319.132824	-2317.510233	87.149716	
40.700000	-160.192763	-2317.115318	-2320.798073	92.633808	
40.750000	-311.311913	-2304.586594	-2323.461005	97.797406	
40.800000	-460.967389	-2281.479636	-2325.320913	102.574546	
40.850000	-608.248783	-2247.884042	-2326.269845	106.849296	
40.900000	-752.365984	-2204.099342	-2326.344340	110.592350	
40.950000	-892.453839	-2150.489021	-2325.544331	113.667373	
41.000000	-1027.812071	-2087.581452	-2323.990768	116.017619	
41.050000	-1157.763736	-2016.012957	-2321.834339	117.517784	
41.100000	-1281.743398	-1936.401839	-2319.174815	118.099042	
41.150000	-1399.360150	-1849.541362	-2316.281579	117.694713	
41.200000	-1510.271664	-1756.073228	-2313.264042	116.284319	
41.250000	-1614.221938	-1656.617492	-2310.222303	113.875217	
41.300000	-1711.057188	-1551.729574	-2307.240745	110.544563	
41.350000	-1800.648522	-1441.841171	-2304.324943	106.433218	
41.400000	-1882.955259	-1327.409951	-2301.563899	101.691519	
41.450000	-1957.885705	-1208.743932	-2298.926407	96.522720	
41.500000	-2025.331000	-1086.124068	-2296.372282	91.134167	
41.550000	-2085.177901	-959.798370	-2293.866752	85.761985	
41.600000	-2137.264815	-830.072970	-2291.381847	80.568795	
41.650000	-2181.481188	-697.288097	-2288.959933	75.707386	
41.700000	-2217.575403	-561.813369	-2286.524869	71.261879	
41.750000	-2245.400018	-424.061044	-2284.100683	67.317992	
41.800000	-2264.820466	-284.556375	-2281.733016	63.858377	
41.850000	-2275.676325	-143.841587	-2279.405883	60.847115	
41.900000	-2277.936667	-2.555411	-2277.195309	58.171253	
41.950000	-2271.567592	138.678997	-2275.114527	55.726457	
42.000000	-2256.607287	279.226652	-2273.190021	53.396853	
42.050000	-2233.093209	418.524871	-2271.398837	51.136263	
42.100000	-2201.181074	556.022786	-2269.795106	48.894026	
42.150000	-2161.061750	691.185825	-2268.425335	46.615166	
42.200000	-2112.956175	823.566967	-2267.351540	44.305012	
42.250000	-2057.040965	952.790694	-2266.596666	42.039028	
42.300000	-1993.492074	1078.508598	-2266.185784	39.907084	
42.350000	-1922.543261	1200.414954	-2266.213703	38.004360	
42.400000	-1844.281411	1318.209209	-2266.653423	36.492878	
42.450000	-1758.897332	1431.545676	-2267.550784	35.447197	
42.500000	-1666.554198	1540.138724	-2268.965653	35.004460	
42.550000	-1567.384709	1643.557777	-2270.844650	35.221305	
42.600000	-1461.556923	1741.350345	-2273.135402	36.139169	
42.650000	-1349.259917	1833.014418	-2275.745109	37.792509	
42.700000	-1230.670156	1917.937536	-2278.468087	40.201428	
42.750000	-1106.155635	1995.628148	-2281.278351	43.361732	
42.800000	-976.072341	2065.444344	-2283.976118	47.237702	
42.850000	-840.838338	2126.790832	-2286.385977	51.833325	
42.900000	-701.057206	2179.182081	-2288.461860	57.078012	
42.950000	-557.341194	2222.131129	-2290.095227	62.930642	
43.000000	-410.412797	2255.253269	-2291.244713	69.311116	
43.050000	-261.071290	2278.260714	-2291.906711	76.112955	
43.100000	-110.156396	2290.991130	-2292.127906	83.217216	
43.150000	41.453686	2293.481288	-2292.070759	90.475664	
43.200000	192.935256	2285.756330	-2291.800173	97.769156	
43.250000	343.471011	2268.029265	-2291.487264	104.956974	
43.300000	492.306453	2240.543329	-2291.260556	111.918801	
