HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	RootFxc   B_0	RootFxc   B_2	RootFyc   B_0	RootFyc   B_2	RootFzc   B_0	RootFzc   B_2	RootFxb   B_0	RootFxb   B_2	RootFyb   B_0	RootFyb   B_2	RootMxc   B_0	RootMxc   B_2	RootMyc   B_0	RootMyc   B_2	RootMzc   B_0	RootMzc   B_2	RootMxb   B_0	RootMxb   B_2	RootMyb   B_0	RootMyb   B_2	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
26.450000	260.673767	271.655243	94.213181	-24.711441	500.877106	755.085205	257.925812	272.241943	101.494888	-17.074554	-1408.942139	1070.551514	9467.153320	9559.804688	23.950684	-17.324951	-1674.192261	801.722534	9423.863281	9586.092773	
26.500000	260.229309	271.457672	88.416306	-13.629807	492.598236	753.194824	257.640076	271.733582	95.699249	-5.990753	-1306.678467	838.242432	9462.005859	9555.574219	22.716797	-13.418579	-1572.242432	569.199097	9421.519531	9575.366211	
26.550000	259.783844	271.242554	82.037903	-2.317215	484.816895	750.719299	257.370667	271.200287	89.320709	5.321701	-1192.369629	595.744568	9456.218750	9551.566406	21.310547	-9.219727	-1458.176392	326.543701	9418.892578	9564.554688	
26.600000	259.337341	270.998138	74.993835	9.095520	477.555237	747.682800	257.120087	270.634033	82.275131	16.731750	-1062.439209	347.334473	9449.644531	9547.311523	19.629883	-4.838135	-1328.417114	78.042969	9415.937500	9553.308594	
26.650000	258.889893	270.713684	67.219803	20.449844	470.826782	744.098145	256.889954	270.028839	74.498474	28.080780	-913.954102	98.280869	9442.232422	9542.366211	17.579590	-0.402588	-1180.033691	-171.027328	9412.681641	9541.339844	
26.700000	258.446625	270.380371	58.680603	31.573212	464.638794	739.967834	256.686432	269.380890	65.955658	39.196106	-745.016418	-145.707077	9434.112305	9536.358398	15.087402	3.933838	-1011.136658	-414.953857	9409.310547	9528.440430	
26.750000	258.014496	269.993805	49.379288	42.295746	458.993073	735.283447	256.516174	268.690857	56.650269	49.908020	-555.090759	-379.088745	9425.507812	9529.096680	12.119873	8.031250	-821.204590	-648.200073	9406.058594	9514.580078	
26.800000	257.602417	269.552734	39.359451	52.464264	453.891418	730.032043	256.386749	267.961792	46.626205	60.063599	-345.121887	-597.070496	9416.746094	9520.482422	8.681396	11.781738	-611.197998	-865.978516	9403.224609	9499.797852	
26.850000	257.221649	269.062775	28.705917	61.958679	449.336548	724.197815	256.306976	267.202911	35.968903	69.543213	-117.499283	-796.042725	9408.253906	9510.684570	4.818848	15.096191	-383.526031	-1064.694946	9401.168945	9484.367188	
26.900000	256.883514	268.531006	17.538528	70.701050	445.335297	717.767700	256.284546	266.423431	24.798660	78.269409	124.137169	-973.920471	9400.429688	9499.940430	0.596924	17.920410	-141.847366	-1242.280762	9400.179688	9468.585938	
26.950000	256.596344	267.968079	6.000763	78.655670	441.900177	710.734253	256.323792	265.635010	13.259354	86.206940	375.255981	-1130.231689	9393.616211	9488.599609	-3.870361	20.259277	109.291412	-1398.281006	9400.474609	9452.817383	
27.000000	256.368011	267.386169	-5.752571	85.830994	439.051147	703.099915	256.428101	264.849640	1.506149	93.364868	630.896790	-1266.039185	9388.104492	9477.087891	-8.478882	22.128906	364.916687	-1533.778076	9402.201172	9437.457031	
27.050000	256.203644	266.797729	-17.571091	92.267822	436.815643	694.878540	256.598450	264.078491	-10.310352	99.784485	886.165344	-1383.667480	9384.072266	9465.815430	-13.076294	23.625977	620.126343	-1651.110962	9405.399414	9422.845703	
27.100000	256.104858	266.213776	-29.316301	98.036102	435.228485	686.098267	256.832397	263.330566	-22.051573	105.536072	1136.691162	-1486.318481	9381.580078	9455.152344	-17.561646	24.825195	870.545898	-1753.495239	9410.008789	9409.266602	
27.150000	256.071289	265.642914	-40.876419	103.215820	434.328857	676.801514	257.126556	262.612244	-33.605675	110.699890	1379.046509	-1577.564697	9380.567383	9445.372070	-21.837528	25.834961	1112.747559	-1844.513184	9415.869141	9396.889648	
27.200000	256.097992	265.090424	-52.170116	107.885117	434.157288	667.045105	257.473633	261.926544	-44.891457	115.354294	1610.993042	-1660.833862	9380.818359	9436.624023	-25.836426	26.760254	1344.497803	-1927.596680	9422.706055	9385.767578	
27.250000	256.179596	264.557770	-63.152355	112.106995	434.751282	656.898438	257.867065	261.273071	-55.863937	119.562500	1831.643066	-1738.923340	9382.067383	9428.914062	-29.543823	27.668213	1564.912842	-2005.546631	9430.225586	9375.823242	
27.300000	256.309570	264.043884	-73.812111	115.915543	436.140411	646.440918	258.300140	260.649658	-66.512169	123.358490	2041.399902	-1813.602295	9384.000000	9422.138672	-32.955078	28.641113	1774.400635	-2080.131836	9438.127930	9366.903320	
27.350000	256.480011	263.544189	-84.164032	119.314407	438.341095	635.759277	258.765381	260.051727	-76.850922	126.746033	2241.745605	-1885.362183	9386.277344	9416.067383	-36.131348	29.687988	1974.447998	-2151.843262	9446.120117	9358.764648	
27.400000	256.683167	263.053589	-94.242165	122.270195	441.353180	624.943481	259.256134	259.474915	-86.914169	129.691772	2434.929443	-1953.323730	9388.579102	9410.399414	-39.125977	30.813232	2167.305176	-2219.797607	9453.945312	9351.126953	
27.450000	256.911591	262.566437	-104.085403	124.721107	445.157135	614.080933	259.766266	258.915314	-96.740967	132.133820	2623.533691	-2015.333496	9390.656250	9404.825195	-42.043945	31.957764	2355.556396	-2281.839355	9461.431641	9343.741211	
27.500000	257.160828	262.077454	-113.732544	126.578583	449.712952	603.253418	260.292542	258.370087	-106.369980	133.983749	2810.041748	-2068.209229	9392.353516	9399.017578	-44.959473	33.059021	2541.681152	-2334.785156	9468.500000	9336.370117	
27.550000	257.428925	261.582611	-123.207413	127.742416	454.963348	592.531494	260.833832	257.837952	-115.824982	135.141327	2996.408447	-2108.137939	9393.640625	9392.708008	-47.956055	34.013748	2727.630371	-2374.818604	9475.176758	9328.850586	
27.600000	257.713837	261.079803	-132.513474	128.109436	460.836670	581.971130	261.388397	257.319824	-125.109375	135.503479	3183.680420	-2131.123535	9394.554688	9385.714844	-51.065918	34.736298	2914.446289	-2397.943359	9481.533203	9321.115234	
27.650000	258.017639	260.569946	-141.624313	127.592712	467.253540	571.612610	261.957581	256.819183	-134.196732	134.983337	3371.776367	-2133.520996	9395.269531	9377.968750	-54.337891	35.101196	3102.041992	-2400.514160	9487.744141	9313.201172	
27.700000	258.341766	260.056976	-150.486038	126.127991	474.133240	561.479980	262.541504	256.341919	-143.033051	133.516785	3559.390137	-2112.497803	9396.000000	9369.514648	-57.729004	35.041504	3289.107422	-2379.701416	9493.990234	9305.239258	
27.750000	258.690521	259.546265	-159.019196	123.685394	481.401794	551.581787	263.142212	255.894409	-151.539032	131.073975	3744.087891	-2066.401367	9397.034180	9360.529297	-61.196777	34.494873	3473.202148	-2333.853516	9500.489258	9297.454102	
27.800000	259.066589	259.045746	-167.123459	120.273941	488.997375	541.917786	263.759460	255.484650	-159.614212	127.664032	3922.499512	-1995.021118	9398.638672	9351.290039	-64.653809	33.434082	3650.955566	-2262.763672	9507.414062	9290.135742	
27.850000	259.471466	258.564514	-174.689117	115.939651	496.873810	532.481873	264.391541	255.120667	-167.149139	123.333138	4090.701172	-1899.617798	9401.031250	9342.142578	-67.985840	31.885010	3818.444092	-2167.698242	9514.867188	9283.600586	
27.900000	259.905823	258.111145	-181.604980	110.764587	505.003662	523.268555	265.035797	254.808899	-174.032806	118.163383	4244.637695	-1782.841431	9404.380859	9333.483398	-71.066406	29.899170	3971.614990	-2051.310791	9522.899414	9278.175781	
27.950000	260.366882	257.693390	-187.768478	104.860199	513.375854	514.280334	265.686401	254.554184	-180.162872	112.266266	4380.578613	-1648.444458	9408.722656	9325.669922	-73.800049	27.541748	4106.743164	-1917.359131	9531.431641	9274.115234	
28.000000	260.848663	257.317596	-193.099518	98.350983	521.989685	505.531738	266.334778	254.359497	-185.459518	105.766251	4495.543457	-1500.845703	9413.964844	9319.025391	-76.067627	24.947266	4220.856934	-1770.263306	9540.283203	9271.620117	
28.050000	261.343536	256.987030	-197.544907	91.368179	530.852966	497.052063	266.971527	254.224533	-189.870026	98.794601	4587.649902	-1344.642822	9419.905273	9313.759766	-77.812500	22.211426	4312.084473	-1614.621826	9549.192383	9270.769531	
28.100000	261.841919	256.702209	-201.086548	84.032867	539.971680	488.885681	267.586334	254.146378	-193.376709	91.472122	4656.316406	-1184.104248	9426.233398	9309.965820	-79.010254	19.446777	4379.858398	-1454.699341	9557.823242	9271.537109	
28.150000	262.332489	256.460327	-203.741028	76.444733	549.345825	481.088470	268.168030	254.119598	-195.996552	83.898438	4702.305664	-1022.683228	9432.551758	9307.589844	-79.669434	16.747070	4424.958984	-1293.942505	9565.795898	9273.771484	
28.200000	262.803833	256.255890	-205.555969	68.676361	558.963196	473.725891	268.706360	254.136505	-197.777649	76.145630	4727.591309	-862.692017	9438.422852	9306.447266	-79.840698	14.181152	4449.375488	-1134.652222	9572.722656	9277.216797	
28.250000	263.245544	256.081573	-206.602814	60.769043	568.795776	466.864624	269.192719	254.188782	-198.791870	68.254761	4735.104492	-705.096558	9443.447266	9306.248047	-79.621094	11.764160	4456.053223	-977.782166	9578.283203	9281.559570	
28.300000	263.650024	255.928650	-206.970428	52.728516	578.800781	460.565796	269.621887	254.267487	-199.128418	60.231171	4728.333008	-549.481262	9447.277344	9306.628906	-79.104187	9.497559	4448.495605	-822.900940	9582.227539	9286.446289	
28.350000	264.012329	255.787949	-206.751434	44.531754	588.920837	454.879517	269.991364	254.364304	-198.880188	52.051453	4710.897949	-394.224823	9449.685547	9307.175781	-78.404129	7.327637	4430.333008	-668.371704	9584.428711	9291.511719	
28.400000	264.331482	255.652390	-206.032410	36.132477	599.086853	449.841339	270.302582	254.473419	-198.133789	43.668991	4686.075195	-236.795074	9450.581055	9307.528320	-77.623840	5.184814	4404.847656	-511.647888	9584.889648	9296.470703	
28.450000	264.610413	255.516159	-204.881744	27.471527	609.226929	445.467651	270.560211	254.590805	-196.957764	35.024368	4656.393555	-74.177856	9450.016602	9307.369141	-76.845459	2.978271	4374.572266	-349.702118	9583.731445	9301.093750	
28.500000	264.855347	255.375092	-203.342041	18.489532	619.266541	441.758636	270.771606	254.714127	-195.394684	26.057983	4623.346191	96.639069	9448.197266	9306.474609	-76.120361	0.609131	4340.996582	-179.512482	9581.206055	9305.244141	
28.550000	265.074677	255.230392	-201.425659	9.136856	629.137634	438.698425	270.945374	254.845978	-193.456680	16.720116	4587.227539	278.229340	9445.441406	9304.796875	-75.460693	-2.002930	4304.411621	1.499725	9577.632812	9308.955078	
28.600000	265.278076	255.083633	-199.113602	-0.615608	638.780396	436.260834	271.090454	254.988831	-191.124680	6.981636	4547.121582	472.296234	9442.136719	9302.349609	-74.848145	-4.927612	4263.896484	195.041473	9573.372070	9312.289062	
28.650000	265.475769	254.939499	-196.359146	-10.769756	648.148193	434.414978	271.215576	255.147293	-188.351807	-3.159351	4501.076172	679.418396	9438.714844	9299.296875	-74.225098	-8.196533	4217.487793	401.690125	9568.794922	9315.425781	
28.700000	265.675751	254.804428	-193.095169	-21.295755	657.205261	433.130829	271.326599	255.326965	-185.070831	-13.672970	4446.359375	898.906982	9435.552734	9295.893555	-73.511719	-11.806458	4162.449707	620.754456	9564.192383	9318.602539	
28.750000	265.883667	254.685837	-189.243958	-32.131512	665.928345	432.385376	271.426697	255.533157	-181.204147	-24.497059	4379.859863	1128.834717	9432.984375	9292.449219	-72.617676	-15.726074	4095.669189	850.304077	9559.805664	9322.063477	
28.800000	266.102112	254.590240	-184.728027	-43.186508	674.303955	432.164764	271.516083	255.769623	-176.674225	-35.541035	4298.499023	1366.212891	9431.215820	9289.274414	-71.443359	-19.884064	4014.062988	1087.345093	9555.742188	9326.030273	
28.850000	266.329865	254.523163	-179.482056	-54.349365	682.324951	432.467529	271.591614	256.038330	-171.415924	-46.693485	4199.647461	1607.303101	9430.317383	9286.653320	-69.916504	-24.190491	3915.007080	1328.135986	9551.997070	9330.669922	
28.900000	266.563446	254.488190	-173.461975	-65.496506	689.988403	433.303955	271.648315	256.338867	-165.385406	-57.830879	4081.465820	1847.991821	9430.254883	9284.799805	-67.972168	-28.537964	3796.665283	1568.561523	9548.476562	9336.069336	
28.950000	266.795837	254.487305	-166.654999	-76.505249	697.290894	434.694702	271.678894	256.669434	-158.570099	-68.830528	3943.184326	2084.228516	9430.848633	9283.837891	-65.578613	-32.820312	3658.273438	1804.569092	9544.979492	9342.224609	
29.000000	267.018707	254.520828	-159.080322	-87.262093	704.225769	436.666626	271.675751	257.026672	-150.989532	-79.579010	3785.197754	2312.403564	9431.833008	9283.773438	-62.745605	-36.933838	3500.236084	2032.552368	9541.255859	9349.031250	
29.050000	267.223358	254.588425	-150.789215	-97.672623	710.781982	439.249298	271.631836	257.407227	-142.695038	-89.981918	3609.065674	2529.696045	9432.906250	9284.571289	-59.511230	-40.808594	3324.116699	2249.689697	9537.050781	9356.363281	
29.100000	267.402435	254.686752	-141.864151	-107.667358	716.942078	442.470947	271.542389	257.805420	-133.769272	-99.969803	3417.377441	2734.290771	9433.753906	9286.036133	-55.943848	-44.385254	3132.512451	2454.170166	9532.130859	9363.966797	
29.150000	267.549255	254.811172	-132.407440	-117.206085	722.679626	446.353394	271.404175	258.215424	-124.314560	-109.502548	3213.458496	2925.480469	9434.075195	9287.960938	-52.125977	-47.643799	2928.750732	2645.289795	9526.306641	9371.611328	
29.200000	267.658936	254.958527	-122.534058	-126.277298	727.961609	450.910126	271.215851	258.633514	-114.445892	-118.568573	3001.045898	3103.641602	9433.652344	9290.088867	-48.169434	-50.596924	2716.571289	2823.429199	9519.470703	9379.049805	
29.250000	267.730347	255.125458	-112.360291	-134.895615	732.748779	456.143433	270.980072	259.056763	-104.279343	-127.182617	2783.893311	3270.072266	9432.364258	9292.183594	-44.170410	-53.281738	2499.722412	2989.886719	9511.621094	9386.086914	
29.300000	267.764832	255.309464	-101.993073	-143.091599	736.994751	462.044159	270.701538	259.483551	-93.921646	-135.375031	2565.407715	3426.687256	9430.194336	9294.036133	-40.220459	-55.755859	2281.608398	3146.581543	9502.847656	9392.566406	
29.350000	267.766235	255.509644	-91.521553	-150.904373	740.650085	468.590088	270.386932	259.914154	-83.461746	-143.184952	2348.312256	3575.708740	9427.232422	9295.505859	-36.400391	-58.090820	2064.942871	3295.733398	9493.329102	9398.417969	
29.400000	267.739655	255.725433	-81.010818	-158.370605	743.665283	475.747711	270.043457	260.349060	-72.964378	-150.648987	2134.412842	3719.267822	9423.666016	9296.515625	-32.752441	-60.361816	1851.522461	3439.471924	9483.304688	9403.626953	
29.450000	267.691040	255.960266	-70.499283	-165.516556	745.992310	483.472656	269.678375	260.792511	-62.467690	-157.793091	1924.484009	3859.053711	9419.749023	9297.125000	-29.296021	-62.626953	1642.109375	3579.479492	9473.055664	9408.302734	
29.500000	267.625519	256.217804	-59.999603	-172.349487	747.589111	491.712036	269.297333	261.248413	-51.984001	-164.624329	1718.282104	3996.014893	9415.750000	9297.469727	-26.016907	-64.925293	1436.447876	3716.696045	9462.846680	9412.610352	
29.550000	267.550201	256.501892	-49.504860	-178.849731	748.423828	500.406647	268.907166	261.720123	-41.506088	-171.122879	1514.714722	4130.137207	9411.972656	9297.734375	-22.882111	-67.283447	1233.432007	3851.097656	9452.949219	9416.736328	
29.600000	267.466766	256.816132	-38.992928	-184.971115	748.476013	509.493378	268.509186	262.209930	-31.011580	-177.242172	1312.056519	4260.361816	9408.644531	9298.172852	-19.828323	-69.676758	1031.324219	3981.611328	9443.541016	9420.906250	
29.650000	267.376404	257.166534	-28.437187	-190.644043	747.741089	518.907532	268.103790	262.721954	-20.473679	-182.912415	1108.330688	4384.679199	9405.923828	9299.115234	-16.791931	-72.064453	828.137695	4106.212891	9434.722656	9425.388672	
29.700000	267.277008	257.555481	-17.816101	-195.778061	746.228271	528.585754	267.688232	263.256073	-9.870667	-188.042847	901.663025	4500.241699	9403.853516	9300.802734	-13.703369	-74.375000	621.990356	4222.041992	9426.483398	9430.348633	
29.750000	267.167511	257.984985	-7.122955	-200.271591	743.962341	538.469299	267.261261	263.811523	0.804321	-192.531662	690.674255	4603.700195	9402.422852	9303.475586	-10.509155	-76.517822	411.495300	4325.734375	9418.771484	9435.926758	
29.800000	267.042511	258.455627	3.627106	-204.022095	740.979492	548.506592	266.817841	264.386047	11.536270	-196.276184	474.769928	4691.535156	9401.479492	9307.304688	-7.172363	-78.393677	196.056458	4413.760742	9411.417969	9442.198242	
29.850000	266.895325	258.965179	14.394592	-206.936066	737.325378	558.652832	266.352478	264.974915	22.285583	-199.182785	254.341095	4760.454102	9400.785156	9312.363281	-3.684082	-79.902954	-23.935089	4482.821289	9404.194336	9449.146484	
29.900000	266.718445	259.509155	25.112457	-208.938232	733.048584	568.870972	265.859650	265.571686	32.985275	-201.176239	30.863052	4807.761230	9399.994141	9318.602539	-0.065430	-80.961304	-247.000305	4530.215820	9396.799805	9456.640625	
29.950000	266.506317	260.081299	35.689758	-209.979523	728.198120	579.131653	265.336090	266.168762	43.544403	-202.207489	-193.168259	4831.661133	9398.796875	9325.892578	3.631592	-81.514114	-470.639618	4554.151367	9388.993164	9464.507812	
30.000000	266.253937	260.672821	46.016571	-210.042755	722.817261	589.410461	264.780212	266.757111	53.852966	-202.259552	-414.437622	4831.450195	9396.880859	9333.992188	7.339844	-81.522766	-691.533203	4553.926758	9380.559570	9472.490234	
30.050000	265.956421	261.274078	55.973389	-209.143600	716.941040	599.684814	264.190247	267.327576	63.791443	-201.348312	-629.131348	4807.618652	9393.941406	9342.583008	10.958496	-81.002747	-905.861450	4530.038574	9371.304688	9480.285156	
30.100000	265.611725	261.874451	65.439423	-207.329193	710.595337	609.932739	263.567719	267.871033	73.239044	-199.521271	-833.303040	4761.762695	9389.764648	9351.307617	14.402832	-79.984741	-1109.673828	4484.094238	9361.126953	9487.582031	
30.150000	265.221985	262.463287	74.304169	-204.670410	703.795715	620.126892	262.917877	268.378967	82.085419	-196.849335	-1023.280762	4696.399414	9384.310547	9359.799805	17.574707	-78.546875	-1299.299438	4418.620605	9350.091797	9494.093750	
30.200000	264.792053	263.032257	82.475037	-201.256729	696.550842	630.232788	262.248108	268.845673	90.237976	-193.422485	-1196.034302	4614.693848	9377.617188	9367.748047	20.407227	-76.768311	-1471.709595	4336.788086	9338.322266	9499.597656	
30.250000	264.329407	263.572205	89.884674	-197.184250	688.864075	640.205994	261.567749	269.264740	97.629913	-189.336792	-1349.474976	4520.058105	9369.859375	9374.858398	22.844727	-74.755859	-1624.822144	4242.017578	9326.054688	9503.902344	
30.300000	263.842590	264.077209	96.497437	-192.547226	680.740967	649.993896	260.886322	269.633118	104.225647	-184.686707	-1482.634521	4415.808105	9361.318359	9380.951172	24.857910	-72.612549	-1757.678467	4137.627441	9313.595703	9506.926758	
30.350000	263.340210	264.543549	102.306000	-187.430740	672.190674	659.534668	260.212616	269.949402	110.018127	-179.557480	-1595.711792	4304.779297	9352.311523	9385.936523	26.469727	-70.410889	-1870.485718	4026.455078	9301.252930	9508.658203	
30.400000	262.832397	264.970123	107.332397	-181.900360	663.232544	668.760742	259.555939	270.214478	115.029694	-174.014465	-1689.955811	4189.060547	9343.212891	9389.838867	27.707764	-68.222168	-1964.504150	3910.586426	9289.365234	9509.185547	
30.450000	262.327789	265.357697	111.621811	-175.998779	653.896790	677.602722	258.923584	270.430206	119.305832	-168.100494	-1767.451538	4069.783691	9334.376953	9392.756836	28.634766	-66.073242	-2041.827759	3791.150391	9278.221680	9508.638672	
30.500000	261.833191	265.708191	115.233276	-169.745300	644.228149	685.993103	258.320648	270.598999	122.905579	-161.834686	-1830.795166	3947.095215	9326.071289	9394.859375	29.321533	-63.974609	-2105.059082	3668.288574	9268.016602	9507.186523	
30.550000	261.353821	266.025330	118.232941	-163.136719	634.283508	693.873535	257.750336	270.724426	125.895279	-155.213928	-1882.721680	3820.218018	9318.521484	9396.376953	29.843262	-61.898926	-2156.937500	3541.219727	9258.893555	9505.037109	
30.600000	260.891205	266.312988	120.681625	-156.152924	624.129028	701.196533	257.212402	270.809509	128.335709	-148.217865	-1925.732178	3687.642822	9311.805664	9397.519531	30.275146	-59.792969	-2199.962402	3408.431152	9250.855469	9502.349609	
30.650000	260.446014	266.573853	122.628754	-148.761932	613.837708	707.929565	256.706207	270.855927	130.276077	-140.814819	-1961.753662	3547.418213	9305.933594	9398.479492	30.670410	-57.598145	-2236.056641	3267.969971	9243.860352	9499.260742	
30.700000	260.016632	266.810760	124.104317	-140.931763	603.481750	714.055969	256.229279	270.865387	131.746307	-132.972565	-1991.906006	3397.498291	9300.808594	9399.400391	31.060669	-55.246094	-2266.332275	3117.791992	9237.773438	9495.847656	
30.750000	259.599854	267.024933	125.116028	-132.634171	593.131348	719.572571	255.778275	270.838013	132.753799	-124.663177	-2016.377197	3236.082275	9296.251953	9400.363281	31.459595	-52.671387	-2290.967285	2956.100342	9232.417969	9492.128906	
30.800000	259.191406	267.215546	125.648102	-123.857254	582.847290	724.488220	255.349548	270.772522	133.282547	-115.874939	-2034.413086	3061.937744	9292.024414	9401.344727	31.854259	-49.825439	-2309.195068	2781.669189	9227.577148	9488.047852	
30.850000	258.786987	267.379700	125.665192	-114.606216	572.680725	728.820740	254.940002	270.666046	133.296844	-106.613327	-2044.438965	2874.631592	9287.896484	9402.255859	32.199921	-46.689209	-2319.428223	2594.074463	9223.069336	9483.496094	
30.900000	258.382690	267.513702	125.115646	-104.911209	562.669189	732.589722	254.547333	270.515533	132.744843	-96.908646	-2044.290039	2674.673340	9283.642578	9402.933594	32.443481	-43.260986	-2319.489990	2393.837646	9218.736328	9478.321289	
30.950000	257.975769	267.613159	123.940086	-94.825974	552.839233	735.813782	254.170776	270.318176	131.566925	-86.815155	-2031.494019	2463.531250	9279.106445	9403.173828	32.518921	-39.578369	-2306.899414	2182.438232	9214.498047	9472.360352	
31.000000	257.564911	267.673065	122.079834	-84.425011	543.207214	738.504883	253.810913	270.071045	129.704224	-76.407524	-2003.620850	2243.515869	9274.178711	9402.755859	32.361816	-35.693115	-2279.216309	1962.199707	9210.323242	9465.461914	
31.050000	257.150177	267.688293	119.485641	-73.798836	533.780945	740.667053	253.469467	269.771606	127.107292	-65.776573	-1958.582520	2017.568481	9268.843750	9401.467773	31.909180	-31.688843	-2234.347656	1736.074097	9206.257812	9457.495117	
31.100000	256.733368	267.654816	116.124435	-63.047554	524.565247	742.294617	253.149292	269.418976	123.743065	-55.022636	-1894.932739	1788.971191	9263.167969	9399.131836	31.116211	-27.646973	-2170.843750	1507.353516	9202.416992	9448.385742	
31.150000	256.317749	267.570862	111.985718	-52.271858	515.564209	743.373657	252.854141	269.014404	119.600914	-44.246662	-1812.044434	1561.013306	9257.292969	9395.658203	29.961670	-23.655151	-2088.076904	1279.333984	9198.962891	9438.138672	
31.200000	255.907532	267.435791	107.083527	-41.564362	506.783478	743.881348	252.587845	268.559998	114.694946	-33.541309	-1710.213989	1336.657471	9251.405273	9391.017578	28.434326	-19.793823	-1986.345093	1054.982788	9196.073242	9426.817383	
31.250000	255.507980	267.252899	101.455917	-31.004597	498.234863	743.791992	252.354630	268.061615	109.063171	-22.986137	-1590.633301	1118.272095	9245.731445	9385.321289	26.566406	-16.116760	-1866.840820	836.668457	9193.941406	9414.604492	
31.300000	255.123779	267.025299	95.164017	-20.649338	489.935944	743.078186	252.157349	267.524139	102.766769	-12.637894	-1455.287231	907.399292	9240.483398	9378.708984	24.391113	-12.666138	-1731.551025	625.932129	9192.721680	9401.689453	
31.350000	254.760422	266.759399	88.283691	-10.533813	481.912292	741.717102	251.999161	266.955322	95.881668	-2.531677	-1306.720093	704.690491	9235.892578	9371.431641	21.963379	-9.451050	-1583.022827	423.420166	9192.566406	9388.345703	
31.400000	254.420929	266.463531	80.900513	-0.670090	474.196472	739.690063	251.880554	266.363800	88.493423	7.320633	-1147.780151	509.919556	9232.094727	9363.791016	19.350586	-6.462646	-1424.105957	228.899017	9193.523438	9374.870117	
31.450000	254.108047	266.146301	73.098938	8.950424	466.827698	736.988037	251.801590	265.758179	80.686493	16.927841	-981.300232	322.090302	9229.164062	9356.091797	16.617676	-3.667969	-1257.631226	41.366669	9195.583984	9361.541992	
31.500000	253.823288	265.813690	64.955353	18.349548	459.850159	733.609741	251.761414	265.143951	72.537186	26.311905	-809.803711	139.679489	9227.116211	9348.592773	13.830078	-1.008789	-1086.120117	-140.706451	9198.684570	9348.577148	
31.550000	253.566544	265.471039	56.531845	27.557037	453.311554	729.565186	251.757950	264.525635	64.107635	35.502747	-635.258301	-39.075989	9225.882812	9341.503906	11.036621	1.565674	-911.537476	-319.089050	9202.693359	9336.134766	
31.600000	253.334930	265.125244	47.872589	36.598602	447.260345	724.871582	251.786774	263.909607	55.441788	44.526123	-458.912964	-215.828217	9225.299805	9335.040039	8.269287	4.112061	-735.124939	-495.437317	9207.407227	9324.381836	
31.650000	253.127060	264.775818	38.999603	45.492340	441.744965	719.554871	251.845764	263.294861	46.561661	53.400269	-281.185120	-391.889343	9225.201172	9329.214844	5.538330	6.677246	-557.294373	-671.063354	9212.644531	9313.296875	
31.700000	252.939804	264.420319	29.914856	54.239990	436.809021	713.647339	251.931564	262.679169	37.469070	62.126801	-101.706497	-567.943481	9225.359375	9323.960938	2.838623	9.294434	-377.670776	-846.648926	9218.186523	9302.794922	
31.750000	252.769043	264.056793	20.605087	62.821014	432.491699	707.184204	252.040253	262.061218	28.150711	70.685211	80.550919	-743.860474	9225.535156	9319.179688	0.124512	11.967285	-195.220337	-1022.062378	9223.820312	9292.784180	
31.800000	252.611801	263.681519	11.046097	71.190948	428.824646	700.202515	252.169464	261.438782	18.582321	79.030823	267.058929	-918.656372	9225.524414	9314.693359	-2.634033	14.687988	-8.466797	-1196.315552	9229.384766	9283.117188	
31.850000	252.467056	263.290985	1.211197	79.284454	425.831146	692.740967	252.318710	260.810333	8.737213	87.098480	459.476379	-1090.531738	9225.184570	9310.291016	-5.492798	17.429199	184.250473	-1367.605957	9234.781250	9273.640625	
31.900000	252.336029	262.879791	-8.919586	87.018768	423.524445	684.836182	252.489731	260.173035	-1.404411	94.805267	659.322998	-1257.021729	9224.451172	9305.745117	-8.512573	20.125488	384.448853	-1533.466553	9239.990234	9264.204102	
31.950000	252.220459	262.443726	-19.354420	94.298431	421.909058	676.523926	252.684219	259.525543	-11.850595	102.055878	867.705750	-1415.207153	9223.316406	9300.830078	-11.736023	22.723145	593.231750	-1690.976562	9245.029297	9254.666992	
32.000000	252.124725	261.982330	-30.081940	101.024170	420.980499	667.835815	252.906113	258.870270	-22.589718	108.751129	1085.082397	-1561.989014	9221.912109	9295.446289	-15.197418	25.144531	811.047791	-1837.039917	9250.041016	9245.020508	
32.050000	252.053528	261.494324	-41.067661	107.100983	420.728210	658.801270	253.158936	258.208710	-33.587021	114.796204	1311.064331	-1694.412109	9220.379883	9289.469727	-18.893463	27.332764	1037.498535	-1968.705933	9255.155273	9235.229492	
32.100000	252.013718	260.981323	-52.254383	112.447678	421.137390	649.447083	253.447708	257.544708	-44.784962	120.110138	1544.401123	-1809.935669	9218.953125	9282.885742	-22.818237	29.229248	1271.321411	-2083.439697	9260.563477	9225.351562	
32.150000	252.011612	260.446228	-63.562019	117.002396	422.191406	639.798096	253.776306	256.882874	-56.103180	124.631424	1782.985352	-1906.654541	9217.900391	9275.756836	-26.940918	30.773682	1510.396729	-2179.344482	9266.468750	9215.500000	
