HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjPhi   B_0_N_0	BkNjPhi   B_0_N_4	BkNjPhi   B_0_N_5	BkNjPhi   B_0_N_9	BkNjPhi   B_0_N_13	BkNjPhi   B_0_N_16	BkNjPhi   B_0_N_18	BkNjVRel  B_0_N_0	BkNjVRel  B_0_N_4	BkNjVRel  B_0_N_5	BkNjVRel  B_0_N_9	BkNjVRel  B_0_N_13	BkNjVRel  B_0_N_16	BkNjVRel  B_0_N_18	BkNjTheta B_0_N_0	BkNjTheta B_0_N_4	BkNjTheta B_0_N_5	BkNjTheta B_0_N_9	BkNjTheta B_0_N_13	BkNjTheta B_0_N_16	BkNjTheta B_0_N_18	BkNjAxInd B_0_N_0	BkNjAxInd B_0_N_4	BkNjAxInd B_0_N_5	BkNjAxInd B_0_N_9	BkNjAxInd B_0_N_13	BkNjAxInd B_0_N_16	BkNjAxInd B_0_N_18	BkNjTnInd B_0_N_0	BkNjTnInd B_0_N_4	BkNjTnInd B_0_N_5	BkNjTnInd B_0_N_9	BkNjTnInd B_0_N_13	BkNjTnInd B_0_N_16	BkNjTnInd B_0_N_18	
(s)	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	
32.050000	79.842357	61.776076	57.011982	42.291117	24.598882	21.163136	18.735235	10.127151	12.277322	12.965805	16.480455	20.763302	24.154118	27.668554	15.179725	15.179732	15.179737	15.179766	14.481620	13.028550	12.048103	0.125110	0.050554	0.045447	0.026466	0.240999	0.233930	0.218869	0.107896	0.048469	0.043926	0.025960	0.069507	0.047191	0.032643	
32.100000	79.422751	61.464353	56.730516	42.111770	24.506072	21.093584	18.680822	10.138626	12.311123	13.004949	16.534214	20.830120	24.222755	27.738491	15.182746	15.182757	15.182763	15.182801	14.484667	13.031607	12.051171	0.125153	0.050575	0.045467	0.026478	0.241105	0.234007	0.218921	0.104218	0.047919	0.043516	0.025819	0.069227	0.047029	0.032544	
32.150000	79.012810	61.160034	56.455762	41.936593	24.415073	21.025475	18.627674	10.149995	12.344205	13.043220	16.586649	20.895163	24.289410	27.806200	15.185979	15.185993	15.186001	15.186048	14.487927	13.034879	12.054456	0.125202	0.050598	0.045489	0.026491	0.241219	0.234090	0.218977	0.100922	0.047404	0.043130	0.025687	0.068954	0.046871	0.032447	
32.200000	78.614671	60.864724	56.189173	41.766562	24.326532	20.959344	18.576253	10.161169	12.376379	13.080400	16.637463	20.958017	24.353636	27.871180	15.189433	15.189450	15.189460	15.189518	14.491411	13.038374	12.057965	0.125255	0.050625	0.045513	0.026506	0.241341	0.234178	0.219034	0.097979	0.046923	0.042769	0.025563	0.068691	0.046717	0.032353	
32.250000	78.230268	60.579803	55.932009	41.602566	24.240992	20.895668	18.526970	10.172067	12.407474	13.116298	16.686390	21.018364	24.415073	27.933050	15.193111	15.193132	15.193144	15.193213	14.495120	13.042097	12.061702	0.125312	0.050654	0.045541	0.026523	0.241467	0.234267	0.219093	0.095361	0.046478	0.042435	0.025448	0.068437	0.046569	0.032263	
32.300000	77.861315	60.306513	55.685398	41.445369	24.158915	20.834828	18.480149	10.182611	12.437332	13.150739	16.733212	21.075914	24.473436	27.991529	15.197015	15.197041	15.197055	15.197135	14.499057	13.046047	12.065667	0.125373	0.050685	0.045570	0.026541	0.241597	0.234356	0.219149	0.093043	0.046069	0.042127	0.025342	0.068195	0.046427	0.032176	
32.350000	77.509335	60.045962	55.450324	41.295611	24.080682	20.777135	18.436038	10.192726	12.465817	13.183573	16.777739	21.130461	24.528534	28.046453	15.201144	15.201174	15.201191	15.201282	14.503220	13.050223	12.069858	0.125437	0.050718	0.045601	0.026560	0.241730	0.234445	0.219204	0.091000	0.045696	0.041846	0.025246	0.067964	0.046291	0.032093	
32.400000	77.175660	59.799064	55.227626	41.153843	24.006597	20.722799	18.394789	10.202345	12.492806	13.214664	16.819811	21.181849	24.580259	28.097763	15.205495	15.205529	15.205548	15.205650	14.507603	13.054619	12.074269	0.125504	0.050753	0.045634	0.026580	0.241863	0.234531	0.219254	0.089213	0.045359	0.041591	0.025160	0.067746	0.046162	0.032014	
32.450000	76.861416	59.566626	55.018014	41.020521	23.936919	20.671984	18.356512	10.211408	12.518197	13.243898	16.859310	21.229956	24.628536	28.145460	15.210059	15.210097	15.210117	15.210230	14.512198	13.059227	12.078892	0.125573	0.050789	0.045669	0.026601	0.241995	0.234612	0.219299	0.087660	0.045057	0.041364	0.025083	0.067541	0.046040	0.031939	
32.500000	76.567513	59.349249	54.822039	40.895956	23.871796	20.624789	18.321228	10.219861	12.541903	13.271185	16.896141	21.274731	24.673361	28.189604	15.214832	15.214874	15.214896	15.215020	14.517001	13.064042	12.083721	0.125643	0.050827	0.045704	0.026622	0.242126	0.234689	0.219338	0.086324	0.044790	0.041162	0.025015	0.067349	0.045925	0.031869	
32.550000	76.294620	59.147389	54.640079	40.780372	23.811358	20.581252	18.288923	10.227657	12.563860	13.296459	16.930246	21.316141	24.714752	28.230305	15.219811	15.219857	15.219880	15.220013	14.522006	13.069059	12.088751	0.125715	0.050865	0.045740	0.026644	0.242253	0.234760	0.219370	0.085187	0.044557	0.040987	0.024957	0.067170	0.045816	0.031802	
32.600000	76.043112	58.961267	54.472347	40.673893	23.755640	20.541377	18.259551	10.234768	12.584029	13.319678	16.961594	21.354189	24.752766	28.267660	15.224991	15.225040	15.225065	15.225206	14.527211	13.074274	12.093977	0.125786	0.050904	0.045777	0.026666	0.242376	0.234825	0.219395	0.084235	0.044357	0.040836	0.024908	0.067003	0.045714	0.031739	
32.650000	75.813092	58.790949	54.318872	40.576521	23.704648	20.505129	18.233057	10.241173	12.602395	13.340831	16.990183	21.388901	24.787457	28.301767	15.230370	15.230421	15.230448	15.230596	14.532611	13.079683	12.099397	0.125858	0.050943	0.045814	0.026688	0.242493	0.234882	0.219412	0.083452	0.044188	0.040710	0.024868	0.066850	0.045619	0.031679	
32.700000	75.604388	58.636259	54.179513	40.488170	23.658344	20.472476	18.209378	10.246861	12.618963	13.359928	17.016047	21.420317	24.818878	28.332708	15.235948	15.236001	15.236029	15.236183	14.538206	13.085286	12.105010	0.125929	0.050982	0.045851	0.026710	0.242606	0.234932	0.219422	0.082824	0.044050	0.040606	0.024836	0.066709	0.045531	0.031624	
32.750000	75.416565	58.496861	54.053963	40.408649	23.616648	20.443344	18.188466	10.251836	12.633767	13.377008	17.039232	21.448513	24.847092	28.360529	15.241720	15.241776	15.241805	15.241964	14.543994	13.091080	12.110811	0.125998	0.051021	0.045888	0.026732	0.242712	0.234975	0.219424	0.082337	0.043940	0.040525	0.024812	0.066580	0.045449	0.031572	
32.800000	75.249000	58.372299	53.941808	40.337755	23.579483	20.417688	18.170294	10.256114	12.646857	13.392131	17.059811	21.473539	24.872141	28.385231	15.247680	15.247737	15.247766	15.247929	14.549964	13.097055	12.116793	0.126067	0.051060	0.045924	0.026753	0.242813	0.235011	0.219419	0.081980	0.043856	0.040464	0.024796	0.066464	0.045374	0.031523	
32.850000	75.100935	58.262012	53.842542	40.275194	23.546731	20.395447	18.154829	10.259714	12.658291	13.405360	17.077868	21.495470	24.894049	28.406811	15.253816	15.253874	15.253904	15.254068	14.556107	13.103201	12.122944	0.126134	0.051098	0.045960	0.026774	0.242907	0.235039	0.219407	0.081741	0.043797	0.040423	0.024788	0.066360	0.045305	0.031479	
32.900000	74.971585	58.165433	53.755696	40.220689	23.518307	20.376580	18.142101	10.262657	12.668132	13.416771	17.093477	21.514364	24.912844	28.425201	15.260108	15.260166	15.260196	15.260362	14.562402	13.109498	12.129243	0.126199	0.051135	0.045995	0.026795	0.242995	0.235061	0.219389	0.081609	0.043762	0.040399	0.024786	0.066267	0.045242	0.031438	
32.950000	74.860178	58.082003	53.680735	40.173974	23.494112	20.361071	18.132113	10.264967	12.676443	13.426432	17.106720	21.530277	24.928526	28.440376	15.266534	15.266591	15.266621	15.266786	14.568825	13.115922	12.135668	0.126261	0.051172	0.046030	0.026816	0.243077	0.235075	0.219363	0.081576	0.043748	0.040393	0.024790	0.066185	0.045186	0.031401	
33.000000	74.766078	58.011262	53.617258	40.134827	23.474054	20.348875	18.124894	10.266665	12.683271	13.434398	17.117659	21.543249	24.941090	28.452251	15.273058	15.273115	15.273144	15.273307	14.575343	13.122438	12.142183	0.126322	0.051208	0.046064	0.026836	0.243153	0.235083	0.219331	0.081634	0.043754	0.040402	0.024801	0.066115	0.045137	0.031368	
33.050000	74.688795	57.952816	53.564936	40.103046	23.458063	20.339962	18.120429	10.267761	12.688655	13.440711	17.126337	21.553318	24.950560	28.460827	15.279642	15.279697	15.279726	15.279884	14.581915	13.129007	12.148749	0.126380	0.051242	0.046097	0.026855	0.243223	0.235084	0.219293	0.081778	0.043780	0.040427	0.024817	0.066057	0.045094	0.031339	
33.100000	74.628033	57.906467	53.523545	40.078485	23.446060	20.334281	18.118719	10.268251	12.692604	13.445388	17.132780	21.560505	24.956930	28.466059	15.286240	15.286294	15.286321	15.286474	14.588498	13.135584	12.155320	0.126435	0.051276	0.046129	0.026874	0.243288	0.235079	0.219249	0.082004	0.043825	0.040466	0.024839	0.066009	0.045058	0.031315	
33.150000	74.583705	57.872063	53.492966	40.061057	23.437992	20.331790	18.119708	10.268130	12.695115	13.448421	17.136990	21.564823	24.960232	28.468004	15.292806	15.292856	15.292882	15.293027	14.595041	13.142120	12.161849	0.126488	0.051309	0.046160	0.026892	0.243347	0.235068	0.219199	0.082310	0.043888	0.040520	0.024867	0.065973	0.045028	0.031294	
33.200000	74.555907	57.849687	53.473244	40.050747	23.433787	20.332399	18.123318	10.267377	12.696161	13.449788	17.138950	21.566273	24.960472	28.466682	15.299287	15.299334	15.299358	15.299494	14.601496	13.148565	12.168284	0.126539	0.051341	0.046190	0.026910	0.243401	0.235052	0.219143	0.082694	0.043969	0.040587	0.024900	0.065948	0.045005	0.031278	
33.250000	74.544903	57.839463	53.464477	40.047530	23.433385	20.336014	18.129439	10.265965	12.695701	13.449445	17.138618	21.564854	24.957697	28.462187	15.305638	15.305680	15.305703	15.305827	14.607815	13.154873	12.174580	0.126587	0.051371	0.046219	0.026927	0.243451	0.235031	0.219084	0.083159	0.044067	0.040669	0.024938	0.065934	0.044988	0.031266	
33.300000	74.551071	57.841614	53.466844	40.051430	23.436679	20.342508	18.137899	10.263853	12.693674	13.447333	17.135950	21.560562	24.951942	28.454624	15.311804	15.311842	15.311862	15.311974	14.613946	13.160990	12.180683	0.126633	0.051401	0.046247	0.026943	0.243496	0.235007	0.219021	0.083704	0.044184	0.040764	0.024982	0.065931	0.044979	0.031258	
33.350000	74.574901	57.856422	53.480572	40.062519	23.443631	20.351758	18.148533	10.261003	12.690020	13.443378	17.130875	21.553360	24.943235	28.444090	15.317738	15.317771	15.317788	15.317886	14.619839	13.166868	12.186545	0.126677	0.051429	0.046274	0.026959	0.243539	0.234981	0.218956	0.084334	0.044320	0.040874	0.025030	0.065940	0.044975	0.031254	
33.400000	74.616934	57.884248	53.505967	40.080872	23.454147	20.363632	18.161169	10.257368	12.684656	13.437501	17.123314	21.543222	24.931593	28.430677	15.323389	15.323416	15.323430	15.323513	14.625446	13.172459	12.192118	0.126719	0.051457	0.046301	0.026975	0.243580	0.234953	0.218890	0.085052	0.044475	0.040999	0.025085	0.065961	0.044979	0.031254	
33.450000	74.677784	57.925482	53.543335	40.106604	23.468190	20.378028	18.175658	10.252906	12.677512	13.429624	17.113190	21.530096	24.917006	28.414417	15.328711	15.328732	15.328743	15.328809	14.630721	13.177716	12.197356	0.126758	0.051484	0.046326	0.026990	0.243619	0.234925	0.218825	0.085863	0.044649	0.041140	0.025144	0.065994	0.044989	0.031258	
33.500000	74.758087	57.980547	53.593066	40.139881	23.485742	20.394875	18.191864	10.247575	12.668509	13.419660	17.100403	21.513893	24.899424	28.395317	15.333653	15.333668	15.333676	15.333725	14.635614	13.182590	12.202210	0.126797	0.051509	0.046351	0.027005	0.243657	0.234897	0.218761	0.086772	0.044844	0.041295	0.025210	0.066039	0.045006	0.031266	
33.550000	74.858511	58.049921	53.655545	40.180896	23.506844	20.414138	18.209725	10.241340	12.657571	13.407526	17.084854	21.494524	24.878771	28.373316	15.338171	15.338179	15.338183	15.338214	14.640081	13.187037	12.206636	0.126833	0.051534	0.046375	0.027019	0.243695	0.234872	0.218700	0.087786	0.045060	0.041468	0.025281	0.066097	0.045030	0.031278	
33.600000	74.979768	58.134096	53.731240	40.229923	23.531554	20.435844	18.229223	10.234168	12.644628	13.393138	17.066439	21.471849	24.854895	28.348270	15.342216	15.342217	15.342219	15.342231	14.644074	13.191010	12.210587	0.126868	0.051559	0.046399	0.027033	0.243735	0.234849	0.218643	0.088914	0.045299	0.041657	0.025358	0.066168	0.045062	0.031294	
33.650000	75.122553	58.233612	53.820613	40.287229	23.560005	20.460074	18.250428	10.226042	12.629617	13.376432	17.045046	21.445742	24.827656	28.319994	15.345746	15.345741	15.345739	15.345733	14.647552	13.194467	12.214022	0.126902	0.051582	0.046421	0.027046	0.243776	0.234830	0.218591	0.090163	0.045561	0.041864	0.025441	0.066253	0.045101	0.031314	
33.700000	75.287556	58.348995	53.924159	40.353161	23.592373	20.486980	18.273454	10.216956	12.612492	13.357344	17.020580	21.416046	24.796858	28.288261	15.348716	15.348704	15.348699	15.348675	14.650469	13.197365	12.216897	0.126934	0.051604	0.046443	0.027059	0.243818	0.234814	0.218544	0.091544	0.045847	0.042089	0.025530	0.066353	0.045149	0.031340	
33.750000	75.475393	58.480763	54.042342	40.428060	23.628855	20.516720	18.298480	10.206919	12.593220	13.335831	16.992960	21.382608	24.762310	28.252808	15.351085	15.351067	15.351059	15.351017	14.652787	13.199662	12.219171	0.126965	0.051626	0.046463	0.027072	0.243861	0.234803	0.218503	0.093069	0.046159	0.042334	0.025626	0.066469	0.045206	0.031371	
33.800000	75.686542	58.629340	54.175572	40.512225	23.669659	20.549498	18.325686	10.195953	12.571793	13.311876	16.962122	21.345322	24.723841	28.213427	15.352812	15.352787	15.352775	15.352716	14.654463	13.201317	12.220805	0.126994	0.051646	0.046483	0.027084	0.243906	0.234796	0.218467	0.094751	0.046497	0.042599	0.025729	0.066602	0.045273	0.031408	
33.850000	75.921337	58.795095	54.324217	40.605970	23.715002	20.585524	18.355297	10.184107	12.548225	13.285485	16.928032	21.304071	24.681301	28.169870	15.353859	15.353829	15.353814	15.353737	14.655461	13.202296	12.221762	0.127022	0.051666	0.046502	0.027096	0.243952	0.234793	0.218436	0.096602	0.046863	0.042884	0.025839	0.066752	0.045350	0.031451	
33.900000	76.179832	58.978171	54.488404	40.709434	23.765018	20.624943	18.387484	10.171448	12.522575	13.256714	16.890726	21.258860	24.634642	28.122061	15.354197	15.354161	15.354143	15.354049	14.655751	13.202566	12.222011	0.127047	0.051683	0.046519	0.027106	0.243998	0.234793	0.218410	0.098637	0.047257	0.043190	0.025956	0.066919	0.045437	0.031500	
33.950000	76.461823	59.178555	54.668185	40.822733	23.819825	20.667893	18.422398	10.158056	12.494920	13.225632	16.850258	21.209698	24.583849	28.069939	15.353792	15.353750	15.353729	15.353620	14.655300	13.202098	12.221522	0.127071	0.051700	0.046535	0.027116	0.244045	0.234796	0.218387	0.100872	0.047680	0.043518	0.026080	0.067105	0.045534	0.031555	
34.000000	76.766757	59.396008	54.863351	40.945782	23.879426	20.714401	18.460096	10.144035	12.465378	13.192366	16.806755	21.156715	24.529045	28.013613	15.352621	15.352575	15.352551	15.352427	14.654087	13.200868	12.220273	0.127092	0.051715	0.046549	0.027125	0.244091	0.234801	0.218368	0.103322	0.048132	0.043866	0.026211	0.067308	0.045643	0.031617	
34.050000	77.093759	59.630038	55.073492	41.078353	23.943768	20.764448	18.500580	10.129500	12.434097	13.157069	16.760389	21.100100	24.470413	27.953262	15.350662	15.350611	15.350585	15.350447	14.652089	13.198853	12.218241	0.127110	0.051728	0.046562	0.027133	0.244137	0.234808	0.218351	0.106003	0.048612	0.044236	0.026348	0.067530	0.045762	0.031686	
34.100000	77.441573	59.879893	55.297929	41.220058	24.012667	20.817882	18.543721	10.114578	12.401260	13.119935	16.711390	21.040117	24.408255	27.889233	15.347901	15.347846	15.347818	15.347668	14.649293	13.196043	12.215414	0.127127	0.051739	0.046573	0.027140	0.244180	0.234815	0.218336	0.108932	0.049121	0.044625	0.026491	0.067769	0.045891	0.031761	
34.150000	77.808648	60.144569	55.535817	41.370336	24.085846	20.874480	18.589337	10.099409	12.367070	13.081182	16.660028	20.977114	24.342943	27.821943	15.344331	15.344273	15.344243	15.344082	14.645692	13.192429	12.211786	0.127140	0.051748	0.046582	0.027146	0.244222	0.234824	0.218323	0.112126	0.049657	0.045034	0.026640	0.068024	0.046029	0.031842	
34.200000	78.193146	60.422859	55.786079	41.528517	24.162954	20.933934	18.637144	10.084123	12.331745	13.041054	16.606609	20.911486	24.274925	27.751892	15.339951	15.339891	15.339859	15.339690	14.641287	13.188013	12.207358	0.127151	0.051755	0.046588	0.027150	0.244262	0.234832	0.218311	0.115603	0.050219	0.045460	0.026794	0.068294	0.046177	0.031928	
34.250000	78.592951	60.713347	56.047429	41.693753	24.243533	20.995865	18.686802	10.068861	12.295528	12.999811	16.551483	20.843668	24.204702	27.679642	15.334768	15.334706	15.334673	15.334496	14.636084	13.182801	12.202135	0.127159	0.051760	0.046593	0.027153	0.244298	0.234841	0.218300	0.119380	0.050805	0.045903	0.026952	0.068578	0.046333	0.032019	
34.300000	79.005754	61.014469	56.318482	41.865136	24.327114	21.059857	18.737927	10.053757	12.258662	12.957731	16.494995	20.774113	24.132765	27.605778	15.328791	15.328728	15.328694	15.328513	14.630093	13.176803	12.196129	0.127165	0.051763	0.046596	0.027155	0.244333	0.234851	0.218291	0.123476	0.051414	0.046360	0.027113	0.068875	0.046495	0.032114	
34.350000	79.429048	61.324498	56.597703	42.041686	24.413169	21.125457	18.790132	10.038937	12.221403	12.915091	16.437513	20.703287	24.059641	27.530846	15.322043	15.321980	15.321946	15.321762	14.623337	13.170043	12.189363	0.127168	0.051763	0.046597	0.027156	0.244364	0.234861	0.218284	0.127908	0.052042	0.046830	0.027276	0.069181	0.046664	0.032213	
34.400000	79.860191	61.641576	56.883421	42.222337	24.501133	21.192229	18.843008	10.024526	12.183999	12.872174	16.379412	20.631662	23.985825	27.455408	15.314548	15.314486	15.314452	15.314267	14.615840	13.162543	12.181860	0.127169	0.051762	0.046596	0.027155	0.244393	0.234872	0.218278	0.132696	0.052687	0.047310	0.027441	0.069497	0.046838	0.032314	
34.450000	80.296401	61.963743	57.173881	42.405977	24.590441	21.259719	18.896183	10.010633	12.146706	12.829269	16.321070	20.559700	23.911800	27.379961	15.306337	15.306277	15.306243	15.306059	14.607632	13.154335	12.173651	0.127168	0.051759	0.046593	0.027153	0.244419	0.234883	0.218275	0.137855	0.053345	0.047797	0.027606	0.069819	0.047015	0.032418	
34.500000	80.734789	62.288941	57.467258	42.591468	24.680530	21.327512	18.949293	9.997363	12.109778	12.786668	16.262861	20.487860	23.838036	27.304972	15.297442	15.297384	15.297351	15.297170	14.598746	13.145451	12.164767	0.127164	0.051754	0.046587	0.027150	0.244443	0.234894	0.218275	0.143399	0.054014	0.048289	0.027771	0.070147	0.047195	0.032523	
34.550000	81.172372	62.615028	57.761619	42.777611	24.770880	21.395206	19.002035	9.984804	12.073465	12.744646	16.205154	20.416571	23.764938	27.230825	15.287905	15.287850	15.287818	15.287641	14.589221	13.135930	12.155249	0.127158	0.051746	0.046580	0.027145	0.244463	0.234905	0.218278	0.149340	0.054688	0.048782	0.027934	0.070477	0.047377	0.032628	
34.600000	81.606130	62.939790	58.054982	42.963229	24.860939	21.462394	19.054104	9.973040	12.038008	12.703486	16.148321	20.346247	23.692911	27.157898	15.277761	15.277710	15.277679	15.277509	14.579096	13.125809	12.145134	0.127150	0.051737	0.046571	0.027139	0.244479	0.234917	0.218284	0.155682	0.055364	0.049274	0.028093	0.070808	0.047559	0.032735	
34.650000	82.033051	63.261007	58.345361	43.147104	24.950159	21.528710	19.105263	9.962130	12.003632	12.663451	16.092707	20.277288	23.622316	27.086487	15.267061	15.267014	15.266985	15.266822	14.568417	13.115138	12.134468	0.127140	0.051726	0.046560	0.027132	0.244492	0.234929	0.218293	0.162425	0.056036	0.049759	0.028249	0.071138	0.047741	0.032841	
34.700000	82.450157	63.576418	58.630733	43.328032	25.038002	21.593781	19.155266	9.952120	11.970548	12.624788	16.038649	20.210079	23.553507	27.016886	15.255854	15.255811	15.255784	15.255630	14.557235	13.103963	12.123302	0.127128	0.051712	0.046547	0.027124	0.244501	0.234941	0.218305	0.169556	0.056699	0.050236	0.028400	0.071465	0.047921	0.032947	
34.750000	82.854600	63.883873	58.909138	43.504825	25.123930	21.657266	19.203907	9.943040	11.938949	12.587730	15.986472	20.144997	23.486818	26.949400	15.244194	15.244156	15.244130	15.243986	14.545602	13.092340	12.111688	0.127114	0.051697	0.046532	0.027114	0.244507	0.234953	0.218320	0.177056	0.057348	0.050699	0.028544	0.071786	0.048100	0.033052	
34.800000	83.243750	64.181300	59.178726	43.676352	25.207447	21.718898	19.250975	9.934897	11.909001	12.552477	15.936466	20.082378	23.422565	26.884295	15.232143	15.232109	15.232086	15.231952	14.533581	13.080329	12.099687	0.127098	0.051680	0.046515	0.027104	0.244510	0.234965	0.218338	0.184888	0.057977	0.051145	0.028681	0.072101	0.048275	0.033156	
34.850000	83.615244	64.466822	59.437775	43.841547	25.288072	21.778352	19.296285	9.927689	11.880840	12.519198	15.888893	20.022552	23.361061	26.821852	15.219766	15.219737	15.219716	15.219594	14.521236	13.067995	12.087365	0.127079	0.051662	0.046497	0.027092	0.244509	0.234974	0.218359	0.193007	0.058581	0.051571	0.028810	0.072408	0.048445	0.033257	
34.900000	83.967081	64.738787	59.684782	43.999450	25.365355	21.835312	19.339606	9.921389	11.854563	12.488026	15.843960	19.965780	23.302589	26.762348	15.207133	15.207110	15.207091	15.206981	14.508638	13.055409	12.074792	0.127059	0.051642	0.046477	0.027080	0.244504	0.234982	0.218381	0.201349	0.059154	0.051972	0.028930	0.072703	0.048610	0.033356	
34.950000	84.297621	64.995821	59.918477	44.149257	25.438869	21.889482	19.380715	9.915965	11.830244	12.459055	15.801847	19.912321	23.247393	26.706066	15.194320	15.194302	15.194286	15.194189	14.495861	13.042645	12.062041	0.127037	0.051620	0.046456	0.027066	0.244497	0.234988	0.218405	0.209840	0.059693	0.052347	0.029040	0.072987	0.048769	0.033452	
35.000000	84.605663	65.236817	60.137842	44.290252	25.508250	21.940555	19.419368	9.911368	11.807920	12.432345	15.762680	19.862371	23.195724	26.653261	15.181401	15.181389	15.181375	15.181291	14.482980	13.029777	12.049187	0.127014	0.051597	0.046434	0.027052	0.244487	0.234993	0.218432	0.218391	0.060192	0.052692	0.029139	0.073258	0.048921	0.033545	
35.050000	84.890365	65.461004	60.342112	44.421894	25.573188	21.988281	19.455348	9.907553	11.787601	12.407928	15.726550	19.816084	23.147766	26.604183	15.168452	15.168445	15.168435	15.168364	14.470069	13.016880	12.036305	0.126989	0.051573	0.046410	0.027037	0.244473	0.234997	0.218461	0.226903	0.060650	0.053006	0.029228	0.073514	0.049066	0.033634	
35.100000	85.151279	65.667836	60.530789	44.543810	25.633487	22.032428	19.488434	9.904466	11.769274	12.385796	15.693501	19.773577	23.103682	26.559053	15.155551	15.155550	15.155542	15.155485	14.457208	13.004033	12.023472	0.126962	0.051548	0.046385	0.027021	0.244456	0.235000	0.218492	0.235266	0.061063	0.053286	0.029305	0.073753	0.049202	0.033718	
35.150000	85.388252	65.857066	60.703620	44.655736	25.688951	22.072818	19.518447	9.902053	11.752907	12.365931	15.663535	19.734901	23.063578	26.518017	15.142771	15.142776	15.142771	15.142728	14.444468	12.991307	12.010761	0.126934	0.051521	0.046359	0.027005	0.244436	0.235002	0.218525	0.243366	0.061430	0.053533	0.029371	0.073976	0.049329	0.033798	
35.200000	85.601429	66.028668	60.860530	44.757594	25.739488	22.109326	19.545276	9.900270	11.738460	12.348285	15.636642	19.700087	23.027500	26.481195	15.130180	15.130190	15.130188	15.130158	14.431915	12.978768	11.998237	0.126905	0.051494	0.046333	0.026988	0.244412	0.235006	0.218561	0.251082	0.061749	0.053746	0.029425	0.074181	0.049447	0.033872	
35.250000	85.791103	66.182737	61.001601	44.849361	25.785016	22.141880	19.568816	9.899068	11.725873	12.332811	15.612771	19.669111	22.995470	26.448620	15.117839	15.117855	15.117855	15.117839	14.419612	12.966479	11.985962	0.126874	0.051466	0.046305	0.026971	0.244386	0.235009	0.218599	0.258294	0.062020	0.053924	0.029469	0.074368	0.049556	0.033941	
35.300000	85.957726	66.319504	61.127017	44.931136	25.825575	22.170476	19.589049	9.898414	11.715098	12.319449	15.591865	19.641911	22.967434	26.420277	15.105810	15.105831	15.105833	15.105829	14.407618	12.954497	11.973994	0.126842	0.051437	0.046277	0.026953	0.244358	0.235013	0.218639	0.264883	0.062243	0.054069	0.029502	0.074537	0.049655	0.034005	
35.350000	86.101822	66.439285	61.237065	45.003078	25.861200	22.195162	19.606003	9.898273	11.706076	12.308142	15.573851	19.618418	22.943314	26.396070	15.094145	15.094170	15.094174	15.094182	14.395985	12.942876	11.962385	0.126808	0.051407	0.046248	0.026935	0.244328	0.235018	0.218682	0.270735	0.062418	0.054179	0.029523	0.074689	0.049745	0.034063	
35.400000	86.223967	66.542462	61.332052	45.065417	25.892054	22.216056	19.619797	9.898611	11.698753	12.298825	15.558652	19.598513	22.922983	26.375854	15.082891	15.082920	15.082926	15.082944	14.384760	12.931662	11.951182	0.126773	0.051377	0.046218	0.026916	0.244295	0.235024	0.218728	0.275747	0.062546	0.054256	0.029535	0.074824	0.049826	0.034115	
35.450000	86.324794	66.629458	61.412403	45.118426	25.918297	22.233338	19.630590	9.899407	11.693070	12.291435	15.546177	19.582060	22.906261	26.359413	15.072094	15.072126	15.072134	15.072160	14.373987	12.920899	11.940429	0.126736	0.051346	0.046188	0.026898	0.244261	0.235030	0.218776	0.279828	0.062627	0.054301	0.029537	0.074941	0.049897	0.034163	
35.500000	86.404926	66.700725	61.478505	45.162433	25.940148	22.247231	19.638629	9.900637	11.688979	12.285915	15.536329	19.568914	22.892969	26.346498	15.061797	15.061831	15.061840	15.061874	14.363711	12.910630	11.930169	0.126698	0.051314	0.046158	0.026879	0.244224	0.235036	0.218825	0.282906	0.062663	0.054315	0.029529	0.075043	0.049960	0.034205	
35.550000	86.464963	66.756671	61.530743	45.197732	25.957861	22.257954	19.644152	9.902278	11.686429	12.282205	15.529033	19.558935	22.882917	26.336878	15.052039	15.052075	15.052085	15.052125	14.353969	12.900895	11.920440	0.126658	0.051282	0.046127	0.026859	0.244184	0.235042	0.218875	0.284928	0.062656	0.054298	0.029512	0.075128	0.050015	0.034243	
35.600000	86.505534	66.797754	61.569545	45.224653	25.971649	22.265763	19.647418	9.904314	11.685372	12.280252	15.524199	19.551987	22.875931	26.330307	15.042854	15.042891	15.042902	15.042945	14.344796	12.891726	11.911277	0.126617	0.051250	0.046095	0.026840	0.244142	0.235048	0.218925	0.285864	0.062606	0.054253	0.029487	0.075198	0.050062	0.034276	
