HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjPhi   B_0_N_0	BkNjPhi   B_0_N_4	BkNjPhi   B_0_N_5	BkNjPhi   B_0_N_9	BkNjPhi   B_0_N_13	BkNjPhi   B_0_N_16	BkNjPhi   B_0_N_18	BkNjVRel  B_0_N_0	BkNjVRel  B_0_N_4	BkNjVRel  B_0_N_5	BkNjVRel  B_0_N_9	BkNjVRel  B_0_N_13	BkNjVRel  B_0_N_16	BkNjVRel  B_0_N_18	BkNjTheta B_0_N_0	BkNjTheta B_0_N_4	BkNjTheta B_0_N_5	BkNjTheta B_0_N_9	BkNjTheta B_0_N_13	BkNjTheta B_0_N_16	BkNjTheta B_0_N_18	BkNjAxInd B_0_N_0	BkNjAxInd B_0_N_4	BkNjAxInd B_0_N_5	BkNjAxInd B_0_N_9	BkNjAxInd B_0_N_13	BkNjAxInd B_0_N_16	BkNjAxInd B_0_N_18	BkNjTnInd B_0_N_0	BkNjTnInd B_0_N_4	BkNjTnInd B_0_N_5	BkNjTnInd B_0_N_9	BkNjTnInd B_0_N_13	BkNjTnInd B_0_N_16	BkNjTnInd B_0_N_18	
(s)	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	
50.450000	0.000000	59.533431	55.033484	41.173203	23.778911	20.643412	18.398172	0.000000	12.448476	13.166125	16.732771	21.010832	24.342031	27.786686	0.000000	14.803158	14.803138	14.803032	14.104719	12.651523	11.670955	0.110000	0.051757	0.046554	0.027058	0.252318	0.243145	0.227211	0.028000	0.047943	0.043701	0.026088	0.070050	0.047579	0.033165	
50.500000	0.000000	59.763595	55.239534	41.301785	23.839037	20.689526	18.435340	0.000000	12.416371	13.130202	16.686560	20.955145	24.284883	27.728340	0.000000	14.799914	14.799891	14.799770	14.101436	12.648223	11.667636	0.110000	0.051775	0.046572	0.027069	0.252394	0.243194	0.227233	0.028000	0.048425	0.044071	0.026224	0.070276	0.047704	0.033237	
50.550000	0.000000	60.007617	55.458134	41.438324	23.903075	20.738478	18.474624	0.000000	12.382969	13.092741	16.638151	20.896702	24.224924	27.667179	0.000000	14.795900	14.795874	14.795740	14.097387	12.644157	11.663552	0.110000	0.051792	0.046588	0.027079	0.252468	0.243242	0.227256	0.028000	0.048931	0.044458	0.026366	0.070518	0.047837	0.033314	
50.600000	0.000000	60.264187	55.688124	41.582147	23.970713	20.790037	18.515835	0.000000	12.348525	13.054013	16.587860	20.835861	24.162531	27.603580	0.000000	14.791136	14.791108	14.790962	14.092592	12.639348	11.658726	0.110000	0.051807	0.046601	0.027087	0.252537	0.243288	0.227279	0.028000	0.049460	0.044862	0.026512	0.070773	0.047977	0.033396	
50.650000	0.000000	60.531800	55.928191	41.732429	24.041562	20.843915	18.558746	0.000000	12.313292	13.014301	16.536032	20.773022	24.098103	27.537945	0.000000	14.785646	14.785616	14.785458	14.087074	12.633816	11.653180	0.110000	0.051819	0.046613	0.027094	0.252604	0.243333	0.227302	0.028000	0.050010	0.045279	0.026662	0.071041	0.048125	0.033483	
50.700000	0.000000	60.808880	56.176919	41.888304	24.115233	20.899809	18.603091	0.000000	12.277525	12.973885	16.483009	20.708595	24.032061	27.470707	0.000000	14.779457	14.779426	14.779259	14.080861	12.627592	11.646942	0.110000	0.051829	0.046622	0.027099	0.252666	0.243375	0.227325	0.028000	0.050578	0.045708	0.026814	0.071321	0.048279	0.033573	
50.750000	0.000000	61.093768	56.432836	42.048871	24.191302	20.957378	18.648638	0.000000	12.241488	12.933045	16.429155	20.642996	23.964828	27.402294	0.000000	14.772602	14.772569	14.772394	14.073985	12.620707	11.640046	0.110000	0.051837	0.046630	0.027104	0.252723	0.243415	0.227349	0.028000	0.051162	0.046147	0.026969	0.071609	0.048439	0.033667	
50.800000	0.000000	61.384713	56.694395	42.213171	24.269351	21.016299	18.695104	0.000000	12.205423	12.892064	16.374807	20.576639	23.896832	27.333134	0.000000	14.765117	14.765084	14.764903	14.066486	12.613199	11.632530	0.110000	0.051842	0.046634	0.027106	0.252774	0.243452	0.227373	0.028000	0.051759	0.046593	0.027124	0.071905	0.048603	0.033764	
50.850000	0.000000	61.679962	56.960024	42.380231	24.348904	21.076203	18.742213	0.000000	12.169585	12.851215	16.320328	20.509941	23.828499	27.263670	0.000000	14.757048	14.757014	14.756830	14.058406	12.605114	11.624437	0.110000	0.051845	0.046637	0.027108	0.252819	0.243487	0.227396	0.028000	0.052365	0.047045	0.027279	0.072208	0.048770	0.033863	
50.900000	0.000000	61.977744	57.228133	42.549070	24.429483	21.136726	18.789669	0.000000	12.134186	12.810747	16.266033	20.443308	23.760237	27.194300	0.000000	14.748439	14.748404	14.748218	14.049790	12.596495	11.615813	0.110000	0.051845	0.046637	0.027108	0.252859	0.243519	0.227419	0.028000	0.052979	0.047499	0.027433	0.072514	0.048941	0.033964	
50.950000	0.000000	62.276319	57.497168	42.718681	24.510619	21.197526	18.837168	0.000000	12.099439	12.770895	16.212242	20.377111	23.692427	27.125435	0.000000	14.739338	14.739303	14.739117	14.040688	12.587390	11.606706	0.110000	0.051843	0.046634	0.027106	0.252892	0.243548	0.227442	0.028000	0.053595	0.047953	0.027585	0.072823	0.049113	0.034065	
51.000000	0.000000	62.573993	57.765601	42.888131	24.591814	21.258262	18.884430	0.000000	12.065532	12.731879	16.159250	20.311724	23.625454	27.057440	0.000000	14.729799	14.729765	14.729580	14.031151	12.577854	11.597170	0.110000	0.051838	0.046630	0.027103	0.252920	0.243572	0.227465	0.028000	0.054212	0.048405	0.027735	0.073133	0.049285	0.034168	
51.050000	0.000000	62.869152	58.031971	43.056495	24.672655	21.318602	18.931177	0.000000	12.032630	12.693892	16.107319	20.247467	23.559645	26.990667	0.000000	14.719871	14.719838	14.719656	14.021231	12.567936	11.587253	0.110000	0.051831	0.046623	0.027099	0.252941	0.243593	0.227489	0.028000	0.054825	0.048852	0.027881	0.073441	0.049456	0.034271	
51.100000	0.000000	63.160296	58.294954	43.222923	24.752705	21.378229	18.977177	0.000000	12.000875	12.657099	16.056684	20.184645	23.495304	26.925415	0.000000	14.709614	14.709582	14.709406	14.010986	12.557695	11.577016	0.110000	0.051822	0.046614	0.027093	0.252957	0.243610	0.227513	0.028000	0.055431	0.049292	0.028023	0.073748	0.049627	0.034373	
51.150000	0.000000	63.446058	58.553286	43.386618	24.831593	21.436841	19.022184	0.000000	11.970389	12.621650	16.007568	20.123520	23.432714	26.861967	0.000000	14.699079	14.699049	14.698879	14.000466	12.547181	11.566508	0.110000	0.051810	0.046603	0.027086	0.252968	0.243623	0.227538	0.028000	0.056028	0.049722	0.028160	0.074051	0.049795	0.034474	
51.200000	0.000000	63.725194	58.805832	43.546875	24.908943	21.494185	19.066003	0.000000	11.941270	12.587657	15.960131	20.064329	23.372105	26.800558	0.000000	14.688327	14.688298	14.688136	13.989733	12.536456	11.555789	0.110000	0.051796	0.046589	0.027078	0.252973	0.243633	0.227564	0.028000	0.056611	0.050140	0.028291	0.074349	0.049961	0.034574	
51.250000	0.000000	63.996591	59.051603	43.703047	24.984446	21.550015	19.108460	0.000000	11.913591	12.555221	15.914534	20.007261	23.313671	26.741383	0.000000	14.677410	14.677383	14.677231	13.978839	12.525570	11.544913	0.110000	0.051781	0.046574	0.027068	0.252972	0.243640	0.227590	0.028000	0.057178	0.050544	0.028416	0.074640	0.050123	0.034673	
51.300000	0.000000	64.259328	59.289723	43.854585	25.057826	21.604109	19.149363	0.000000	11.887407	12.524409	15.870893	19.952475	23.257584	26.684628	0.000000	14.666388	14.666364	14.666222	13.967843	12.514584	11.533938	0.110000	0.051763	0.046557	0.027058	0.252967	0.243644	0.227618	0.028000	0.057726	0.050932	0.028535	0.074924	0.050281	0.034769	
51.350000	0.000000	64.512598	59.519498	44.001021	25.128908	21.656274	19.188600	0.000000	11.862761	12.495278	15.829304	19.900097	23.203966	26.630394	0.000000	14.655316	14.655294	14.655164	13.956799	12.503552	11.522917	0.110000	0.051743	0.046538	0.027046	0.252956	0.243647	0.227646	0.028000	0.058252	0.051303	0.028646	0.075200	0.050435	0.034864	
51.400000	0.000000	64.755774	59.740304	44.141959	25.197492	21.706370	19.226052	0.000000	11.839667	12.467861	15.789832	19.850222	23.152908	26.578787	0.000000	14.644252	14.644232	14.644115	13.945764	12.492530	11.511907	0.110000	0.051721	0.046517	0.027033	0.252938	0.243648	0.227676	0.028000	0.058755	0.051655	0.028750	0.075465	0.050584	0.034956	
51.450000	0.000000	64.988342	59.951671	44.277118	25.263434	21.754291	19.261642	0.000000	11.818132	12.442169	15.752514	19.802910	23.104486	26.529865	0.000000	14.633244	14.633227	14.633123	13.934788	12.481567	11.500958	0.110000	0.051698	0.046494	0.027020	0.252915	0.243647	0.227707	0.028000	0.059233	0.051987	0.028847	0.075721	0.050728	0.035045	
51.500000	0.000000	65.209906	60.153257	44.406236	25.326611	21.799964	19.295329	0.000000	11.798157	12.418213	15.717389	19.758209	23.058735	26.483681	0.000000	14.622347	14.622333	14.622242	13.923924	12.470716	11.490121	0.110000	0.051673	0.046470	0.027005	0.252886	0.243645	0.227739	0.028000	0.059683	0.052298	0.028936	0.075965	0.050867	0.035131	
51.550000	0.000000	65.420194	60.344776	44.529159	25.386947	21.843345	19.327087	0.000000	11.779721	12.395978	15.684461	19.716145	23.015688	26.440248	0.000000	14.611607	14.611595	14.611518	13.913217	12.460023	11.479443	0.110000	0.051646	0.046445	0.026990	0.252851	0.243641	0.227772	0.028000	0.060104	0.052587	0.029017	0.076199	0.051000	0.035214	
51.600000	0.000000	65.619000	60.526042	44.645750	25.444393	21.884413	19.356922	0.000000	11.762813	12.375460	15.653739	19.676731	22.975355	26.399588	0.000000	14.601071	14.601062	14.600999	13.902714	12.449534	11.468969	0.110000	0.051618	0.046418	0.026973	0.252811	0.243636	0.227806	0.028000	0.060496	0.052854	0.029090	0.076421	0.051128	0.035294	
51.650000	0.000000	65.806175	60.696913	44.755948	25.498928	21.923171	19.384840	0.000000	11.747405	12.356632	15.625216	19.639969	22.937735	26.361692	0.000000	14.590780	14.590774	14.590724	13.892457	12.439291	11.458740	0.110000	0.051588	0.046389	0.026956	0.252766	0.243628	0.227840	0.028000	0.060857	0.053097	0.029155	0.076631	0.051250	0.035371	
51.700000	0.000000	65.981594	60.857245	44.859634	25.550546	21.959605	19.410861	0.000000	11.733477	12.339482	15.598887	19.605860	22.902824	26.326557	0.000000	14.580773	14.580769	14.580733	13.882482	12.429329	11.448793	0.110000	0.051558	0.046360	0.026938	0.252714	0.243619	0.227873	0.028000	0.061186	0.053318	0.029212	0.076829	0.051365	0.035444	
51.750000	0.000000	66.145178	61.006970	44.956783	25.599226	21.993730	19.435004	0.000000	11.721005	12.323988	15.574744	19.574398	22.870626	26.294178	0.000000	14.571084	14.571082	14.571059	13.872824	12.419684	11.439161	0.110000	0.051525	0.046329	0.026920	0.252656	0.243608	0.227907	0.028000	0.061482	0.053514	0.029261	0.077015	0.051475	0.035514	
51.800000	0.000000	66.296780	61.145950	45.047297	25.644949	22.025543	19.457286	0.000000	11.709969	12.310131	15.552777	19.545586	22.841145	26.264561	0.000000	14.561744	14.561745	14.561734	13.863513	12.410387	11.429877	0.110000	0.051492	0.046297	0.026901	0.252592	0.243593	0.227940	0.028000	0.061745	0.053687	0.029303	0.077188	0.051578	0.035581	
51.850000	0.000000	66.436246	61.274030	45.131096	25.687652	22.055041	19.477729	0.000000	11.700354	12.297907	15.533003	19.519447	22.814398	26.237720	0.000000	14.552780	14.552783	14.552782	13.854576	12.401461	11.420964	0.110000	0.051458	0.046265	0.026881	0.252522	0.243577	0.227971	0.028000	0.061973	0.053835	0.029336	0.077348	0.051675	0.035643	
51.900000	0.000000	66.563376	61.391024	45.208035	25.727304	22.082217	19.496338	0.000000	11.692149	12.287308	15.515432	19.496008	22.790409	26.213694	0.000000	14.544215	14.544219	14.544230	13.846036	12.392932	11.412446	0.110000	0.051422	0.046231	0.026860	0.252447	0.243557	0.228000	0.028000	0.062167	0.053958	0.029362	0.077494	0.051765	0.035702	
51.950000	0.000000	66.677912	61.496660	45.277983	25.763837	22.107024	19.513115	0.000000	11.685361	12.278343	15.500094	19.475304	22.769222	26.192499	0.000000	14.536068	14.536075	14.536094	13.837913	12.384818	11.404343	0.110000	0.051386	0.046196	0.026839	0.252365	0.243534	0.228027	0.028000	0.062323	0.054055	0.029379	0.077628	0.051848	0.035757	
52.000000	0.000000	66.779470	61.590609	45.340677	25.797136	22.129420	19.528033	0.000000	11.679977	12.271020	15.487019	19.457394	22.750893	26.174202	0.000000	14.528354	14.528362	14.528389	13.830218	12.377132	11.396665	0.110000	0.051348	0.046160	0.026818	0.252278	0.243507	0.228051	0.028000	0.062443	0.054126	0.029389	0.077747	0.051924	0.035808	
52.050000	0.000000	66.867641	61.672469	45.395886	25.827085	22.149328	19.541045	0.000000	11.676019	12.265359	15.476261	19.442352	22.735506	26.158899	0.000000	14.521080	14.521090	14.521124	13.822962	12.369883	11.389424	0.110000	0.051310	0.046124	0.026796	0.252186	0.243477	0.228072	0.028000	0.062523	0.054170	0.029390	0.077852	0.051993	0.035855	
52.100000	0.000000	66.941912	61.741768	45.443267	25.853524	22.166660	19.552096	0.000000	11.673501	12.261392	15.467886	19.430267	22.723148	26.146673	0.000000	14.514258	14.514268	14.514308	13.816154	12.363081	11.382629	0.110000	0.051272	0.046087	0.026774	0.252089	0.243444	0.228090	0.028000	0.062563	0.054186	0.029383	0.077942	0.052053	0.035896	
52.150000	0.000000	67.001676	61.797933	45.482499	25.876254	22.181280	19.561107	0.000000	11.672445	12.259148	15.461955	19.421246	22.713934	26.137640	0.000000	14.507887	14.507898	14.507942	13.809794	12.356726	11.376279	0.110000	0.051233	0.046050	0.026751	0.251987	0.243407	0.228105	0.028000	0.062561	0.054173	0.029367	0.078016	0.052106	0.035934	
52.200000	0.000000	67.046305	61.840389	45.513133	25.895098	22.193072	19.567992	0.000000	11.672877	12.258670	15.458564	19.415396	22.707973	26.131914	0.000000	14.501969	14.501981	14.502028	13.803884	12.350820	11.370377	0.110000	0.051193	0.046013	0.026728	0.251880	0.243366	0.228116	0.028000	0.062515	0.054130	0.029343	0.078073	0.052150	0.035966	
52.250000	0.000000	67.075094	61.868489	45.534761	25.909788	22.201863	19.572631	0.000000	11.674831	12.260008	15.457792	19.412851	22.705416	26.129639	0.000000	14.496497	14.496509	14.496558	13.798417	12.345355	11.364915	0.110000	0.051154	0.045975	0.026705	0.251770	0.243323	0.228124	0.028000	0.062425	0.054056	0.029309	0.078114	0.052184	0.035992	
52.300000	0.000000	67.087327	61.881534	45.546905	25.920093	22.207472	19.574887	0.000000	11.678339	12.263204	15.459732	19.413740	22.706383	26.130962	0.000000	14.491466	14.491478	14.491528	13.793389	12.340328	11.359889	0.110000	0.051114	0.045937	0.026682	0.251657	0.243276	0.228129	0.028000	0.062288	0.053950	0.029266	0.078136	0.052210	0.036013	
52.350000	0.000000	67.082266	61.878850	45.549097	25.925730	22.209712	19.574634	0.000000	11.683436	12.268308	15.464477	19.418184	22.711014	26.135996	0.000000	14.486868	14.486880	14.486930	13.788791	12.335730	11.355292	0.110000	0.051074	0.045899	0.026659	0.251541	0.243227	0.228132	0.028000	0.062103	0.053812	0.029213	0.078140	0.052225	0.036028	
52.400000	0.000000	67.059207	61.859794	45.540891	25.926445	22.208391	19.571711	0.000000	11.690153	12.275366	15.472110	19.426319	22.719442	26.144909	0.000000	14.482693	14.482704	14.482753	13.784613	12.331551	11.351112	0.110000	0.051035	0.045862	0.026636	0.251424	0.243176	0.228132	0.028000	0.061870	0.053641	0.029150	0.078125	0.052229	0.036037	
52.450000	0.000000	67.017475	61.823717	45.521831	25.921951	22.203307	19.565975	0.000000	11.698525	12.284427	15.482716	19.438269	22.731798	26.157814	0.000000	14.478926	14.478937	14.478984	13.780842	12.327779	11.347337	0.110000	0.050996	0.045825	0.026613	0.251306	0.243124	0.228130	0.028000	0.061588	0.053436	0.029078	0.078089	0.052222	0.036040	
52.500000	0.000000	66.956515	61.770100	45.491532	25.912010	22.194285	19.557265	0.000000	11.708579	12.295523	15.496366	19.454123	22.748175	26.174820	0.000000	14.475556	14.475566	14.475610	13.777466	12.324400	11.343955	0.110000	0.050958	0.045789	0.026590	0.251189	0.243072	0.228126	0.028000	0.061257	0.053197	0.028996	0.078033	0.052205	0.036036	
52.550000	0.000000	66.875864	61.698526	45.449691	25.896418	22.181147	19.545469	0.000000	11.720339	12.308689	15.513114	19.473967	22.768677	26.196020	0.000000	14.472568	14.472578	14.472618	13.774470	12.321400	11.340952	0.110000	0.050921	0.045753	0.026568	0.251073	0.243019	0.228122	0.028000	0.060877	0.052924	0.028904	0.077956	0.052175	0.036025	
52.600000	0.000000	66.775174	61.608648	45.396029	25.874956	22.163750	19.530455	0.000000	11.733815	12.323941	15.532993	19.497856	22.793350	26.221479	0.000000	14.469945	14.469953	14.469990	13.771837	12.318764	11.338311	0.110000	0.050886	0.045719	0.026547	0.250960	0.242968	0.228119	0.028000	0.060449	0.052619	0.028802	0.077858	0.052134	0.036007	
52.650000	0.000000	66.654259	61.500301	45.330418	25.847487	22.141967	19.512117	0.000000	11.749016	12.341286	15.556022	19.525824	22.822231	26.251232	0.000000	14.467672	14.467679	14.467711	13.769554	12.316477	11.336019	0.110000	0.050851	0.045686	0.026526	0.250852	0.242920	0.228116	0.028000	0.059976	0.052281	0.028690	0.077738	0.052081	0.035981	
52.700000	0.000000	66.513154	61.373498	45.252810	25.813914	22.115734	19.490396	0.000000	11.765937	12.360723	15.582189	19.557865	22.855318	26.285267	0.000000	14.465733	14.465740	14.465767	13.767605	12.314523	11.334061	0.110000	0.050819	0.045655	0.026507	0.250749	0.242874	0.228115	0.028000	0.059460	0.051914	0.028569	0.077598	0.052015	0.035949	
52.750000	0.000000	66.352050	61.228425	45.163267	25.774216	22.084992	19.465238	0.000000	11.784564	12.382227	15.611461	19.593927	22.892565	26.323540	0.000000	14.464115	14.464121	14.464144	13.765976	12.312890	11.332423	0.110000	0.050788	0.045625	0.026488	0.250652	0.242833	0.228116	0.028000	0.058904	0.051517	0.028439	0.077436	0.051938	0.035909	
52.800000	0.000000	66.171378	61.065463	45.062033	25.728401	22.049770	19.436651	0.000000	11.804865	12.405758	15.643767	19.633940	22.933878	26.365967	0.000000	14.462803	14.462807	14.462825	13.764653	12.311562	11.331090	0.110000	0.050759	0.045598	0.026471	0.250565	0.242797	0.228122	0.028000	0.058311	0.051095	0.028302	0.077255	0.051849	0.035863	
52.850000	0.000000	65.971779	60.885187	44.949417	25.676583	22.010119	19.404665	0.000000	11.826800	12.431261	15.679012	19.677774	22.979141	26.412415	0.000000	14.461782	14.461786	14.461800	13.763623	12.310527	11.330051	0.110000	0.050733	0.045573	0.026455	0.250486	0.242767	0.228131	0.028000	0.057687	0.050649	0.028156	0.077054	0.051749	0.035809	
52.900000	0.000000	65.754101	60.688423	44.825927	25.618948	21.966163	19.369368	0.000000	11.850309	12.458660	15.717070	19.725254	23.028170	26.462702	0.000000	14.461044	14.461047	14.461057	13.762875	12.309776	11.329295	0.110000	0.050709	0.045550	0.026441	0.250418	0.242744	0.228146	0.028000	0.057035	0.050183	0.028004	0.076835	0.051638	0.035749	
52.950000	0.000000	65.519430	60.476107	44.692154	25.555706	21.918063	19.330868	0.000000	11.875318	12.487858	15.757779	19.776182	23.080748	26.516602	0.000000	14.460576	14.460577	14.460584	13.762399	12.309296	11.328812	0.110000	0.050688	0.045530	0.026428	0.250363	0.242729	0.228167	0.028000	0.056361	0.049701	0.027847	0.076600	0.051517	0.035683	
53.000000	0.000000	65.269042	60.249433	44.548847	25.487186	21.866050	19.289330	0.000000	11.901743	12.518742	15.800956	19.830305	23.136621	26.573851	0.000000	14.460369	14.460370	14.460373	13.762186	12.309080	11.328593	0.110000	0.050670	0.045512	0.026417	0.250320	0.242723	0.228194	0.028000	0.055671	0.049205	0.027684	0.076349	0.051386	0.035611	
53.050000	0.000000	65.004399	60.009748	44.396841	25.413776	21.810389	19.244985	0.000000	11.929473	12.551176	15.846385	19.887341	23.195494	26.634148	0.000000	14.460418	14.460418	14.460419	13.762230	12.309123	11.328634	0.110000	0.050655	0.045498	0.026407	0.250290	0.242726	0.228228	0.028000	0.054969	0.048699	0.027518	0.076084	0.051247	0.035534	
53.100000	0.000000	64.727148	59.758568	44.237117	25.335924	21.751431	19.198091	0.000000	11.958391	12.585009	15.893816	19.946959	23.257023	26.697132	0.000000	14.460717	14.460717	14.460717	13.762526	12.309419	11.328929	0.110000	0.050643	0.045486	0.026400	0.250276	0.242739	0.228268	0.028000	0.054262	0.048188	0.027350	0.075808	0.051100	0.035451	
53.150000	0.000000	64.439065	59.497477	44.070720	25.254097	21.689524	19.148931	0.000000	11.988361	12.620070	15.942987	20.008820	23.320845	26.762440	0.000000	14.461262	14.461262	14.461262	13.763071	12.309964	11.329474	0.110000	0.050634	0.045478	0.026394	0.250276	0.242762	0.228315	0.028000	0.053555	0.047674	0.027180	0.075522	0.050947	0.035364	
53.200000	0.000000	64.142026	59.228238	43.898763	25.168880	21.625103	19.097827	0.000000	12.019235	12.656178	15.993616	20.072550	23.386572	26.829657	0.000000	14.462052	14.462052	14.462052	13.763863	12.310757	11.330268	0.110000	0.050629	0.045473	0.026391	0.250292	0.242794	0.228369	0.028000	0.052852	0.047163	0.027010	0.075229	0.050788	0.035274	
53.250000	0.000000	63.838015	58.952654	43.722431	25.080895	21.558585	19.045107	0.000000	12.050850	12.693133	16.045395	20.137732	23.453783	26.898357	0.000000	14.463087	14.463088	14.463089	13.764904	12.311800	11.331314	0.110000	0.050627	0.045470	0.026389	0.250321	0.242837	0.228430	0.028000	0.052160	0.046657	0.026841	0.074929	0.050625	0.035180	
53.300000	0.000000	63.529024	58.672541	43.542893	24.990725	21.490432	18.991136	0.000000	12.083040	12.730731	16.098017	20.203979	23.522064	26.968109	0.000000	14.464370	14.464370	14.464375	13.766194	12.313093	11.332612	0.110000	0.050628	0.045471	0.026390	0.250365	0.242889	0.228497	0.028000	0.051481	0.046159	0.026674	0.074626	0.050459	0.035084	
53.350000	0.000000	63.217089	58.389757	43.361377	24.898999	21.421109	18.936279	0.000000	12.115623	12.768755	16.151161	20.270870	23.590975	27.038464	0.000000	14.465901	14.465902	14.465911	13.767735	12.314640	11.334163	0.110000	0.050633	0.045476	0.026392	0.250423	0.242951	0.228570	0.028000	0.050822	0.045674	0.026510	0.074321	0.050290	0.034987	
53.400000	0.000000	62.904184	58.106093	43.179052	24.806318	21.351091	18.880921	0.000000	12.148417	12.806984	16.204510	20.337997	23.660084	27.108971	0.000000	14.467685	14.467687	14.467700	13.769532	12.316442	11.335973	0.110000	0.050641	0.045483	0.026396	0.250494	0.243021	0.228648	0.028000	0.050184	0.045203	0.026350	0.074016	0.050121	0.034888	
53.450000	0.000000	62.592311	57.823377	42.997117	24.713347	21.280868	18.825444	0.000000	12.181232	12.845201	16.257742	20.404934	23.728979	27.179211	0.000000	14.469724	14.469727	14.469747	13.771587	12.318505	11.338043	0.110000	0.050652	0.045493	0.026403	0.250578	0.243100	0.228731	0.028000	0.049571	0.044748	0.026196	0.073713	0.049951	0.034789	
53.500000	0.000000	62.283307	57.543285	42.816694	24.620709	21.210903	18.770251	0.000000	12.213889	12.883186	16.310556	20.471300	23.797228	27.248735	0.000000	14.472027	14.472031	14.472058	13.773908	12.320834	11.340382	0.110000	0.050665	0.045506	0.026410	0.250673	0.243186	0.228819	0.028000	0.048986	0.044313	0.026047	0.073414	0.049783	0.034690	
53.550000	0.000000	61.978953	57.267427	42.638842	24.529036	21.141642	18.715705	0.000000	12.246201	12.920730	16.362654	20.536703	23.864456	27.317167	0.000000	14.474599	14.474604	14.474639	13.776500	12.323435	11.342994	0.110000	0.050682	0.045522	0.026420	0.250777	0.243280	0.228909	0.028000	0.048431	0.043899	0.025905	0.073119	0.049618	0.034592	
53.600000	0.000000	61.680863	56.997297	42.464553	24.438863	21.073507	18.662157	0.000000	12.277997	12.957635	16.413761	20.600807	23.930294	27.384125	0.000000	14.477446	14.477453	14.477496	13.779370	12.326316	11.345886	0.110000	0.050702	0.045540	0.026431	0.250889	0.243380	0.229001	0.028000	0.047908	0.043508	0.025770	0.072832	0.049455	0.034495	
53.650000	0.000000	61.390519	56.734218	42.294714	24.350702	21.006904	18.609953	0.000000	12.309114	12.993707	16.463617	20.663273	23.994411	27.449253	0.000000	14.480573	14.480582	14.480635	13.782521	12.329478	11.349061	0.110000	0.050723	0.045561	0.026444	0.251007	0.243485	0.229093	0.028000	0.047418	0.043140	0.025642	0.072552	0.049297	0.034400	
53.700000	0.000000	61.109252	56.479398	42.130137	24.265009	20.942212	18.559381	0.000000	12.339394	13.028775	16.511997	20.723824	24.056498	27.512266	0.000000	14.483987	14.483998	14.484060	13.785960	12.332929	11.352526	0.110000	0.050747	0.045583	0.026458	0.251132	0.243593	0.229186	0.028000	0.046960	0.042796	0.025523	0.072281	0.049143	0.034307	
53.750000	0.000000	60.838209	56.233883	41.971533	24.182206	20.879767	18.510733	0.000000	12.368702	13.062682	16.558691	20.782185	24.116293	27.572878	0.000000	14.487691	14.487704	14.487777	13.789691	12.336673	11.356283	0.110000	0.050774	0.045608	0.026473	0.251261	0.243705	0.229277	0.028000	0.046537	0.042477	0.025413	0.072020	0.048995	0.034217	
53.800000	0.000000	60.578389	55.998549	41.819500	24.102655	20.819853	18.464238	0.000000	12.396914	13.095289	16.603521	20.838148	24.173573	27.630857	0.000000	14.491687	14.491702	14.491787	13.793715	12.340710	11.360334	0.110000	0.050801	0.045634	0.026489	0.251393	0.243818	0.229365	0.028000	0.046148	0.042183	0.025311	0.071770	0.048852	0.034131	
53.850000	0.000000	60.330535	55.774126	41.674515	24.026650	20.762728	18.420102	0.000000	12.423924	13.126485	16.646341	20.891523	24.228148	27.686020	0.000000	14.495978	14.495995	14.496090	13.798034	12.345041	11.364681	0.110000	0.050831	0.045662	0.026506	0.251527	0.243930	0.229450	0.028000	0.045793	0.041913	0.025217	0.071532	0.048716	0.034047	
53.900000	0.000000	60.095331	55.561178	41.536993	23.954448	20.708637	18.378490	0.000000	12.449647	13.156171	16.687031	20.942169	24.279865	27.738220	0.000000	14.500561	14.500579	14.500685	13.802643	12.349664	11.369318	0.110000	0.050862	0.045691	0.026523	0.251662	0.244041	0.229531	0.028000	0.045470	0.041669	0.025133	0.071306	0.048586	0.033967	
53.950000	0.000000	59.873220	55.360141	41.407219	23.886230	20.657728	18.339541	0.000000	12.474006	13.184265	16.725492	20.989967	24.328606	27.787321	0.000000	14.505432	14.505453	14.505569	13.807541	12.354574	11.374243	0.110000	0.050893	0.045722	0.026541	0.251796	0.244148	0.229606	0.028000	0.045180	0.041449	0.025057	0.071092	0.048463	0.033891	
54.000000	0.000000	59.664516	55.171263	41.285393	23.822143	20.610111	18.303324	0.000000	12.496950	13.210713	16.761665	21.034838	24.374306	27.833277	0.000000	14.510589	14.510612	14.510738	13.812724	12.359769	11.379451	0.110000	0.050926	0.045753	0.026560	0.251929	0.244250	0.229676	0.028000	0.044921	0.041253	0.024990	0.070891	0.048346	0.033818	
