Time	QD2_B1E1  	QD2_B1F1  	QD2_B1F2  	QD2_B2E1  	QD2_B2F1  	QD2_B2F2  	QD2_B3E1  	QD2_B3F1  	QD2_B3F2  	QD2_DRTR  	QD2_GEAZ  	QD2_HV    	QD2_P     	QD2_R     	QD2_RFRL  	QD2_SG    	QD2_SW    	QD2_TFA1  	QD2_TFA2  	QD2_TFRL  	QD2_TSS1  	QD2_TSS2  	QD2_Y     	QD2_YAW   	QD_B1E1   	QD_B1F1   	QD_B1F2   	QD_B2E1   	QD_B2F1   	QD_B2F2   	QD_B3E1   	QD_B3F1   	QD_B3F2   	QD_DRTR   	QD_GEAZ   	QD_HV     	QD_P      	QD_R      	QD_RFRL   	QD_SG     	QD_SW     	QD_TFA1   	QD_TFA2   	QD_TFRL   	QD_TSS1   	QD_TSS2   	QD_Y      	QD_YAW    	Q_B1E1    	Q_B1F1    	Q_B1F2    	Q_B2E1    	Q_B2F1    	Q_B2F2    	Q_B3E1    	Q_B3F1    	Q_B3F2    	Q_DRTR    	Q_GEAZ    	Q_HV      	Q_P       	Q_R       	Q_RFRL    	Q_SG      	Q_SW      	Q_TFA1    	Q_TFA2    	Q_TFRL    	Q_TSS1    	Q_TSS2    	Q_Y       	Q_YAW     	Q_TTMD    	QD_TTMD   	QD2_TTMD  	
(s)	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m/s)     	(rad/s)   	(rad/s)   	(rad/s)   	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(rad)     	(rad)     	(m)       	(rad)     	(rad)     	(rad)     	(m)       	(m)       	(m)       	(m)       	(rad)     	(m)       	(m)       	(rad)     	(rad)     	(m)       	(m/s)     	(m/s^2)   	
12.400000	1.941791	-1.273864	0.257508	-6.029762	3.149163	-0.986364	6.440123	-2.205976	0.747184	-0.011819	0.043788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046705	0.000981	0.000000	0.000318	0.001907	0.000000	-0.000556	0.037134	0.581218	0.002445	-0.444639	0.076494	-0.050070	0.382101	0.406233	0.012125	0.000630	1.081227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018763	0.000001	0.000000	-0.062896	-0.000147	0.000000	-0.000305	-0.141805	3.654463	0.116383	0.005322	4.444729	0.104178	0.393024	3.842088	0.193139	0.003051	5.257756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205515	0.000549	0.000000	0.033005	-0.000237	0.000000	-0.000001	0.000000	0.000000	0.000000	
12.450000	0.985313	-1.132755	0.193616	-3.799515	3.086471	-0.754409	5.484457	-2.505198	0.757655	-0.014403	0.047141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046891	0.000822	0.000000	0.007747	0.002095	0.000000	-0.000236	0.086399	0.524580	0.012126	-0.634615	0.230817	-0.087790	0.656324	0.280974	0.050008	-0.000090	1.083584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016418	0.000042	0.000000	-0.062509	-0.000042	0.000000	-0.000317	-0.138488	3.682065	0.116764	-0.022166	4.452472	0.100671	0.419281	3.859286	0.194704	0.003064	5.311876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206394	0.000550	0.000000	0.029869	-0.000242	0.000000	-0.000017	0.000000	0.000000	0.000000	
12.500000	-0.218906	-0.836532	0.095422	-1.217573	2.621431	-0.434606	3.648520	-2.416755	0.650567	-0.012746	0.044333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047159	0.000601	0.000000	0.005705	0.001692	0.000000	0.000105	0.075454	0.482753	0.016897	-0.695493	0.361889	-0.109520	0.838750	0.160136	0.082536	-0.000727	1.085801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014060	0.000072	0.000000	-0.062224	0.000042	0.000000	-0.000311	-0.134180	3.707177	0.117514	-0.055964	4.467427	0.095662	0.457112	3.870252	0.198053	0.003043	5.366112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207156	0.000553	0.000000	0.026752	-0.000242	0.000000	-0.000033	0.000000	0.000000	0.000000	
12.550000	-1.479663	-0.424368	-0.029805	1.408220	1.822106	-0.068174	1.197842	-1.954706	0.436137	-0.007445	0.036328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047329	0.000365	0.000000	-0.003149	0.000821	0.000000	0.000420	0.001471	0.461535	0.015407	-0.625082	0.452994	-0.112929	0.898642	0.062400	0.104343	-0.001099	1.087617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011694	0.000090	0.000000	-0.062381	0.000083	0.000000	-0.000290	-0.132008	3.730695	0.118348	-0.089504	4.487995	0.090021	0.501090	3.875682	0.202781	0.002996	5.420450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207800	0.000557	0.000000	0.023639	-0.000238	0.000000	-0.000048	0.000000	0.000000	0.000000	
12.600000	-2.566855	0.038114	-0.163970	3.797662	0.797137	0.296735	-1.493281	-1.186623	0.144783	-0.000139	0.025563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047183	0.000114	0.000000	-0.014683	-0.000275	0.000000	0.000685	-0.126872	0.463441	0.007208	-0.435199	0.492851	-0.098092	0.823978	0.003069	0.111582	-0.001106	1.088895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009334	0.000096	0.000000	-0.063115	0.000070	0.000000	-0.000256	-0.134955	3.753729	0.118940	-0.116462	4.511870	0.084671	0.544704	3.877132	0.208246	0.002939	5.474865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208326	0.000562	0.000000	0.020504	-0.000234	0.000000	-0.000062	0.000000	0.000000	0.000000	
12.650000	-3.258385	0.471219	-0.283663	5.717690	-0.327976	0.616356	-4.006153	-0.223168	-0.178910	0.007013	0.015207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046468	-0.000160	0.000000	-0.024056	-0.001297	0.000000	0.000895	-0.289791	0.487001	-0.006975	-0.149315	0.476452	-0.067274	0.623670	-0.008089	0.102637	-0.000756	1.089656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007011	0.000088	0.000000	-0.064318	0.000005	0.000000	-0.000211	-0.145285	3.777414	0.118966	-0.131408	4.536338	0.080476	0.581364	3.876796	0.213668	0.002891	5.529331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208734	0.000566	0.000000	0.017319	-0.000232	0.000000	-0.000073	0.000000	0.000000	0.000000	
12.700000	-3.392536	0.800085	-0.366554	6.989614	-1.422851	0.855673	-5.954999	0.794117	-0.483982	0.011946	0.008225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.044947	-0.000437	0.000000	-0.026629	-0.001974	0.000000	0.001025	-0.459418	0.527006	-0.025303	0.200166	0.405310	-0.024491	0.325920	0.031617	0.078438	-0.000158	1.090067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004764	0.000066	0.000000	-0.065650	-0.000094	0.000000	-0.000160	-0.164054	3.802716	0.118170	-0.130322	4.558598	0.078142	0.605422	3.877178	0.218253	0.002867	5.583825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209028	0.000570	0.000000	0.014070	-0.000234	0.000000	-0.000083	0.000000	0.000000	0.000000	
12.750000	-2.909637	0.966624	-0.393227	7.492530	-2.359566	0.986962	-7.055219	1.719212	-0.723847	0.013285	0.006526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.042408	-0.000677	0.000000	-0.018839	-0.002129	0.000000	0.001063	-0.604900	0.575337	-0.044964	0.574793	0.287332	0.024857	-0.026841	0.117577	0.042245	0.000506	1.090393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002643	0.000032	0.000000	-0.066592	-0.000200	0.000000	-0.000107	-0.190824	3.830264	0.116412	-0.110966	4.576083	0.078135	0.613023	3.880737	0.221310	0.002876	5.638336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209212	0.000573	0.000000	0.010761	-0.000242	0.000000	-0.000089	0.000000	0.000000	0.000000	
12.800000	-1.870767	0.940599	-0.354468	7.167296	-3.028126	0.997679	-7.170703	2.425729	-0.863736	0.010717	0.010434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038657	-0.000844	0.000000	0.001134	-0.001722	0.000000	0.001013	-0.698438	0.622367	-0.062687	0.933157	0.135925	0.074741	-0.385376	0.238864	-0.000941	0.001042	1.090915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000710	-0.000010	0.000000	-0.066535	-0.000286	0.000000	-0.000056	-0.223670	3.860235	0.113705	-0.073113	4.586769	0.080634	0.602637	3.889533	0.222358	0.002915	5.692868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209295	0.000573	0.000000	0.007427	-0.000254	0.000000	-0.000093	0.000000	0.000000	0.000000	
12.850000	-0.448188	0.725149	-0.252826	6.025545	-3.344795	0.888941	-6.330041	2.823316	-0.885080	0.005063	0.018628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.033530	-0.000934	0.000000	0.033030	-0.000867	0.000000	0.000881	-0.720848	0.658624	-0.075329	1.234435	-0.031315	0.119188	-0.701878	0.380030	-0.045195	0.001295	1.091846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000966	-0.000057	0.000000	-0.064883	-0.000330	0.000000	-0.000012	-0.259468	3.892323	0.110228	-0.018606	4.589408	0.085515	0.575193	3.904962	0.221194	0.002975	5.747435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209288	0.000572	0.000000	0.004134	-0.000270	0.000000	-0.000095	0.000000	0.000000	0.000000	
12.900000	1.109170	0.356111	-0.101577	4.158784	-3.257936	0.677079	-4.710940	2.866275	-0.785215	-0.001981	0.028557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.026925	-0.000974	0.000000	0.074551	0.000203	0.000000	0.000670	-0.665389	0.676430	-0.080408	1.442374	-0.194211	0.153042	-0.937425	0.523343	-0.084456	0.001196	1.093274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002312	-0.000106	0.000000	-0.061156	-0.000320	0.000000	0.000021	-0.294439	3.925788	0.106301	0.048765	4.583709	0.092372	0.533815	3.927578	0.217918	0.003039	5.802061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209204	0.000567	0.000000	0.000973	-0.000286	0.000000	-0.000095	0.000000	0.000000	0.000000	
12.950000	2.530171	-0.104595	0.076348	1.745595	-2.765803	0.387546	-2.596394	2.564254	-0.579119	-0.008330	0.037203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018877	-0.000984	0.000000	0.121719	0.001209	0.000000	0.000394	-0.538880	0.671200	-0.076590	1.529654	-0.332502	0.172420	-1.067245	0.651556	-0.113412	0.000779	1.095134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003256	-0.000155	0.000000	-0.055070	-0.000259	0.000000	0.000041	-0.324806	3.959577	0.102341	0.123604	4.570400	0.100573	0.483236	3.957050	0.212916	0.003089	5.856770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209063	0.000561	0.000000	-0.001942	-0.000301	0.000000	-0.000093	0.000000	0.000000	0.000000	
13.000000	3.574512	-0.580996	0.250589	-0.955910	-1.916612	0.056375	-0.320086	1.973610	-0.301345	-0.012149	0.041973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009568	-0.000958	0.000000	0.169527	0.001903	0.000000	0.000072	-0.360155	0.642150	-0.064061	1.481858	-0.428332	0.175238	-1.083249	0.750236	-0.128479	0.000172	1.097233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003735	-0.000203	0.000000	-0.046593	-0.000164	0.000000	0.000045	-0.347444	3.992504	0.098794	0.199457	4.551174	0.109333	0.429012	3.992245	0.206804	0.003113	5.911579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208886	0.000552	0.000000	-0.004493	-0.000311	0.000000	-0.000091	0.000000	0.000000	0.000000	
13.050000	4.079780	-0.998786	0.391217	-3.626322	-0.805713	-0.274230	1.793410	1.186351	0.001036	-0.012378	0.041446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000691	-0.000883	0.000000	0.212720	0.002136	0.000000	-0.000264	-0.156166	0.592211	-0.044500	1.300542	-0.468618	0.161527	-0.993579	0.809554	-0.128428	-0.000447	1.099305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003700	-0.000247	0.000000	-0.035957	-0.000057	0.000000	0.000031	-0.360394	4.023436	0.096059	0.269540	4.528504	0.117815	0.376695	4.031419	0.200316	0.003106	5.966493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208698	0.000541	0.000000	-0.006565	-0.000317	0.000000	-0.000089	0.000000	0.000000	0.000000	
13.100000	3.989252	-1.299104	0.475023	-5.919926	0.430503	-0.566792	3.478077	0.312542	0.282235	-0.009025	0.035762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011507	-0.000753	0.000000	0.246583	0.001896	0.000000	-0.000568	0.043297	0.527256	-0.020749	1.004546	-0.447093	0.133187	-0.819675	0.825181	-0.114316	-0.000898	1.101094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003125	-0.000284	0.000000	-0.023628	0.000038	0.000000	0.000003	-0.363138	4.051466	0.094421	0.327576	4.505356	0.125235	0.331076	4.072474	0.194191	0.003071	6.021505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208525	0.000528	0.000000	-0.008061	-0.000317	0.000000	-0.000088	0.000000	0.000000	0.000000	
13.150000	3.359675	-1.446852	0.489025	-7.509027	1.631409	-0.790478	4.561177	-0.538522	0.503513	-0.003106	0.026551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022487	-0.000587	0.000000	0.267627	0.001296	0.000000	-0.000800	0.211280	0.454913	0.003703	0.629094	-0.365522	0.093663	-0.591616	0.798255	-0.089140	-0.001053	1.102421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002000	-0.000314	0.000000	-0.010247	0.000102	0.000000	-0.000037	-0.356598	4.076031	0.094004	0.368649	4.484812	0.130940	0.295641	4.113230	0.189064	0.003021	6.076595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208395	0.000513	0.000000	-0.008910	-0.000314	0.000000	-0.000089	0.000000	0.000000	0.000000	
13.200000	2.342211	-1.434194	0.432955	-8.137598	2.633920	-0.921619	4.974447	-1.270826	0.638338	0.003679	0.016449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033309	-0.000409	0.000000	0.274048	0.000529	0.000000	-0.000926	0.328391	0.383203	0.025350	0.222214	-0.233826	0.047582	-0.342894	0.734714	-0.057223	-0.000869	1.103243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000335	-0.000334	0.000000	0.003455	0.000129	0.000000	-0.000083	-0.342872	4.096964	0.094751	0.389948	4.469656	0.134484	0.272263	4.151690	0.185384	0.002971	6.131739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208334	0.000496	0.000000	-0.009080	-0.000308	0.000000	-0.000092	0.000000	0.000000	0.000000	
13.250000	1.139078	-1.277507	0.318640	-7.676750	3.294476	-0.944359	4.739524	-1.808858	0.673834	0.009379	0.008336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043698	-0.000213	0.000000	0.265893	-0.000185	0.000000	-0.000924	0.385345	0.319328	0.041282	-0.161623	-0.069102	0.000364	-0.105917	0.644271	-0.023532	-0.000400	1.103660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001850	-0.000345	0.000000	0.016750	0.000120	0.000000	-0.000129	-0.324778	4.114480	0.096448	0.391252	4.461993	0.135673	0.261153	4.186255	0.183366	0.002938	6.186913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208370	0.000479	0.000000	-0.008572	-0.000301	0.000000	-0.000097	0.000000	0.000000	0.000000	
13.300000	-0.041203	-1.011573	0.167558	-6.157268	3.516588	-0.853559	3.946577	-2.102208	0.612132	0.012383	0.004515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053455	0.000020	0.000000	0.244928	-0.000652	0.000000	-0.000784	0.383285	0.268749	0.049660	-0.469486	0.106727	-0.042313	0.091411	0.539160	0.007075	0.000219	1.103886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004523	-0.000344	0.000000	0.028997	0.000087	0.000000	-0.000169	-0.305336	4.129119	0.098757	0.375060	4.462940	0.134590	0.261004	4.215875	0.182975	0.002933	6.242102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208527	0.000462	0.000000	-0.007423	-0.000296	0.000000	-0.000104	0.000000	0.000000	0.000000	
13.350000	-1.023434	-0.680531	0.005617	-3.774259	3.266784	-0.653185	2.729206	-2.129596	0.469620	0.011884	0.006058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062441	0.000303	0.000000	0.214258	-0.000759	0.000000	-0.000527	0.332113	0.234723	0.049941	-0.658199	0.270066	-0.074973	0.227872	0.432681	0.030556	0.000813	1.104189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007645	-0.000329	0.000000	0.039709	0.000049	0.000000	-0.000195	-0.287279	4.141635	0.101281	0.346308	4.472462	0.131603	0.269270	4.240149	0.183950	0.002960	0.014117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208830	0.000445	0.000000	-0.005698	-0.000293	0.000000	-0.000114	0.000000	0.000000	0.000000	
13.400000	-1.693217	-0.330863	-0.140875	-0.862508	2.583303	-0.360915	1.242137	-1.898076	0.272272	0.008098	0.012526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070540	0.000614	0.000000	0.177800	-0.000505	0.000000	-0.000192	0.247452	0.218180	0.042897	-0.701325	0.399231	-0.093018	0.289979	0.337777	0.044170	0.001218	1.104815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011172	-0.000298	0.000000	0.048599	0.000024	0.000000	-0.000205	-0.272689	4.152890	0.103629	0.311694	4.489376	0.127333	0.282541	4.259338	0.185861	0.003011	0.069341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209299	0.000429	0.000000	-0.003482	-0.000291	0.000000	-0.000124	0.000000	0.000000	0.000000	
13.450000	-2.008182	-0.003548	-0.251432	2.152166	1.571593	-0.011984	-0.356400	-1.440804	0.050908	0.002155	0.022127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077591	0.000900	0.000000	0.139685	-0.000011	0.000000	0.000178	0.147043	0.218002	0.030326	-0.593716	0.477811	-0.093618	0.272159	0.265737	0.046715	0.001325	1.105922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015051	-0.000253	0.000000	0.055584	0.000023	0.000000	-0.000196	-0.262798	4.163736	0.105477	0.278718	4.511535	0.122591	0.296925	4.274311	0.188179	0.003076	0.124607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209953	0.000415	0.000000	-0.000870	-0.000290	0.000000	-0.000134	0.000000	0.000000	0.000000	
13.500000	-1.990071	0.270749	-0.314182	4.821227	0.380225	0.347466	-1.913267	-0.812191	-0.165426	-0.004239	0.032238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083325	0.001115	0.000000	0.103677	0.000536	0.000000	0.000531	0.047539	0.231540	0.014617	-0.352655	0.496822	-0.076244	0.176495	0.225127	0.038444	0.001114	1.107533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019218	-0.000197	0.000000	0.060768	0.000050	0.000000	-0.000169	-0.257966	4.174930	0.106606	0.254576	4.536152	0.118272	0.308448	4.286439	0.190349	0.003138	0.179942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210809	0.000404	0.000000	0.002046	-0.000288	0.000000	-0.000143	0.000000	0.000000	0.000000	
13.550000	-1.704008	0.472224	-0.326540	6.747557	-0.821337	0.666374	-3.283157	-0.081990	-0.355159	-0.009286	0.040162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087356	0.001241	0.000000	0.072703	0.000943	0.000000	0.000813	-0.037661	0.255151	-0.001710	-0.015277	0.455756	-0.042926	0.012337	0.221028	0.020686	0.000649	1.109542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023585	-0.000135	0.000000	0.064403	0.000097	0.000000	-0.000129	-0.257799	4.187070	0.106924	0.245081	4.560202	0.115234	0.313422	4.297436	0.191862	0.003183	0.235368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.211878	0.000396	0.000000	0.005181	-0.000285	0.000000	-0.000151	0.000000	0.000000	0.000000	
13.600000	-1.232691	0.589112	-0.292862	7.652490	-1.865592	0.893504	-4.330652	0.668325	-0.503595	-0.011599	0.043881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089280	0.001265	0.000000	0.048590	0.001079	0.000000	0.000995	-0.099296	0.284607	-0.016353	0.367347	0.362476	0.001750	-0.204195	0.254444	-0.004494	0.000069	1.111736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028049	-0.000072	0.000000	0.066832	0.000151	0.000000	-0.000079	-0.261333	4.200555	0.106459	0.253816	4.580843	0.114171	0.308799	4.309172	0.192292	0.003201	0.290900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213169	0.000391	0.000000	0.008466	-0.000279	0.000000	-0.000156	0.000000	0.000000	0.000000	
13.650000	-0.655665	0.617616	-0.222957	7.417850	-2.612273	0.990481	-4.938693	1.351953	-0.602400	-0.010620	0.042603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088749	0.001173	0.000000	0.031959	0.000897	0.000000	0.001060	-0.132079	0.315487	-0.027501	0.738240	0.231862	0.051274	-0.451130	0.322041	-0.034614	-0.000462	1.113866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032487	-0.000013	0.000000	0.068430	0.000196	0.000000	-0.000026	-0.267241	4.215567	0.105343	0.281622	4.595814	0.115493	0.292487	4.323456	0.191328	0.003190	0.346540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214682	0.000389	0.000000	0.011850	-0.000270	0.000000	-0.000158	0.000000	0.000000	0.000000	
13.700000	-0.034494	0.559613	-0.130295	6.102287	-2.969275	0.940824	-5.019031	1.885449	-0.645206	-0.006740	0.036947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085550	0.000962	0.000000	0.022255	0.000448	0.000000	0.001004	-0.133804	0.343468	-0.034016	1.043354	0.083399	0.098315	-0.702081	0.416314	-0.066874	-0.000799	1.115713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036764	0.000035	0.000000	0.069543	0.000218	0.000000	0.000024	-0.274018	4.232066	0.103782	0.326532	4.603723	0.119259	0.263613	4.341827	0.188791	0.003158	0.402282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216415	0.000389	0.000000	0.015301	-0.000259	0.000000	-0.000158	0.000000	0.000000	0.000000	
13.750000	0.593279	0.418762	-0.027550	3.929595	-2.896496	0.747270	-4.524024	2.197034	-0.624765	-0.001115	0.028716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079714	0.000635	0.000000	0.017959	-0.000136	0.000000	0.000865	-0.104140	0.364406	-0.035394	1.239834	-0.061426	0.135678	-0.928282	0.526166	-0.098113	-0.000855	1.117149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040750	0.000067	0.000000	0.070441	0.000212	0.000000	0.000068	-0.280095	4.249804	0.102024	0.384126	4.604211	0.125162	0.222690	4.365354	0.184653	0.003115	0.458105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.218354	0.000392	0.000000	0.018801	-0.000248	0.000000	-0.000156	0.000000	0.000000	0.000000	
13.800000	1.206508	0.206280	0.074143	1.243271	-2.416037	0.439574	-3.465234	2.239013	-0.538939	0.004662	0.020371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071567	0.000211	0.000000	0.016874	-0.000688	0.000000	0.000659	-0.043814	0.374720	-0.031686	1.301997	-0.182228	0.157657	-1.101544	0.638116	-0.125060	-0.000621	1.118168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044328	0.000077	0.000000	0.071285	0.000177	0.000000	0.000101	-0.283918	4.268334	0.100326	0.448251	4.597983	0.132566	0.171671	4.394484	0.179047	0.003077	0.513990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220483	0.000395	0.000000	0.022344	-0.000239	0.000000	-0.000152	0.000000	0.000000	0.000000	
13.850000	1.780970	-0.061705	0.167048	-1.558620	-1.601850	0.067884	-1.929790	2.000210	-0.396246	0.008977	0.014332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061675	-0.000252	0.000000	0.016447	-0.001045	0.000000	0.000417	0.045234	0.371635	-0.023334	1.224066	-0.262321	0.161051	-1.198034	0.738127	-0.144872	-0.000173	1.118884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047412	0.000064	0.000000	0.072107	0.000125	0.000000	0.000121	-0.283996	4.287054	0.098932	0.511963	4.586675	0.140612	0.113825	4.428969	0.172262	0.003056	0.569917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222778	0.000399	0.000000	0.025929	-0.000231	0.000000	-0.000146	0.000000	0.000000	0.000000	
13.900000	2.276822	-0.362453	0.246252	-4.089768	-0.566353	-0.311684	-0.084112	1.505245	-0.206275	0.010645	0.012303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050813	-0.000684	0.000000	0.014135	-0.001098	0.000000	0.000186	0.159075	0.353512	-0.011021	1.019578	-0.290638	0.145467	-1.202239	0.813389	-0.155186	0.000360	1.119499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049953	0.000030	0.000000	0.072814	0.000070	0.000000	0.000131	-0.278979	4.305246	0.098059	0.568523	4.572626	0.148348	0.053421	4.467885	0.164715	0.003061	0.625877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225215	0.000402	0.000000	0.029553	-0.000226	0.000000	-0.000140	0.000000	0.000000	0.000000	
13.950000	2.639147	-0.664780	0.307559	-6.029294	0.553870	-0.643905	1.844341	0.813501	0.014288	0.009282	0.014809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039893	-0.001038	0.000000	0.007809	-0.000829	0.000000	-0.000004	0.291033	0.320273	0.004357	0.718113	-0.262945	0.113272	-1.110022	0.854064	-0.154471	0.000824	1.120240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051947	-0.000022	0.000000	0.073204	0.000029	0.000000	0.000131	-0.267783	4.322149	0.097883	0.612286	4.558560	0.154873	-0.004773	4.509730	0.156924	0.003091	0.681869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.227765	0.000402	0.000000	0.033205	-0.000224	0.000000	-0.000133	0.000000	0.000000	0.000000	
