Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
42.950000	0.000000	11.371899	11.371658	11.370207	11.367921	11.365528	11.362358	0.000000	-0.745947	-0.745936	-0.745843	-0.745667	-0.745498	-0.745278	0.000000	0.288894	0.298260	0.349431	0.417535	0.478505	0.548985	0.000000	11.376747	11.376578	11.375208	11.372541	11.369394	11.364865	0.000000	5.264364	6.535260	11.622840	16.711994	20.533482	24.359756	0.000000	0.327597	0.336709	0.384906	0.445844	0.499356	0.559837	0.000000	-0.004849	-0.004920	-0.005001	-0.004621	-0.003866	-0.002507	0.000000	-6.010311	-7.281196	-12.368683	-17.457661	-21.278980	-25.105034	0.000000	-0.038702	-0.038449	-0.035475	-0.028309	-0.020850	-0.010853	1.343873	315.789165	
43.000000	0.000000	11.373830	11.373551	11.371892	11.369330	11.366688	11.363223	0.000000	-0.695714	-0.695698	-0.695576	-0.695356	-0.695148	-0.694882	0.000000	0.334656	0.344035	0.395284	0.463507	0.524605	0.595241	0.000000	11.377264	11.377036	11.375364	11.372301	11.368781	11.363795	0.000000	5.320220	6.591069	11.678595	16.767962	20.589794	24.416599	0.000000	0.373475	0.382543	0.430397	0.490680	0.543495	0.603129	0.000000	-0.003434	-0.003484	-0.003472	-0.002971	-0.002093	-0.000572	0.000000	-6.015934	-7.286767	-12.374170	-17.463318	-21.284943	-25.111481	0.000000	-0.038819	-0.038508	-0.035112	-0.027172	-0.018889	-0.007888	1.340095	319.427976	
43.050000	0.000000	11.375619	11.375305	11.373454	11.370631	11.367755	11.364019	0.000000	-0.642694	-0.642673	-0.642519	-0.642250	-0.641999	-0.641684	0.000000	0.377146	0.386539	0.437867	0.506211	0.567439	0.638237	0.000000	11.377531	11.377242	11.375270	11.371815	11.367933	11.362514	0.000000	5.378343	6.649138	11.736588	16.826118	20.648260	24.475546	0.000000	0.414960	0.423981	0.471466	0.531041	0.583113	0.641835	0.000000	-0.001912	-0.001937	-0.001816	-0.001183	-0.000179	0.001506	0.000000	-6.021037	-7.291811	-12.379107	-17.468369	-21.290258	-25.117229	0.000000	-0.037813	-0.037442	-0.033599	-0.024830	-0.015674	-0.003598	1.336292	323.066272	
43.100000	0.000000	11.377263	11.376917	11.374887	11.371826	11.368731	11.364741	0.000000	-0.587101	-0.587074	-0.586883	-0.586561	-0.586264	-0.585895	0.000000	0.416200	0.425606	0.477011	0.545476	0.606838	0.677801	0.000000	11.377572	11.377222	11.374949	11.371115	11.366887	11.361052	0.000000	5.438331	6.709071	11.796416	16.886074	20.708475	24.536175	0.000000	0.451973	0.460943	0.508033	0.566853	0.618138	0.675891	0.000000	-0.000309	-0.000305	-0.000062	0.000712	0.001845	0.003690	0.000000	-6.025432	-7.296144	-12.383299	-17.472635	-21.294739	-25.122070	0.000000	-0.035773	-0.035338	-0.031022	-0.021378	-0.011300	0.001909	1.332492	326.704100	
43.150000	0.000000	11.378752	11.378376	11.376184	11.372903	11.369612	11.365387	0.000000	-0.529154	-0.529120	-0.528890	-0.528512	-0.528165	-0.527740	0.000000	0.451662	0.461080	0.512561	0.581145	0.642642	0.713772	0.000000	11.377406	11.376993	11.374427	11.370226	11.365672	11.359447	0.000000	5.499792	6.770470	11.857682	16.947412	20.770023	24.598072	0.000000	0.484477	0.493394	0.540060	0.598089	0.648535	0.705271	0.000000	0.001346	0.001383	0.001758	0.002677	0.003940	0.005940	0.000000	-6.028946	-7.299590	-12.386573	-17.475925	-21.298189	-25.125813	0.000000	-0.032815	-0.032314	-0.027499	-0.016944	-0.005894	0.008501	1.328726	330.341514	
43.200000	0.000000	11.380084	11.379682	11.377342	11.373865	11.370392	11.365958	0.000000	-0.469084	-0.469043	-0.468771	-0.468334	-0.467935	-0.467452	0.000000	0.483393	0.492823	0.544376	0.613077	0.674708	0.746007	0.000000	11.377060	11.376587	11.373734	11.369189	11.364327	11.357745	0.000000	5.562353	6.832966	11.920016	17.009773	20.832537	24.660875	0.000000	0.512482	0.521341	0.567564	0.624755	0.674328	0.730000	0.000000	0.003024	0.003095	0.003608	0.004676	0.006064	0.008213	0.000000	-6.031437	-7.302010	-12.388787	-17.478107	-21.300472	-25.128326	0.000000	-0.029089	-0.028518	-0.023188	-0.011678	0.000380	0.016006	1.325027	333.978567	
43.250000	0.000000	11.381248	11.380823	11.378354	11.374702	11.371069	11.366446	0.000000	-0.407130	-0.407081	-0.406766	-0.406268	-0.405815	-0.405270	0.000000	0.511267	0.520707	0.572329	0.641143	0.702906	0.774373	0.000000	11.376555	11.376024	11.372901	11.368034	11.362892	11.355981	0.000000	5.625664	6.896207	11.983062	17.072792	20.895657	24.724201	0.000000	0.536033	0.544831	0.590587	0.646909	0.695573	0.750138	0.000000	0.004692	0.004799	0.005454	0.006668	0.008177	0.010464	0.000000	-6.032794	-7.303288	-12.389828	-17.479059	-21.301472	-25.129471	0.000000	-0.024766	-0.024124	-0.018259	-0.005765	0.007332	0.024235	1.321426	337.615316	
43.300000	0.000000	11.382247	11.381800	11.379221	11.375416	11.371643	11.366856	0.000000	-0.343538	-0.343481	-0.343120	-0.342560	-0.342051	-0.341444	0.000000	0.535173	0.544623	0.596307	0.665231	0.727122	0.798755	0.000000	11.375929	11.375339	11.371966	11.366806	11.361412	11.354213	0.000000	5.689395	6.959864	12.046491	17.136135	20.959038	24.787706	0.000000	0.555210	0.563945	0.609216	0.664633	0.712354	0.765769	0.000000	0.006318	0.006461	0.007255	0.008610	0.010231	0.012643	0.000000	-6.032933	-7.303344	-12.389611	-17.478695	-21.301088	-25.129150	0.000000	-0.020037	-0.019322	-0.012909	0.000598	0.014768	0.032985	1.317956	341.251819	
43.350000	0.000000	11.383074	11.382610	11.379936	11.376002	11.372113	11.367183	0.000000	-0.278560	-0.278494	-0.278088	-0.277464	-0.276901	-0.276231	0.000000	0.555015	0.564474	0.616215	0.685241	0.747258	0.819052	0.000000	11.375205	11.374564	11.370963	11.365546	11.359936	11.352487	0.000000	5.753257	7.023643	12.110011	17.199512	21.022392	24.851118	0.000000	0.570119	0.578787	0.623556	0.678041	0.724795	0.777031	0.000000	0.007868	0.008046	0.008973	0.010456	0.012178	0.014696	0.000000	-6.031816	-7.302137	-12.388099	-17.476976	-21.299294	-25.127348	0.000000	-0.015104	-0.014314	-0.007341	0.007199	0.022463	0.042021	1.314644	344.888133	
43.400000	0.000000	11.383722	11.383245	11.380495	11.376459	11.372472	11.367428	0.000000	-0.212452	-0.212378	-0.211927	-0.211241	-0.210622	-0.209890	0.000000	0.570713	0.580179	0.631971	0.701091	0.763228	0.835180	0.000000	11.374411	11.373723	11.369925	11.364289	11.358497	11.350849	0.000000	5.816979	7.087279	12.173350	17.262644	21.085432	24.914133	0.000000	0.580886	0.589486	0.633736	0.687266	0.733028	0.784062	0.000000	0.009312	0.009522	0.010571	0.012169	0.013975	0.016579	0.000000	-6.029432	-7.299657	-12.385277	-17.473885	-21.296055	-25.124023	0.000000	-0.010173	-0.009307	-0.001765	0.013825	0.030200	0.051118	1.311515	348.524312	
43.450000	0.000000	11.384194	11.383707	11.380900	11.376784	11.372723	11.367590	0.000000	-0.145479	-0.145397	-0.144901	-0.144155	-0.143483	-0.142689	0.000000	0.582203	0.591674	0.643509	0.712716	0.774968	0.847071	0.000000	11.373575	11.372849	11.368885	11.363073	11.357139	11.349337	0.000000	5.880340	7.150548	12.236286	17.325315	21.147947	24.976538	0.000000	0.587651	0.596180	0.639901	0.692457	0.737210	0.787018	0.000000	0.010619	0.010859	0.012015	0.013711	0.015584	0.018254	0.000000	-6.025819	-7.295945	-12.381187	-17.469471	-21.291431	-25.119226	0.000000	-0.005448	-0.004506	0.003609	0.020259	0.037758	0.060053	1.308592	352.160409	
43.500000	0.000000	11.384487	11.383993	11.381148	11.376979	11.372866	11.367672	0.000000	-0.077907	-0.077816	-0.077278	-0.076475	-0.075751	-0.074900	0.000000	0.589437	0.598912	0.650782	0.720067	0.782425	0.854674	0.000000	11.372725	11.371967	11.367874	11.361930	11.355893	11.347986	0.000000	5.943140	7.213250	12.298622	17.387320	21.209732	25.038122	0.000000	0.590563	0.599018	0.642199	0.693768	0.737499	0.786067	0.000000	0.011761	0.012026	0.013274	0.015049	0.016973	0.019686	0.000000	-6.021046	-7.291067	-12.375900	-17.463795	-21.285484	-25.113022	0.000000	-0.001126	-0.000107	0.008583	0.026299	0.044927	0.068606	1.305895	355.796475	
43.550000	0.000000	11.384594	11.384098	11.381235	11.377040	11.372899	11.367669	0.000000	-0.010003	-0.009906	-0.009329	-0.008473	-0.007701	-0.006795	0.000000	0.592382	0.601860	0.653758	0.723111	0.785569	0.857954	0.000000	11.371880	11.371099	11.366915	11.360888	11.354791	11.346827	0.000000	6.005219	7.275227	12.360191	17.448496	21.270622	25.098734	0.000000	0.589768	0.598150	0.640784	0.691356	0.734058	0.781379	0.000000	0.012715	0.012999	0.014321	0.016152	0.018108	0.020843	0.000000	-6.015223	-7.285132	-12.369520	-17.456968	-21.278324	-25.105528	0.000000	0.002613	0.003709	0.012974	0.031754	0.051511	0.076575	1.303437	359.432555	
43.600000	0.000000	11.384523	11.384027	11.381166	11.376969	11.372823	11.367585	0.000000	0.057959	0.058064	0.058675	0.059579	0.060395	0.061351	0.000000	0.591024	0.600503	0.652421	0.721833	0.784383	0.856897	0.000000	11.371067	11.370272	11.366038	11.359978	11.353864	11.345894	0.000000	6.066449	7.336346	12.420868	17.508720	21.330498	25.158236	0.000000	0.585414	0.593720	0.635803	0.685375	0.727045	0.773118	0.000000	0.013457	0.013756	0.015127	0.016991	0.018959	0.021691	0.000000	-6.008490	-7.278283	-12.362193	-17.449141	-21.270103	-25.096884	0.000000	0.005611	0.006783	0.016618	0.036457	0.057338	0.083779	1.301226	3.068691	
43.650000	0.000000	11.384267	11.383775	11.380935	11.376765	11.372638	11.367420	0.000000	0.125710	0.125820	0.126462	0.127407	0.128261	0.129262	0.000000	0.585366	0.594844	0.646773	0.716234	0.778868	0.851502	0.000000	11.370297	11.369496	11.365260	11.359221	11.353139	11.345219	0.000000	6.126717	7.396501	12.480546	17.567879	21.389240	25.216532	0.000000	0.577633	0.585863	0.627394	0.675967	0.716608	0.761438	0.000000	0.013970	0.014278	0.015674	0.017544	0.019499	0.022202	0.000000	-6.001008	-7.270681	-12.354084	-17.440472	-21.260979	-25.087271	0.000000	0.007733	0.008980	0.019379	0.040267	0.062259	0.090064	1.299271	6.704921	
43.700000	0.000000	11.383833	11.383348	11.380549	11.376431	11.372349	11.367178	0.000000	0.192977	0.193090	0.193758	0.194736	0.195622	0.196660	0.000000	0.575426	0.584901	0.636835	0.706334	0.769043	0.841789	0.000000	11.369591	11.368795	11.364602	11.358638	11.352635	11.344818	0.000000	6.185951	7.455615	12.539154	17.625919	21.446791	25.273552	0.000000	0.566546	0.574701	0.615681	0.663261	0.702881	0.746478	0.000000	0.014242	0.014553	0.015947	0.017794	0.019714	0.022360	0.000000	-5.992974	-7.262525	-12.345396	-17.431183	-21.251169	-25.076891	0.000000	0.008880	0.010200	0.021153	0.043073	0.066162	0.095310	1.297574	10.341277	
43.750000	0.000000	11.383221	11.382746	11.380008	11.375967	11.371953	11.366858	0.000000	0.259487	0.259605	0.260290	0.261294	0.262204	0.263272	0.000000	0.561240	0.570711	0.622641	0.692169	0.754945	0.827792	0.000000	11.368955	11.368174	11.364069	11.358232	11.352358	11.344702	0.000000	6.244083	7.513624	12.596624	17.682756	21.503090	25.329243	0.000000	0.552256	0.560336	0.600768	0.647366	0.685979	0.728360	0.000000	0.014266	0.014572	0.015939	0.017735	0.019595	0.022156	0.000000	-5.984596	-7.254019	-12.336334	-17.421463	-21.240887	-25.065969	0.000000	0.008984	0.010376	0.021873	0.044803	0.068966	0.099432	1.296136	13.977790	
43.800000	0.000000	11.382430	11.381970	11.379313	11.375377	11.371453	11.366464	0.000000	0.324975	0.325095	0.325790	0.326810	0.327737	0.328827	0.000000	0.542861	0.552327	0.604245	0.673793	0.736627	0.809567	0.000000	11.368390	11.367635	11.363665	11.358011	11.352311	11.344871	0.000000	6.301058	7.570473	12.652910	17.738363	21.558102	25.383579	0.000000	0.534845	0.542850	0.582742	0.628373	0.665998	0.707184	0.000000	0.014040	0.014335	0.015648	0.017365	0.019142	0.021593	0.000000	-5.976084	-7.245378	-12.327120	-17.411554	-21.230364	-25.054752	0.000000	0.008016	0.009477	0.021503	0.045420	0.070629	0.102383	1.294957	17.614481	
43.850000	0.000000	11.381466	11.381025	11.378469	11.374663	11.370855	11.365996	0.000000	0.389174	0.389295	0.389993	0.391017	0.391953	0.393055	0.000000	0.520359	0.529819	0.581719	0.651277	0.714161	0.787183	0.000000	11.367899	11.367181	11.363390	11.357973	11.352493	11.345321	0.000000	6.356833	7.626115	12.707960	17.792686	21.611774	25.436508	0.000000	0.514376	0.522307	0.561669	0.606355	0.643008	0.683032	0.000000	0.013567	0.013845	0.015078	0.016690	0.018362	0.020675	0.000000	-5.967659	-7.236821	-12.317967	-17.401669	-21.219822	-25.043453	0.000000	0.005983	0.007512	0.020050	0.044921	0.071152	0.104152	1.294030	21.251369	
43.900000	0.000000	11.380333	11.379914	11.377475	11.373827	11.370157	11.365458	0.000000	0.451824	0.451944	0.452636	0.453654	0.454589	0.455694	0.000000	0.493821	0.503273	0.555149	0.624709	0.687634	0.760730	0.000000	11.367478	11.366805	11.363234	11.358104	11.352889	11.346038	0.000000	6.411354	7.680506	12.761740	17.845695	21.664093	25.488024	0.000000	0.490892	0.498749	0.537592	0.581355	0.617068	0.655955	0.000000	0.012854	0.013109	0.014241	0.015723	0.017268	0.019420	0.000000	-5.959530	-7.228562	-12.309104	-17.392042	-21.209505	-25.032330	0.000000	0.002929	0.004524	0.017556	0.043354	0.070566	0.104775	1.293349	24.888466	
43.950000	0.000000	11.379037	11.378644	11.376340	11.372873	11.369369	11.364854	0.000000	0.512670	0.512787	0.513464	0.514464	0.515389	0.516486	0.000000	0.463351	0.472795	0.524640	0.594193	0.657152	0.730313	0.000000	11.367122	11.366502	11.363189	11.358393	11.353488	11.347005	0.000000	6.464569	7.733586	12.814190	17.897335	21.715000	25.538069	0.000000	0.464414	0.472200	0.510538	0.553406	0.588204	0.626001	0.000000	0.011915	0.012142	0.013151	0.014481	0.015881	0.017849	0.000000	-5.951900	-7.220799	-12.300725	-17.382872	-21.199612	-25.021582	0.000000	-0.001062	0.000595	0.014102	0.040787	0.068948	0.104312	1.292904	28.525776	
44.000000	0.000000	11.377580	11.377214	11.375066	11.371809	11.368486	11.364185	0.000000	0.571462	0.571575	0.572228	0.573198	0.574102	0.575181	0.000000	0.429070	0.438504	0.490313	0.559853	0.622839	0.696055	0.000000	11.366811	11.366252	11.363235	11.358819	11.354259	11.348189	0.000000	6.516412	7.785294	12.865254	17.947561	21.764452	25.586613	0.000000	0.434950	0.442667	0.480515	0.522517	0.556438	0.593182	0.000000	0.010768	0.010962	0.011831	0.012990	0.014228	0.015996	0.000000	-5.944949	-7.213719	-12.293026	-17.374363	-21.190350	-25.011431	0.000000	-0.005879	-0.004163	0.009799	0.037336	0.066401	0.102874	1.292678	32.163299	
44.050000	0.000000	11.375972	11.375638	11.373662	11.370634	11.367518	11.363455	0.000000	0.627962	0.628068	0.628688	0.629615	0.630488	0.631538	0.000000	0.391113	0.400537	0.452306	0.521825	0.584830	0.658094	0.000000	11.366536	11.366044	11.363353	11.359354	11.355176	11.349564	0.000000	6.566804	7.835547	12.914847	17.996288	21.812378	25.633589	0.000000	0.402491	0.410142	0.447518	0.488689	0.521769	0.557502	0.000000	0.009435	0.009594	0.010309	0.011280	0.012343	0.013891	0.000000	-5.938842	-7.207479	-12.286160	-17.366673	-21.181890	-25.002050	0.000000	-0.011378	-0.009605	0.004788	0.033136	0.063061	0.100593	1.292650	35.801026	
44.100000	0.000000	11.374213	11.373915	11.372128	11.369354	11.366466	11.362665	0.000000	0.681936	0.682034	0.682610	0.683483	0.684315	0.685324	0.000000	0.349632	0.359045	0.410770	0.480264	0.543281	0.616585	0.000000	11.366272	11.365853	11.363515	11.359968	11.356203	11.351086	0.000000	6.615644	7.884250	12.962882	18.043432	21.858692	25.678905	0.000000	0.367022	0.374607	0.411530	0.451911	0.484185	0.518953	0.000000	0.007942	0.008061	0.008613	0.009386	0.010263	0.011579	0.000000	-5.933707	-7.202216	-12.280272	-17.359949	-21.174377	-24.993582	0.000000	-0.017390	-0.015562	-0.000760	0.028353	0.059096	0.097632	1.292798	39.438942	
44.150000	0.000000	11.372316	11.372055	11.370476	11.367977	11.365337	11.361821	0.000000	0.733163	0.733251	0.733775	0.734581	0.735360	0.736319	0.000000	0.304794	0.314195	0.365874	0.435336	0.498361	0.571697	0.000000	11.366001	11.365660	11.363698	11.360632	11.357310	11.352720	0.000000	6.662804	7.931273	13.009228	18.088863	21.903263	25.722466	0.000000	0.328521	0.336044	0.372533	0.412159	0.443671	0.477526	0.000000	0.006315	0.006395	0.006778	0.007345	0.008027	0.009101	0.000000	-5.929641	-7.198021	-12.275454	-17.354282	-21.167904	-24.986147	0.000000	-0.023727	-0.021849	-0.006659	0.023177	0.054690	0.094172	1.293098	43.077028	
44.200000	0.000000	11.370288	11.370067	11.368709	11.366506	11.364134	11.360929	0.000000	0.781432	0.781508	0.781969	0.782696	0.783414	0.784311	0.000000	0.256779	0.266169	0.317799	0.387226	0.450254	0.523615	0.000000	11.365702	11.365439	11.363869	11.361307	11.358452	11.354422	0.000000	6.708140	7.976472	13.053738	18.132442	21.945969	25.764128	0.000000	0.286968	0.294432	0.330511	0.369420	0.400214	0.433209	0.000000	0.004586	0.004627	0.004840	0.005198	0.005682	0.006507	0.000000	-5.926708	-7.194964	-12.271770	-17.349747	-21.162554	-24.979816	0.000000	-0.030189	-0.028263	-0.012712	0.017806	0.050039	0.090406	1.293518	46.715255	
44.250000	0.000000	11.368134	11.367955	11.366835	11.364947	11.362862	11.359987	0.000000	0.826544	0.826607	0.826996	0.827631	0.828278	0.829103	0.000000	0.205783	0.215161	0.266741	0.336131	0.399156	0.472537	0.000000	11.365344	11.365163	11.363996	11.361958	11.359587	11.356140	0.000000	6.751488	8.019680	13.096259	18.174017	21.986645	25.803736	0.000000	0.242348	0.249756	0.285448	0.323685	0.353803	0.385997	0.000000	0.002790	0.002793	0.002839	0.002989	0.003275	0.003847	0.000000	-5.924943	-7.193073	-12.269263	-17.346386	-21.158367	-24.974632	0.000000	-0.036565	-0.034595	-0.018707	0.012445	0.045353	0.086539	1.294028	50.353592	
44.300000	0.000000	11.365868	11.365733	11.364863	11.363311	11.361526	11.359003	0.000000	0.868312	0.868361	0.868669	0.869203	0.869769	0.870511	0.000000	0.152014	0.161380	0.212910	0.282259	0.345278	0.418673	0.000000	11.364909	11.364808	11.364051	11.362549	11.360676	11.357830	0.000000	6.792643	8.060699	13.136586	18.213388	22.025106	25.841110	0.000000	0.194662	0.202017	0.237345	0.274959	0.304447	0.335896	0.000000	0.000958	0.000925	0.000813	0.000762	0.000851	0.001173	0.000000	-5.924331	-7.192338	-12.267917	-17.344185	-21.155338	-24.970600	0.000000	-0.042648	-0.040637	-0.024435	0.007300	0.040832	0.082778	1.294601	53.992003	
44.350000	0.000000	11.363495	11.363410	11.362799	11.361598	11.360134	11.357979	0.000000	0.906568	0.906600	0.906820	0.907241	0.907716	0.908367	0.000000	0.095690	0.105044	0.156525	0.225833	0.288843	0.362247	0.000000	11.364369	11.364350	11.363997	11.363037	11.361674	11.359442	0.000000	6.831393	8.099314	13.174510	18.250343	22.061136	25.876034	0.000000	0.143926	0.151232	0.186221	0.223258	0.252168	0.282928	0.000000	-0.000874	-0.000940	-0.001199	-0.001439	-0.001540	-0.001463	0.000000	-5.924825	-7.192715	-12.267690	-17.343103	-21.153419	-24.967667	0.000000	-0.048236	-0.046187	-0.029696	0.002575	0.036674	0.079319	1.295204	57.630449	
44.400000	0.000000	11.361024	11.360990	11.360652	11.359820	11.358687	11.356917	0.000000	0.941152	0.941165	0.941289	0.941587	0.941964	0.942514	0.000000	0.037042	0.046386	0.097818	0.167085	0.230083	0.303493	0.000000	11.363697	11.363758	11.363809	11.363394	11.362541	11.360932	0.000000	6.867487	8.135272	13.209776	18.284632	22.094488	25.908249	0.000000	0.090182	0.097442	0.132123	0.168631	0.197015	0.227149	0.000000	-0.002673	-0.002768	-0.003157	-0.003574	-0.003853	-0.004015	0.000000	-5.926335	-7.194108	-12.268487	-17.343044	-21.152523	-24.965734	0.000000	-0.053139	-0.051056	-0.034305	-0.001546	0.033069	0.076344	1.295805	61.268887	
44.450000	0.000000	11.358469	11.358486	11.358432	11.357981	11.357195	11.355827	0.000000	0.971921	0.971915	0.971936	0.972103	0.972375	0.972816	0.000000	-0.023688	-0.014355	0.037031	0.106258	0.169243	0.242656	0.000000	11.362877	11.363012	11.363458	11.363584	11.363246	11.362269	0.000000	6.900673	8.168326	13.242138	18.316010	22.124916	25.937540	0.000000	0.033503	0.040721	0.075122	0.111151	0.139061	0.168636	0.000000	-0.004408	-0.004526	-0.005026	-0.005603	-0.006051	-0.006442	0.000000	-5.928751	-7.196411	-12.270202	-17.343906	-21.152540	-24.964724	0.000000	-0.057191	-0.055076	-0.038091	-0.004893	0.030183	0.074019	1.296376	64.907270	
44.500000	0.000000	11.355838	11.355907	11.356147	11.356090	11.355659	11.354705	0.000000	0.998752	0.998726	0.998638	0.998666	0.998825	0.999150	0.000000	-0.086252	-0.076929	-0.025587	0.043601	0.106574	0.179986	0.000000	11.361886	11.362092	11.362923	11.363582	11.363755	11.363406	0.000000	6.930675	8.198197	13.271320	18.344194	22.152145	25.963602	0.000000	-0.026007	-0.018826	0.015325	0.050934	0.078425	0.107500	0.000000	-0.006048	-0.006185	-0.006776	-0.007492	-0.008096	-0.008702	0.000000	-5.931922	-7.199472	-12.272682	-17.345530	-21.153320	-24.964451	0.000000	-0.060245	-0.058103	-0.040912	-0.007332	0.028149	0.072486	1.296889	68.545550	
44.550000	0.000000	11.353143	11.353268	11.353807	11.354153	11.354090	11.353560	0.000000	1.021536	1.021488	1.021287	1.021168	1.021210	1.021412	0.000000	-0.150393	-0.141079	-0.089776	-0.020624	0.042335	0.115745	0.000000	11.360707	11.360982	11.362182	11.363364	11.364045	11.364326	0.000000	6.957217	8.224613	13.297050	18.368929	22.175907	25.986197	0.000000	-0.088203	-0.081054	-0.047122	-0.011878	0.015250	0.043902	0.000000	-0.007565	-0.007714	-0.008375	-0.009211	-0.009955	-0.010766	0.000000	-5.935681	-7.203125	-12.275763	-17.347761	-21.154697	-24.964785	0.000000	-0.062190	-0.060025	-0.042655	-0.008746	0.027085	0.071842	1.297316	72.183676	
44.600000	0.000000	11.350394	11.350574	11.351420	11.352180	11.352490	11.352396	0.000000	1.040182	1.040111	1.039792	1.039521	1.039440	1.039515	0.000000	-0.215848	-0.206542	-0.155274	-0.086154	-0.023208	0.050198	0.000000	11.359329	11.359665	11.361217	11.362913	11.364095	11.364999	0.000000	6.980017	8.247284	13.319036	18.389914	22.195919	26.005022	0.000000	-0.152902	-0.145781	-0.112032	-0.077098	-0.050271	-0.021974	0.000000	-0.008935	-0.009091	-0.009797	-0.010733	-0.011604	-0.012602	0.000000	-5.939836	-7.207173	-12.279243	-17.350393	-21.156479	-24.965508	0.000000	-0.062946	-0.060761	-0.043242	-0.009056	0.027062	0.072172	1.297626	75.821597	
44.650000	0.000000	11.347601	11.347838	11.348996	11.350176	11.350867	11.351215	0.000000	1.054613	1.054520	1.054079	1.053653	1.053446	1.053389	0.000000	-0.282347	-0.273047	-0.221810	-0.152718	-0.089784	-0.016383	0.000000	11.357739	11.358133	11.360022	11.362212	11.363885	11.365406	0.000000	6.998797	8.265938	13.337010	18.406887	22.211918	26.019823	0.000000	-0.219877	-0.212778	-0.179180	-0.144490	-0.117904	-0.089889	0.000000	-0.010139	-0.010295	-0.011025	-0.012037	-0.013018	-0.014191	0.000000	-5.944184	-7.211419	-12.282931	-17.353233	-21.158472	-24.966434	0.000000	-0.062470	-0.060269	-0.042630	-0.008228	0.028120	0.073506	1.297792	79.459261	
44.700000	0.000000	11.344781	11.345075	11.346547	11.348151	11.349229	11.350025	0.000000	1.064776	1.064660	1.064097	1.063511	1.063175	1.062984	0.000000	-0.349618	-0.340324	-0.289112	-0.220042	-0.157120	-0.083723	0.000000	11.355939	11.356383	11.358586	11.361259	11.363413	11.365541	0.000000	7.013298	8.280316	13.350714	18.419586	22.223633	26.030342	0.000000	-0.288859	-0.281778	-0.248292	-0.213787	-0.187380	-0.159571	0.000000	-0.011158	-0.011309	-0.012039	-0.013108	-0.014184	-0.015516	0.000000	-5.948521	-7.215657	-12.286617	-17.356075	-21.160458	-24.967358	0.000000	-0.060759	-0.058546	-0.040819	-0.006256	0.030260	0.075848	1.297790	83.096615	
