HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
52.900000	5.441162	5.230552	-1.058956	-0.294529	-0.419983	-0.380840	5.458006	5.234724	-0.968401	-0.207579	63.404450	64.184952	
52.950000	5.442716	5.237035	-1.066699	-0.313174	-0.420335	-0.381863	5.459661	5.241509	-0.976270	-0.226260	63.286049	64.270410	
53.000000	5.443767	5.243933	-1.072816	-0.333099	-0.420587	-0.382957	5.460782	5.248728	-0.982549	-0.246242	63.165840	64.350200	
53.050000	5.444323	5.251209	-1.077304	-0.354275	-0.420728	-0.384120	5.461374	5.256344	-0.987232	-0.267492	63.044251	64.424010	
53.100000	5.444399	5.258826	-1.080154	-0.376645	-0.420765	-0.385353	5.461456	5.264318	-0.990311	-0.289955	62.921780	64.491551	
53.150000	5.444016	5.266748	-1.081350	-0.400164	-0.420695	-0.386637	5.461047	5.272612	-0.991765	-0.313583	62.798920	64.552611	
53.200000	5.443191	5.274936	-1.080867	-0.424774	-0.420526	-0.387987	5.460163	5.281185	-0.991569	-0.338320	62.590663	64.606890	
53.250000	5.441947	5.283352	-1.078671	-0.450401	-0.420260	-0.389383	5.458832	5.290000	-0.989685	-0.364088	62.140672	64.654245	
53.300000	5.440308	5.291957	-1.074728	-0.476960	-0.419898	-0.390833	5.457073	5.299016	-0.986077	-0.390802	61.447883	64.694489	
53.350000	5.438297	5.300714	-1.068997	-0.504350	-0.419444	-0.392326	5.454912	5.308193	-0.980701	-0.418358	60.515683	64.727441	
53.400000	5.435932	5.309581	-1.061449	-0.532450	-0.418903	-0.393854	5.452365	5.317488	-0.973523	-0.446634	59.348448	64.752997	
53.450000	5.433237	5.318520	-1.052064	-0.561126	-0.418278	-0.395419	5.449459	5.326860	-0.964522	-0.475493	57.951507	64.771055	
53.500000	5.430224	5.327483	-1.040834	-0.590235	-0.417572	-0.397000	5.446206	5.336257	-0.953686	-0.504790	56.331150	64.781589	
53.550000	5.426913	5.336431	-1.027783	-0.619617	-0.416796	-0.398602	5.442626	5.345641	-0.941034	-0.534364	54.494586	64.784506	
53.600000	5.423311	5.345322	-1.012946	-0.649113	-0.415940	-0.400206	5.438730	5.354966	-0.926599	-0.564051	52.449990	64.779799	
53.650000	5.419432	5.354118	-0.996394	-0.678558	-0.415021	-0.401823	5.434531	5.364192	-0.910447	-0.593685	50.206369	64.767534	
53.700000	5.415287	5.362783	-0.978222	-0.707792	-0.414048	-0.403424	5.430044	5.373281	-0.892672	-0.623103	47.773728	64.747715	
53.750000	5.410881	5.371287	-0.958537	-0.736658	-0.413016	-0.405015	5.425278	5.382202	-0.873376	-0.652146	45.163031	64.720448	
53.800000	5.406228	5.379597	-0.937472	-0.765011	-0.411935	-0.406590	5.420247	5.390918	-0.852689	-0.680666	42.386242	64.685809	
53.850000	5.401341	5.387685	-0.915173	-0.792719	-0.410815	-0.408135	5.414968	5.399402	-0.830754	-0.708528	39.456496	64.643939	
53.900000	5.396229	5.395520	-0.891782	-0.819655	-0.409658	-0.409649	5.409452	5.407620	-0.807712	-0.735605	36.388346	64.594993	
53.950000	5.390907	5.403076	-0.867444	-0.845711	-0.408478	-0.411118	5.403716	5.415547	-0.783703	-0.761784	33.198117	64.539183	
54.000000	5.385387	5.410319	-0.842304	-0.870783	-0.407261	-0.412533	5.397776	5.423145	-0.758871	-0.786961	29.904659	64.476676	
54.050000	5.379682	5.417228	-0.816482	-0.894780	-0.406034	-0.413907	5.391645	5.430395	-0.733335	-0.811044	26.530625	64.407732	
54.100000	5.373808	5.423776	-0.790102	-0.917621	-0.404795	-0.415210	5.385343	5.437270	-0.707217	-0.833951	23.105051	64.332613	
54.150000	5.367774	5.429942	-0.763267	-0.939231	-0.403540	-0.416447	5.378879	5.443746	-0.680619	-0.855606	19.668563	64.251592	
54.200000	5.361597	5.435712	-0.736065	-0.959537	-0.402282	-0.417612	5.372270	5.449808	-0.653628	-0.875936	16.284952	64.164990	
54.250000	5.355279	5.441070	-0.708582	-0.978469	-0.401019	-0.418699	5.365521	5.455442	-0.626331	-0.894870	13.068728	64.073120	
54.300000	5.348835	5.446000	-0.680896	-0.995963	-0.399765	-0.419700	5.358646	5.460630	-0.598805	-0.912345	10.252377	63.976348	
54.350000	5.342270	5.450484	-0.653085	-1.011942	-0.398501	-0.420618	5.351652	5.465353	-0.571130	-0.928285	8.318375	63.875023	
54.400000	5.335602	5.454512	-0.625231	-1.026363	-0.397238	-0.421442	5.344558	5.469601	-0.543387	-0.942649	7.976106	63.769547	
54.450000	5.328837	5.458063	-0.597424	-1.039150	-0.395996	-0.422170	5.337369	5.473351	-0.515667	-0.955361	9.406489	63.660327	
54.500000	5.321996	5.461120	-0.569761	-1.050264	-0.394762	-0.422794	5.330108	5.476585	-0.488072	-0.966384	11.975595	63.547772	
54.550000	5.315090	5.463671	-0.542351	-1.059666	-0.393536	-0.423321	5.322788	5.479291	-0.460709	-0.975682	15.085615	63.432337	
54.600000	5.308142	5.465697	-0.515311	-1.067321	-0.392325	-0.423724	5.315433	5.481450	-0.433699	-0.983223	18.430070	63.314467	
54.650000	5.301170	5.467188	-0.488759	-1.073209	-0.391134	-0.424023	5.308060	5.483048	-0.407162	-0.988989	21.862198	63.194624	
54.700000	5.294204	5.468131	-0.462818	-1.077332	-0.389969	-0.424204	5.300704	5.484076	-0.381223	-0.992985	25.304033	63.073265	
54.750000	5.287277	5.468516	-0.437618	-1.079694	-0.388828	-0.424274	5.293397	5.484519	-0.356015	-0.995220	28.708123	62.950878	
54.800000	5.280427	5.468339	-0.413256	-1.080318	-0.387718	-0.424223	5.286181	5.484375	-0.331637	-0.995718	32.041808	62.827958	
54.850000	5.273698	5.467596	-0.389839	-1.079235	-0.386647	-0.424058	5.279098	5.483638	-0.308201	-0.994514	35.280165	62.664870	
54.900000	5.267137	5.466290	-0.367452	-1.076483	-0.385615	-0.423774	5.272199	5.482315	-0.285790	-0.991650	38.402854	62.278422	
54.950000	5.260791	5.464427	-0.346153	-1.072100	-0.384638	-0.423378	5.265530	5.480406	-0.264469	-0.987168	41.392397	61.647698	
55.000000	5.254709	5.462014	-0.326009	-1.066131	-0.383706	-0.422866	5.259142	5.477924	-0.244304	-0.981115	44.233365	60.775719	
55.050000	5.248936	5.459067	-0.307042	-1.058620	-0.382833	-0.422254	5.253078	5.474880	-0.225320	-0.973537	46.911829	59.666464	
55.100000	5.243514	5.455606	-0.289280	-1.049602	-0.382027	-0.421533	5.247385	5.471297	-0.207549	-0.964474	49.415178	58.324923	
55.150000	5.238485	5.451646	-0.272749	-1.039107	-0.381284	-0.420716	5.242102	5.467189	-0.191016	-0.953956	51.731907	56.757083	
55.200000	5.233882	5.447220	-0.257458	-1.027163	-0.380620	-0.419801	5.237263	5.462589	-0.175734	-0.942015	53.851544	54.969891	
55.250000	5.229738	5.442349	-0.243445	-1.013786	-0.380022	-0.418802	5.232902	5.457518	-0.161742	-0.928669	55.764695	52.971260	
55.300000	5.226084	5.437068	-0.230727	-0.999005	-0.379509	-0.417716	5.229051	5.452010	-0.149058	-0.913946	57.462857	50.770148	
55.350000	5.222938	5.431403	-0.219354	-0.982838	-0.379074	-0.416556	5.225727	5.446094	-0.137733	-0.897868	58.938606	48.376370	
55.400000	5.220324	5.425389	-0.209377	-0.965296	-0.378718	-0.415331	5.222958	5.439804	-0.127821	-0.880445	60.185411	45.800860	
55.450000	5.218262	5.419063	-0.200865	-0.946425	-0.378445	-0.414044	5.220760	5.433175	-0.119389	-0.861724	61.197775	43.055563	
55.500000	5.216770	5.412457	-0.193886	-0.926250	-0.378260	-0.412701	5.219160	5.426244	-0.112508	-0.841731	61.971149	40.153628	
55.550000	5.215860	5.405609	-0.188520	-0.904828	-0.378163	-0.411311	5.218164	5.419046	-0.107256	-0.820522	62.502010	37.109539	
55.600000	5.215547	5.398553	-0.184844	-0.882224	-0.378152	-0.409889	5.217791	5.411621	-0.103710	-0.798160	62.787773	33.939460	
55.650000	5.215838	5.391330	-0.182932	-0.858514	-0.378234	-0.408435	5.218050	5.404007	-0.101945	-0.774722	62.913891	30.661892	
55.700000	5.216739	5.383975	-0.182845	-0.833781	-0.378407	-0.406970	5.218946	5.396244	-0.102019	-0.750286	63.036396	27.298762	
55.750000	5.218256	5.376529	-0.184629	-0.808137	-0.378668	-0.405486	5.220486	5.388373	-0.103979	-0.724967	63.158017	23.877595	
55.800000	5.220387	5.369027	-0.188312	-0.781684	-0.379014	-0.404001	5.222669	5.380434	-0.107850	-0.698861	63.278241	20.435976	
55.850000	5.223127	5.361507	-0.193902	-0.754543	-0.379454	-0.402526	5.225490	5.372467	-0.113640	-0.672088	63.396612	17.031142	
55.900000	5.226465	5.354009	-0.201390	-0.726832	-0.379983	-0.401074	5.228935	5.364511	-0.121336	-0.644764	63.512683	13.762604	
55.950000	5.230389	5.346564	-0.210740	-0.698680	-0.380597	-0.399642	5.232996	5.356603	-0.130902	-0.617013	63.625978	10.827473	
56.000000	5.234876	5.339207	-0.221908	-0.670206	-0.381297	-0.398235	5.237645	5.348779	-0.142291	-0.588952	63.736082	8.639886	
56.050000	5.239902	5.331971	-0.234830	-0.641534	-0.382079	-0.396869	5.242857	5.341075	-0.155437	-0.560700	63.842549	7.893219	
56.100000	5.245440	5.324889	-0.249436	-0.612782	-0.382946	-0.395548	5.248607	5.333529	-0.170267	-0.532373	63.944966	8.965725	
56.150000	5.251454	5.317986	-0.265655	-0.584070	-0.383883	-0.394274	5.254853	5.326163	-0.186708	-0.504087	64.042970	11.340379	
56.200000	5.257905	5.311288	-0.283404	-0.555512	-0.384896	-0.393061	5.261558	5.319008	-0.204675	-0.475953	64.136154	14.359971	
56.250000	5.264752	5.304812	-0.302597	-0.527223	-0.385979	-0.391896	5.268678	5.312082	-0.224079	-0.448082	64.224186	17.663189	
56.300000	5.271952	5.298573	-0.323163	-0.499320	-0.387116	-0.390794	5.276168	5.305403	-0.244847	-0.420589	64.306726	21.078373	
56.350000	5.279464	5.292584	-0.345020	-0.471921	-0.388321	-0.389753	5.283990	5.298985	-0.266894	-0.393587	64.383460	24.516935	
56.400000	5.287248	5.286856	-0.368092	-0.445141	-0.389573	-0.388779	5.292098	5.292841	-0.290142	-0.367189	64.454093	27.926626	
56.450000	5.295264	5.281396	-0.392283	-0.419101	-0.390880	-0.387857	5.300453	5.286981	-0.314494	-0.341513	64.518367	31.272456	
56.500000	5.303476	5.276215	-0.417522	-0.393927	-0.392226	-0.387007	5.309018	5.281414	-0.339874	-0.316682	64.576014	34.528376	
56.550000	5.311849	5.271320	-0.443705	-0.369735	-0.393613	-0.386215	5.317756	5.276152	-0.366179	-0.292808	64.626851	37.673401	
56.600000	5.320350	5.266723	-0.470724	-0.346648	-0.395037	-0.385488	5.326633	5.271207	-0.393298	-0.270015	64.670673	40.689719	
56.650000	5.328947	5.262430	-0.498462	-0.324786	-0.396495	-0.384818	5.335617	5.266587	-0.421111	-0.248419	64.707296	43.561694	
56.700000	5.337612	5.258447	-0.526788	-0.304245	-0.397985	-0.384217	5.344676	5.262299	-0.449489	-0.228115	64.736572	46.275228	
56.750000	5.346311	5.254779	-0.555559	-0.285137	-0.399498	-0.383672	5.353776	5.258349	-0.478286	-0.209214	64.758415	48.817569	
56.800000	5.355011	5.251433	-0.584621	-0.267540	-0.401028	-0.383185	5.362884	5.254745	-0.507347	-0.191792	64.772732	51.177049	
56.850000	5.363679	5.248413	-0.613817	-0.251535	-0.402572	-0.382762	5.371962	5.251491	-0.536515	-0.175931	64.779449	53.342999	
56.900000	5.372281	5.245726	-0.642985	-0.237171	-0.404125	-0.382390	5.380976	5.248595	-0.565630	-0.161679	64.778574	55.305709	
56.950000	5.380786	5.243382	-0.671968	-0.224496	-0.405672	-0.382073	5.389891	5.246068	-0.594535	-0.149085	64.770071	57.056433	
57.000000	5.389162	5.241390	-0.700618	-0.213537	-0.407220	-0.381809	5.398675	5.243918	-0.623082	-0.138176	64.753978	58.587308	
57.050000	5.397376	5.239760	-0.728795	-0.204304	-0.408754	-0.381609	5.407295	5.242156	-0.651134	-0.128962	64.730372	59.891446	
57.100000	5.405401	5.238506	-0.756374	-0.196808	-0.410265	-0.381457	5.415718	5.240795	-0.678565	-0.121457	64.699316	60.962903	
57.150000	5.413206	5.237635	-0.783247	-0.191034	-0.411744	-0.381370	5.423916	5.239842	-0.705271	-0.115646	64.660955	61.796685	
57.200000	5.420763	5.237162	-0.809330	-0.186972	-0.413198	-0.381333	5.431857	5.239311	-0.731172	-0.111522	64.615419	62.388817	
57.250000	5.428042	5.237093	-0.834544	-0.184603	-0.414619	-0.381358	5.439512	5.239211	-0.756188	-0.109068	64.562852	62.736280	
57.300000	5.435018	5.237440	-0.858823	-0.183911	-0.415985	-0.381444	5.446852	5.239549	-0.780258	-0.108268	64.503497	62.880137	
57.350000	5.441664	5.238211	-0.882115	-0.184875	-0.417304	-0.381586	5.453851	5.240337	-0.803332	-0.109107	64.437542	63.002937	
57.400000	5.447952	5.239415	-0.904389	-0.187480	-0.418567	-0.381793	5.460481	5.241581	-0.825383	-0.111570	64.365256	63.125002	
57.450000	5.453864	5.241061	-0.925583	-0.191709	-0.419763	-0.382061	5.466719	5.243290	-0.846352	-0.115643	64.286924	63.245831	
57.500000	5.459373	5.243159	-0.945663	-0.197548	-0.420894	-0.382395	5.472542	5.245476	-0.866209	-0.121316	64.202807	63.364968	
57.550000	5.464460	5.245713	-0.964571	-0.204982	-0.421956	-0.382800	5.477926	5.248141	-0.884899	-0.128575	64.113273	63.481937	
57.600000	5.469108	5.248736	-0.982260	-0.213995	-0.422935	-0.383267	5.482855	5.251299	-0.902379	-0.137410	64.018628	63.596266	
57.650000	5.473303	5.252228	-0.998671	-0.224564	-0.423823	-0.383810	5.487310	5.254949	-0.918593	-0.147799	63.919251	63.707503	
57.700000	5.477032	5.256189	-1.013735	-0.236666	-0.424633	-0.384427	5.491281	5.259089	-0.933475	-0.159721	63.815515	63.815220	
57.750000	5.480282	5.260618	-1.027379	-0.250265	-0.425346	-0.385113	5.494750	5.263721	-0.946955	-0.173144	63.707852	63.918978	
57.800000	5.483040	5.265512	-1.039538	-0.265327	-0.425959	-0.385876	5.497704	5.268837	-0.958973	-0.188038	63.596660	64.018399	
57.850000	5.485296	5.270859	-1.050147	-0.281797	-0.426473	-0.386716	5.500128	5.274430	-0.969465	-0.204347	63.482379	64.113086	
57.900000	5.487034	5.276649	-1.059143	-0.299619	-0.426884	-0.387630	5.502011	5.280483	-0.978371	-0.222022	63.365453	64.202659	
57.950000	5.488252	5.282863	-1.066479	-0.318737	-0.427179	-0.388616	5.503343	5.286979	-0.985646	-0.241006	63.246343	64.286768	
58.000000	5.488943	5.289483	-1.072114	-0.339076	-0.427367	-0.389672	5.504120	5.293898	-0.991252	-0.261228	63.125526	64.365116	
58.050000	5.489105	5.296478	-1.076020	-0.360569	-0.427439	-0.390798	5.504339	5.301208	-0.995161	-0.282622	63.003484	64.437379	
58.100000	5.488742	5.303819	-1.078183	-0.383144	-0.427397	-0.391995	5.504002	5.308879	-0.997362	-0.305117	62.880700	64.503285	
58.150000	5.487864	5.311476	-1.078601	-0.406715	-0.427248	-0.393255	5.503119	5.316878	-0.997851	-0.328629	62.755949	64.562595	
58.200000	5.486483	5.319408	-1.077278	-0.431210	-0.426977	-0.394569	5.501704	5.325164	-0.996634	-0.353088	62.480634	64.615075	
58.250000	5.484616	5.327579	-1.074228	-0.456551	-0.426601	-0.395945	5.499773	5.333698	-0.993724	-0.378415	61.959899	64.660524	
58.300000	5.482283	5.335948	-1.069468	-0.482651	-0.426124	-0.397362	5.497344	5.342439	-0.989138	-0.404524	61.196413	64.698776	
58.350000	5.479511	5.344473	-1.063018	-0.509431	-0.425549	-0.398825	5.494449	5.351343	-0.982893	-0.431336	60.193846	64.729700	
58.400000	5.476323	5.353115	-1.054897	-0.536802	-0.424885	-0.400327	5.491109	5.360366	-0.975009	-0.458764	58.956867	64.753167	
58.450000	5.472752	5.361830	-1.045121	-0.564671	-0.424127	-0.401860	5.487359	5.369468	-0.965497	-0.486710	57.491102	64.769080	
58.500000	5.468827	5.370579	-1.033712	-0.592940	-0.423282	-0.403417	5.483229	5.378605	-0.954380	-0.515077	55.803127	64.777391	
58.550000	5.464581	5.379318	-1.020689	-0.621500	-0.422366	-0.404995	5.478750	5.387732	-0.941672	-0.543756	53.900484	64.778077	
58.600000	5.460042	5.388004	-1.006075	-0.650238	-0.421384	-0.406580	5.473956	5.396804	-0.927394	-0.572630	51.791636	64.771142	
58.650000	5.455243	5.396604	-0.989890	-0.679029	-0.420335	-0.408172	5.468876	5.405786	-0.911563	-0.601575	49.486040	64.756602	
58.700000	5.450210	5.405072	-0.972177	-0.707746	-0.419235	-0.409766	5.463542	5.414630	-0.894220	-0.630460	46.994088	64.734524	
58.750000	5.444972	5.413379	-0.952978	-0.736250	-0.418089	-0.411338	5.457981	5.423307	-0.875401	-0.659144	44.327154	64.704980	
58.800000	5.439548	5.421496	-0.932352	-0.764398	-0.416899	-0.412893	5.452216	5.431786	-0.855163	-0.687481	41.497719	64.668102	
58.850000	5.433963	5.429392	-0.910377	-0.792046	-0.415675	-0.414422	5.446271	5.440032	-0.833581	-0.715326	38.519493	64.624040	
58.900000	5.428229	5.437046	-0.887136	-0.819052	-0.414429	-0.415926	5.440166	5.448023	-0.810734	-0.742532	35.407633	64.572906	
58.950000	5.422365	5.444430	-0.862744	-0.845270	-0.413153	-0.417389	5.433914	5.455732	-0.786732	-0.768951	32.179288	64.514950	
59.000000	5.416380	5.451523	-0.837318	-0.870565	-0.411872	-0.418802	5.427532	5.463135	-0.761691	-0.794445	28.854372	64.450369	
59.050000	5.410289	5.458298	-0.811000	-0.894811	-0.410570	-0.420163	5.421035	5.470204	-0.735749	-0.818885	25.457184	64.379429	
59.100000	5.404103	5.464732	-0.783922	-0.917876	-0.409265	-0.421470	5.414437	5.476915	-0.709034	-0.842137	22.019566	64.302363	
59.150000	5.397837	5.470796	-0.756237	-0.939660	-0.407965	-0.422704	5.407755	5.483239	-0.681698	-0.864097	18.587511	64.219503	
59.200000	5.391501	5.476470	-0.728098	-0.960064	-0.406671	-0.423866	5.401004	5.489154	-0.653889	-0.884665	15.236170	64.131152	
59.250000	5.385112	5.481736	-0.699648	-0.979010	-0.405391	-0.424947	5.394198	5.494643	-0.625750	-0.903762	12.106450	64.037644	
59.300000	5.378685	5.486574	-0.671029	-0.996419	-0.404117	-0.425939	5.387358	5.499687	-0.597420	-0.921304	9.492584	63.939335	
59.350000	5.372231	5.490972	-0.642374	-1.012228	-0.402867	-0.426840	5.380495	5.504270	-0.569028	-0.937228	7.978594	63.836612	
59.400000	5.365770	5.494915	-0.613804	-1.026389	-0.401638	-0.427651	5.373629	5.508379	-0.540697	-0.951487	8.224100	63.729878	
59.450000	5.359310	5.498392	-0.585432	-1.038873	-0.400433	-0.428359	5.366772	5.512003	-0.512538	-0.964047	10.099230	63.619513	
59.500000	5.352868	5.501390	-0.557362	-1.049636	-0.399256	-0.428969	5.359940	5.515130	-0.484653	-0.974865	12.892379	63.505963	
59.550000	5.346449	5.503899	-0.529689	-1.058658	-0.398107	-0.429471	5.353141	5.517749	-0.457137	-0.983921	16.103028	63.389666	
59.600000	5.340067	5.505910	-0.502505	-1.065914	-0.396985	-0.429866	5.346387	5.519851	-0.430082	-0.991192	19.489487	63.271068	
59.650000	5.333743	5.507415	-0.475897	-1.071398	-0.395888	-0.430153	5.339702	5.521428	-0.403576	-0.996669	22.933482	63.150631	
59.700000	5.327487	5.508404	-0.449951	-1.075096	-0.394833	-0.430326	5.333096	5.522469	-0.377706	-1.000342	26.369538	63.028856	
59.750000	5.321320	5.508870	-0.424754	-1.077011	-0.393806	-0.430392	5.326591	5.522967	-0.352559	-1.002214	29.756128	62.906174	
59.800000	5.315259	5.508810	-0.400392	-1.077147	-0.392817	-0.430335	5.320203	5.522920	-0.328224	-1.002290	33.063632	62.783101	
59.850000	5.309327	5.508217	-0.376965	-1.075517	-0.391869	-0.430175	5.313958	5.522320	-0.304802	-1.000588	36.268907	62.563025	
59.900000	5.303546	5.507086	-0.354553	-1.072143	-0.390960	-0.429894	5.307878	5.521161	-0.282374	-0.997129	39.352717	62.098639	
59.950000	5.297943	5.505416	-0.333246	-1.067052	-0.390091	-0.429504	5.301991	5.519444	-0.261033	-0.991944	42.298330	61.390593	
60.000000	5.292545	5.503210	-0.313128	-1.060283	-0.389263	-0.429004	5.296326	5.517168	-0.240865	-0.985075	45.090841	60.442208	
60.050000	5.287380	5.500468	-0.294275	-1.051877	-0.388487	-0.428395	5.290910	5.514337	-0.221949	-0.976566	47.716808	59.257752	
60.100000	5.282483	5.497199	-0.276752	-1.041890	-0.387760	-0.427679	5.285779	5.510957	-0.204352	-0.966477	50.163928	57.842461	
60.150000	5.277885	5.493411	-0.260628	-1.030375	-0.387087	-0.426861	5.280965	5.507038	-0.188146	-0.954862	52.421011	56.202599	
60.200000	5.273620	5.489114	-0.245941	-1.017389	-0.386472	-0.425947	5.276504	5.502590	-0.173372	-0.941783	54.477868	54.345349	
60.250000	5.269722	5.484330	-0.232734	-1.003000	-0.385917	-0.424932	5.272429	5.497634	-0.160075	-0.927310	56.325273	52.278899	
60.300000	5.266229	5.479076	-0.221036	-0.987269	-0.385426	-0.423837	5.268779	5.492188	-0.148286	-0.911507	57.954962	50.012389	
60.350000	5.263172	5.473376	-0.210862	-0.970256	-0.385001	-0.422656	5.265585	5.486276	-0.138024	-0.894437	59.359649	47.555950	
60.400000	5.260584	5.467258	-0.202227	-0.952025	-0.384649	-0.421404	5.262881	5.479927	-0.129305	-0.876167	60.533055	44.920746	
60.450000	5.258492	5.460756	-0.195138	-0.932631	-0.384371	-0.420087	5.260693	5.473174	-0.122138	-0.856753	61.469830	42.119075	
60.500000	5.256922	5.453898	-0.189608	-0.912127	-0.384178	-0.418704	5.259049	5.466046	-0.116540	-0.836252	62.165658	39.164431	
60.550000	5.255892	5.446720	-0.185648	-0.890575	-0.384055	-0.417272	5.257966	5.458580	-0.112521	-0.814726	62.617261	36.071835	
60.600000	5.255422	5.439259	-0.183269	-0.868031	-0.384018	-0.415789	5.257463	5.450814	-0.110097	-0.792234	62.825867	32.858138	
60.650000	5.255518	5.431549	-0.182492	-0.844543	-0.384067	-0.414269	5.257550	5.442783	-0.109288	-0.768823	62.948997	29.542829	
60.700000	5.256196	5.423635	-0.183337	-0.820180	-0.384199	-0.412726	5.258240	5.434533	-0.110117	-0.744566	63.071549	26.149494	
60.750000	5.257458	5.415561	-0.185832	-0.795006	-0.384424	-0.411168	5.259536	5.426105	-0.112610	-0.719525	63.193033	22.708421	
60.800000	5.259305	5.407366	-0.189999	-0.769096	-0.384723	-0.409592	5.261439	5.417545	-0.116793	-0.693774	63.
