Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
51.100000	11.363778	11.363642	11.363556	11.362952	11.361782	11.360380	11.358344	-0.904564	-0.904570	-0.904569	-0.904549	-0.904492	-0.904429	-0.904335	0.079652	0.097083	0.106587	0.158517	0.227601	0.289408	0.360881	11.360625	11.360566	11.360467	11.359595	11.357724	11.355392	11.351918	1.021331	5.048162	6.306877	11.345194	16.384098	20.167147	23.954247	0.138113	0.155723	0.165120	0.215201	0.279254	0.335930	0.400351	0.003152	0.003076	0.003089	0.003357	0.004058	0.004989	0.006426	-1.925895	-5.952732	-7.211446	-12.249743	-17.288591	-21.071575	-24.858582	-0.058462	-0.058640	-0.058533	-0.056684	-0.051654	-0.046522	-0.039470	0.968495	302.432447	
51.150000	11.366201	11.365979	11.365848	11.364989	11.363479	11.361773	11.359378	-0.866686	-0.866694	-0.866690	-0.866654	-0.866569	-0.866481	-0.866356	0.135365	0.152825	0.162343	0.214351	0.283546	0.345467	0.417078	11.361544	11.361301	11.361126	11.359868	11.357495	11.354701	11.350668	1.062551	5.089425	6.348178	11.386797	16.426300	20.210007	23.997978	0.190557	0.208135	0.217502	0.267348	0.330937	0.387114	0.450924	0.004657	0.004678	0.004722	0.005122	0.005983	0.007072	0.008710	-1.929237	-5.956119	-7.214869	-12.253451	-17.292870	-21.076488	-24.864334	-0.055192	-0.055310	-0.055159	-0.052997	-0.047391	-0.041647	-0.033846	0.965009	306.036015	
51.200000	11.368517	11.368213	11.368037	11.366933	11.365097	11.363097	11.360361	-0.825387	-0.825393	-0.825388	-0.825331	-0.825214	-0.825096	-0.824937	0.188606	0.206096	0.215628	0.267717	0.337030	0.399073	0.470831	11.362400	11.361968	11.361715	11.360073	11.357210	11.353965	11.349390	1.106294	5.133204	6.391990	11.430901	16.470982	20.255333	24.044151	0.239609	0.257150	0.266485	0.316067	0.379139	0.434772	0.497901	0.006117	0.006244	0.006322	0.006860	0.007887	0.009132	0.010971	-1.931681	-5.958597	-7.217378	-12.256232	-17.296196	-21.080429	-24.869087	-0.051003	-0.051054	-0.050857	-0.048350	-0.042109	-0.035699	-0.027070	0.961695	309.639661	
51.250000	11.370715	11.370331	11.370113	11.368777	11.366632	11.364348	11.361287	-0.780824	-0.780828	-0.780819	-0.780739	-0.780584	-0.780433	-0.780236	0.239165	0.256686	0.266233	0.318406	0.387842	0.450013	0.521926	11.363209	11.362584	11.362255	11.360237	11.356898	11.353214	11.348120	1.152274	5.179212	6.438029	11.477212	16.517845	20.302822	24.092453	0.285223	0.302723	0.312022	0.361315	0.423820	0.478849	0.541244	0.007506	0.007747	0.007859	0.008540	0.009733	0.011134	0.013167	-1.933098	-5.960040	-7.218849	-12.257951	-17.298429	-21.083256	-24.872688	-0.046058	-0.046037	-0.045790	-0.042909	-0.035978	-0.028836	-0.019318	0.958581	313.243440	
51.300000	11.372784	11.372327	11.372067	11.370512	11.368071	11.365523	11.362151	-0.733172	-0.733171	-0.733158	-0.733051	-0.732854	-0.732665	-0.732424	0.286844	0.304396	0.313957	0.366216	0.435779	0.498083	0.570159	11.363983	11.363170	11.362763	11.360383	11.356585	11.352488	11.346895	1.200219	5.227174	6.486021	11.525455	16.566616	20.352180	24.142599	0.327384	0.344837	0.354098	0.403074	0.464963	0.519344	0.580935	0.008801	0.009157	0.009304	0.010129	0.011486	0.013036	0.015256	-1.933390	-5.960345	-7.219179	-12.258506	-17.299469	-21.084846	-24.875023	-0.040540	-0.040441	-0.040140	-0.036858	-0.029184	-0.021260	-0.010777	0.955691	316.847405	
51.350000	11.374717	11.374190	11.373895	11.372131	11.369413	11.366616	11.362951	-0.682612	-0.682604	-0.682586	-0.682448	-0.682204	-0.681974	-0.681686	0.331453	0.349036	0.358613	0.410957	0.480649	0.543092	0.615336	11.364740	11.363744	11.363266	11.360538	11.356308	11.351818	11.345757	1.249886	5.276850	6.535721	11.575387	16.617033	20.403152	24.194302	0.366104	0.383505	0.392724	0.441357	0.502585	0.556262	0.616997	0.009976	0.010447	0.010628	0.011593	0.013106	0.014798	0.017194	-1.932498	-5.959455	-7.218307	-12.257835	-17.299236	-21.085127	-24.875988	-0.034650	-0.034468	-0.034111	-0.030400	-0.021935	-0.013169	-0.001661	0.953045	320.451607	
51.400000	11.376508	11.375917	11.375586	11.373631	11.370655	11.367622	11.363686	-0.629341	-0.629325	-0.629301	-0.629128	-0.628832	-0.628559	-0.628218	0.372816	0.390430	0.400021	0.452451	0.522274	0.584857	0.657274	11.365498	11.364327	11.363781	11.360731	11.356096	11.351242	11.344748	1.301054	5.328016	6.586908	11.626778	16.668869	20.455494	24.247309	0.401415	0.418760	0.427933	0.476197	0.536720	0.589653	0.649471	0.011010	0.011590	0.011804	0.012900	0.014559	0.016380	0.018937	-1.930394	-5.957341	-7.216208	-12.255905	-17.297701	-21.084053	-24.875526	-0.028599	-0.028330	-0.027912	-0.023746	-0.014446	-0.004796	0.007803	0.950665	324.056093	
51.450000	11.378149	11.377501	11.377137	11.375004	11.371790	11.368541	11.364349	-0.573564	-0.573537	-0.573506	-0.573295	-0.572945	-0.572623	-0.572226	0.410767	0.428411	0.438016	0.490530	0.560483	0.623209	0.695802	11.366266	11.364937	11.364330	11.360983	11.355980	11.350793	11.343903	1.353535	5.380490	6.639397	11.679441	16.721924	20.508997	24.301409	0.433364	0.450648	0.459771	0.507645	0.567419	0.619563	0.678418	0.011883	0.012563	0.012807	0.014021	0.015810	0.017748	0.020447	-1.927099	-5.954027	-7.212903	-12.252737	-17.294868	-21.081619	-24.873634	-0.022597	-0.022237	-0.021755	-0.017116	-0.006936	0.003647	0.017384	0.948565	327.660906	
51.500000	11.379635	11.378931	11.378538	11.376244	11.372811	11.369365	11.364942	-0.515497	-0.515458	-0.515420	-0.515168	-0.514760	-0.514386	-0.513932	0.445153	0.462825	0.472444	0.525039	0.595122	0.657991	0.730760	11.367057	11.365584	11.364922	11.361311	11.355979	11.350499	11.343259	1.407169	5.434109	6.693027	11.733218	16.776030	20.563492	24.356413	0.462006	0.479223	0.488294	0.535758	0.594748	0.646068	0.703907	0.012578	0.013347	0.013617	0.014933	0.016832	0.018866	0.021683	-1.922667	-5.949567	-7.208447	-12.248386	-17.290789	-21.077877	-24.870344	-0.016852	-0.016398	-0.015850	-0.010718	0.000374	0.011923	0.026854	0.946756	331.266088	
51.550000	11.380959	11.380207	11.379787	11.377349	11.373719	11.370093	11.365458	-0.455368	-0.455314	-0.455269	-0.454974	-0.454504	-0.454077	-0.453562	0.475836	0.493535	0.503166	0.555839	0.626047	0.689057	0.762004	11.367878	11.366284	11.365574	11.361737	11.356121	11.350385	11.342841	1.461823	5.488740	6.747665	11.787968	16.831047	20.618820	24.412165	0.487395	0.504542	0.513558	0.560591	0.618764	0.669225	0.726018	0.013081	0.013923	0.014214	0.015612	0.017598	0.019709	0.022617	-1.917191	-5.944055	-7.202934	-12.242942	-17.285551	-21.072897	-24.865726	-0.011559	-0.011008	-0.010392	-0.004752	0.007283	0.019833	0.035986	0.945246	334.871672	
51.600000	11.382114	11.381320	11.380877	11.378309	11.374509	11.370725	11.365902	-0.393409	-0.393340	-0.393287	-0.392947	-0.392415	-0.391933	-0.391355	0.502689	0.520412	0.530055	0.582801	0.653130	0.716279	0.789401	11.368736	11.367044	11.366295	11.362268	11.356422	11.350476	11.342684	1.517389	5.544276	6.803203	11.843580	16.886864	20.674881	24.468548	0.509585	0.526657	0.535616	0.582202	0.639530	0.689107	0.744817	0.013378	0.014276	0.014583	0.016040	0.018086	0.020248	0.023218	-1.910798	-5.937616	-7.196489	-12.236527	-17.279278	-21.066814	-24.859903	-0.006896	-0.006245	-0.005560	0.000600	0.013599	0.027173	0.044584	0.944035	338.477688	
51.650000	11.383099	11.382268	11.381805	11.379127	11.375175	11.371251	11.366268	-0.329865	-0.329780	-0.329718	-0.329333	-0.328737	-0.328199	-0.327559	0.525601	0.543347	0.553000	0.605814	0.676256	0.739541	0.812834	11.369637	11.367874	11.367096	11.362926	11.356896	11.350785	11.342800	1.573779	5.600630	6.859554	11.899976	16.943392	20.731573	24.525475	0.528617	0.545611	0.554510	0.600635	0.657098	0.705766	0.760369	0.013461	0.014393	0.014710	0.016201	0.018278	0.020466	0.023468	-1.903644	-5.930410	-7.189273	-12.229308	-17.272129	-21.059772	-24.853033	-0.003015	-0.002264	-0.001510	0.005179	0.019158	0.033775	0.052465	0.943124	342.084158	
51.700000	11.383906	11.383045	11.382565	11.379796	11.375718	11.371677	11.366555	-0.264984	-0.264882	-0.264812	-0.264381	-0.263722	-0.263129	-0.262426	0.544478	0.562243	0.571906	0.624780	0.695329	0.758743	0.832203	11.370583	11.368776	11.367977	11.363709	11.357553	11.351324	11.343199	1.630927	5.657738	6.916656	11.957090	17.000580	20.788866	24.582903	0.544519	0.561430	0.570269	0.615923	0.671501	0.719247	0.772727	0.013324	0.014269	0.014589	0.016086	0.018165	0.020353	0.023356	-1.895911	-5.922620	-7.181468	-12.221471	-17.264301	-21.051994	-24.845329	-0.000040	0.000812	0.001637	0.008857	0.023828	0.039496	0.059476	0.942502	345.691099	
51.750000	11.384536	11.383651	11.383158	11.380315	11.376137	11.372002	11.366767	-0.199022	-0.198903	-0.198825	-0.198349	-0.197629	-0.196981	-0.196216	0.559239	0.577020	0.586690	0.639618	0.710267	0.773803	0.847423	11.371571	11.369749	11.368940	11.364620	11.358391	11.352093	11.343883	1.688777	5.715544	6.974452	12.014868	17.058380	20.846699	24.640795	0.557298	0.574126	0.582901	0.628075	0.682759	0.729570	0.781914	0.012965	0.013902	0.014217	0.015695	0.017746	0.019909	0.022884	-1.887799	-5.914447	-7.173277	-12.213217	-17.256010	-21.043680	-24.837011	0.001941	0.002894	0.003789	0.011543	0.027508	0.044233	0.065509	0.942166	349.298523	
51.800000	11.384981	11.384079	11.383576	11.380679	11.376425	11.372220	11.366899	-0.132242	-0.132106	-0.132020	-0.131501	-0.130722	-0.130022	-0.129198	0.569820	0.587613	0.597290	0.650264	0.721002	0.784655	0.858427	11.372594	11.370785	11.369977	11.365648	11.359401	11.353084	11.344846	1.747277	5.773997	7.032896	12.073272	17.116760	20.905056	24.699133	0.566945	0.583685	0.592396	0.637084	0.690865	0.736736	0.787936	0.012388	0.013294	0.013599	0.015030	0.017024	0.019137	0.022054	-1.879518	-5.906103	-7.164916	-12.204773	-17.247482	-21.035078	-24.828331	0.002875	0.003929	0.004894	0.013180	0.030137	0.047918	0.070491	0.942095	352.906433	
51.850000	11.385245	11.384332	11.383823	11.380891	11.376589	11.372336	11.366957	-0.064907	-0.064755	-0.064661	-0.064102	-0.063269	-0.062520	-0.061640	0.576175	0.593977	0.603658	0.656671	0.727488	0.791249	0.865165	11.373648	11.371879	11.371082	11.366792	11.360581	11.354291	11.346081	1.806378	5.833055	7.091939	12.132259	17.175676	20.963917	24.757914	0.573428	0.590078	0.598724	0.642922	0.695796	0.740727	0.790781	0.011598	0.012453	0.012741	0.014099	0.016008	0.018045	0.020876	-1.871285	-5.897810	-7.156600	-12.196362	-17.238945	-21.026436	-24.819553	0.002747	0.003899	0.004934	0.013748	0.031692	0.050522	0.074384	0.942272	356.514826	
51.900000	11.385324	11.384406	11.383895	11.380947	11.376621	11.372344	11.366936	0.002713	0.002881	0.002981	0.003577	0.004460	0.005255	0.006186	0.578272	0.596080	0.605764	0.658807	0.729694	0.793553	0.867606	11.374718	11.373017	11.372241	11.368034	11.361915	11.355699	11.347573	1.866024	5.892658	7.151528	12.191776	17.235094	21.023235	24.817110	0.576698	0.593256	0.601836	0.645541	0.697507	0.741496	0.790409	0.010606	0.011389	0.011654	0.012913	0.014707	0.016646	0.019363	-1.863311	-5.889778	-7.148547	-12.188199	-17.230635	-21.017981	-24.810925	0.001575	0.002824	0.003929	0.013266	0.032187	0.052057	0.077196	0.942676	0.123695	
51.950000	11.385218	11.384301	11.383791	11.380849	11.376529	11.372252	11.366839	0.070348	0.070529	0.070636	0.071264	0.072191	0.073026	0.074004	0.576099	0.593909	0.603595	0.656659	0.727605	0.791555	0.865733	11.375792	11.374185	11.373438	11.369360	11.363385	11.357291	11.349301	1.926149	5.952742	7.211596	12.251768	17.294966	21.082981	24.876698	0.576683	0.593147	0.601661	0.644871	0.695930	0.738982	0.786759	0.009426	0.010117	0.010353	0.011488	0.013143	0.014960	0.017538	-1.855801	-5.882213	-7.140961	-12.180505	-17.222775	-21.009954	-24.802694	-0.000584	0.000762	0.001934	0.011787	0.031675	0.052572	0.078974	0.943282	3.733025	
52.000000	11.384926	11.384019	11.383512	11.380596	11.376306	11.372055	11.366669	0.137726	0.137920	0.138031	0.138687	0.139651	0.140521	0.141539	0.569661	0.587469	0.597154	0.650231	0.721226	0.785257	0.859551	11.376849	11.375360	11.374651	11.370743	11.364961	11.359035	11.351233	1.986674	6.013230	7.272069	12.312156	17.355217	21.143082	24.936609	0.573298	0.589665	0.598112	0.640827	0.690982	0.733101	0.779749	0.008077	0.008659	0.008861	0.009854	0.011344	0.013021	0.015436	-1.848948	-5.875311	-7.134037	-12.173469	-17.215565	-21.002562	-24.795071	-0.003637	-0.002196	-0.000958	0.009404	0.030244	0.052156	0.079803	0.944063	7.342794	
52.050000	11.384449	11.383557	11.383061	11.380190	11.375956	11.371757	11.366424	0.204576	0.204780	0.204897	0.205573	0.206567	0.207464	0.208517	0.558979	0.576781	0.586465	0.639546	0.710578	0.774681	0.849082	11.377867	11.376513	11.375854	11.372150	11.366607	11.360888	11.353322	2.047497	6.074023	7.332849	12.372852	17.415766	21.203472	24.996794	0.566438	0.582708	0.591087	0.633305	0.682560	0.723752	0.769280	0.006582	0.007043	0.007207	0.008039	0.009349	0.010868	0.013102	-1.842920	-5.869243	-7.127953	-12.167279	-17.209198	-20.996008	-24.788277	-0.007459	-0.005926	-0.004622	0.006241	0.028018	0.050929	0.079802	0.944993	10.952978	
52.100000	11.383792	11.382922	11.382437	11.379631	11.375484	11.371356	11.366107	0.270630	0.270842	0.270961	0.271653	0.272667	0.273586	0.274664	0.544092	0.561886	0.571566	0.624644	0.695703	0.759868	0.834365	11.378825	11.377625	11.377016	11.373549	11.368289	11.362813	11.355528	2.108495	6.134996	7.393808	12.433727	17.476482	21.264013	25.057110	0.555994	0.572164	0.580476	0.622197	0.670556	0.710828	0.755245	0.004967	0.005298	0.005421	0.006081	0.007195	0.008543	0.010579	-1.837865	-5.864154	-7.122848	-12.162075	-17.203815	-20.990427	-24.782446	-0.011902	-0.010278	-0.008909	0.002447	0.025147	0.049040	0.079120	0.946039	14.563545	
52.150000	11.382955	11.382114	11.381644	11.378923	11.374887	11.370859	11.365721	0.335620	0.335837	0.335958	0.336657	0.337683	0.338615	0.339712	0.525058	0.542840	0.552516	0.605581	0.676657	0.740876	0.815459	11.379696	11.378661	11.378111	11.374909	11.369966	11.364768	11.357800	2.169517	6.196000	7.454803	12.494631	17.537214	21.324572	25.117420	0.541852	0.557920	0.566162	0.607389	0.654858	0.694218	0.737539	0.003258	0.003453	0.003534	0.004014	0.004922	0.006092	0.007920	-1.833897	-5.860163	-7.118845	-12.157974	-17.199532	-20.985956	-24.777708	-0.016793	-0.015080	-0.013647	-0.001808	0.021799	0.046659	0.077920	0.947170	18.174459	
52.200000	11.381943	11.381138	11.380688	11.378073	11.374173	11.370265	11.365269	0.399282	0.399501	0.399623	0.400322	0.401349	0.402287	0.403393	0.501952	0.519719	0.529388	0.582434	0.653517	0.717780	0.792440	11.380457	11.379596	11.379108	11.376196	11.371598	11.366707	11.360100	2.230386	6.256858	7.515650	12.555389	17.597795	21.384941	25.177534	0.523896	0.539861	0.548035	0.588766	0.635352	0.673812	0.716043	0.001486	0.001542	0.001579	0.001877	0.002575	0.003558	0.005169	-1.831103	-5.857357	-7.116027	-12.155067	-17.196447	-20.982655	-24.774141	-0.021944	-0.020142	-0.018647	-0.006332	0.018164	0.043968	0.076397	0.948350	21.785680	
52.250000	11.380757	11.379995	11.379567	11.377077	11.373343	11.369582	11.364750	0.461360	0.461579	0.461698	0.462389	0.463408	0.464343	0.465449	0.474865	0.492614	0.502275	0.555295	0.626375	0.690675	0.765401	11.381077	11.380395	11.379973	11.377367	11.373147	11.368590	11.362368	2.290891	6.317359	7.576140	12.615784	17.657993	21.444914	25.237204	0.502016	0.517877	0.525981	0.566222	0.611934	0.649502	0.690666	-0.000319	-0.000400	-0.000406	-0.000290	0.000196	0.000992	0.002382	-1.829531	-5.855781	-7.114442	-12.153395	-17.194586	-20.980572	-24.771753	-0.027151	-0.025264	-0.023707	-0.010927	0.014441	0.041173	0.074736	0.949549	25.397164	
52.300000	11.379407	11.378691	11.378290	11.375940	11.372398	11.368804	11.364168	0.521602	0.521816	0.521933	0.522608	0.523606	0.524529	0.525627	0.443905	0.461632	0.471285	0.524272	0.595341	0.659669	0.734454	11.381532	11.381026	11.380673	11.378383	11.374560	11.370357	11.364552	2.350796	6.377263	7.636034	12.675577	17.717562	21.504230	25.296192	0.476113	0.491868	0.499904	0.539657	0.584506	0.621198	0.661311	-0.002125	-0.002336	-0.002383	-0.002442	-0.002162	-0.001553	-0.000384	-1.829193	-5.855447	-7.114101	-12.152969	-17.193956	-20.979702	-24.770565	-0.032208	-0.030236	-0.028619	-0.015385	0.010835	0.038471	0.073143	0.950733	29.008863	
52.350000	11.377891	11.377232	11.376859	11.374672	11.371342	11.367941	11.363525	0.579764	0.579971	0.580083	0.580732	0.581699	0.582600	0.583678	0.409196	0.426901	0.436543	0.489493	0.560542	0.624891	0.699726	11.381788	11.381461	11.381173	11.379210	11.375798	11.371969	11.366605	2.409827	6.436302	7.695063	12.734493	17.776230	21.562614	25.354181	0.446106	0.461756	0.469724	0.508995	0.552997	0.588828	0.627916	-0.003898	-0.004229	-0.004315	-0.004538	-0.004457	-0.004029	-0.003080	-1.830063	-5.856331	-7.114981	-12.153761	-17.194530	-20.980015	-24.770502	-0.036910	-0.034855	-0.033181	-0.019502	0.007545	0.036063	0.071810	0.951867	32.620727	
52.400000	11.376224	11.375622	11.375284	11.373274	11.370181	11.366996	11.362827	0.635611	0.635807	0.635912	0.636527	0.637451	0.638320	0.639369	0.370881	0.388560	0.398192	0.451098	0.522122	0.586485	0.661362	11.381832	11.381669	11.381451	11.379814	11.376825	11.373386	11.368486	2.467689	6.494175	7.752925	12.792229	17.833677	21.619734	25.410866	0.411942	0.427486	0.435386	0.474182	0.517358	0.552352	0.590438	-0.005608	-0.006047	-0.006167	-0.006540	-0.006644	-0.006391	-0.005659	-1.832078	-5.858368	-7.117013	-12.155702	-17.196226	-20.981415	-24.771498	-0.041061	-0.038926	-0.037194	-0.023085	0.004764	0.034133	0.070924	0.952918	36.232702	
52.450000	11.374405	11.373869	11.373568	11.371752	11.368923	11.365969	11.362073	0.688919	0.689099	0.689197	0.689768	0.690637	0.691465	0.692473	0.329111	0.346764	0.356384	0.409243	0.480236	0.544607	0.619518	11.381630	11.381625	11.381473	11.380163	11.377610	11.374569	11.370151	2.524056	6.550557	7.809297	12.848458	17.889580	21.675261	25.465889	0.373593	0.389033	0.396866	0.435201	0.477572	0.511758	0.548869	-0.007225	-0.007756	-0.007905	-0.008412	-0.008687	-0.008600	-0.008078	-1.835137	-5.861458	-7.120100	-12.158690	-17.198942	-20.983795	-24.773417	-0.044482	-0.042269	-0.040482	-0.025958	0.002664	0.032849	0.070649	0.953852	39.844737	
52.500000	11.372446	11.371981	11.371715	11.370114	11.367567	11.364870	11.361268	0.739472	0.739634	0.739722	0.740239	0.741040	0.741817	0.742774	0.284059	0.301685	0.311292	0.364102	0.435058	0.499432	0.574371	11.381167	11.381307	11.381214	11.380234	11.378118	11.375489	11.371572	2.578582	6.605102	7.863828	12.902827	17.943584	21.728844	25.518917	0.331073	0.346411	0.354179	0.392066	0.433660	0.467064	0.503249	-0.008721	-0.009326	-0.009500	-0.010120	-0.010550	-0.010619	-0.010303	-1.839110	-5.865468	-7.124106	-12.162588	-17.202545	-20.987026	-24.776142	-0.047014	-0.044726	-0.042886	-0.027964	0.001398	0.032368	0.071122	0.954639	43.456775	
52.550000	11.370351	11.369963	11.369740	11.368363	11.366123	11.363701	11.360415	0.787066	0.787206	0.787282	0.787737	0.788459	0.789175	0.790071	0.235907	0.253505	0.263100	0.315857	0.386774	0.451146	0.526107	11.380421	11.380692	11.380660	11.379997	11.378325	11.376119	11.372716	2.630901	6.657442	7.916155	12.954974	17.995323	21.780113	25.569567	0.284435	0.299673	0.307378	0.344835	0.385688	0.418347	0.453639	-0.010069	-0.010728	-0.010921	-0.011634	-0.012201	-0.012418	-0.012300	-1.843835	-5.870235	-7.128873	-12.167237	-17.206863	-20.990938	-24.779495	-0.048527	-0.046168	-0.044277	-0.028977	0.001086	0.032799	0.072468	0.955251	47.068763	
52.600000	11.368132	11.367824	11.367645	11.366511	11.364594	11.362465	11.359517	0.831514	0.831628	0.831690	0.832074	0.832705	0.833350	0.834175	0.184851	0.202420	0.212003	0.264707	0.335581	0.399947	0.474924	11.379378	11.379763	11.379789	11.379437	11.378206	11.376430	11.373558	2.680641	6.707205	7.965902	13.004524	18.044430	21.828705	25.617479	0.233776	0.248917	0.256564	0.293611	0.333760	0.365716	0.400173	-0.011247	-0.011939	-0.012144	-0.012926	-0.013613	-0.013965	-0.014041	-1.849127	-5.875577	-7.134212	-12.172450	-17.211723	-20.995354	-24.783304	-0.048925	-0.046497	-0.044561	-0.028904	0.001821	0.034231	0.074751	0.955662	50.680649	
52.650000	11.365795	11.365573	11.365441	11.364563	11.362987	11.361166	11.358577	0.872637	0.872721	0.872768	0.873072	0.873602	0.874166	0.874909	0.131098	0.148639	0.158210	0.210861	0.281690	0.346047	0.421036	11.378029	11.378510	11.378590	11.378541	11.377749	11.376407	11.374074	2.727422	6.754011	8.012691	13.051102	18.090521	21.874245	25.662281	0.179244	0.194294	0.201883	0.238545	0.278037	0.309333	0.343009	-0.012234	-0.012938	-0.013149	-0.013978	-0.014763	-0.015241	-0.015497	-1.854785	-5.881290	-7.139923	-12.178029	-17.216919	-21.000078	-24.787373	-0.048147	-0.045655	-0.043673	-0.027684	0.003654	0.036715	0.078027	0.955849	54.292380	
52.700000	11.363352	11.363219	11.363135	11.362525	11.361309	11.359813	11.357600	0.910271	0.910324	0.910354	0.910569	0.910987	0.911462	0.912114	0.074866	0.092381	0.101939	0.154537	0.225323	0.289668	0.364663	11.376367	11.376928	11.377055	11.377298	11.376946	11.376038	11.374255	2.770873	6.797489	8.056150	13.094333	18.133238	21.916378	25.703644	0.121037	0.136000	0.143536	0.179837	0.218720	0.249407	0.282363	-0.013015	-0.013709	-0.013920	-0.014773	-0.015637	-0.016224	-0.016655	-1.860601	-5.887166	-7.145797	-12.183764	-17.222252	-21.004917	-24.791531	-0.046171	-0.043619	-0.041597	-0.025300	0.006603	0.040260	0.082300	0.955790	57.903910	
52.750000	11.360815	11.360775	11.360741	11.360409	11.359565	11.358408	11.356588	0.944271	0.944288	0.944299	0.944420	0.944715	0.945093	0.945645	0.016384	0.033873	0.043420	0.095967	0.166708	0.231040	0.306038	11.374393	11.375016	11.375188	11.375710	11.375787	11.375317	11.374089	2.810636	6.837282	8.095923	13.133867	18.172243	21.954769	25.741224	0.059400	0.074283	0.081770	0.117742	0.156064	0.186195	0.218495	-0.013578	-0.014242	-0.014447	-0.015301	-0.016222	-0.016909	-0.017500	-1.866364	-5.892994	-7.151624	-12.189447	-17.227528	-21.009676	-24.795580	-0.043016	-0.040411	-0.038350	-0.021775	0.010644	0.044845	0.087543	0.955471	61.515194	
52.800000	11.358186	11.358242	11.358259	11.358217	11.357762	11.356957	11.355546	0.974503	0.974480	0.974473	0.974491	0.974655	0.974929	0.975373	-0.044113	-0.026648	-0.017112	0.035388	0.106086	0.170403	0.245402	11.372101	11.372772	11.372983	11.373776	11.374282	11.374246	11.373575	2.846369	6.873044	8.131667	13.169363	18.207186	21.989086	25.774712	-0.005375	0.009435	0.016877	0.052551	0.090370	0.120003	0.151711	-0.013915	-0.014530	-0.014724	-0.015559	-0.016519	-0.017288	-0.018029	-1.871866	-5.898564	-7.157194	-12.194872	-17.232531	-21.014158	-24.799339	-0.038738	-0.036083	-0.033989	-0.017163	0.015716	0.050400	0.093692	0.954880	65.126190	
