HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
43.550000	5.194122	5.074389	-0.642694	-0.258973	-0.377688	-0.357555	5.207386	5.078963	-0.524502	-0.143601	64.805286	54.479916	
43.600000	5.202487	5.072183	-0.672120	-0.245024	-0.379194	-0.357259	5.216397	5.076436	-0.553918	-0.129888	64.800200	56.338643	
43.650000	5.210737	5.070337	-0.701345	-0.232810	-0.380698	-0.357023	5.225289	5.074310	-0.583112	-0.117878	64.787389	57.977644	
43.700000	5.218848	5.068856	-0.730230	-0.222374	-0.382195	-0.356839	5.234036	5.072590	-0.611947	-0.107615	64.766920	59.389538	
43.750000	5.226791	5.067741	-0.758642	-0.213738	-0.383681	-0.356721	5.242605	5.071278	-0.640290	-0.099120	64.738865	60.567853	
43.800000	5.234540	5.067000	-0.786453	-0.206919	-0.385142	-0.356645	5.250969	5.070380	-0.668012	-0.092410	64.703327	61.507163	
43.850000	5.242072	5.066636	-0.813539	-0.201912	-0.386578	-0.356636	5.259101	5.069903	-0.694992	-0.087482	64.660453	62.202984	
43.900000	5.249356	5.066660	-0.839790	-0.198716	-0.387977	-0.356671	5.266970	5.069854	-0.721122	-0.084333	64.610412	62.651890	
43.950000	5.256372	5.067075	-0.865107	-0.197310	-0.389344	-0.356762	5.274551	5.070237	-0.746302	-0.082946	64.553356	62.856330	
44.000000	5.263094	5.067893	-0.889401	-0.197675	-0.390664	-0.356910	5.281817	5.071062	-0.770448	-0.083301	64.489556	62.980065	
44.050000	5.269494	5.069118	-0.912590	-0.199785	-0.391932	-0.357114	5.288741	5.072335	-0.793479	-0.085376	64.419239	63.103251	
44.100000	5.275548	5.070761	-0.934609	-0.203611	-0.393143	-0.357377	5.295293	5.074064	-0.815332	-0.089142	64.342665	63.225377	
44.150000	5.281235	5.072825	-0.955387	-0.209122	-0.394285	-0.357706	5.301453	5.076253	-0.835943	-0.094572	64.260130	63.345962	
44.200000	5.286532	5.075315	-0.974884	-0.216285	-0.395367	-0.358091	5.307197	5.078905	-0.855269	-0.101634	64.171972	63.464511	
44.250000	5.291419	5.078238	-0.993046	-0.225060	-0.396372	-0.358537	5.312500	5.082026	-0.873265	-0.110291	64.078535	63.580573	
44.300000	5.295876	5.081595	-1.009834	-0.235408	-0.397294	-0.359045	5.317345	5.085617	-0.889893	-0.120507	63.980157	63.693677	
44.350000	5.299882	5.085389	-1.025191	-0.247291	-0.398133	-0.359627	5.321707	5.089681	-0.905098	-0.132247	63.877255	63.803355	
44.400000	5.303421	5.089620	-1.039089	-0.260657	-0.398885	-0.360271	5.325569	5.094214	-0.918858	-0.145461	63.770194	63.909172	
44.450000	5.306479	5.094282	-1.051484	-0.275458	-0.399535	-0.360979	5.328915	5.099211	-0.931131	-0.160105	63.659450	64.010749	
44.500000	5.309040	5.099370	-1.062338	-0.291639	-0.400094	-0.361759	5.331729	5.104666	-0.941879	-0.176125	63.545417	64.107637	
44.550000	5.311100	5.104875	-1.071619	-0.309145	-0.400550	-0.362611	5.334004	5.110567	-0.951078	-0.193469	63.428571	64.199472	
44.600000	5.312649	5.110782	-1.079287	-0.327919	-0.400903	-0.363527	5.335731	5.116899	-0.958687	-0.212084	63.309353	64.285906	
44.650000	5.313684	5.117074	-1.085317	-0.347903	-0.401144	-0.364509	5.336902	5.123641	-0.964686	-0.231914	63.188267	64.366580	
44.700000	5.314202	5.123730	-1.089683	-0.369030	-0.401285	-0.365563	5.337518	5.130773	-0.969049	-0.252895	63.065781	64.441220	
44.750000	5.314207	5.130726	-1.092366	-0.391234	-0.401309	-0.366678	5.337578	5.138269	-0.971761	-0.274964	62.942386	64.509466	
44.800000	5.313701	5.138035	-1.093349	-0.414448	-0.401229	-0.367852	5.337085	5.146099	-0.972807	-0.298055	62.818579	64.571140	
44.850000	5.312696	5.145626	-1.092622	-0.438600	-0.401042	-0.369091	5.336050	5.154230	-0.972177	-0.322100	62.609040	64.625937	
44.900000	5.311199	5.153467	-1.090178	-0.463612	-0.400745	-0.370378	5.334482	5.162629	-0.969865	-0.347023	62.154200	64.673696	
44.950000	5.309228	5.161522	-1.086014	-0.489403	-0.400352	-0.371716	5.332395	5.171256	-0.965869	-0.372744	61.452821	64.714208	
45.000000	5.306804	5.169752	-1.080134	-0.515884	-0.399847	-0.373106	5.329812	5.180070	-0.960191	-0.399176	60.508447	64.747334	
45.050000	5.303944	5.178123	-1.072547	-0.542971	-0.399255	-0.374531	5.326750	5.189036	-0.952843	-0.426235	59.325586	64.772936	
45.100000	5.300676	5.186592	-1.063263	-0.570566	-0.398562	-0.375992	5.323240	5.198107	-0.943831	-0.453824	57.909794	64.790916	
45.150000	5.297027	5.195123	-1.052305	-0.598572	-0.397789	-0.377484	5.319306	5.207246	-0.933178	-0.481845	56.267595	64.801232	
45.200000	5.293021	5.203670	-1.039704	-0.626882	-0.396934	-0.378997	5.314977	5.216403	-0.920912	-0.510195	54.406499	64.803828	
45.250000	5.288694	5.212198	-1.025485	-0.655389	-0.396004	-0.380533	5.310287	5.225541	-0.907058	-0.538764	52.334978	64.798723	
45.300000	5.284073	5.220664	-1.009695	-0.683979	-0.395008	-0.382068	5.305266	5.234612	-0.891660	-0.567438	50.062459	64.785923	
45.350000	5.279187	5.229030	-0.992374	-0.712532	-0.393955	-0.383615	5.299946	5.243579	-0.874756	-0.596098	47.599392	64.765453	
45.400000	5.274072	5.237262	-0.973589	-0.740928	-0.392852	-0.385148	5.294362	5.252403	-0.856409	-0.624621	44.957217	64.737439	
45.450000	5.268754	5.245329	-0.953399	-0.769033	-0.391699	-0.386672	5.288545	5.261050	-0.836676	-0.652873	42.148472	64.701984	
45.500000	5.263263	5.253201	-0.931873	-0.796719	-0.390511	-0.388180	5.282526	5.269486	-0.815623	-0.680723	39.186938	64.659218	
45.550000	5.257627	5.260846	-0.909089	-0.823850	-0.389293	-0.389661	5.276335	5.277681	-0.793323	-0.708034	36.087872	64.609316	
45.600000	5.251873	5.268237	-0.885135	-0.850291	-0.388057	-0.391106	5.270004	5.285602	-0.769862	-0.734668	32.868418	64.552448	
45.650000	5.246021	5.275349	-0.860114	-0.875903	-0.386806	-0.392512	5.263555	5.293220	-0.745340	-0.760485	29.548478	64.488856	
45.700000	5.240096	5.282156	-0.834130	-0.900558	-0.385546	-0.393871	5.257013	5.300510	-0.719856	-0.785352	26.152087	64.418788	
45.750000	5.234112	5.288637	-0.807302	-0.924126	-0.384283	-0.395171	5.250399	5.307446	-0.693526	-0.809139	22.710368	64.342521	
45.800000	5.228090	5.294774	-0.779749	-0.946496	-0.383031	-0.396410	5.243735	5.314011	-0.666467	-0.831732	19.267488	64.260323	
45.850000	5.222046	5.300547	-0.751612	-0.967544	-0.381783	-0.397582	5.237041	5.320181	-0.638814	-0.853003	15.894011	64.172527	
45.900000	5.215994	5.305943	-0.723021	-0.987181	-0.380552	-0.398685	5.230335	5.325944	-0.610698	-0.872862	12.718784	64.079499	
45.950000	5.209951	5.310947	-0.694116	-1.005312	-0.379343	-0.399703	5.223636	5.331281	-0.582252	-0.891211	10.004977	63.981561	
46.000000	5.203931	5.315547	-0.665038	-1.021851	-0.378157	-0.400638	5.216961	5.336179	-0.553618	-0.907962	8.281320	63.879113	
46.050000	5.197946	5.319728	-0.635929	-1.036730	-0.376998	-0.401489	5.210326	5.340628	-0.524932	-0.923045	8.228211	63.772541	
46.100000	5.192009	5.323479	-0.606923	-1.049891	-0.375867	-0.402241	5.203746	5.344610	-0.496330	-0.936401	9.873450	63.662273	
46.150000	5.186130	5.326785	-0.578153	-1.061279	-0.374775	-0.402903	5.197233	5.348112	-0.467940	-0.947972	12.548382	63.548721	
46.200000	5.180313	5.329639	-0.549747	-1.070861	-0.373721	-0.403465	5.190796	5.351128	-0.439891	-0.957724	15.706682	63.432343	
46.250000	5.174572	5.332031	-0.521820	-1.078607	-0.372692	-0.403915	5.184448	5.353644	-0.412294	-0.965627	19.073696	63.313585	
46.300000	5.168911	5.333951	-0.494495	-1.084501	-0.371701	-0.404266	5.178198	5.355656	-0.385273	-0.971664	22.515532	63.192936	
46.350000	5.163344	5.335395	-0.467876	-1.088536	-0.370756	-0.404511	5.172060	5.357156	-0.358931	-0.975826	25.959375	63.070844	
46.400000	5.157889	5.336357	-0.442066	-1.090718	-0.369841	-0.404648	5.166053	5.358139	-0.333370	-0.978120	29.359973	62.947800	
46.450000	5.152560	5.336832	-0.417165	-1.091058	-0.368968	-0.404678	5.160194	5.358601	-0.308692	-0.978560	32.685631	62.824293	
46.500000	5.147376	5.336816	-0.393261	-1.089579	-0.368138	-0.404600	5.154505	5.358538	-0.284984	-0.977166	35.911975	62.630068	
46.550000	5.142352	5.336301	-0.370433	-1.086310	-0.367347	-0.404418	5.148999	5.357944	-0.262326	-0.973971	39.018923	62.195626	
46.600000	5.137509	5.335289	-0.348768	-1.081291	-0.366604	-0.404129	5.143700	5.356819	-0.240806	-0.969015	41.989162	61.515659	
46.650000	5.132864	5.333775	-0.328330	-1.074559	-0.365901	-0.403734	5.138625	5.355160	-0.220490	-0.962337	44.807377	60.593403	
46.700000	5.128435	5.331759	-0.309181	-1.066169	-0.365243	-0.403241	5.133795	5.352968	-0.201441	-0.953994	47.459725	59.433080	
46.750000	5.124240	5.329247	-0.291386	-1.056168	-0.364634	-0.402646	5.129229	5.350248	-0.183726	-0.944036	49.933633	58.039935	
46.800000	5.120306	5.326240	-0.274991	-1.044615	-0.364073	-0.401951	5.124952	5.347004	-0.167393	-0.932522	52.217668	56.420157	
46.850000	5.116658	5.322752	-0.260041	-1.031568	-0.363557	-0.401159	5.120992	5.343249	-0.152488	-0.919515	54.301400	54.580945	
46.900000	5.113325	5.318790	-0.246576	-1.017094	-0.363092	-0.400290	5.117377	5.338992	-0.139054	-0.905083	56.175413	52.530467	
46.950000	5.110334	5.314370	-0.234635	-1.001258	-0.362680	-0.399324	5.114138	5.334248	-0.127132	-0.889295	57.831281	50.277897	
47.000000	5.107718	5.309503	-0.224242	-0.984119	-0.362330	-0.398285	5.111306	5.329030	-0.116747	-0.872211	59.261538	47.833375	
47.050000	5.105505	5.304213	-0.215420	-0.965751	-0.362041	-0.397168	5.108907	5.323363	-0.107925	-0.853908	60.459699	45.208141	
47.100000	5.103723	5.298520	-0.208194	-0.946228	-0.361815	-0.395986	5.106975	5.317267	-0.100694	-0.834463	61.420329	42.414478	
47.150000	5.102395	5.292449	-0.202582	-0.925604	-0.361652	-0.394738	5.105530	5.310769	-0.095073	-0.813932	62.138936	39.466031	
47.200000	5.101549	5.286028	-0.198592	-0.903963	-0.361559	-0.393438	5.104601	5.303899	-0.091073	-0.792402	62.612083	36.377844	
47.250000	5.101200	5.279285	-0.196237	-0.881363	-0.361542	-0.392087	5.104202	5.296684	-0.088709	-0.769931	62.838410	33.166909	
47.300000	5.101370	5.272259	-0.195523	-0.857867	-0.361595	-0.390693	5.104357	5.289165	-0.087989	-0.746586	62.961908	29.852861	
47.350000	5.102074	5.264982	-0.196456	-0.833551	-0.361727	-0.389267	5.105081	5.281374	-0.088921	-0.722443	63.084861	26.459410	
47.400000	5.103323	5.257496	-0.199041	-0.808492	-0.361934	-0.387817	5.106384	5.273358	-0.091511	-0.697579	63.206795	23.016946	
47.450000	5.105129	5.249846	-0.203281	-0.782750	-0.362225	-0.386347	5.108278	5.265161	-0.095763	-0.672056	63.327213	19.568256	
47.500000	5.107496	5.242071	-0.209173	-0.756413	-0.362593	-0.384876	5.110767	5.256824	-0.101676	-0.645963	63.445635	16.180817	
47.550000	5.110422	5.234219	-0.216720	-0.729560	-0.363050	-0.383399	5.113849	5.248397	-0.109254	-0.619378	63.561586	12.976380	
47.600000	5.113906	5.226333	-0.225918	-0.702276	-0.363584	-0.381931	5.117523	5.239926	-0.118493	-0.592386	63.674634	10.201892	
47.650000	5.117939	5.218460	-0.236756	-0.674654	-0.364204	-0.380484	5.121778	5.231459	-0.129385	-0.565079	63.784301	8.360309	
47.700000	5.122509	5.210638	-0.249219	-0.646792	-0.364903	-0.379063	5.126604	5.223038	-0.141913	-0.537554	63.890186	8.146043	
47.750000	5.127598	5.202914	-0.263291	-0.618789	-0.365686	-0.377667	5.131980	5.214710	-0.156064	-0.509911	63.991867	9.670004	
47.800000	5.133187	5.195331	-0.278929	-0.590753	-0.366546	-0.376317	5.137888	5.206523	-0.171794	-0.482253	64.088950	12.284376	
47.850000	5.139252	5.187926	-0.296119	-0.562793	-0.367483	-0.375016	5.144302	5.198515	-0.189087	-0.454691	64.181075	15.415333	
47.900000	5.145768	5.180741	-0.314792	-0.535024	-0.368502	-0.373773	5.151195	5.190734	-0.207877	-0.427335	64.267872	18.769977	
47.950000	5.152702	5.173812	-0.334894	-0.507562	-0.369588	-0.372582	5.158532	5.183214	-0.228106	-0.400300	64.348994	22.206597	
48.000000	5.160017	5.167172	-0.356364	-0.480521	-0.370745	-0.371456	5.166276	5.175994	-0.249714	-0.373697	64.424177	25.648998	
48.050000	5.167676	5.160851	-0.379111	-0.454026	-0.371969	-0.370400	5.174387	5.169107	-0.272609	-0.347648	64.493084	29.050537	
48.100000	5.175636	5.154879	-0.403058	-0.428195	-0.373253	-0.369413	5.182820	5.162583	-0.296712	-0.322270	64.555493	32.378806	
48.150000	5.183856	5.149281	-0.428095	-0.403151	-0.374595	-0.368506	5.191532	5.156454	-0.321913	-0.297681	64.611168	35.609197	
48.200000	5.192295	5.144082	-0.454122	-0.379007	-0.375983	-0.367678	5.200478	5.150743	-0.348108	-0.273992	64.659860	38.721575	
48.250000	5.200909	5.139300	-0.481026	-0.355882	-0.377420	-0.366925	5.209614	5.145473	-0.375185	-0.251320	64.701433	41.698724	
48.300000	5.209657	5.134950	-0.508686	-0.333889	-0.378888	-0.366255	5.218894	5.140661	-0.403019	-0.229772	64.735689	44.525360	
48.350000	5.218498	5.131042	-0.536973	-0.313135	-0.380398	-0.365662	5.228278	5.136319	-0.431482	-0.209456	64.762543	47.187867	
48.400000	5.227392	5.127577	-0.565759	-0.293724	-0.381931	-0.365157	5.237719	5.132449	-0.460442	-0.190470	64.781864	49.673760	
48.450000	5.236300	5.124562	-0.594908	-0.275750	-0.383487	-0.364723	5.247179	5.129061	-0.489761	-0.172908	64.793595	51.971796	
48.500000	5.245185	5.121993	-0.624281	-0.259300	-0.385056	-0.364365	5.256618	5.126153	-0.519298	-0.156853	64.797683	54.071664	
48.550000	5.254014	5.119869	-0.653739	-0.244454	-0.386638	-0.364081	5.265997	5.123724	-0.548912	-0.142382	64.794126	55.964069	
48.600000	5.262751	5.118194	-0.683140	-0.231289	-0.388219	-0.363867	5.275284	5.121778	-0.578459	-0.129569	64.782916	57.640655	
48.650000	5.271367	5.116966	-0.712344	-0.219863	-0.389799	-0.363724	5.284442	5.120317	-0.607798	-0.118471	64.764115	59.093950	
48.700000	5.279831	5.116185	-0.741213	-0.210228	-0.391366	-0.363647	5.293441	5.119339	-0.636788	-0.109139	64.737794	60.317525	
48.750000	5.288108	5.115848	-0.769607	-0.202430	-0.392918	-0.363635	5.302243	5.118844	-0.665289	-0.101614	64.704036	61.305822	
48.800000	5.296171	5.115952	-0.797395	-0.196497	-0.394444	-0.363691	5.310818	5.118826	-0.693167	-0.095926	64.663005	62.054284	
48.850000	5.303988	5.116497	-0.824450	-0.192449	-0.395943	-0.363806	5.319133	5.119287	-0.720296	-0.092092	64.614822	62.559308	
48.900000	5.311532	5.117475	-0.850652	-0.190295	-0.397400	-0.363987	5.327160	5.120219	-0.746554	-0.090121	64.559683	62.818270	
48.950000	5.318777	5.118881	-0.875877	-0.190031	-0.398816	-0.364230	5.334870	5.121616	-0.771817	-0.090007	64.497778	62.941571	
49.000000	5.325698	5.120709	-0.900025	-0.191643	-0.400170	-0.364523	5.342238	5.123473	-0.795987	-0.091737	64.429391	63.064159	
49.050000	5.332279	5.122957	-0.922988	-0.195105	-0.401471	-0.364885	5.349246	5.125785	-0.818952	-0.095285	64.354734	63.185823	
49.100000	5.338499	5.125620	-0.944686	-0.200381	-0.402707	-0.365300	5.355868	5.128548	-0.840637	-0.100615	64.274125	63.306114	
49.150000	5.344332	5.128692	-0.965030	-0.207429	-0.403872	-0.365774	5.362082	5.131755	-0.860951	-0.107684	64.187842	63.424527	
49.200000	5.349760	5.132170	-0.983955	-0.216196	-0.404964	-0.366307	5.367868	5.135402	-0.879830	-0.116443	64.096226	63.540612	
49.250000	5.354761	5.136049	-1.001398	-0.226621	-0.405978	-0.366898	5.373198	5.139482	-0.897214	-0.126831	63.999640	63.653903	
49.300000	5.359313	5.140321	-1.017317	-0.238647	-0.406896	-0.367547	5.378057	5.143986	-0.913063	-0.138791	63.898447	63.763956	
49.350000	5.363399	5.144982	-1.031659	-0.252203	-0.407727	-0.368254	5.382420	5.148910	-0.927325	-0.152257	63.793052	63.870352	
49.400000	5.367001	5.150022	-1.044401	-0.267224	-0.408461	-0.369025	5.386269	5.154241	-0.939980	-0.167163	63.683847	63.972639	
49.450000	5.370103	5.155434	-1.055507	-0.283625	-0.409094	-0.369852	5.389593	5.159970	-0.950996	-0.183429	63.571261	64.070434	
49.500000	5.372693	5.161203	-1.064973	-0.301340	-0.409622	-0.370743	5.392373	5.166085	-0.960371	-0.200991	63.455737	64.163373	
49.550000	5.374758	5.167320	-1.072780	-0.320295	-0.410041	-0.371696	5.394598	5.172569	-0.968086	-0.219777	63.337726	64.251079	
49.600000	5.376288	5.173767	-1.078917	-0.340407	-0.410356	-0.372700	5.396257	5.179409	-0.974138	-0.239707	63.217696	64.333209	
49.650000	5.377278	5.180526	-1.083386	-0.361603	-0.410556	-0.373768	5.397345	5.186582	-0.978530	-0.260713	63.096118	64.409434	
49.700000	5.377726	5.187576	-1.086181	-0.383795	-0.410643	-0.374892	5.397858	5.194066	-0.981257	-0.282707	62.973463	64.479466	
49.750000	5.377629	5.194895	-1.087303	-0.406910	-0.410620	-0.376065	5.397792	5.201837	-0.982326	-0.305622	62.850234	64.543038	
49.800000	5.376990	5.202460	-1.086758	-0.430866	-0.410488	-0.377295	5.397152	5.209871	-0.981744	-0.329378	62.696274	64.599911	
49.850000	5.375812	5.210242	-1.084552	-0.455585	-0.410240	-0.378572	5.395937	5.218135	-0.979520	-0.353901	62.326184	64.649853	
49.900000	5.374106	5.218218	-1.080694	-0.480986	-0.409882	-0.379896	5.394163	5.226607	-0.975666	-0.379113	61.710498	64.692663	
49.950000	5.371880	5.226356	-1.075198	-0.506983	-0.409420	-0.381264	5.391832	5.235251	-0.970198	-0.404930	60.852214	64.728218	
50.000000	5.369153	5.234626	-1.068074	-0.533495	-0.408847	-0.382670	5.388968	5.244037	-0.963129	-0.431276	59.755406	64.756315	
50.050000	5.365940	5.242996	-1.059343	-0.560440	-0.408177	-0.384109	5.385581	5.252931	-0.954480	-0.458070	58.425103	64.776935	
50.100000	5.362262	5.251435	-1.049031	-0.587725	-0.407407	-0.385579	5.381697	5.261896	-0.944279	-0.485223	56.867335	64.789925	
50.150000	5.358145	5.259905	-1.037158	-0.615265	-0.406551	-0.387076	5.377338	5.270895	-0.932550	-0.512651	55.089112	64.795279	
50.200000	5.353619	5.268374	-1.023756	-0.642964	-0.405601	-0.388591	5.372537	5.279894	-0.919320	-0.540261	53.098435	64.792947	
50.250000	5.348707	5.276805	-1.008860	-0.670728	-0.404586	-0.390119	5.367319	5.288853	-0.904630	-0.567961	50.904250	64.782961	
50.300000	5.343446	5.285162	-0.992512	-0.698457	-0.403489	-0.391649	5.361719	5.297734	-0.888518	-0.595652	48.516498	64.765359	
50.350000	5.337866	5.293413	-0.974756	-0.726051	-0.402331	-0.393184	5.355770	5.306500	-0.871029	-0.623234	45.946114	64.740203	
50.400000	5.332004	5.301520	-0.955645	-0.753403	-0.401114	-0.394706	5.349510	5.315116	-0.852215	-0.650601	43.205108	64.707617	
50.450000	5.325896	5.309453	-0.935236	-0.780405	-0.399851	-0.396217	5.342975	5.323545	-0.832131	-0.677647	40.306622	64.667702	
50.500000	5.319577	5.317177	-0.913594	-0.806951	-0.398545	-0.397706	5.336206	5.331749	-0.810841	-0.704264	37.265214	64.620595	
50.550000	5.313085	5.324659	-0.890794	-0.832924	-0.397207	-0.399165	5.329238	5.339696	-0.788419	-0.730337	34.097112	64.566512	
50.600000	5.306459	5.331874	-0.866911	-0.858213	-0.395851	-0.400591	5.322115	5.347359	-0.764935	-0.755752	30.820840	64.505659	
50.650000	5.299736	5.338794	-0.842033	-0.882705	-0.394475	-0.401965	5.314877	5.354707	-0.740478	-0.780395	27.458396	64.438254	
50.700000	5.292945	5.345397	-0.816246	-0.906287	-0.393099	-0.403295	5.307553	5.361712	-0.715130	-0.804153	24.037340	64.364585	
50.750000	5.286123	5.351659	-0.789654	-0.928841	-0.391726	-0.404567	5.300183	5.368354	-0.688990	-0.826906	20.595248	64.284919	
50.800000	5.279297	5.357561	-0.762361	-0.950262	-0.390362	-0.405775	5.292798	5.374609	-0.662162	-0.848546	17.189134	64.199549	
50.850000	5.272503	5.363083	-0.734477	-0.970435	-0.389016	-0.406911	5.285437	5.380458	-0.634752	-0.868956	13.917564	64.108836	
50.900000	5.265765	5.368215	-0.706122	-0.989259	-0.387694	-0.407975	5.278124	5.385885	-0.606875	-0.888033	10.974440	64.013095	
50.950000	5.259108	5.372939	-0.677418	-1.006636	-0.386396	-0.408954	5.270890	5.390875	-0.578651	-0.905676	8.764545	63.912733	
51.000000	5.252552	5.377246	-0.648493	-1.022480	-0.385139	-0.409851	5.263755	5.395418	-0.550203	-0.921795	7.969053	63.808100	
51.050000	5.246113	5.381125	-0.619477	-1.036700	-0.383919	-0.410653	5.256741	5.399500	-0.521661	-0.936298	8.983538	63.699643	
51.100000	5.239812	5.384573	-0.590504	-1.049232	-0.382748	-0.411362	5.249869	5.403118	-0.493155	-0.949117	11.319804	63.587747	
51.150000	5.233663	5.387578	-0.561711	-1.060009	-0.381610	-0.411974	5.243157	5.406261	-0.464815	-0.960181	14.320112	63.472864	
51.200000	5.227686	5.390141	-0.533233	-1.068980	-0.380532	-0.412483	5.236628	5.408930	-0.436779	-0.969440	17.614975	63.355443	
51.250000	5.221894	5.392255	-0.505205	-1.076104	-0.379501	-0.412885	5.230295	5.411117	-0.409174	-0.976847	21.027699	63.235937	
51.300000	5.216300	5.393919	-0.477759	-1.081356	-0.378525	-0.413192	5.224176	5.412821	-0.382133	-0.982375	24.467186	63.114806	
51.350000	5.210917	5.395133	-0.451018	-1.084717	-0.377605	-0.413387	5.218285	5.414043	-0.355775	-0.986003	27.879873	62.992536	
51.400000	5.205751	5.395895	-0.425107	-1.086182	-0.376738	-0.413481	5.212631	5.414784	-0.330223	-0.987724	31.230006	62.869597	
51.450000	5.200809	5.396204	-0.400133	-1.085756	-0.375928	-0.413472	5.207220	5.415039	-0.305582	-0.987542	34.490997	62.734155	
51.500000	5.196097	5.396064	-0.376212	-1.083460	-0.375169	-0.413357	5.202063	5.414816	-0.281967	-0.985475	37.641557	62.410006	
51.550000	5.191624	5.395471	-0.353436	-1.079317	-0.374467	-0.413140	5.197167	5.414111	-0.259470	-0.981545	40.663638	61.841052	
51.600000	5.187402	5.394427	-0.331895	-1.073365	-0.373818	-0.412820	5.192548	5.412928	-0.238178	-0.975790	43.541336	61.030080	
51.650000	5.183441	5.392936	-0.311674	-1.065651	-0.373220	-0.412403	5.188218	5.411272	-0.218178	-0.968255	46.260451	59.980810	
51.700000	5.179754	5.390999	-0.292846	-1.056223	-0.372676	-0.411895	5.184187	5.409142	-0.199540	-0.958990	48.808068	58.697953	
51.750000	5.176355	5.388616	-0.275471	-1.045148	-0.372183	-0.411291	5.180472	5.406542	-0.182326	-0.948061	51.172405	57.187214	
51.800000	5.173256	5.385790	-0.259611	-1.032486	-0.371745	-0.410593	5.177086	5.403476	-0.166598	-0.935529	53.342702	55.455205	
51.850000	5.170470	5.382526	-0.245303	-1.018312	-0.371360	-0.409811	5.174041	5.399949	-0.152393	-0.921469	55.309187	53.509507	
51.900000	5.168009	5.378830	-0.232593	-1.002701	-0.371026	-0.408951	5.171352	5.395967	-0.139759	-0.905957	57.063067	51.358648	
51.950000	5.165888	5.374705	-0.221516	-0.985735	-0.370746	-0.408010	5.169033	5.391537	-0.128732	-0.889078	58.596460	49.012156	
52.000000	5.164119	5.370161	-0.212092	-0.967488	-0.370521	-0.406991	5.167095	5.386667	-0.119332	-0.870907	59.902474	46.480520	
52.050000	5.162717	5.365209	-0.204337	-0.948050	-0.370349	-0.405902	5.165554	5.381370	-0.111580	-0.851536	60.975141	43.775307	
52.100000	5.161697	5.359860	-0.198264	-0.927497	-0.370236	-0.404750	5.164427	5.375660	-0.105489	-0.831043	61.809500	40.909213	
52.150000	5.161078	5.354134	-0.193880	-0.905921	-0.370180	-0.403540	5.163729	5.369554	-0.101067	-0.809522	62.401573	37.896335	
52.200000	5.160873	5.348042	-0.191185	-0.883398	-0.370181	-0.402274	5.163477	5.363067	-0.098318	-0.787053	62.748374	34.752310	
52.250000	5.161104	5.341610	-0.190174	-0.860027	-0.370247	-0.400960	5.163692	5.356225	-0.097241	-0.763736	62.891865	31.495063	
52.300000	5.161783	5.334857	-0.190841	-0.835885	-0.370373	-0.399601	5.164383	5.349049	-0.097828	-0.739650	63.014809	28.145635	
52.350000	5.162927	5.327812	-0.193173	-0.811054	-0.370568	-0.398206	5.165570	5.341567	-0.100071	-0.714880	63.136986	24.730164	
52.400000	5.164548	5.320503	-0.197154	-0.785620	-0.370833	-0.396780	5.167264	5.333809	-0.103958	-0.689515	63.257918	21.283623	
52.450000	5.166656	5.312964	-0.202763	-0.759665	-0.371163	-0.395333	5.169475	5.325812	-0.109469	-0.663638	63.377142	17.857950	
52.500000	5.169258	5.305230	-0.209985	-0.733270	-0.371573	-0.393868	5.172207	5.317608	-0.116590	-0.637333	63.494160	14.540571	
52.550000	5.172363	5.297343	-0.218786	-0.706520	-0.372051	-0.392398	5.175472	5.309244	-0.125291	-0.610687	63.608533	11.499794	
52.600000	5.175966	5.289343	-0.229143	-0.679497	-0.372603	-0.390920	5.179262	5.300761	-0.135553	-0.583784	63.719788	9.088494	
52.650000	5.180068	5.281271	-0.241031	-0.652285	-0.373235	-0.389454	5.183579	5.292200	-0.147351	-0.556708	63.827505	7.954300	
52.700000	5.184662	5.273175	-0.254413	-0.624968	-0.373942	-0.388004	5.188414	5.283612	-0.160650	-0.529545	63.931249	8.634624	
52.750000	5.189739	5.265096	-0.269248	-0.597634	-0.374728	-0.386576	5.193758	5.275036	-0.175412	-0.502383	64.030636	10.783190	
52.800000	5.195284	5.257085	-0.285508	-0.570370	-0.375584	-0.385174	5.199594	5.266531	-0.191611	-0.475311	64.125259	13.703065	
52.850000	5.201279	5.249187	-0.303141	-0.543269	-0.376523	-0.383812	5.205904	5.258139	-0.209197	-0.448420	64.214766	16.968220	
52.900000	5.207703	5.241447	-0.322107	-0.516423	-0.377529	-0.382488	5.212666	5.249908	-0.228130	-0.421805	64.298806	20.375007	
52.950000	5.214531	5.233913	-0.342350	-0.489928	-0.378613	-0.381228	5.219852	5.241890	-0.248355	-0.395560	64.377063	23.820890	
53.000000	5.221734	5.226631	-0.363818	-0.463881	-0.379765	-0.380017	5.227433	5.234130	-0.269823	-0.369782	64.449229	27.247169	
