HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	HSShftTq  	HSSBrTq   	HSShftPwr 	HSSGenPwr 	
(s)	(kN-m)    	(kN-m)    	(kW)      	(kW)      	
23.850000	42.904075	0.000000	5414.934639	5438.847651	
23.900000	42.917244	0.000000	5415.961419	5438.209822	
23.950000	42.934369	0.000000	5417.558544	5437.643749	
24.000000	42.951806	0.000000	5419.266116	5437.149432	
24.050000	42.966107	0.000000	5420.636766	5436.714413	
24.100000	42.974660	0.000000	5421.316719	5436.314275	
24.150000	42.976331	0.000000	5421.134958	5435.920615	
24.200000	42.973311	0.000000	5420.349483	5435.514996	
24.250000	42.970245	0.000000	5419.546426	5435.097417	
24.300000	42.972103	0.000000	5419.371253	5434.686815	
24.350000	42.982095	0.000000	5420.262614	5434.317074	
24.400000	43.001123	0.000000	5422.370249	5434.024570	
24.450000	43.028381	0.000000	5425.625357	5433.842191	
24.500000	43.061881	0.000000	5429.801225	5433.793855	
24.550000	43.098598	0.000000	5434.529623	5433.892519	
24.600000	43.134856	0.000000	5439.343079	5434.133698	
24.650000	43.166147	0.000000	5443.653184	5434.497460	
24.700000	43.189639	0.000000	5447.070321	5434.950916	
24.750000	43.203991	0.000000	5449.387897	5435.457193	
24.800000	43.210792	0.000000	5450.775819	5435.985893	
24.850000	43.213011	0.000000	5451.590511	5436.519078	
24.900000	43.213847	0.000000	5452.230602	5437.052263	
24.950000	43.215644	0.000000	5452.997529	5437.590929	
25.000000	43.219862	0.000000	5454.086043	5438.145541	
25.050000	43.227121	0.000000	5455.586879	5438.728556	
25.100000	43.237355	0.000000	5457.504916	5439.352931	
25.150000	43.249028	0.000000	5459.651498	5440.023647	
25.200000	43.259459	0.000000	5461.681984	5440.734726	
25.250000	43.265942	0.000000	5463.237499	5441.468728	
25.300000	43.266305	0.000000	5464.017706	5442.200237	
25.350000	43.260309	0.000000	5463.964399	5442.901351	
25.400000	43.248465	0.000000	5463.117999	5443.548647	
25.450000	43.231752	0.000000	5461.580798	5444.120700	
25.500000	43.211335	0.000000	5459.485616	5444.603556	
25.550000	43.187842	0.000000	5456.898973	5444.984260	
25.600000	43.162084	0.000000	5453.916377	5445.255835	
25.650000	43.134539	0.000000	5450.592921	5445.412801	
25.700000	43.105413	0.000000	5446.949901	5445.450174	
25.750000	43.074365	0.000000	5442.938326	5445.361974	
25.800000	43.041262	0.000000	5438.535968	5445.142222	
25.850000	43.006524	0.000000	5433.789984	5444.784938	
25.900000	42.971478	0.000000	5428.868639	5444.290123	
25.950000	42.938034	0.000000	5424.020230	5443.664752	
26.000000	42.907967	0.000000	5419.482824	5442.922279	
26.050000	42.882697	0.000000	5415.455095	5442.082140	
26.100000	42.862546	0.000000	5411.996943	5441.163766	
26.150000	42.847329	0.000000	5409.103961	5440.186592	
26.200000	42.836139	0.000000	5406.677361	5439.166565	
26.250000	42.827385	0.000000	5404.524575	5438.112154	
26.300000	42.819039	0.000000	5402.391974	5437.025853	
26.350000	42.809319	0.000000	5400.047832	5435.900683	
26.400000	42.797142	0.000000	5397.346390	5434.727178	
26.450000	42.782846	0.000000	5394.323489	5433.498361	
26.500000	42.768026	0.000000	5391.177549	5432.211243	
26.550000	42.754772	0.000000	5388.179858	5430.873796	
26.600000	42.745595	0.000000	5385.663108	5429.502464	
26.650000	42.742540	0.000000	5383.909072	5428.122163	
26.700000	42.747025	0.000000	5383.126080	5426.763289	
26.750000	42.759192	0.000000	5383.362317	5425.457235	
26.800000	42.778008	0.000000	5384.512469	5424.229415	
26.850000	42.801582	0.000000	5386.356689	5423.098764	
26.900000	42.827023	0.000000	5388.536659	5422.070764	
26.950000	42.851588	0.000000	5390.703838	5421.141926	
27.000000	42.873344	0.000000	5392.603421	5420.300291	
27.050000	42.891667	0.000000	5394.143317	5419.531907	
27.100000	42.906925	0.000000	5395.357608	5418.824316	
27.150000	42.920576	0.000000	5396.424097	5418.171538	
27.200000	42.934455	0.000000	5397.574253	5417.574570	
27.250000	42.950759	0.000000	5399.094080	5417.042880	
27.300000	42.971025	0.000000	5401.193435	5416.593410	
27.350000	42.995756	0.000000	5403.952978	5416.243601	
27.400000	43.024379	0.000000	5407.315079	5416.007903	
27.450000	43.055130	0.000000	5411.066442	5415.894290	
27.500000	43.085585	0.000000	5414.899890	5415.900270	
27.550000	43.113296	0.000000	5418.495740	5416.013385	
27.600000	43.136084	0.000000	5421.559779	5416.213205	
27.650000	43.152535	0.000000	5423.886839	5416.472322	
27.700000	43.162185	0.000000	5425.391710	5416.763830	
27.750000	43.165341	0.000000	5426.084924	5417.059822	
27.800000	43.162995	0.000000	5426.070050	5417.339371	
27.850000	43.156743	0.000000	5425.532621	5417.587526	
27.900000	43.148045	0.000000	5424.647633	5417.795817	
27.950000	43.137821	0.000000	5423.525902	5417.959261	
28.000000	43.126797	0.000000	5422.257584	5418.076860	
28.050000	43.115053	0.000000	5420.850340	5418.146124	
28.100000	43.102464	0.000000	5419.286391	5418.165060	
28.150000	43.088892	0.000000	5417.544206	5418.129182	
28.200000	43.073972	0.000000	5415.573156	5418.034006	
28.250000	43.057547	0.000000	5413.346722	5417.872556	
28.300000	43.039581	0.000000	5410.853600	5417.637855	
28.350000	43.020206	0.000000	5408.105385	5417.324920	
28.400000	42.999819	0.000000	5405.147228	5416.928769	
28.450000	42.978526	0.000000	5401.988091	5416.444916	
28.500000	42.956357	0.000000	5398.629445	5415.870870	
28.550000	42.933100	0.000000	5395.039934	5415.201648	
28.600000	42.908576	0.000000	5391.193518	5414.433762	
28.650000	42.882722	0.000000	5387.076897	5413.561233	
28.700000	42.855564	0.000000	5382.689536	5412.580073	
28.750000	42.827904	0.000000	5378.130752	5411.488788	
28.800000	42.800535	0.000000	5373.503617	5410.290368	
28.850000	42.774807	0.000000	5368.983579	5408.990792	
28.900000	42.751968	0.000000	5364.740672	5407.603514	
28.950000	42.733388	0.000000	5360.962829	5406.144980	
29.000000	42.719908	0.000000	5357.775889	5404.636116	
29.050000	42.711677	0.000000	5355.219536	5403.098351	
29.100000	42.708370	0.000000	5353.270976	5401.550620	
29.150000	42.708768	0.000000	5351.791849	5400.007872	
29.200000	42.711683	0.000000	5350.642812	5398.480073	
29.250000	42.715931	0.000000	5349.679895	5396.971708	
29.300000	42.720643	0.000000	5348.796894	5395.485767	
29.350000	42.725586	0.000000	5347.965278	5394.022747	
29.400000	42.731088	0.000000	5347.227951	5392.584643	
29.450000	42.738100	0.000000	5346.710317	5391.177932	
29.500000	42.747931	0.000000	5346.586810	5389.813576	
29.550000	42.761850	0.000000	5347.031634	5388.507522	
29.600000	42.780440	0.000000	5348.136763	5387.279204	
29.650000	42.804043	0.000000	5349.963491	5386.147556	
29.700000	42.831835	0.000000	5352.424267	5385.128525	
29.750000	42.862561	0.000000	5355.372814	5384.232576	
29.800000	42.894441	0.000000	5358.590567	5383.463693	
29.850000	42.925560	0.000000	5361.834841	5382.817891	
29.900000	42.954187	0.000000	5364.878731	5382.284208	
29.950000	42.979110	0.000000	5367.555640	5381.847196	
30.000000	42.999919	0.000000	5369.798519	5381.490411	
30.050000	43.016863	0.000000	5371.622473	5381.197906	
30.100000	43.030933	0.000000	5373.140534	5380.958721	
30.150000	43.043180	0.000000	5374.477697	5380.766375	
30.200000	43.054763	0.000000	5375.776095	5380.618379	
30.250000	43.066457	0.000000	5377.134056	5380.516227	
30.300000	43.078679	0.000000	5378.605775	5380.461912	
30.350000	43.091213	0.000000	5380.166755	5380.457925	
30.400000	43.103596	0.000000	5381.757224	5380.502274	
30.450000	43.114681	0.000000	5383.228439	5380.589478	
30.500000	43.123414	0.000000	5384.439088	5380.709569	
30.550000	43.128871	0.000000	5385.259055	5380.848097	
30.600000	43.130210	0.000000	5385.566890	5380.988619	
30.650000	43.127149	0.000000	5385.308400	5381.112198	
30.700000	43.120022	0.000000	5384.508584	5381.202391	
30.750000	43.108806	0.000000	5383.148469	5381.242754	
30.800000	43.094087	0.000000	5381.287046	5381.219333	
30.850000	43.076303	0.000000	5378.967616	5381.120669	
30.900000	43.056097	0.000000	5376.261788	5380.937792	
30.950000	43.033878	0.000000	5373.212658	5380.662728	
31.000000	43.009957	0.000000	5369.854899	5380.290994	
31.050000	42.984893	0.000000	5366.253499	5379.817605	
31.100000	42.959110	0.000000	5362.460463	5379.241566	
31.150000	42.933246	0.000000	5358.554802	5378.561880	
31.200000	42.907831	0.000000	5354.605642	5377.781537	
31.250000	42.883522	0.000000	5350.699881	5376.905021	
31.300000	42.860623	0.000000	5346.881734	5375.938810	
31.350000	42.839366	0.000000	5343.186074	5374.888884	
31.400000	42.819875	0.000000	5339.636027	5373.762718	
31.450000	42.801864	0.000000	5336.201228	5372.565792	
31.500000	42.785086	0.000000	5332.856341	5371.303589	
31.550000	42.769340	0.000000	5329.581190	5369.981092	
31.600000	42.754576	0.000000	5326.372933	5368.601787	
31.650000	42.740934	0.000000	5323.253539	5367.170161	
31.700000	42.728767	0.000000	5320.273736	5365.693189	
31.750000	42.718871	0.000000	5317.540812	5364.179342	
31.800000	42.712060	0.000000	5315.169860	5362.642574	
31.850000	42.709105	0.000000	5313.270203	5361.096836	
31.900000	42.710484	0.000000	5311.918191	5359.559569	
31.950000	42.716309	0.000000	5311.145898	5358.049709	
32.000000	42.726557	0.000000	5310.965188	5356.582205	
32.050000	42.740214	0.000000	5311.264105	5355.172006	
32.100000	42.756358	0.000000	5311.935835	5353.827084	
32.150000	42.773845	0.000000	5312.844716	5352.553918	
32.200000	42.791907	0.000000	5313.896563	5351.354003	
32.250000	42.809616	0.000000	5314.974445	5350.225346	
32.300000	42.827118	0.000000	5316.096103	5349.167447	
32.350000	42.844565	0.000000	5317.279884	5348.179809	
32.400000	42.862667	0.000000	5318.616923	5347.265422	
32.450000	42.882032	0.000000	5320.188294	5346.429767	
32.500000	42.903310	0.000000	5322.082021	5345.680318	
32.550000	42.926949	0.000000	5324.363630	5345.027042	
32.600000	42.952964	0.000000	5327.043487	5344.478410	
32.650000	42.980846	0.000000	5330.066097	5344.041896	
32.700000	43.009539	0.000000	5333.302526	5343.719493	
32.750000	43.037854	0.000000	5336.603687	5343.509209	
32.800000	43.064403	0.000000	5339.789567	5343.403070	
32.850000	43.088062	0.000000	5342.708725	5343.388620	
32.900000	43.107920	0.000000	5345.231888	5343.449413	
32.950000	43.123384	0.000000	5347.268537	5343.568507	
33.000000	43.134509	0.000000	5348.806611	5343.726968	
33.050000	43.141511	0.000000	5349.856969	5343.908849	
33.100000	43.144889	0.000000	5350.466906	5344.099699	
33.150000	43.145140	0.000000	5350.686204	5344.287559	
33.200000	43.142961	0.000000	5350.591996	5344.463461	
33.250000	43.138707	0.000000	5350.220598	5344.619430	
33.300000	43.132631	0.000000	5349.597227	5344.749487	
33.350000	43.124784	0.000000	5348.720639	5344.846158	
33.400000	43.115093	0.000000	5347.576118	5344.903463	
33.450000	43.103767	0.000000	5346.181306	5344.913429	
33.500000	43.090503	0.000000	5344.491803	5344.869080	
33.550000	43.075336	0.000000	5342.505062	5344.763439	
33.600000	43.058191	0.000000	5340.202835	5344.587538	
33.650000	43.039294	0.000000	5337.606356	5344.334400	
33.700000	43.018791	0.000000	5334.727890	5343.998045	
33.750000	42.996909	0.000000	5331.590711	5343.573490	
33.800000	42.973723	0.000000	5328.199884	5343.056251	
33.850000	42.949833	0.000000	5324.626392	5342.442839	
33.900000	42.925379	0.000000	5320.886903	5341.732258	
33.950000	42.900859	0.000000	5317.042879	5340.924010	
34.000000	42.877039	0.000000	5313.193271	5340.022080	
34.050000	42.854482	0.000000	5309.412500	5339.030954	
34.100000	42.833536	0.000000	5305.751072	5337.958107	
34.150000	42.814765	0.000000	5302.287224	5336.812008	
34.200000	42.798496	0.000000	5299.071287	5335.602625	
34.250000	42.785000	0.000000	5296.148149	5334.341419	
34.300000	42.774318	0.000000	5293.533976	5333.039850	
34.350000	42.766118	0.000000	5291.196832	5331.707386	
34.400000	42.760143	0.000000	5289.114641	5330.353993	
34.450000	42.756106	0.000000	5287.259133	5328.987146	
34.500000	42.753574	0.000000	5285.583037	5327.613323	
34.550000	42.753015	0.000000	5284.151486	5326.239998	
34.600000	42.754571	0.000000	5282.990112	5324.875643	
34.650000	42.758527	0.000000	5282.145039	5323.531220	
34.700000	42.765298	0.000000	5281.677410	5322.217193	
34.750000	42.775315	0.000000	5281.653791	5320.947017	
34.800000	42.788997	0.000000	5282.139849	5319.735143	
34.850000	42.806434	0.000000	5283.160870	5318.596021	
34.900000	42.827410	0.000000	5284.703801	5317.543603	
34.950000	42.851391	0.000000	5286.713579	5316.588854	
35.000000	42.877210	0.000000	5289.053052	5315.738748	
35.050000	42.904065	0.000000	5291.626560	5314.996275	
35.100000	42.930936	0.000000	5294.307239	5314.360440	
35.150000	42.956936	0.000000	5296.982565	5313.827753	
35.200000	42.981576	0.000000	5299.586092	5313.391737	
35.250000	43.004475	0.000000	5302.064393	5313.045915	
35.300000	43.025567	0.000000	5304.401130	5312.781814	
35.350000	43.044982	0.000000	5306.606119	5312.592957	
35.400000	43.063190	0.000000	5308.733214	5312.475357	
35.450000	43.080471	0.000000	5310.813777	5312.425527	
35.500000	43.097087	0.000000	5312.877173	5312.440476	
35.550000	43.112919	0.000000	5314.905592	5312.517215	
35.600000	43.127884	0.000000	5316.885676	5312.652255	
35.650000	43.141687	0.000000	5318.776373	5312.841112	
35.700000	43.153819	0.000000	5320.507551	5313.076311	
35.750000	43.163730	0.000000	5322.002586	5313.348883	
35.800000	43.170929	0.000000	5323.189650	5313.647865	
35.850000	43.175001	0.000000	5324.004321	5313.959804	
35.900000	43.175746	0.000000	5324.407724	5314.270745	
35.950000	43.172947	0.000000	5324.360113	5314.567734	
36.000000	43.166776	0.000000	5323.869048	5314.837316	
36.050000	43.157493	0.000000	5322.953290	5315.066038	
36.100000	43.145342	0.000000	5321.631640	5315.242935	
36.150000	43.130663	0.000000	5319.937353	5315.359040	
36.200000	43.113850	0.000000	5317.909426	5315.404884	
36.250000	43.095290	0.000000	5315.590264	5315.374986	
36.300000	43.075301	0.000000	5313.013605	5315.263864	
36.350000	43.054099	0.000000	5310.202287	5315.067533	
36.400000	43.032126	0.000000	5307.208598	5314.783499	
36.450000	43.009831	0.000000	5304.085946	5314.409772	
36.500000	42.987239	0.000000	5300.837087	5313.945851	
36.550000	42.964728	0.000000	5297.509716	5313.392734	
36.600000	42.942675	0.000000	5294.151507	5312.751417	
36.650000	42.920954	0.000000	5290.749542	5312.024392	
36.700000	42.899625	0.000000	5287.313366	5311.213652	
36.750000	42.879178	0.000000	5283.906224	5310.322187	
36.800000	42.859878	0.000000	5280.566498	5309.355478	
36.850000	42.841993	0.000000	5277.333516	5308.320003	
36.900000	42.825910	0.000000	5274.261931	5307.222738	
36.950000	42.811951	0.000000	5271.400748	5306.073152	
37.000000	42.800721	0.000000	5268.835592	5304.882705	
37.050000	42.792717	0.000000	5266.639476	5303.663356	
37.100000	42.788333	0.000000	5264.875299	5302.430054	
37.150000	42.787527	0.000000	5263.551159	5301.196254	
37.200000	42.790210	0.000000	5262.669954	5299.976407	
37.250000	42.796080	0.000000	5262.205635	5298.781973	
37.300000	42.804733	0.000000	5262.119329	5297.623915	
37.350000	42.815515	0.000000	5262.339813	5296.511702	
37.400000	42.828085	0.000000	5262.829844	5295.450315	
37.450000	42.841822	0.000000	5263.519210	5294.445735	
37.500000	42.856697	0.000000	5264.408138	5293.501948	
37.550000	42.872619	0.000000	5265.488958	5292.622442	
37.600000	42.889653	0.000000	5266.774674	5291.812200	
37.650000	42.908002	0.000000	5268.294988	5291.076206	
37.700000	42.928142	0.000000	5270.116081	5290.421933	
37.750000	42.949913	0.000000	5272.224671	5289.855860	
37.800000	42.973220	0.000000	5274.615546	5289.384465	
37.850000	42.998037	0.000000	5277.290693	5289.012730	
37.900000	43.023755	0.000000	5280.179473	5288.744643	
37.950000	43.049875	0.000000	5283.221394	5288.580701	
38.000000	43.075623	0.000000	5286.320010	5288.519410	
38.050000	43.100118	0.000000	5289.360920	5288.554291	
38.100000	43.122851	0.000000	5292.274907	5288.678369	
38.150000	43.143142	0.000000	5294.968217	5288.881178	
38.200000	43.160755	0.000000	5297.400910	5289.151757	
38.250000	43.175374	0.000000	5299.521611	5289.477648	
38.300000	43.187102	0.000000	5301.331299	5289.846891	
38.350000	43.195861	0.000000	5302.809058	5290.248523	
38.400000	43.202053	0.000000	5303.992778	5290.671085	
38.450000	43.205592	0.000000	5304.862391	5291.105107	
38.500000	43.206714	0.000000	5305.437380	5291.541123	
38.550000	43.205405	0.000000	5305.705324	5291.968668	
38.600000	43.201821	0.000000	5305.677825	5292.380266	
38.650000	43.196037	0.000000	5305.354104	5292.765953	
38.700000	43.187948	0.000000	5304.713139	5293.117756	
38.750000	43.177463	0.000000	5303.733277	5293.425209	
38.800000	43.164782	0.000000	5302.431248	5293.680340	
38.850000	43.149892	0.000000	5300.796222	5293.874181	
38.900000	43.132953	0.000000	5298.839544	5293.998258	
38.950000	43.114167	0.000000	5296.579533	5294.046095	
39.000000	43.093690	0.000000	5294.029474	5294.011712	
39.050000	43.072044	0.000000	5291.248321	5293.889628	
39.100000	43.049543	0.000000	5288.272564	5293.677849	
39.150000	43.026564	0.000000	5285.146244	5293.373884	
39.200000	43.003589	0.000000	5281.930861	5292.979726	
39.250000	42.981108	0.000000	5278.687522	5292.496371	
39.300000	42.959463	0.000000	5275.462359	5291.927807	
39.350000	42.939086	0.000000	5272.313586	5291.279015	
39.400000	42.920189	0.000000	5269.273669	5290.556475	
39.450000	42.903059	0.000000	5266.384300	5289.766664	
39.500000	42.887776	0.000000	5263.663778	5288.918053	
39.550000	42.874164	0.000000	5261.095889	5288.016123	
39.600000	42.862320	0.000000	5258.700740	5287.069346	
39.650000	42.852192	0.000000	5256.478518	5286.084200	
39.700000	42.843982	0.000000	5254.461257	5285.068159	
39.750000	42.837730	0.000000	5252.662199	5284.029694	
39.800000	42.833511	0.000000	5251.098888	5282.977277	
39.850000	42.831679	0.000000	5249.824275	5281.920873	
39.900000	42.832464	0.000000	5248.876960	5280.870947	
39.950000	42.836255	0.000000	5248.315636	5279.838960	
40.000000	42.843171	0.000000	5248.168266	5278.838367	
40.050000	42.853465	0.000000	5248.478356	5277.882122	
40.100000	42.866875	0.000000	5249.226053	5276.982684	
40.150000	42.883170	0.000000	5250.393773	5276.151015	
40.200000	42.901966	0.000000	5251.944019	5275.396583	
40.250000	42.922685	0.000000	5253.813347	5274.726863	
40.300000	42.944895	0.000000	5255.953774	5274.146838	
40.350000	42.967955	0.000000	5258.290123	5273.659497	
40.400000	42.991286	0.000000	5260.752175	5273.265339	
40.450000	43.014351	0.000000	5263.273173	5272.963367	
40.500000	43.037084	0.000000	5265.843272	5272.751588	
40.550000	43.059253	0.000000	5268.430803	5272.626514	
40.600000	43.080884	0.000000	5271.037491	5272.586649	
40.650000	43.101809	0.000000	5273.640647	5272.629503	
40.700000	43.122085	0.000000	5276.243177	5272.751089	
40.750000	43.141425	0.000000	5278.807084	5272.948418	
40.800000	43.159663	0.000000	5281.308137	5273.217502	
40.850000	43.176642	0.000000	5283.721320	5273.552362	
40.900000	43.192207	0.000000	5286.022589	5273.948015	
40.950000	43.206019	0.000000	5288.162198	5274.395990	
41.000000	43.217487	0.000000	5290.058939	5274.887815	
41.050000	43.226427	0.000000	5291.679585	5275.412529	
41.100000	43.232507	0.000000	5292.972392	5275.959168	
41.150000	43.235734	0.000000	5293.925878	5276.515773	
41.200000	43.236056	0.000000	5294.521771	5277.070385	
41.250000	43.233449	0.000000	5294.745878	5277.612041	
41.300000	43.227987	0.000000	5294.595343	5278.128782	
41.350000	43.219792	0.000000	5294.074377	5278.610144	
41.400000	43.209196	0.000000	5293.214612	5279.047156	
41.450000	43.196400	0.000000	5292.031687	5279.430850	
41.500000	43.181585	0.000000	5290.539803	5279.753252	
41.550000	43.165034	0.000000	5288.767528	5280.008384	
41.600000	43.146968	0.000000	5286.736060	5280.190264	
41.650000	43.127618	0.000000	5284.468359	5280.293413	
41.700000	43.107266	0.000000	5281.996570	5280.315339	
41.750000	43.086300	0.000000	5279.364314	5280.252054	
41.800000	43.064634	0.000000	5276.560239	5280.102563	
41.850000	43.042526	0.000000	5273.613445	5279.864374	
41.900000	43.020206	0.000000	5270.552944	5279.537985	
41.950000	42.998112	0.000000	5267.432527	5279.123396	
42.000000	42.976376	0.000000	5264.271833	5278.624096	
42.050000	42.955647	0.000000	5261.153989	5278.043572	
42.100000	42.936010	0.000000	5258.094019	5277.386310	
42.150000	42.918014	0.000000	5255.166111	5276.659285	
42.200000	42.902052	0.000000	5252.427268	5275.871467	
42.250000	42.888652	0.000000	5249.952064	5275.032822	
42.300000	42.878015	0.000000	5247.776445	5274.154811	
42.350000	42.870324	0.000000	5245.934343	5273.249393	
42.400000	42.865743	0.000000	5244.458303	5272.329026	
42.450000	42.864016	0.000000	5243.327134	5271.404175	
42.500000	42.865209	0.000000	5242.560553	5270.486798	
42.550000	42.869025	0.000000	5242.131972	5269.586861	
42.600000	42.875121	0.000000	5242.007807	5268.712837	
42.650000	42.883160	0.000000	5242.155629	5267.873693	
42.700000	42.892855	0.000000	5242.546722	5267.075909	
42.750000	42.904483	0.000000	5243.221306	5266.325962	
42.800000	42.917777	0.000000	5244.153667	5265.630829	
42.850000	42.932738	0.000000	5245.350228	5264.996987	
42.900000	42.949516	0.000000	5246.836879	5264.431910	
42.950000	42.968131	0.000000	5248.622545	5263.942078	
43.000000	42.988181	0.000000	5250.664041	5263.533469	
43.050000	43.009610	0.000000	5252.959649	5263.211066	
43.100000	43.032166	0.000000	5255.484201	5262.980352	
43.150000	43.055669	0.000000	5258.217683	5262.843318	
43.200000	43.079499	0.000000	5261.086617	5262.801959	
43.250000	43.102972	0.000000	5264.005062	5262.853783	
43.300000	43.125836	0.000000	5266.939436	5262.995799	
43.350000	43.147476	0.000000	5269.810381	5263.223524	
43.400000	43.167556	0.000000	5272.569824	5263.529981	
43.450000	43.186030	0.000000	5275.205816	5263.908691	
43.500000	43.202561	0.000000	5277.667715	5264.350188	
43.550000	43.216938	0.000000	5279.922207	5264.846997	
43.600000	43.229069	0.000000	5281.948705	5265.389650	
43.650000	43.238885	0.000000	5283.729052	5265.968679	
43.700000	43.246401	0.000000	5285.256022	5266.575114	
43.750000	43.251691	0.000000	5286.529760	5267.199987	
43.800000	43.254561	0.000000	5287.516175	5267.833331	
43.850000	43.254994	0.000000	5288.203811	5268.465678	
43.900000	43.252910	0.000000	5288.573210	5269.087561	
43.950000	43.248273	0.000000	5288.608455	5269.687519	
44.000000	43.241151	0.000000	5288.308948	5270.257080	
44.050000	43.231606	0.000000	5287.672113	5270.785780	
44.100000	43.219752	0.000000	5286.702437	5271.264650	
44.150000	43.205536	0.000000	5285.385235	5271.685218	
44.200000	43.189448	0.000000	5283.772239	5272.039512	
44.250000	43.171502	0.000000	5281.858836	5272.321053	
44.300000	43.152178	0.000000	5279.698102	5272.524361	
44.350000	43.131720	0.000000	5277.316311	5272.645449	
44.400000	43.110311	0.000000	5274.732255	5272.680829	
44.450000	43.088610	0.000000	5272.026244	5272.630002	
44.500000	43.066804	0.000000	5269.221695	5272.493467	
44.550000	43.045551	0.000000	5266.399915	5272.271721	
44.600000	43.024872	0.000000	5263.567963	5271.969251	
44.650000	43.005135	0.000000	5260.773878	5271.589045	
44.700000	42.986459	0.000000	5258.036994	5271.135589	
44.750000	42.969092	0.000000	5255.393006	5270.614363	
44.800000	42.952984	0.000000	5252.841254	5270.030850	
44.850000	42.938270	0.000000	5250.403840	5269.390530	
44.900000	42.925097	0.000000	5248.105059	5268.699881	
44.950000	42.913665	0.000000	5245.976445	5267.965880	
45.000000	42.904252	0.000000	5244.059721	5267.196499	
45.050000	42.896676	0.000000	5242.340593	5266.399711	
45.100000	42.891586	0.000000	5240.908237	5265.585483	
45.150000	42.889075	0.000000	5239.783507	5264.763781	
45.200000	42.889351	0.000000	5239.004482	5263.947061	
45.250000	42.892739	0.000000	5238.621260	5263.146287	
45.300000	42.899117	0.000000	5238.631322	5262.373916	
45.350000	42.908243	0.000000	5239.015932	5261.640912	
45.400000	42.920038	0.000000	5239.775565	5260.957737	
45.450000	42.934238	0.000000	5240.887119	5260.333363	
45.500000	42.950528	0.000000	5242.320283	5259.776259	
45.550000	42.968463	0.000000	5244.026953	5259.292407	
45.600000	42.987818	0.000000	5245.984491	5258.886787	
45.650000	43.008084	0.000000	5248.134405	5258.562890	
45.700000	43.029186	0.000000	5250.469564	5258.322708	
45.750000	43.050650	0.000000	5252.935330	5258.169230	
45.800000	43.072422	0.000000	5255.524574	5258.101959	
45.850000	43.094394	0.000000	5258.225522	5258.121891	
45.900000	43.116135	0.000000	5260.983491	5258.227033	
45.950000	43.137187	0.000000	5263.741715	5258.416389	
46.000000	43.157841	0.000000	5266.531943	5258.685971	
46.050000	43.177523	0.000000	5269.281256	5259.032790	
46.100000	43.195917	0.000000	5271.945537	5259.451365	
46.150000	43.212986	0.000000	5274.515043	5259.936215	
46.200000	43.228284	0.000000	5276.927119	5260.479366	
46.250000	43.241437	0.000000	5279.128286	5261.072845	
46.300000	43.252165	0.000000	5281.074577	5261.707186	
46.350000	43.260541	0.000000	5282.765132	5262.372421	
46.400000	43.266310	0.000000	5284.158000	5263.058087	
46.450000	43.269511	0.000000	5285.247977	5263.754217	
46.500000	43.269989	0.000000	5286.003368	5264.448354	
46.550000	43.267694	0.000000	5286.408387	5265.131030	
46.600000	43.262887	0.000000	5286.484882	5265.792279	
46.650000	43.255618	0.000000	5286.228894	5266.422135	
46.700000	43.246059	0.000000	5285.652247	5267.011628	
46.750000	43.234365	0.000000	5284.765952	5267.552786	
46.800000	43.220940	0.000000	5283.612199	5268.038632	
46.850000	43.205798	0.000000	5282.185333	5268.461692	
46.900000	43.189116	0.000000	5280.501917	5268.816982	
46.950000	43.171060	0.000000	5278.577312	5269.099520	
47.000000	43.151740	0.000000	5276.419634	5269.303825	
47.050000	43.131463	0.000000	5274.062527	5269.425909	
47.100000	43.110417	0.000000	5271.526881	5269.463780	
47.150000	43.088882	0.000000	5268.845792	5269.415943	
47.200000	43.067202	0.000000	5266.060248	5269.281401	
47.250000	43.045692	0.000000	5263.210652	5269.061649	
47.300000	43.024444	0.000000	5260.309698	5268.758182	
47.350000	43.004284	0.000000	5257.463405	5268.375984	
47.400000	42.985442	0.000000	5254.705130	5267.920036	
47.450000	42.968116	0.000000	5252.065881	5267.397315	
47.500000	42.952979	0.000000	5249.637064	5266.816791	
47.550000	42.939997	0.000000	5247.422290	5266.186437	
47.600000	42.929375	0.000000	5245.456654	5265.516219	
47.650000	42.921085	0.000000	5243.746810	5264.816601	
47.700000	42.915391	0.000000	5242.334678	5264.097050	
47.750000	42.912291	0.000000	5241.229447	5263.367534	
47.800000	42.911480	0.000000	5240.404026	5262.638017	
47.850000	42.913081	0.000000	5239.880990	5261.916474	
47.900000	42.916912	0.000000	5239.648517	5261.213367	
47.950000	42.922947	0.000000	5239.710377	5260.535674	
48.000000	42.930870	0.000000	5240.037699	5259.893361	
48.050000	42.940772	0.000000	5240.647929	5259.292905	
48.100000	42.952898	0.000000	5241.580055	5258.743276	
48.150000	42.966872	0.000000	5242.794923	5258.251450	
48.200000	42.982749	0.000000	5244.306240	5257.824404	
48.250000	43.000201	0.000000	5246.080070	5257.468117	
48.300000	43.019073	0.000000	5248.103391	5257.188569	
48.350000	43.038962	0.000000	5250.330634	5256.989247	
48.400000	43.059832	0.000000	5252.761083	5256.873641	
48.450000	43.081281	0.000000	5255.348218	5256.844241	
48.500000	43.103017	0.000000	5258.057049	5256.901546	
