HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjFl    B_0_N_0	BkNjFl    B_0_N_4	BkNjFl    B_0_N_5	BkNjFl    B_0_N_9	BkNjFl    B_0_N_13	BkNjFl    B_0_N_16	BkNjFl    B_0_N_18	BkNjFd    B_0_N_0	BkNjFd    B_0_N_4	BkNjFd    B_0_N_5	BkNjFd    B_0_N_9	BkNjFd    B_0_N_13	BkNjFd    B_0_N_16	BkNjFd    B_0_N_18	BkNjMm    B_0_N_0	BkNjMm    B_0_N_4	BkNjMm    B_0_N_5	BkNjMm    B_0_N_9	BkNjMm    B_0_N_13	BkNjMm    B_0_N_16	BkNjMm    B_0_N_18	
(s)	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	
38.850000	0.000000	0.000000	0.000000	0.000000	1843.719305	2110.761514	2305.203090	0.000000	174.188076	201.252243	254.870649	19.484868	20.113404	23.946385	0.000000	7.917725	15.055033	-2.194944	-1241.661650	-1397.157872	-1517.966367	
38.900000	0.000000	0.000000	0.000000	0.000000	1843.468804	2109.669559	2302.888398	0.000000	175.015751	202.283282	256.232518	19.347235	20.094443	23.995235	0.000000	7.922155	15.065212	-2.195950	-1242.677345	-1397.656088	-1517.547140	
38.950000	0.000000	0.000000	0.000000	0.000000	1843.144020	2107.854117	2300.518997	0.000000	175.844171	203.314116	257.591179	19.208267	20.120606	24.043556	0.000000	7.926444	15.075051	-2.196887	-1243.643835	-1397.536249	-1517.090857	
39.000000	0.000000	0.000000	0.000000	0.000000	1842.738399	2105.718155	2298.092689	0.000000	176.669991	204.340687	258.941731	19.068293	20.163345	24.091148	0.000000	7.930548	15.084461	-2.197745	-1244.553300	-1397.148627	-1516.593262	
39.050000	0.000000	0.000000	0.000000	0.000000	1842.242754	2103.507504	2295.604481	0.000000	177.489075	205.358125	260.278039	18.927582	20.205157	24.137742	0.000000	7.934408	15.093336	-2.198509	-1245.396502	-1396.705366	-1516.047956	
39.100000	0.000000	0.000000	0.000000	0.000000	1841.647505	2101.217406	2293.048391	0.000000	178.297195	206.361128	261.593966	18.786551	20.245796	24.183058	0.000000	7.937979	15.101557	-2.199170	-1246.162605	-1396.200146	-1515.447686	
39.150000	0.000000	0.000000	0.000000	0.000000	1840.943125	2098.844760	2290.426495	0.000000	179.089021	207.343504	262.881474	18.645641	20.284950	24.226769	0.000000	7.941190	15.109016	-2.199712	-1246.840557	-1395.626428	-1514.788682	
39.200000	0.000000	0.000000	0.000000	0.000000	1840.123015	2096.389878	2287.735140	0.000000	179.859070	208.298560	264.132509	18.505454	20.322335	24.268528	0.000000	7.943984	15.115594	-2.200122	-1247.420451	-1394.979947	-1514.064008	
39.250000	0.000000	0.000000	0.000000	0.000000	1839.013443	2093.853143	2284.980029	0.000000	180.601213	209.219069	265.338175	18.416977	20.357618	24.307991	0.000000	7.946303	15.121175	-2.200389	-1247.762777	-1394.255644	-1513.271467	
39.300000	0.000000	0.000000	0.000000	0.000000	1837.779661	2091.239751	2282.166294	0.000000	181.309006	210.097026	266.488609	18.329597	20.390462	24.344775	0.000000	7.948085	15.125629	-2.200499	-1247.988434	-1393.451045	-1512.407924	
39.350000	0.000000	0.000000	0.000000	0.000000	1836.423533	2088.558994	2279.304580	0.000000	181.975796	210.924587	267.573885	18.243584	20.420534	24.378516	0.000000	7.949279	15.128872	-2.200446	-1248.091507	-1392.565613	-1511.473548	
39.400000	0.000000	0.000000	0.000000	0.000000	1834.946986	2085.821297	2276.409422	0.000000	182.594763	211.693593	268.584320	18.159523	20.447528	24.408871	0.000000	7.949836	15.130803	-2.200222	-1248.065691	-1391.600180	-1510.470543	
39.450000	0.000000	0.000000	0.000000	0.000000	1833.353873	2083.048002	2273.501972	0.000000	183.159140	212.395945	269.509714	18.078030	20.471161	24.435512	0.000000	7.949714	15.131350	-2.199823	-1247.905910	-1390.561332	-1509.404943	
39.500000	0.000000	0.000000	0.000000	0.000000	1831.652150	2080.252002	2270.599644	0.000000	183.662449	213.023700	270.340559	17.999775	20.491122	24.458125	0.000000	7.948878	15.130437	-2.199247	-1247.609690	-1389.450914	-1508.281016	
39.550000	0.000000	0.000000	0.000000	0.000000	1829.851550	2077.460752	2267.729863	0.000000	184.098511	213.569610	271.067766	17.925436	20.507202	24.476444	0.000000	7.947306	15.128035	-2.198495	-1247.175917	-1388.279967	-1507.108709	
39.600000	0.000000	0.000000	0.000000	0.000000	1827.965504	2074.693644	2264.918249	0.000000	184.461681	214.026891	271.683164	17.855699	20.519167	24.490237	0.000000	7.944981	15.124108	-2.197571	-1246.606431	-1387.055084	-1505.897675	
39.650000	0.000000	0.000000	0.000000	0.000000	1826.006822	2071.977005	2262.192005	0.000000	184.747112	214.389573	272.179281	17.791213	20.526861	24.499322	0.000000	7.941898	15.118645	-2.196478	-1245.903134	-1385.787361	-1504.659057	
39.700000	0.000000	0.000000	0.000000	0.000000	1823.996119	2069.333183	2259.577007	0.000000	184.950460	214.652611	272.550150	17.733004	20.530143	24.503543	0.000000	7.938049	15.111651	-2.195223	-1245.075273	-1384.486410	-1503.403896	
39.750000	0.000000	0.000000	0.000000	0.000000	1822.209052	2066.791513	2257.102692	0.000000	185.068704	214.812203	272.790541	17.701142	20.528943	24.502805	0.000000	7.933462	15.103161	-2.193817	-1244.370605	-1383.166285	-1502.145653	
39.800000	0.000000	0.000000	0.000000	0.000000	1820.333445	2064.372974	2254.796894	0.000000	185.099513	214.865525	272.897186	17.671647	20.523211	24.497073	0.000000	7.928153	15.093222	-2.192268	-1243.490386	-1381.837283	-1500.897937	
39.850000	0.000000	0.000000	0.000000	0.000000	1818.387257	2062.104849	2252.682727	0.000000	185.041644	214.811168	272.868066	17.644837	20.512969	24.486341	0.000000	7.922153	15.081898	-2.190593	-1242.442025	-1380.513755	-1499.672513	
39.900000	0.000000	0.000000	0.000000	0.000000	1816.386656	2060.007561	2250.790412	0.000000	184.895223	214.648871	272.702292	17.620953	20.498261	24.470690	0.000000	7.915508	15.069267	-2.188802	-1241.233793	-1379.207076	-1498.485833	
39.950000	0.000000	0.000000	0.000000	0.000000	1814.350153	2058.109050	2249.141981	0.000000	184.661324	214.380032	272.401263	17.600239	20.479222	24.450240	0.000000	7.908275	15.055445	-2.186913	-1239.876121	-1377.933667	-1497.350813	
40.000000	0.000000	0.000000	0.000000	0.000000	1812.294194	2056.424039	2247.761565	0.000000	184.342219	214.007005	271.967504	17.582868	20.456002	24.425176	0.000000	7.900515	15.040540	-2.184943	-1238.379787	-1376.703400	-1496.282321	
40.050000	0.000000	0.000000	0.000000	0.000000	1810.238683	2054.976339	2246.671058	0.000000	183.941090	213.533613	271.405023	17.569011	20.428833	24.395757	0.000000	7.892289	15.024681	-2.182906	-1236.759180	-1375.532228	-1495.295317	
40.100000	0.000000	0.000000	0.000000	0.000000	1808.201506	2053.777381	2245.882920	0.000000	183.462435	212.965005	270.719841	17.558778	20.397956	24.362235	0.000000	7.883680	15.008012	-2.180823	-1235.028552	-1374.429601	-1494.399549	
40.150000	0.000000	0.000000	0.000000	0.000000	1806.199887	2052.839687	2245.408388	0.000000	182.911442	212.307369	269.918943	17.552234	20.363668	24.324944	0.000000	7.874765	14.990697	-2.178711	-1233.203226	-1373.406443	-1493.605679	
40.200000	0.000000	0.000000	0.000000	0.000000	1804.399657	2052.169893	2245.253931	0.000000	182.294114	211.567492	269.010194	17.560695	20.326282	24.284230	0.000000	7.865626	14.972868	-2.176586	-1231.438818	-1372.470868	-1492.921855	
40.250000	0.000000	0.000000	0.000000	0.000000	1802.869184	2051.768666	2245.416925	0.000000	181.617007	210.753280	268.002985	17.588305	20.286132	24.240456	0.000000	7.856343	14.954685	-2.174464	-1229.802071	-1371.628231	-1492.351899	
40.300000	0.000000	0.000000	0.000000	0.000000	1801.466144	2051.636771	2245.898635	0.000000	180.887128	209.872990	266.906819	17.623384	20.243571	24.194030	0.000000	7.846998	14.936309	-2.172359	-1228.164437	-1370.884284	-1491.902467	
40.350000	0.000000	0.000000	0.000000	0.000000	1800.193305	2051.766642	2246.682765	0.000000	180.111785	208.935144	265.732072	17.665458	20.198947	24.145308	0.000000	7.837668	14.917869	-2.170286	-1226.534258	-1370.240286	-1491.570202	
40.400000	0.000000	0.000000	0.000000	0.000000	1799.053300	2052.144391	2247.758222	0.000000	179.298302	207.948461	264.489017	17.714006	20.152582	24.094676	0.000000	7.828431	14.899507	-2.168254	-1224.920646	-1369.693973	-1491.355211	
40.450000	0.000000	0.000000	0.000000	0.000000	1798.048259	2052.762404	2249.107870	0.000000	178.453953	206.921692	263.188101	17.768488	20.104831	24.042510	0.000000	7.819352	14.881362	-2.166275	-1223.332336	-1369.246675	-1491.254200	
40.500000	0.000000	0.000000	0.000000	0.000000	1797.174747	2053.604201	2250.710075	0.000000	177.585796	205.863102	261.839401	17.828311	20.056001	23.989143	0.000000	7.810497	14.863542	-2.164357	-1221.774430	-1368.894546	-1491.260933	
40.550000	0.000000	0.000000	0.000000	0.000000	1796.431766	2054.655601	2252.546582	0.000000	176.700472	204.780677	260.452676	17.892898	20.006408	23.934940	0.000000	7.801922	14.846153	-2.162509	-1220.253804	-1368.635074	-1491.371451	
40.600000	0.000000	0.000000	0.000000	0.000000	1795.815485	2055.896793	2254.593096	0.000000	175.804404	203.682209	259.037299	17.961687	19.956316	23.880164	0.000000	7.793685	14.829313	-2.160736	-1218.774696	-1368.462099	-1491.577375	
40.650000	0.000000	0.000000	0.000000	0.000000	1795.321977	2057.314684	2256.828967	0.000000	174.903382	202.574556	257.601848	18.034110	19.905997	23.825134	0.000000	7.785831	14.813101	-2.159046	-1217.341684	-1368.373110	-1491.872855	
40.700000	0.000000	0.000000	0.000000	0.000000	1794.817422	2058.887770	2259.228033	0.000000	174.002548	201.463943	256.154102	18.148543	19.855661	23.770049	0.000000	7.778402	14.797593	-2.157442	-1215.858241	-1368.360081	-1492.247526	
40.750000	0.000000	0.000000	0.000000	0.000000	1794.374961	2060.597031	2261.765641	0.000000	173.106484	200.355971	254.701059	18.279698	19.805483	23.715115	0.000000	7.771423	14.782840	-2.155926	-1214.388229	-1368.416165	-1492.692031	
40.800000	0.000000	0.000000	0.000000	0.000000	1794.035957	2062.426443	2264.420414	0.000000	172.219131	199.255536	253.248817	18.413731	19.755652	23.660524	0.000000	7.764924	14.768906	-2.154499	-1212.968687	-1368.535884	-1493.198370	
40.850000	0.000000	0.000000	0.000000	0.000000	1793.792679	2064.358615	2267.170046	0.000000	171.343939	198.166633	251.802883	18.549927	19.706296	23.606389	0.000000	7.758928	14.755811	-2.153164	-1211.599642	-1368.712467	-1493.757060	
40.900000	0.000000	0.000000	0.000000	0.000000	1793.640121	2066.058605	2269.995916	0.000000	170.483444	197.092658	250.367365	18.687743	19.679779	23.552835	0.000000	7.753440	14.743596	-2.151919	-1210.281901	-1368.660204	-1494.360478	
40.950000	0.000000	0.000000	0.000000	0.000000	1793.569989	2067.179427	2272.878530	0.000000	169.639942	196.036275	248.945975	18.826646	19.699713	23.499948	0.000000	7.748475	14.732271	-2.150764	-1209.013528	-1368.081137	-1495.000163	
41.000000	0.000000	0.000000	0.000000	0.000000	1793.577700	2068.364405	2275.798527	0.000000	168.815072	194.999653	247.541401	18.966200	19.720239	23.447763	0.000000	7.744034	14.721850	-2.149696	-1207.794765	-1367.544098	-1495.666877	
41.050000	0.000000	0.000000	0.000000	0.000000	1792.734987	2069.604723	2278.741849	0.000000	168.009797	193.984133	246.155896	19.197822	19.741256	23.396306	0.000000	7.740111	14.712318	-2.148714	-1205.934816	-1367.045886	-1496.354012	
41.100000	0.000000	0.000000	0.000000	0.000000	1791.944137	2070.888326	2281.693253	0.000000	167.225074	192.990867	244.790886	19.431263	19.762628	23.345600	0.000000	7.736706	14.703680	-2.147814	-1204.109939	-1366.581243	-1497.054308	
41.150000	0.000000	0.000000	0.000000	0.000000	1791.224844	2072.211280	2284.645642	0.000000	166.461508	192.020568	243.447605	19.664038	19.784309	23.295672	0.000000	7.733817	14.695924	-2.146997	-1202.336819	-1366.149185	-1497.764607	
41.200000	0.000000	0.000000	0.000000	0.000000	1790.575631	2073.572659	2287.593988	0.000000	165.719465	191.073941	242.127050	19.895901	19.806280	23.246546	0.000000	7.731437	14.689055	-2.146260	-1200.615614	-1365.750135	-1498.482789	
41.250000	0.000000	0.000000	0.000000	0.000000	1789.995260	2074.968664	2290.497383	0.000000	164.999284	190.151458	240.830375	20.126607	19.828497	23.198268	0.000000	7.729562	14.683059	-2.145605	-1198.946700	-1365.383072	-1499.183298	
41.300000	0.000000	0.000000	0.000000	0.000000	1789.485981	2076.277445	2293.343237	0.000000	164.301147	189.253532	239.558042	20.356011	19.852523	23.150909	0.000000	7.728182	14.677933	-2.145028	-1197.332541	-1364.951361	-1499.857572	
41.350000	0.000000	0.000000	0.000000	0.000000	1788.931272	2076.220648	2296.185361	0.000000	163.625654	188.380773	238.311812	20.606875	19.894329	23.104520	0.000000	7.727298	14.673667	-2.144535	-1195.730575	-1363.441151	-1500.542845	
41.400000	0.000000	0.000000	0.000000	0.000000	1788.381869	2076.225909	2299.026516	0.000000	162.973092	187.533987	237.092498	20.869802	19.936240	23.059163	0.000000	7.726902	14.670263	-2.144123	-1194.161955	-1361.985887	-1501.241451	
41.450000	0.000000	0.000000	0.000000	0.000000	1787.909365	2076.295223	2301.864647	0.000000	162.344214	186.714063	235.902116	21.130193	19.978218	23.014924	0.000000	7.726986	14.667715	-2.143794	-1192.655944	-1360.588791	-1501.953838	
41.500000	0.000000	0.000000	0.000000	0.000000	1787.517503	2076.433324	2304.703649	0.000000	161.739877	185.922447	234.742920	21.387694	20.020258	22.971916	0.000000	7.727548	14.666035	-2.143552	-1191.216804	-1359.254947	-1502.683730	
41.550000	0.000000	0.000000	0.000000	0.000000	1787.210691	2076.644375	2307.543457	0.000000	161.161141	185.160553	233.617254	21.641862	20.062311	22.930259	0.000000	7.728578	14.665209	-2.143397	-1189.849900	-1357.990091	-1503.433119	
41.600000	0.000000	0.000000	0.000000	0.000000	1786.995810	2076.935334	2310.390127	0.000000	160.609375	184.430349	232.528734	21.892164	20.104373	22.890145	0.000000	7.730073	14.665253	-2.143336	-1188.562698	-1356.801587	-1504.208096	
41.650000	0.000000	0.000000	0.000000	0.000000	1786.550853	2077.313892	2313.248217	0.000000	160.086148	183.734104	231.480665	22.191195	20.146415	22.851760	0.000000	7.732026	14.666169	-2.143371	-1187.127834	-1355.698037	-1505.013884	
41.700000	0.000000	0.000000	0.000000	0.000000	1785.182654	2077.787935	2316.120102	0.000000	159.593259	183.074217	230.477252	22.652463	20.188396	22.815319	0.000000	7.734431	14.667955	-2.143506	-1185.053156	-1354.688927	-1505.855297	
41.750000	0.000000	0.000000	0.000000	0.000000	1783.973131	2078.812724	2319.012657	0.000000	159.132552	182.453553	229.523281	23.101381	20.263836	22.781070	0.000000	7.737272	14.670623	-2.143749	-1183.115999	-1354.187418	-1506.739680	
41.800000	0.000000	0.000000	0.000000	0.000000	1782.936301	2080.155677	2321.924928	0.000000	158.706231	181.875082	228.623621	23.536175	20.354598	22.749259	0.000000	7.740543	14.674165	-2.144101	-1181.330574	-1353.987100	-1507.670726	
41.850000	0.000000	0.000000	0.000000	0.000000	1782.085914	2081.589136	2324.859778	0.000000	158.316392	181.342016	227.783813	23.954723	20.443032	22.720171	0.000000	7.744223	14.678587	-2.144571	-1179.711924	-1353.887915	-1508.654637	
41.900000	0.000000	0.000000	0.000000	0.000000	1781.436356	2083.116389	2327.813656	0.000000	157.965390	180.857648	227.009290	24.354971	20.528791	22.694066	0.000000	7.748300	14.683885	-2.145161	-1178.275377	-1353.897554	-1509.693797	
41.950000	0.000000	0.000000	0.000000	0.000000	1780.999249	2084.738249	2330.778972	0.000000	157.655301	180.425074	226.305665	24.734351	20.611449	22.671208	0.000000	7.752743	14.690031	-2.145873	-1177.035752	-1354.022821	-1510.789053	
42.000000	0.000000	0.000000	0.000000	0.000000	1780.786777	2086.456064	2333.748878	0.000000	157.388360	180.047621	225.678765	25.090595	20.690577	22.651864	0.000000	7.757530	14.697014	-2.146713	-1176.007428	-1354.271084	-1511.941541	
42.050000	0.000000	0.000000	0.000000	0.000000	1780.161318	2088.266179	2336.713611	0.000000	157.166555	179.728203	225.133785	25.518450	20.765697	22.636300	0.000000	7.762631	14.704798	-2.147680	-1174.808647	-1354.646483	-1513.150956	
42.100000	0.000000	0.000000	0.000000	0.000000	1779.778793	2090.168527	2339.661197	0.000000	156.991708	179.469754	224.675991	25.919072	20.836375	22.624711	0.000000	7.768007	14.713349	-2.148775	-1173.846822	-1355.155525	-1514.414812	
42.150000	0.000000	0.000000	0.000000	0.000000	1779.722171	2092.154000	2342.574541	0.000000	156.865556	179.274782	224.310263	26.278088	20.902062	22.617319	0.000000	7.773626	14.722619	-2.149995	-1173.179958	-1355.798868	-1515.728501	
42.200000	0.000000	0.000000	0.000000	0.000000	1780.005094	2094.216546	2345.442375	0.000000	156.789418	179.145517	224.040580	26.592783	20.962321	22.614306	0.000000	7.779445	14.732563	-2.151338	-1172.822554	-1356.578449	-1517.089663	
42.250000	0.000000	0.000000	0.000000	0.000000	1780.628725	2096.347345	2348.243556	0.000000	156.764461	179.083665	223.870479	26.860098	21.016669	22.615777	0.000000	7.785426	14.743116	-2.152799	-1172.781054	-1357.494337	-1518.489952	
42.300000	0.000000	0.000000	0.000000	0.000000	1781.597969	2098.532128	2350.956497	0.000000	156.791360	179.090663	223.802731	27.077512	21.064625	22.621804	0.000000	7.791519	14.754213	-2.154371	-1173.063531	-1358.542286	-1519.920011	
42.350000	0.000000	0.000000	0.000000	0.000000	1782.911239	2100.759916	2353.563535	0.000000	156.870794	179.167405	223.839406	27.242708	21.105804	22.632444	0.000000	7.797691	14.765793	-2.156046	-1173.673190	-1359.719404	-1521.372326	
42.400000	0.000000	0.000000	0.000000	0.000000	1784.564842	2103.014134	2356.041911	0.000000	157.002828	179.314296	223.981628	27.353850	21.139799	22.647667	0.000000	7.803897	14.777778	-2.157815	-1174.610859	-1361.018547	-1522.835387	
42.450000	0.000000	0.000000	0.000000	0.000000	1786.550540	2105.279049	2358.370223	0.000000	157.187426	179.531339	224.229552	27.409427	21.166286	22.667416	0.000000	7.810103	14.790101	-2.159666	-1175.873677	-1362.431880	-1524.297777	
42.500000	0.000000	0.000000	0.000000	0.000000	1788.857813	2107.536980	2360.526833	0.000000	157.424016	179.817938	224.582667	27.408463	21.184959	22.691567	0.000000	7.816269	14.802689	-2.161588	-1177.456166	-1363.949921	-1525.746949	
42.550000	0.000000	0.000000	0.000000	0.000000	1791.469181	2109.769289	2362.491292	0.000000	157.711791	180.173033	225.039291	27.350472	21.195613	22.719970	0.000000	7.822363	14.815475	-2.163567	-1179.347175	-1365.560664	-1527.170348	
42.600000	0.000000	0.000000	0.000000	0.000000	1794.367072	2111.957885	2364.244187	0.000000	158.049686	180.594957	225.596981	27.235244	21.198082	22.752412	0.000000	7.828363	14.828375	-2.165590	-1181.534941	-1367.252225	-1528.555052	
42.650000	0.000000	0.000000	0.000000	0.000000	1797.530106	2114.081240	2365.765190	0.000000	158.435910	181.081654	226.252216	27.063284	21.192250	22.788620	0.000000	7.834225	14.841332	-2.167641	-1184.003667	-1369.008996	-1529.886284	
42.700000	0.000000	0.000000	0.000000	0.000000	1800.932027	2116.121945	2367.036559	0.000000	158.868888	181.630447	227.000824	26.835456	21.178108	22.828319	0.000000	7.839944	14.854270	-2.169704	-1186.733642	-1370.817062	-1531.150852	
42.750000	0.000000	0.000000	0.000000	0.000000	1804.546921	2118.061622	2368.047261	0.000000	159.346314	182.238308	227.837581	26.553347	21.155712	22.871185	0.000000	7.845493	14.867133	-2.171764	-1189.704029	-1372.660883	-1532.337893	
42.800000	0.000000	0.000000	0.000000	0.000000	1808.346350	2119.881603	2368.783766	0.000000	159.865726	182.901628	228.756801	26.218764	21.125176	22.916857	0.000000	7.850859	14.879853	-2.173808	-1192.891752	-1374.523635	-1533.434448	
42.850000	0.000000	0.000000	0.000000	0.000000	1812.300086	2121.568045	2369.238454	0.000000	160.424354	183.616626	229.751930	25.834117	21.086733	22.964975	0.000000	7.856028	14.892379	-2.175818	-1196.271548	-1376.390819	-1534.430900	
42.900000	0.000000	0.000000	0.000000	0.000000	1816.020117	2123.109863	2369.409801	0.000000	161.019396	184.379116	230.816251	25.456153	21.040691	23.015176	0.000000	7.861003	14.904673	-2.177784	-1199.598747	-1378.248927	-1535.320144	
42.950000	0.000000	0.000000	0.000000	0.000000	1819.337522	2124.495030	2369.295975	0.000000	161.647547	185.184697	231.942651	25.109252	20.987406	23.067084	0.000000	7.865773	14.916692	-2.179696	-1202.761772	-1380.083088	-1536.095077	
43.000000	0.000000	0.000000	0.000000	0.000000	1822.660490	2125.718469	2368.902874	0.000000	162.305718	186.028914	233.123686	24.732118	20.927335	23.120331	0.000000	7.870348	14.928415	-2.181541	-1206.000996	-1381.882509	-1536.752266	
43.050000	0.000000	0.000000	0.000000	0.000000	1825.965701	2126.773129	2368.237179	0.000000	162.990334	186.906910	234.351852	24.327473	20.860922	23.174571	0.000000	7.874722	14.939808	-2.183313	-1209.292909	-1383.635078	-1537.289269	
43.100000	0.000000	0.000000	0.000000	0.000000	1829.238187	2127.660743	2367.309553	0.000000	163.698265	187.814217	235.619716	23.898189	20.788757	23.229456	0.000000	7.878915	14.950869	-2.185005	-1212.619802	-1385.333478	-1537.705391	
43.150000	0.000000	0.000000	0.000000	0.000000	1832.458477	2128.380230	2366.135091	0.000000	164.425885	188.745988	236.919971	23.447224	20.711397	23.284668	0.000000	7.882926	14.961574	-2.186614	-1215.960405	-1386.968998	-1538.002894	
43.200000	0.000000	0.000000	0.000000	0.000000	1835.616564	2129.513650	2364.735703	0.000000	165.170038	189.697956	238.245712	22.977612	20.672736	23.339966	0.000000	7.886771	14.971938	-2.188137	-1219.300096	-1389.057042	-1538.188586	
43.250000	0.000000	0.000000	0.000000	0.000000	1838.049558	2130.666119	2363.124144	0.000000	165.927460	190.665586	239.590272	22.597359	20.643482	23.395042	0.000000	7.890460	14.981938	-2.189571	-1222.157848	-1391.233751	-1538.263597	
43.300000	0.000000	0.000000	0.000000	0.000000	1839.528915	2131.682137	2361.329810	0.000000	166.695228	191.644986	240.947452	22.346160	20.612032	23.449696	0.000000	7.894013	14.991610	-2.190920	-1224.361440	-1393.349071	-1538.239220	
43.350000	0.000000	0.000000	0.000000	0.000000	1840.900458	2132.570859	2359.376438	0.000000	167.470550	192.632511	242.311724	22.089363	20.578707	23.503773	0.000000	7.897444	15.000971	-2.192184	-1226.508265	-1395.400809	-1538.124775	
43.400000	0.000000	0.000000	0.000000	0.000000	1842.164808	2133.336514	2357.289938	0.000000	168.250714	193.624480	243.677898	21.828346	20.543768	23.557095	0.000000	7.900765	15.010019	-2.193370	-1228.592527	-1397.383954	-1537.930147	
43.450000	0.000000	0.000000	0.000000	0.000000	1843.328352	2133.989975	2355.088898	0.000000	169.033514	194.618128	245.041588	21.564346	20.507508	23.609524	0.000000	7.903996	15.018796	-2.194479	-1230.613115	-1399.298995	-1537.662413	
43.500000	0.000000	0.000000	0.000000	0.000000	1844.394848	2134.538647	2352.798637	0.000000	169.816881	195.610633	246.398996	21.298564	20.470180	23.660971	0.000000	7.907153	15.027317	-2.195519	-1232.567447	-1401.144529	-1537.332719	
43.550000	0.000000	0.000000	0.000000	0.000000	1845.335731	2134.991811	2350.438306	0.000000	170.598941	196.599726	247.746626	21.038990	20.432026	23.711361	0.000000	7.910242	15.035600	-2.196493	-1234.442654	-1402.921266	-1536.949475	
43.600000	0.000000	0.000000	0.000000	0.000000	1846.041001	2134.620156	2348.032811	0.000000	171.378418	197.583641	249.082049	20.810494	20.402611	23.760660	0.000000	7.913292	15.043693	-2.197409	-1236.195947	-1404.043082	-1536.524633	
43.650000	0.000000	0.000000	0.000000	0.000000	1846.673773	2133.414849	2345.578002	0.000000	172.153729	198.560392	250.402930	20.582856	20.382503	23.808877	0.000000	7.916301	15.051585	-2.198272	-1237.887542	-1404.495680	-1536.051918	
43.700000	0.000000	0.000000	0.000000	0.000000	1847.242098	2132.174626	2343.055443	0.000000	172.923948	199.528939	251.707785	20.356616	20.362162	23.856002	0.000000	7.919287	15.059324	-2.199088	-1239.520652	-1404.907736	-1535.516349	
43.750000	0.000000	0.000000	0.000000	0.000000	1847.749146	2130.907803	2340.545555	0.000000	173.687981	200.487884	252.994826	20.132298	20.341683	23.902043	0.000000	7.922249	15.066904	-2.199861	-1241.094866	-1405.282776	-1534.968615	
43.800000	0.000000	0.000000	0.000000	0.000000	1848.201202	2129.622072	2338.056931	0.000000	174.444644	201.435961	254.262661	19.910265	20.321151	23.946993	0.000000	7.925184	15.074327	-2.200591	-1242.613101	-1405.624243	-1534.413005	
43.850000	0.000000	0.000000	0.000000	0.000000	1848.601382	2128.325239	2335.599993	0.000000	175.192906	202.371927	255.509947	19.690922	20.300656	23.990841	0.000000	7.928084	15.081589	-2.201283	-1244.075671	-1405.935471	-1533.854582	
43.900000	0.000000	0.000000	0.000000	0.000000	1848.637579	2127.019043	2333.178384	0.000000	175.931594	203.294379	256.735100	19.505611	20.280218	24.033573	0.000000	7.930943	15.088662	-2.201932	-1245.248329	-1406.217011	-1533.295244	
43.950000	0.000000	0.000000	0.000000	0.000000	1848.097417	2125.706151	2330.795288	0.000000	176.659307	204.201670	257.936404	19.376090	20.259875	24.075137	0.000000	7.933746	15.095530	-2.202540	-1245.970192	-1406.469123	-1532.735835	
44.000000	0.000000	0.000000	0.000000	0.000000	1847.524010	2124.383946	2328.446938	0.000000	177.374175	205.091841	259.111722	19.248564	20.239609	24.115464	0.000000	7.936460	15.102138	-2.203100	-1246.645859	-1406.689370	-1532.173479	
44.050000	0.000000	0.000000	0.000000	0.000000	1846.912987	2123.039528	2326.136487	0.000000	178.074424	205.962564	260.258250	19.123164	20.220284	24.154484	0.000000	7.939068	15.108447	-2.203610	-1247.271195	-1406.865096	-1531.608957	
44.100000	0.000000	0.000000	0.000000	0.000000	1846.259974	2120.923690	2323.856619	0.000000	178.757475	206.811017	261.373049	19.000041	20.253875	24.192049	0.000000	7.941528	15.114387	-2.204061	-1247.841649	-1406.340457	-1531.036465	
44.150000	0.000000	0.000000	0.000000	0.000000	1845.561784	2118.818242	2321.607086	0.000000	179.420518	207.633881	262.452211	18.879462	20.286025	24.228044	0.000000	7.943807	15.119892	-2.204448	-1248.352817	-1405.795642	-1530.454181	
44.200000	0.000000	0.000000	0.000000	0.000000	1844.812300	2116.716359	2319.385322	0.000000	180.060450	208.427429	263.491210	18.761653	20.316568	24.262288	0.000000	7.945868	15.124888	-2.204762	-1248.798191	-1405.224811	-1529.858217	
44.250000	0.000000	0.000000	0.000000	0.000000	1844.006271	2114.615632	2317.184221	0.000000	180.673548	209.187282	264.485254	18.646897	20.345323	24.294567	0.000000	7.947658	15.129282	-2.204992	-1249.171716	-1404.623856	-1529.241994	
44.300000	0.000000	0.000000	0.000000	0.000000	1843.137391	2112.513996	2315.001239	0.000000	181.255743	209.908737	265.428574	18.535565	20.372094	24.324664	0.000000	7.949135	15.132998	-2.205132	-1249.465579	-1403.988827	-1528.600938	
