Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
5	 785520	 933416	 675031	 -426.94	 739.47	 -15777.5	 
4.98333	 893651	 909074	 674867	 -426.94	 739.47	 -15777.5	 
5.01667	 797534	 931121	 674504	 -426.94	 739.47	 -15777.6	 
5.05	 783713	 934918	 673927	 -426.94	 739.47	 -15777.6	 
5.03333	 892382	 910036	 673729	 -426.94	 739.47	 -15777.6	 
5.06667	 795942	 932346	 673300	 -426.94	 739.47	 -15777.6	 
5.1	 782284	 935918	 672635	 -426.94	 739.47	 -15777.6	 
5.08333	 891522	 911404	 672407	 -426.94	 739.47	 -15777.6	 
5.11667	 794807	 933361	 671922	 -426.94	 739.47	 -15777.7	 
5.15	 781419	 936997	 671183	 -426.94	 739.47	 -15777.7	 
5.13333	 890954	 912672	 670941	 -426.94	 739.47	 -15777.7	 
5.16667	 794219	 934379	 670446	 -426.94	 739.47	 -15777.7	 
5.2	 780894	 937487	 669750	 -426.94	 739.47	 -15777.7	 
5.18333	 890511	 914004	 669536	 -426.94	 739.47	 -15777.7	 
5.21667	 794011	 935227	 669115	 -426.94	 739.47	 -15777.7	 
5.25	 781014	 938113	 668568	 -426.94	 739.47	 -15777.7	 
5.23333	 889972	 914730	 668413	 -426.94	 739.47	 -15777.8	 
5.26667	 794407	 935741	 668126	 -426.94	 739.47	 -15777.8	 
5.3	 781650	 938284	 667812	 -426.94	 739.47	 -15777.8	 
5.28333	 889375	 915424	 667742	 -426.94	 739.47	 -15777.8	 
5.31667	 795211	 936108	 667624	 -426.94	 739.47	 -15777.8	 
5.35	 782521	 938543	 667567	 -426.94	 739.47	 -15777.9	 
5.33333	 888730	 915669	 667583	 -426.94	 739.47	 -15777.9	 
5.36667	 796034	 936394	 667646	 -426.94	 739.47	 -15777.9	 
5.4	 783329	 938793	 667876	 -426.94	 739.47	 -15777.9	 
5.38333	 888046	 915830	 667991	 -426.94	 739.47	 -15777.9	 
5.41667	 796726	 936810	 668249	 -426.94	 739.47	 -15777.9	 
5.45	 784242	 939433	 668739	 -426.94	 739.47	 -15778	 
5.43333	 887465	 915930	 668926	 -426.94	 739.47	 -15778	 
5.46667	 797500	 937382	 669297	 -426.94	 739.47	 -15778	 
5.5	 785273	 939771	 669871	 -426.94	 739.47	 -15778	 
5.48333	 887162	 916298	 670061	 -426.94	 739.47	 -15778	 
5.51667	 798556	 937813	 670406	 -426.94	 739.47	 -15778	 
5.55	 786760	 940285	 670873	 -426.94	 739.47	 -15778	 
5.53333	 887169	 916484	 671018	 -426.94	 739.47	 -15778	 
5.56667	 800118	 938025	 671267	 -426.94	 739.47	 -15778	 
5.6	 788651	 940345	 671603	 -426.94	 739.47	 -15778	 
5.58333	 887573	 916756	 671711	 -426.94	 739.47	 -15778	 
5.61667	 801964	 937974	 671901	 -426.94	 739.47	 -15778	 
5.65	 790716	 940315	 672191	 -426.94	 739.47	 -15778	 
5.63333	 888264	 916728	 672297	 -426.94	 739.47	 -15778	 
5.66667	 803912	 937860	 672507	 -426.94	 739.47	 -15778	 
5.7	 792819	 940059	 672880	 -426.94	 739.47	 -15778	 
5.68333	 889032	 916698	 673025	 -426.94	 739.47	 -15777.9	 
5.71667	 805886	 937706	 673320	 -426.94	 739.47	 -15777.9	 
5.75	 795046	 939625	 673818	 -426.94	 739.47	 -15777.9	 
5.73333	 889569	 916572	 673998	 -426.94	 739.47	 -15777.9	 
5.76667	 808054	 937339	 674351	 -426.94	 739.47	 -15777.9	 
5.8	 797527	 939032	 674906	 -426.94	 739.47	 -15777.9	 
5.78333	 889889	 916459	 675099	 -426.94	 739.47	 -15777.9	 
5.81667	 810503	 936885	 675474	 -426.94	 739.47	 -15777.9	 
5.85	 800178	 938472	 676062	 -426.94	 739.47	 -15777.9	 
5.83333	 890072	 916211	 676270	 -426.94	 739.47	 -15777.9	 
5.86667	 812958	 936576	 676684	 -426.94	 739.47	 -15777.9	 
5.9	 802783	 938249	 677356	 -426.94	 739.47	 -15777.9	 
5.88333	 890283	 915862	 677598	 -426.94	 739.47	 -15777.9	 
5.91667	 815187	 936507	 678089	 -426.94	 739.47	 -15777.9	 
5.95	 805185	 938099	 678880	 -426.94	 739.47	 -15777.9	 
5.93333	 890537	 915722	 679158	 -426.94	 739.47	 -15777.9	 
5.96667	 817249	 936682	 679709	 -426.94	 739.47	 -15777.9	 
6	 807501	 938135	 680539	 -426.94	 739.47	 -15777.9	 
5.98333	 890657	 915551	 680813	 -426.94	 739.47	 -15777.9	 
6.01667	 819130	 936825	 681329	 -426.94	 739.47	 -15777.9	 
6.05	 809678	 938287	 682045	 -426.94	 739.47	 -15777.9	 
6.03333	 890761	 915501	 682268	 -426.94	 739.47	 -15777.9	 
6.06667	 820902	 936965	 682668	 -426.94	 739.47	 -15777.9	 
6.1	 811723	 938427	 683202	 -426.94	 739.47	 -15777.9	 
6.08333	 890909	 915505	 683341	 -426.94	 739.47	 -15777.9	 
6.11667	 822528	 937070	 683439	 -426.94	 739.47	 -15777.9	 
