HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmTDxt  	PtfmTDyt  	PtfmTDzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	
117.600000	15.401034	1.152296	0.792396	15.425373	1.074072	-0.227486	-0.212051	3.774528	-0.294563	
117.650000	15.398376	1.154522	0.799741	15.423442	1.072673	-0.222070	-0.211451	3.782290	-0.308155	
117.700000	15.395550	1.156818	0.807042	15.421348	1.071267	-0.216651	-0.210855	3.789921	-0.322043	
117.750000	15.392585	1.159102	0.814301	15.419115	1.069838	-0.211234	-0.210246	3.797436	-0.335972	
117.800000	15.389484	1.161319	0.821512	15.416745	1.068367	-0.205822	-0.209604	3.804837	-0.349820	
117.850000	15.386240	1.163491	0.828675	15.414229	1.066847	-0.200415	-0.208928	3.812119	-0.363686	
117.900000	15.382840	1.165702	0.835788	15.411564	1.065291	-0.195014	-0.208239	3.819277	-0.377839	
117.950000	15.379297	1.168017	0.842856	15.408765	1.063711	-0.189619	-0.207552	3.826324	-0.392478	
118.000000	15.375647	1.170472	0.849885	15.405869	1.062100	-0.184231	-0.206869	3.833284	-0.407761	
118.050000	15.371917	1.173092	0.856884	15.402911	1.060441	-0.178851	-0.206185	3.840181	-0.423845	
118.100000	15.368123	1.175856	0.863857	15.399905	1.058729	-0.173479	-0.205494	3.847025	-0.440671	
118.150000	15.364252	1.178745	0.870802	15.396835	1.056979	-0.168111	-0.204802	3.853805	-0.458108	
118.200000	15.360303	1.181699	0.877720	15.393692	1.055210	-0.162748	-0.204109	3.860517	-0.475870	
118.250000	15.356306	1.184606	0.884613	15.390500	1.053415	-0.157390	-0.203395	3.867177	-0.493561	
118.300000	15.352314	1.187345	0.891487	15.387306	1.051568	-0.152045	-0.202627	3.873820	-0.510829	
118.350000	15.348387	1.189811	0.898346	15.384160	1.049647	-0.146718	-0.201778	3.880479	-0.527356	
118.400000	15.344561	1.191949	0.905195	15.381095	1.047651	-0.141417	-0.200839	3.887178	-0.542943	
118.450000	15.340848	1.193755	0.912033	15.378123	1.045593	-0.136144	-0.199815	3.893927	-0.557522	
118.500000	15.337254	1.195230	0.918856	15.375249	1.043473	-0.130903	-0.198707	3.900727	-0.571095	
118.550000	15.333790	1.196414	0.925665	15.372485	1.041281	-0.125698	-0.197515	3.907588	-0.583847	
118.600000	15.330452	1.197384	0.932460	15.369837	1.039014	-0.120529	-0.196250	3.914512	-0.596086	
118.650000	15.327210	1.198190	0.939234	15.367276	1.036676	-0.115397	-0.194921	3.921479	-0.607970	
118.700000	15.324024	1.198863	0.945982	15.364764	1.034283	-0.110298	-0.193541	3.928462	-0.619564	
118.750000	15.320875	1.199442	0.952699	15.362283	1.031843	-0.105229	-0.192121	3.935450	-0.630981	
118.800000	15.317781	1.199922	0.959392	15.359853	1.029350	-0.100193	-0.190658	3.942454	-0.642229	
118.850000	15.314775	1.200293	0.966064	15.357504	1.026794	-0.095190	-0.189143	3.949495	-0.653297	
118.900000	15.311848	1.200543	0.972717	15.355229	1.024172	-0.090219	-0.187574	3.956566	-0.664161	
118.950000	15.308949	1.200643	0.979342	15.352976	1.021487	-0.085274	-0.185948	3.963633	-0.674698	
119.000000	15.306025	1.200587	0.985932	15.350686	1.018752	-0.080347	-0.184271	3.970654	-0.684846	
119.050000	15.303042	1.200392	0.992481	15.348328	1.015976	-0.075437	-0.182551	3.977606	-0.694621	
119.100000	15.299990	1.200083	0.998989	15.345891	1.013164	-0.070541	-0.180794	3.984481	-0.704118	
119.150000	15.296844	1.199710	1.005451	15.343357	1.010311	-0.065659	-0.179006	3.991266	-0.713527	
119.200000	15.293543	1.199328	1.011856	15.340668	1.007426	-0.060786	-0.177201	3.997919	-0.723036	
119.250000	15.290003	1.198960	1.018189	15.337738	1.004528	-0.055917	-0.175392	4.004382	-0.732659	
119.300000	15.286161	1.198607	1.024437	15.334503	1.001636	-0.051049	-0.173590	4.010609	-0.742332	
119.350000	15.282007	1.198248	1.030595	15.330950	0.998750	-0.046182	-0.171791	4.016592	-0.751978	
119.400000	15.277554	1.197843	1.036663	15.327092	0.995849	-0.041320	-0.169979	4.022340	-0.761522	
119.450000	15.272821	1.197345	1.042642	15.322944	0.992915	-0.036466	-0.168137	4.027862	-0.770862	
119.500000	15.267814	1.196751	1.048531	15.318511	0.989954	-0.031621	-0.166266	4.033162	-0.779959	
119.550000	15.262553	1.196093	1.054334	15.313815	0.986981	-0.026787	-0.164380	4.038256	-0.788881	
119.600000	15.257075	1.195399	1.060061	15.308898	0.983989	-0.021966	-0.162480	4.043172	-0.797748	
119.650000	15.251413	1.194683	1.065718	15.303793	0.980958	-0.017159	-0.160557	4.047933	-0.806698	
119.700000	15.245578	1.193971	1.071309	15.298513	0.977876	-0.012365	-0.158608	4.052549	-0.815867	
119.750000	15.239559	1.193270	1.076835	15.293053	0.974752	-0.007582	-0.156641	4.057015	-0.825246	
119.800000	15.233360	1.192580	1.082297	15.287408	0.971603	-0.002809	-0.154663	4.061330	-0.834776	
119.850000	15.227004	1.191865	1.087698	15.281605	0.968424	0.001950	-0.152666	4.065513	-0.844336	
119.900000	15.220553	1.190996	1.093042	15.275694	0.965190	0.006688	-0.150616	4.069601	-0.853538	
119.950000	15.214084	1.189800	1.098337	15.269741	0.961879	0.011395	-0.148474	4.073638	-0.861804	
120.000000	15.207667	1.188138	1.103586	15.263805	0.958491	0.016059	-0.146216	4.077668	-0.868608	
120.050000	15.201368	1.185963	1.108796	15.257949	0.955036	0.020671	-0.143839	4.081733	-0.873724	
120.100000	15.195247	1.183265	1.113974	15.252233	0.951503	0.025222	-0.141336	4.085878	-0.877154	
120.150000	15.189359	1.180077	1.119128	15.246714	0.947869	0.029707	-0.138699	4.090138	-0.879108	
120.200000	15.183722	1.176496	1.124265	15.241424	0.944125	0.034125	-0.135939	4.094539	-0.879976	
120.250000	15.178323	1.172643	1.129387	15.236353	0.940286	0.038478	-0.133084	4.099071	-0.880160	
120.300000	15.173104	1.168576	1.134487	15.231452	0.936364	0.042774	-0.130150	4.103701	-0.879832	
120.350000	15.168036	1.164291	1.139563	15.226686	0.932357	0.047018	-0.127135	4.108405	-0.878988	
120.400000	15.163102	1.159792	1.144616	15.222044	0.928263	0.051213	-0.124038	4.113174	-0.877655	
120.450000	15.158312	1.155074	1.149647	15.217533	0.924085	0.055361	-0.120860	4.118014	-0.875796	
120.500000	15.153671	1.150105	1.154658	15.213156	0.919832	0.059462	-0.117601	4.122927	-0.873264	
120.550000	15.149175	1.144885	1.159648	15.208907	0.915516	0.063516	-0.114267	4.127906	-0.870003	
120.600000	15.144815	1.139410	1.164616	15.204779	0.911142	0.067523	-0.110861	4.132946	-0.865988	
120.650000	15.140574	1.133702	1.169556	15.200752	0.906714	0.071485	-0.107387	4.138034	-0.861281	
120.700000	15.136411	1.127812	1.174462	15.196793	0.902240	0.075402	-0.103860	4.143145	-0.856047	
120.750000	15.132262	1.121787	1.179321	15.192840	0.897738	0.079278	-0.100296	4.148235	-0.850404	
120.800000	15.128048	1.115704	1.184119	15.188812	0.893230	0.083119	-0.096719	4.153248	-0.844566	
120.850000	15.123682	1.109628	1.188840	15.184629	0.888725	0.086929	-0.093148	4.158129	-0.838744	
120.900000	15.119097	1.103579	1.193473	15.180226	0.884223	0.090714	-0.089584	4.162830	-0.833017	
120.950000	15.114247	1.097583	1.198009	15.175556	0.879730	0.094478	-0.086035	4.167318	-0.827468	
121.000000	15.109098	1.091676	1.202442	15.170588	0.875256	0.098222	-0.082513	4.171573	-0.822197	
121.050000	15.103630	1.085862	1.206770	15.165300	0.870804	0.101950	-0.079021	4.175578	-0.817203	
121.100000	15.097829	1.080126	1.210990	15.159677	0.866374	0.105663	-0.075556	4.179322	-0.812436	
121.150000	15.091701	1.074462	1.215104	15.153727	0.861969	0.109360	-0.072118	4.182810	-0.807864	
121.200000	15.085276	1.068883	1.219117	15.147476	0.857595	0.113040	-0.068714	4.186062	-0.803507	
121.250000	15.078572	1.063438	1.223036	15.140951	0.853263	0.116704	-0.065357	4.189095	-0.799506	
121.300000	15.071599	1.058157	1.226864	15.134159	0.848973	0.120353	-0.062051	4.191913	-0.795983	
121.350000	15.064360	1.053057	1.230605	15.127107	0.844712	0.123987	-0.058793	4.194522	-0.793045	
121.400000	15.056874	1.048126	1.234260	15.119813	0.840465	0.127605	-0.055575	4.196935	-0.790706	
121.450000	15.049170	1.043331	1.237833	15.112307	0.836222	0.131202	-0.052384	4.199174	-0.788877	
121.500000	15.041293	1.038616	1.241328	15.104628	0.831977	0.134772	-0.049207	4.201266	-0.787364	
121.550000	15.033290	1.033890	1.244746	15.096817	0.827723	0.138307	-0.046026	4.203240	-0.785850	
121.600000	15.025213	1.029056	1.248093	15.088923	0.823448	0.141798	-0.042817	4.205130	-0.784003	
121.650000	15.017129	1.024033	1.251375	15.081003	0.819135	0.145238	-0.039559	4.206977	-0.781572	
121.700000	15.009100	1.018795	1.254602	15.073125	0.814773	0.148619	-0.036239	4.208829	-0.778507	
121.750000	15.001187	1.013286	1.257782	15.065346	0.810343	0.151935	-0.032839	4.210723	-0.774649	
121.800000	14.993422	1.007455	1.260920	15.057693	0.805835	0.155185	-0.029344	4.212681	-0.769846	
121.850000	14.985821	1.001288	1.264021	15.050185	0.801247	0.158366	-0.025751	4.214715	-0.764048	
121.900000	14.978404	0.994770	1.267087	15.042840	0.796571	0.161480	-0.022052	4.216838	-0.757224	
121.950000	14.971189	0.987925	1.270126	15.035680	0.791804	0.164526	-0.018250	4.219064	-0.749479	
122.000000	14.964170	0.980776	1.273138	15.028701	0.786942	0.167506	-0.014348	4.221392	-0.740911	
122.050000	14.957326	0.973339	1.276120	15.021881	0.781986	0.170422	-0.010347	4.223806	-0.731579	
122.100000	14.950632	0.965630	1.279068	15.015199	0.776944	0.173277	-0.006255	4.226291	-0.721517	
122.150000	14.944083	0.957656	1.281982	15.008648	0.771827	0.176071	-0.002079	4.228842	-0.710704	
122.200000	14.937670	0.949430	1.284858	15.002218	0.766645	0.178802	0.002174	4.231452	-0.699155	
122.250000	14.931350	0.940945	1.287686	14.995868	0.761400	0.181473	0.006503	4.234090	-0.686840	
122.300000	14.925062	0.932178	1.290454	14.989533	0.756093	0.184087	0.010912	4.236713	-0.673661	
122.350000	14.918773	0.923157	1.293154	14.983183	0.750743	0.186643	0.015386	4.239299	-0.659661	
122.400000	14.912475	0.913943	1.295784	14.976811	0.745373	0.189142	0.019903	4.241843	-0.644983	
122.450000	14.906144	0.904582	1.298339	14.970398	0.739992	0.191583	0.024449	4.244328	-0.629772	
122.500000	14.899712	0.895108	1.300810	14.963873	0.734601	0.193975	0.029018	4.246708	-0.614155	
122.550000	14.893102	0.885555	1.303184	14.957163	0.729199	0.196325	0.033605	4.248931	-0.598260	
122.600000	14.886274	0.875956	1.305459	14.950230	0.723796	0.198639	0.038198	4.250969	-0.582195	
122.650000	14.879220	0.866351	1.307634	14.943064	0.718404	0.200920	0.042785	4.252816	-0.566055	
122.700000	14.871920	0.856773	1.309712	14.935652	0.713034	0.203172	0.047352	4.254462	-0.549924	
122.750000	14.864337	0.847243	1.311686	14.927956	0.707693	0.205401	0.051894	4.255880	-0.533864	
122.800000	14.856429	0.837773	1.313551	14.919930	0.702383	0.207611	0.056405	4.257040	-0.517910	
122.850000	14.848175	0.828395	1.315305	14.911558	0.697118	0.209804	0.060875	4.257929	-0.502134	
122.900000	14.839610	0.819122	1.316951	14.902874	0.691909	0.211975	0.065295	4.258572	-0.486539	
122.950000	14.830806	0.809987	1.318501	14.893953	0.686761	0.214116	0.069656	4.259020	-0.471234	
123.000000	14.821837	0.801008	1.319963	14.884871	0.681666	0.216218	0.073960	4.259326	-0.456316	
123.050000	14.812749	0.792184	1.321343	14.875671	0.676610	0.218274	0.078214	4.259521	-0.441830	
123.100000	14.803551	0.783530	1.322644	14.866366	0.671590	0.220283	0.082416	4.259613	-0.427851	
123.150000	14.794251	0.775054	1.323865	14.856966	0.666604	0.222243	0.086568	4.259610	-0.414411	
123.200000	14.784861	0.766680	1.325007	14.847476	0.661637	0.224153	0.090689	4.259517	-0.401281	
123.250000	14.775395	0.758315	1.326072	14.837909	0.656674	0.226011	0.094803	4.259342	-0.388158	
123.300000	14.765885	0.749870	1.327061	14.828288	0.651705	0.227814	0.098932	4.259102	-0.374731	
123.350000	14.756372	0.741280	1.327983	14.818658	0.646723	0.229557	0.103091	4.258828	-0.360771	
123.400000	14.746916	0.732530	1.328846	14.809073	0.641728	0.231237	0.107282	4.258557	-0.346221	
123.450000	14.737542	0.723632	1.329658	14.799566	0.636718	0.232851	0.111505	4.258311	-0.331134	
123.500000	14.728257	0.714615	1.330421	14.790141	0.631694	0.234402	0.115754	4.258094	-0.315616	
123.550000	14.719068	0.705523	1.331139	14.780809	0.626653	0.235891	0.120023	4.257916	-0.299851	
123.600000	14.710008	0.696412	1.331820	14.771606	0.621590	0.237315	0.124305	4.257800	-0.284074	
123.650000	14.701087	0.687277	1.332466	14.762546	0.616490	0.238676	0.128609	4.257754	-0.268325	
123.700000	14.692273	0.678086	1.333074	14.753590	0.611347	0.239976	0.132943	4.257755	-0.252496	
123.750000	14.683507	0.668807	1.333631	14.744681	0.606163	0.241220	0.137312	4.257762	-0.236470	
123.800000	14.674767	0.659405	1.334130	14.735795	0.600936	0.242407	0.141723	4.257758	-0.220107	
123.850000	14.666077	0.649840	1.334571	14.726951	0.595660	0.243531	0.146187	4.257755	-0.203279	
123.900000	14.657459	0.640090	1.334955	14.718172	0.590333	0.244588	0.150708	4.257769	-0.185901	
123.950000	14.648887	0.630153	1.335276	14.709434	0.584962	0.245577	0.155283	4.257782	-0.167947	
124.000000	14.640300	0.620041	1.335523	14.700673	0.579554	0.246505	0.159906	4.257750	-0.149429	
124.050000	14.631636	0.609787	1.335688	14.691830	0.574113	0.247378	0.164570	4.257632	-0.130457	
124.100000	14.622856	0.599421	1.335768	14.682866	0.568638	0.248201	0.169269	4.257402	-0.111164	
124.150000	14.613935	0.588968	1.335757	14.673756	0.563125	0.248977	0.174002	4.257040	-0.091652	
124.200000	14.604835	0.578440	1.335651	14.664464	0.557576	0.249710	0.178764	4.256522	-0.071962	
124.250000	14.595522	0.567828	1.335445	14.654954	0.551997	0.250403	0.183555	4.255823	-0.052037	
124.300000	14.585978	0.557139	1.335135	14.645208	0.546398	0.251059	0.188369	4.254930	-0.031867	
124.350000	14.576216	0.546377	1.334725	14.635242	0.540782	0.251675	0.193201	4.253852	-0.011448	
124.400000	14.566264	0.535528	1.334216	14.625080	0.535149	0.252249	0.198056	4.252609	0.009274	
124.450000	14.556132	0.524609	1.333612	14.614734	0.529504	0.252779	0.202926	4.251205	0.030254	
124.500000	14.545808	0.513693	1.332910	14.604194	0.523864	0.253266	0.207792	4.249635	0.051270	
124.550000	14.535287	0.502875	1.332113	14.593458	0.518245	0.253711	0.212626	4.247901	0.072014	
124.600000	14.524588	0.492244	1.331223	14.582548	0.512658	0.254115	0.217409	4.246016	0.092174	
124.650000	14.513734	0.481832	1.330247	14.571489	0.507102	0.254474	0.222135	4.243997	0.111616	
124.700000	14.502754	0.471657	1.329188	14.560308	0.501575	0.254787	0.226800	4.241867	0.130269	
124.750000	14.491684	0.461742	1.328054	14.549045	0.496087	0.255050	0.231397	4.239650	0.148076	
124.800000	14.480552	0.452099	1.326850	14.537724	0.490647	0.255263	0.235917	4.237366	0.165017	
124.850000	14.469369	0.442707	1.325580	14.526359	0.485256	0.255426	0.240365	4.235023	0.181182	
124.900000	14.458145	0.433509	1.324245	14.514955	0.479904	0.255539	0.244754	4.232625	0.196760	
124.950000	14.446891	0.424436	1.322847	14.503523	0.474588	0.255601	0.249099	4.230180	0.212002	
125.000000	14.435644	0.415430	1.321391	14.492096	0.469314	0.255609	0.253406	4.227710	0.227167	
125.050000	14.424437	0.406439	1.319881	14.480711	0.464089	0.255557	0.257682	4.225239	0.242490	
125.100000	14.413303	0.397434	1.318319	14.469395	0.458919	0.255442	0.261928	4.222787	0.258099	
125.150000	14.402247	0.388412	1.316708	14.458155	0.453801	0.255264	0.266146	4.220358	0.274006	
125.200000	14.391262	0.379409	1.315046	14.446982	0.448734	0.255023	0.270331	4.217947	0.290061	
125.250000	14.380327	0.370494	1.313331	14.435863	0.443723	0.254721	0.274467	4.215544	0.306007	
125.300000	14.369437	0.361733	1.311561	14.424789	0.438773	0.254359	0.278540	4.213146	0.321601	
125.350000	14.358587	0.353166	1.309739	14.413759	0.433885	0.253938	0.282542	4.210752	0.336690	
125.400000	14.347765	0.344812	1.307860	14.402758	0.429054	0.253458	0.286474	4.208351	0.351172	
125.450000	14.336942	0.336665	1.305920	14.391757	0.424274	0.252922	0.290338	4.205923	0.365045	
125.500000	14.326093	0.328689	1.303914	14.380733	0.419538	0.252331	0.294145	4.203452	0.378431	
125.550000	14.315202	0.320849	1.301837	14.369666	0.414849	0.251686	0.297900	4.200924	0.391480	
125.600000	14.304252	0.313094	1.299685	14.358537	0.410210	0.250986	0.301610	4.198324	0.404403	
125.650000	14.293227	0.305371	1.297456	14.347330	0.405612	0.250233	0.305290	4.195641	0.417385	
125.700000	14.282114	0.297636	1.295146	14.336029	0.401041	0.249429	0.308954	4.192863	0.430535	
125.750000	14.270885	0.289854	1.292755	14.324608	0.396475	0.248577	0.312621	4.189971	0.443926	
125.800000	14.259503	0.281995	1.290275	14.313031	0.391904	0.247681	0.316300	4.186942	0.457621	
125.850000	14.247959	0.274047	1.287705	14.301284	0.387319	0.246742	0.319999	4.183762	0.471647	
125.900000	14.236255	0.266027	1.285046	14.289373	0.382716	0.245759	0.323717	4.180440	0.485914	
125.950000	14.224405	0.257922	1.282298	14.277314	0.378087	0.244729	0.327461	4.176983	0.500451	
126.000000	14.212407	0.249702	1.279459	14.265100	0.373426	0.243651	0.331239	4.173388	0.515350	
126.050000	14.200241	0.241368	1.276527	14.252713	0.368733	0.242527	0.335051	4.169642	0.530606	
126.100000	14.187900	0.232944	1.273501	14.240148	0.364005	0.241357	0.338894	4.165741	0.546119	
126.150000	14.175409	0.224477	1.270385	14.227430	0.359239	0.240140	0.342763	4.161705	0.561679	
126.200000	14.162805	0.216042	1.267187	14.214598	0.354431	0.238873	0.346644	4.157560	0.576977	
126.250000	14.150112	0.207716	1.263913	14.201678	0.349582	0.237556	0.350525	4.153327	0.591696	
126.300000	14.137342	0.199548	1.260567	14.188682	0.344694	0.236190	0.354395	4.149014	0.605642	
126.350000	14.124501	0.191575	1.257152	14.175617	0.339769	0.234776	0.358247	4.144628	0.618679	
126.400000	14.111618	0.183817	1.253675	14.162512	0.334814	0.233313	0.362074	4.140187	0.630740	
126.450000	14.098737	0.176279	1.250143	14.149409	0.329832	0.231799	0.365871	4.135723	0.641820	
126.500000	14.085880	0.168958	1.246563	14.136334	0.324834	0.230234	0.369635	4.131252	0.651969	
126.550000	14.073055	0.161848	1.242935	14.123293	0.319834	0.228618	0.373360	4.126778	0.661262	
126.600000	14.060247	0.154938	1.239257	14.110269	0.314843	0.226951	0.377040	4.122291	0.669792	
126.650000	14.047448	0.148183	1.235527	14.097252	0.309868	0.225235	0.380680	4.117782	0.677769	
126.700000	14.034661	0.141541	1.231745	14.084249	0.304922	0.223467	0.384280	4.113257	0.685409	
126.750000	14.021900	0.134986	1.227910	14.071266	0.300023	0.221646	0.387836	4.108718	0.692898	
126.800000	14.009151	0.128508	1.224020	14.058293	0.295182	0.219770	0.391344	4.104159	0.700313	
126.850000	13.996408	0.122097	1.220072	14.045323	0.290400	0.217841	0.394804	4.099573	0.707704	
126.900000	13.983687	0.115767	1.216070	14.032374	0.285676	0.215857	0.398214	4.094975	0.715009	
126.950000	13.971021	0.109609	1.212019	14.019477	0.281028	0.213816	0.401549	4.090385	0.721923	
127.000000	13.958408	0.103708	1.207921	14.006631	0.276471	0.211720	0.404785	4.085806	0.728162	
127.050000	13.945811	0.098129	1.203773	13.993800	0.272018	0.209575	0.407906	4.081212	0.733508	
127.100000	13.933188	0.092901	1.199571	13.980940	0.267671	0.207388	0.410902	4.076574	0.737853	
127.150000	13.920519	0.088007	1.195312	13.968030	0.263436	0.205159	0.413775	4.071877	0.741284	
127.200000	13.907807	0.083386	1.190997	13.955074	0.259320	0.202890	0.416532	4.067123	0.744083	
127.250000	13.895048	0.078964	1.186623	13.942067	0.255329	0.200580	0.419183	4.062306	0.746579	
127.300000	13.882221	0.074685	1.182188	13.928988	0.251462	0.198231	0.421738	4.057411	0.748999	
127.350000	13.869303	0.070527	1.177688	13.915810	0.247707	0.195845	0.424207	4.052418	0.751382	
127.400000	13.856261	0.066470	1.173117	13.902504	0.244045	0.193423	0.426604	4.047310	0.753731	
127.450000	13.843070	0.062502	1.168470	13.889043	0.240466	0.190967	0.428936	4.042065	0.756069	
127.500000	13.829710	0.058645	1.163743	13.875407	0.236976	0.188477	0.431197	4.036670	0.758324	
127.550000	13.816173	0.054921	1.158934	13.861588	0.233571	0.185952	0.433384	4.031120	0.760385	
127.600000	13.802449	0.051304	1.154038	13.847577	0.230230	0.183391	0.435514	4.025410	0.762280	
127.650000	13.788546	0.047710	1.149057	13.833381	0.226923	0.180792	0.437616	4.019542	0.764227	
127.700000	13.774496	0.044060	1.143993	13.819033	0.223633	0.178150	0.439713	4.013540	0.766490	
127.750000	13.760342	0.040320	1.138853	13.804574	0.220356	0.175462	0.441815	4.007429	0.769182	
127.800000	13.746090	0.036518	1.133641	13.790013	0.217086	0.172730	0.443919	4.001218	0.772171	
127.850000	13.731722	0.032702	1.128356	13.775334	0.213809	0.169956	0.446025	3.994896	0.775202	
127.900000	13.717233	0.028916	1.123002	13.760530	0.210509	0.167145	0.448132	3.988459	0.778022	
127.950000	13.702642	0.025192	1.117583	13.745623	0.207172	0.164297	0.450243	3.981926	0.780440	
128.000000	13.687990	0.021552	1.112108	13.730649	0.203792	0.161411	0.452357	3.975319	0.782328	
128.050000	13.673292	0.018027	1.106583	13.715629	0.200367	0.158488	0.454470	3.968656	0.783557	
128.100000	13.658564	0.014616	1.101008	13.700577	0.196896	0.155525	0.456583	3.961946	0.784113	
128.150000	13.643823	0.011308	1.095387	13.685513	0.193375	0.152523	0.458698	3.955203	0.784033	
128.200000	13.629103	0.008089	1.089725	13.670466	0.189802	0.149475	0.460820	3.948448	0.783355	
128.250000	13.614428	0.004926	1.084023	13.655463	0.186176	0.146381	0.462956	3.941697	0.782207	
128.300000	13.599801	0.001800	1.078283	13.640508	0.182502	0.143240	0.465105	3.934954	0.780699	
128.350000	13.585212	-0.001336	1.072501	13.625589	0.178788	0.140051	0.467272	3.928211	0.779059	
128.400000	13.570651	-0.004504	1.066677	13.610696	0.175043	0.136816	0.469455	3.921458	0.777411	
128.450000	13.556114	-0.007697	1.060811	13.595824	0.171275	0.133535	0.471649	3.914695	0.775769	
128.500000	13.541615	-0.010884	1.054906	13.580989	0.167498	0.130210	0.473841	3.907931	0.774051	
128.550000	13.527172	-0.014003	1.048967	13.566209	0.163730	0.126841	0.476011	3.901180	0.772074	
128.600000	13.512794	-0.016964	1.042998	13.551492	0.159994	0.123429	0.478130	3.894450	0.769549	
128.650000	13.498474	-0.019714	1.037000	13.536829	0.156301	0.119978	0.480184	3.887734	0.766303	
128.700000	13.484181	-0.022212	1.030971	13.522192	0.152664	0.116493	0.482158	3.881014	0.762205	
128.750000	13.469895	-0.024409	1.024911	13.507558	0.149099	0.112979	0.484036	3.874275	0.757129	
128.800000	13.455621	-0.026286	1.018820	13.492932	0.145628	0.109435	0.485801	3.867522	0.751066	
128.850000	13.441376	-0.027871	1.012702	13.478334	0.142264	0.105860	0.487453	3.860767	0.744195	
128.900000	13.427165	-0.029212	1.006554	13.463766	0.139016	0.102252	0.488993	3.854009	0.736758	
128.950000	13.412972	-0.030364	1.000373	13.449211	0.135891	0.098612	0.490429	3.847236	0.729012	
129.000000	13.398772	-0.031332	0.994157	13.434648	0.132898	0.094941	0.491757	3.840433	0.721024	
129.050000	13.384542	-0.032107	0.987901	13.420050	0.130041	0.091241	0.492971	3.833582	0.712768	
129.100000	13.370250	-0.032693	0.981599	13.405384	0.127323	0.087515	0.494071	3.826660	0.704280	
129.150000	13.355853	-0.033092	0.975246	13.390610	0.124746	0.083766	0.495058	3.819638	0.695575	
129.200000	13.341320	-0.033318	0.968837	13.375695	0.122306	0.079995	0.495935	3.812494	0.686696	
129.250000	13.326626	-0.033423	0.962365	13.360615	0.119989	0.076203	0.496719	3.805210	0.677807	
129.300000	13.311760	-0.033494	0.955828	13.345358	0.117778	0.072388	0.497433	3.797777	0.669215	
129.350000	13.296742	-0.033573	0.949228	13.329946	0.115674	0.068549	0.498086	3.790209	0.661100	
129.400000	13.281618	-0.033677	0.942570	13.314423	0.113672	0.064679	0.498680	3.782535	0.653512	
129.450000	13.266428	-0.033785	0.935860	13.298830	0.111758	0.060777	0.499222	3.774786	0.646302	
129.500000	13.251192	-0.033819	0.929105	13.283191	0.109914	0.056841	0.499708	3.766979	0.639056	
129.550000	13.235920	-0.033696	0.922308	13.267512	0.108127	0.052874	0.500128	3.759121	0.631365	
129.600000	13.220628	-0.033359	0.915474	13.251811	0.106392	0.048878	0.500477	3.751225	0.622950	
129.650000	13.205342	-0.032790	0.908610	13.236115	0.104697	0.044852	0.500758	3.743313	0.613676	
129.700000	13.190075	-0.032031	0.901718	13.220436	0.103018	0.040795	0.500991	3.735390	0.603621	
129.750000	13.174809	-0.031152	0.894795	13.204757	0.101339	0.036709	0.501197	3.727446	0.593021	
129.800000	13.159528	-0.030215	0.887840	13.189062	0.099656	0.032595	0.501388	3.719469	0.582121	
129.850000	13.144244	-0.029269	0.880853	13.173365	0.097965	0.028451	0.501575	3.711467	0.571125	
129.900000	13.129014	-0.028364	0.873844	13.157719	0.096246	0.024274	0.501778	3.703477	0.560157	
129.950000	13.113873	-0.027520	0.866818	13.142163	0.094476	0.020061	0.502011	3.695525	0.549204	
130.000000	13.098817	-0.026740	0.859778	13.126695	0.092648	0.015814	0.502278	3.687609	0.538245	
130.050000	13.083808	-0.026028	0.852717	13.111273	0.090770	0.011538	0.502577	3.679704	0.527340	
130.100000	13.068822	-0.025387	0.845634	13.095874	0.088850	0.007235	0.502905	3.671791	0.516530	
130.150000	13.053868	-0.024823	0.838532	13.080508	0.086882	0.002905	0.503263	3.663878	0.505825	
130.200000	13.038985	-0.024351	0.831416	13.065212	0.084860	-0.001454	0.503659	3.655992	0.495258	
130.250000	13.024208	-0.023963	0.824292	13.050024	0.082790	-0.005844	0.504088	3.648156	0.484822	
130.300000	13.009537	-0.023622	0.817161	13.034943	0.080692	-0.010264	0.504532	3.640373	0.474436	
130.350000	12.994942	-0.023297	0.810020	13.019938	0.078581	-0.014710	0.504980	3.632621	0.464036	
130.400000	12.980412	-0.022957	0.802868	13.004998	0.076462	-0.019181	0.505422	3.624895	0.453513	
130.450000	12.965983	-0.022566	0.795711	12.990161	0.074341	-0.023678	0.505849	3.617220	0.442722	
130.500000	12.951696	-0.022097	0.788555	12.975467	0.072230	-0.028206	0.506250	3.609624	0.431609	
130.550000	12.937552	-0.021555	0.781398	12.960916	0.070151	-0.032764	0.506614	3.602106	0.420273	
130.600000	12.923500	-0.020947	0.774235	12.946455	0.068123	-0.037348	0.506932	3.594631	0.408845	
130.650000	12.909487	-0.020294	0.767057	12.932034	0.066158	-0.041953	0.507201	3.587162	0.397465	
130.700000	12.895493	-0.019652	0.759862	12.917631	0.064257	-0.046578	0.507430	3.579684	0.386391	
