HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjFl    B_0_N_0	BkNjFl    B_0_N_4	BkNjFl    B_0_N_5	BkNjFl    B_0_N_9	BkNjFl    B_0_N_13	BkNjFl    B_0_N_16	BkNjFl    B_0_N_18	BkNjFd    B_0_N_0	BkNjFd    B_0_N_4	BkNjFd    B_0_N_5	BkNjFd    B_0_N_9	BkNjFd    B_0_N_13	BkNjFd    B_0_N_16	BkNjFd    B_0_N_18	BkNjMm    B_0_N_0	BkNjMm    B_0_N_4	BkNjMm    B_0_N_5	BkNjMm    B_0_N_9	BkNjMm    B_0_N_13	BkNjMm    B_0_N_16	BkNjMm    B_0_N_18	
(s)	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	
29.000000	0.000000	0.000000	0.000000	0.000000	2172.000717	2251.496439	2201.493014	133.351328	207.260331	238.774015	285.671328	34.616960	21.585828	25.498875	0.000000	10.653228	20.805894	-3.079153	-1427.290968	-1494.305099	-1481.510766	
29.050000	0.000000	0.000000	0.000000	0.000000	2227.335425	2310.874183	2302.904085	141.336175	210.030957	240.319806	288.456877	31.646183	22.148525	25.614941	0.000000	10.979775	21.191627	-3.041406	-1470.411797	-1533.606872	-1539.449348	
29.100000	0.000000	0.000000	0.000000	0.000000	2233.223422	2341.295189	2171.146836	150.054533	211.356798	237.325435	277.684980	35.551093	22.310040	25.550204	0.000000	11.003307	20.837402	-2.894966	-1467.595780	-1549.769339	-1464.982237	
29.150000	0.000000	0.000000	0.000000	0.000000	2234.684156	2256.355419	1805.319948	148.649860	210.349694	236.425574	278.061785	37.407254	21.626868	24.177054	0.000000	10.886249	20.555247	-2.843137	-1465.691409	-1497.439907	-1246.519672	
29.200000	0.000000	0.000000	0.000000	0.000000	2228.750975	2093.129783	1484.639336	153.659455	218.280701	245.853832	290.588260	27.536722	21.162145	22.957319	0.000000	11.231746	21.148089	-2.859622	-1481.325955	-1406.642479	-1053.182912	
29.250000	0.000000	0.000000	0.000000	0.000000	2135.073342	2060.341683	1444.492175	146.561367	212.239700	239.638365	284.240123	24.260776	20.877492	22.201594	0.000000	10.773376	20.221510	-2.684591	-1428.705852	-1385.340733	-1023.513285	
29.300000	0.000000	0.000000	0.000000	0.000000	2001.512447	1891.768530	1356.910346	156.152201	218.950918	244.489997	280.361060	20.650708	20.147957	22.094739	0.000000	11.031563	20.458082	-2.595795	-1352.313066	-1286.891908	-972.360009	
29.350000	0.000000	0.000000	0.000000	0.000000	1915.110813	1817.065837	1510.385868	160.436494	222.359450	246.277967	272.716666	19.143850	19.928895	22.385124	0.000000	11.200463	20.690695	-2.558519	-1299.893639	-1244.284346	-1062.875611	
29.400000	0.000000	0.000000	0.000000	0.000000	1861.633651	1853.570624	1862.835307	158.458635	223.148430	246.433532	266.583642	17.875518	20.804197	23.687929	0.000000	11.298469	20.780143	-2.443008	-1278.661489	-1273.947947	-1274.017591	
29.450000	0.000000	0.000000	0.000000	0.000000	1798.893211	1887.521262	2050.927672	171.605308	229.481426	249.593643	260.610771	17.150322	21.048878	24.692960	0.000000	11.441977	20.546593	-2.135672	-1245.049862	-1295.945565	-1389.227404	
29.500000	0.000000	0.000000	0.000000	0.000000	1822.340530	1922.303113	2159.620847	185.200018	239.347090	259.163301	272.028133	17.371897	20.973484	25.083199	0.000000	11.675613	20.767704	-2.129533	-1261.561816	-1315.142487	-1454.003586	
29.550000	0.000000	0.000000	0.000000	0.000000	1846.482288	1899.737663	2076.605188	184.493938	240.341831	260.518470	283.103173	17.625865	20.928679	25.646805	0.000000	11.699169	20.876795	-2.266216	-1274.827732	-1301.813092	-1412.793127	
29.600000	0.000000	0.000000	0.000000	0.000000	1882.704933	1968.626307	2021.223329	185.685004	239.732792	257.013711	272.393565	18.474969	20.663552	25.582643	0.000000	11.705201	20.827928	-2.337156	-1282.754877	-1334.605894	-1381.177314	
29.650000	0.000000	0.000000	0.000000	0.000000	1981.121945	2159.402849	2273.674065	181.701340	244.839462	263.983672	279.208398	21.482410	21.372134	26.446840	0.000000	11.779814	21.206425	-2.499635	-1331.230641	-1443.929106	-1531.168873	
29.700000	0.000000	0.000000	0.000000	0.000000	2007.455847	2157.123935	2321.592332	184.302088	260.051146	283.634421	302.356261	21.008743	21.813393	26.964014	0.000000	12.417792	22.672427	-2.716183	-1353.741692	-1449.714852	-1563.049675	
29.750000	0.000000	0.000000	0.000000	0.000000	1911.145712	2258.936879	2621.757296	194.604988	272.403145	295.044675	308.977158	18.989683	22.281804	27.767410	0.000000	13.089317	23.878695	-2.773031	-1298.821651	-1509.285696	-1734.457994	
29.800000	0.000000	0.000000	0.000000	0.000000	2003.053353	2412.747849	2862.585266	203.920359	281.507932	301.909579	313.879433	20.563234	22.985091	28.909422	0.000000	13.731175	24.968108	-2.838191	-1354.251574	-1597.896391	-1872.333777	
29.850000	0.000000	0.000000	0.000000	0.000000	2071.862421	2462.675696	3105.837693	205.279780	291.643277	317.039336	331.003438	21.386009	23.517968	29.894296	0.000000	13.879665	25.323379	-2.927464	-1399.762536	-1622.744572	-2008.100239	
29.900000	0.000000	0.000000	0.000000	0.000000	2388.004514	2654.794393	3040.150408	210.987348	302.632044	329.977180	351.924358	29.215923	25.756836	29.368686	0.000000	14.458268	26.391933	-3.164604	-1588.481378	-1732.226896	-1967.347718	
29.950000	0.000000	0.000000	0.000000	0.000000	2506.207633	2657.873609	2807.349469	205.816782	298.601771	327.639283	363.344671	32.241703	25.725995	28.371055	0.000000	14.560926	26.720961	-3.270209	-1662.614642	-1736.373513	-1836.509389	
30.000000	0.000000	0.000000	0.000000	0.000000	2567.550063	2802.153317	2944.743749	210.415570	310.109632	344.264190	372.699630	38.435038	28.758627	28.915214	0.000000	14.405072	26.681938	-3.283316	-1691.591727	-1808.362749	-1913.094644	
30.050000	0.000000	0.000000	0.000000	0.000000	2672.366705	2949.839260	3027.388143	204.033902	305.659780	344.779652	380.111813	47.286205	32.110678	29.508790	0.000000	13.996439	26.286025	-3.351255	-1749.436144	-1890.850262	-1963.312142	
30.100000	0.000000	0.000000	0.000000	0.000000	2784.188952	3071.679405	3113.879300	196.529032	295.544183	335.894111	391.528963	51.936979	34.113825	30.391052	0.000000	13.330967	25.140957	-3.440580	-1819.138312	-1965.346127	-2020.029458	
30.150000	0.000000	0.000000	0.000000	0.000000	2634.359644	2914.632251	3021.973521	196.652644	293.772053	328.985810	371.483277	40.676522	30.139334	30.219790	0.000000	13.539029	25.140964	-3.250018	-1733.428579	-1879.002716	-1971.898493	
30.200000	0.000000	0.000000	0.000000	0.000000	2635.652530	3071.529375	3245.363000	200.531860	290.694448	322.968509	358.536276	42.170769	33.132777	31.565541	0.000000	13.368520	24.646493	-3.147116	-1731.681536	-1970.458913	-2103.586419	
30.250000	0.000000	0.000000	0.000000	0.000000	2786.005618	3348.471484	3556.137151	196.463621	283.649863	317.869942	367.477786	49.630834	40.226070	33.994421	0.000000	13.011906	24.120204	-3.193434	-1823.392361	-2127.993556	-2275.286340	
30.300000	0.000000	0.000000	0.000000	0.000000	2879.801719	3534.421526	3777.514293	193.196943	288.136784	323.323279	372.307446	65.133899	52.095480	37.083801	0.000000	12.947721	24.124634	-3.262857	-1873.165781	-2221.820243	-2390.293503	
30.350000	0.000000	0.000000	0.000000	0.000000	2919.084305	3532.461325	3790.348854	199.305572	291.844102	327.954742	383.944789	51.383569	43.341481	36.569166	0.000000	13.235604	24.661934	-3.317214	-1911.297298	-2240.872561	-2413.227757	
30.400000	0.000000	0.000000	0.000000	0.000000	2880.883566	3454.001966	3834.351103	186.765672	272.695231	311.085588	384.102328	39.352217	37.877935	36.847336	0.000000	12.076724	22.795765	-3.207273	-1905.553820	-2212.535105	-2446.342839	
30.450000	0.000000	0.000000	0.000000	0.000000	2733.057014	3359.921376	3801.420957	183.500109	272.431296	309.415043	377.461048	30.950974	34.919350	36.446035	0.000000	11.684750	21.955794	-3.033739	-1829.419855	-2164.557506	-2428.280947	
30.500000	0.000000	0.000000	0.000000	0.000000	2683.652714	3196.007554	3550.290372	189.853049	279.296102	316.394060	385.644016	27.820889	30.836235	34.693097	0.000000	12.090337	22.639751	-3.071938	-1812.048402	-2091.389274	-2303.819143	
30.550000	0.000000	0.000000	0.000000	0.000000	2403.292229	2872.807329	3177.218445	186.957469	276.278019	313.431878	386.396815	22.950850	27.931433	33.003530	0.000000	11.626212	21.708990	-2.876600	-1657.818891	-1912.952130	-2092.164622	
30.600000	0.000000	0.000000	0.000000	0.000000	2124.507681	2652.808754	3029.368563	188.163995	290.840945	331.183082	390.527287	21.210822	27.028366	32.541775	0.000000	12.089772	22.597645	-2.760166	-1489.269232	-1785.981230	-2010.968541	
30.650000	0.000000	0.000000	0.000000	0.000000	2119.068672	2510.643523	2790.268865	189.490767	290.984973	330.293082	387.866497	21.233997	26.560108	31.936417	0.000000	11.863994	21.954354	-2.775206	-1486.685403	-1705.191419	-1874.026918	
30.700000	0.000000	0.000000	0.000000	0.000000	2109.907437	2266.109669	2577.596929	191.138703	287.327431	324.592343	388.469367	21.588273	26.704629	32.404349	0.000000	11.600293	21.193158	-2.759173	-1487.238065	-1569.833896	-1759.217210	
30.750000	0.000000	0.000000	0.000000	0.000000	2185.182914	2284.889435	2486.424356	186.792115	278.593521	312.938948	378.653910	21.862656	27.197187	32.624144	0.000000	11.409567	20.876647	-2.728333	-1532.533236	-1585.460996	-1710.279840	
30.800000	0.000000	0.000000	0.000000	0.000000	2148.127893	2199.195568	2513.981335	191.901704	286.069243	321.526220	387.208737	21.846394	27.268686	32.647269	0.000000	11.495775	20.872079	-2.705431	-1512.123738	-1536.502776	-1725.952484	
30.850000	0.000000	0.000000	0.000000	0.000000	2153.902146	2314.008841	2604.622454	193.071937	289.501587	325.916266	389.381000	21.955902	27.484490	32.866540	0.000000	11.679558	21.179774	-2.710522	-1516.974345	-1605.094917	-1778.857934	
30.900000	0.000000	0.000000	0.000000	0.000000	2194.410831	2388.012940	2592.895910	185.770662	272.897344	306.277869	371.334646	21.761950	27.403594	32.926322	0.000000	10.943793	19.639726	-2.591512	-1535.934576	-1647.131121	-1772.875930	
30.950000	0.000000	0.000000	0.000000	0.000000	2254.464696	2419.633153	2623.606992	186.147368	278.269125	313.106226	366.616087	21.599008	27.096188	33.133175	0.000000	11.240394	20.449216	-2.682762	-1565.707030	-1662.397880	-1792.087973	
31.000000	0.000000	0.000000	0.000000	0.000000	2593.559119	2706.911479	2655.162750	184.460023	281.329311	316.846482	365.826553	28.348380	27.625227	33.079273	0.000000	11.359680	20.826672	-2.852128	-1741.557185	-1823.106999	-1809.220514	
31.050000	0.000000	0.000000	0.000000	0.000000	2349.394351	2594.218268	2652.410635	180.320402	286.913523	326.519274	376.874627	22.648448	27.346183	33.547981	0.000000	11.365711	21.156832	-2.720256	-1610.533635	-1760.474305	-1812.260838	
31.100000	0.000000	0.000000	0.000000	0.000000	2341.601220	2554.853138	2619.090797	181.200222	292.036803	332.731482	383.437414	22.431677	27.060191	33.551922	0.000000	11.775723	22.043695	-2.801597	-1610.168539	-1735.706146	-1793.640257	
31.150000	0.000000	0.000000	0.000000	0.000000	2366.608002	2520.449088	2494.702851	182.273544	291.358031	331.230065	387.007573	22.612308	27.015195	33.288206	0.000000	11.906479	22.226075	-2.848983	-1630.796297	-1717.132347	-1721.348028	
31.200000	0.000000	0.000000	0.000000	0.000000	2301.519021	2480.145988	2513.969571	180.386084	290.093924	331.193808	393.684802	22.176379	27.126246	33.186361	0.000000	11.759776	22.022196	-2.850130	-1600.455491	-1697.605693	-1731.171223	
31.250000	0.000000	0.000000	0.000000	0.000000	2268.811880	2457.356728	2478.198437	181.956352	304.580683	349.150629	399.773434	22.088643	27.186688	32.966157	0.000000	11.984816	22.558747	-2.875937	-1581.405519	-1685.057706	-1708.975992	
31.300000	0.000000	0.000000	0.000000	0.000000	2337.636982	2365.376484	2221.997464	177.512630	309.658763	357.936859	406.737317	22.334011	26.664743	31.855083	0.000000	11.800120	22.337630	-2.934320	-1622.454796	-1626.845083	-1554.095706	
31.350000	0.000000	0.000000	0.000000	0.000000	2420.429390	2388.459579	2183.471197	176.191950	313.019150	363.916071	415.790664	23.076616	26.909521	31.537216	0.000000	11.992508	22.835584	-3.024336	-1675.129152	-1642.570136	-1529.232334	
31.400000	0.000000	0.000000	0.000000	0.000000	2450.511973	2406.704663	2138.979566	175.984149	306.831694	357.619772	414.219390	23.374640	27.218656	31.656449	0.000000	11.917407	22.711439	-3.035541	-1694.329540	-1656.129837	-1504.826277	
31.450000	0.000000	0.000000	0.000000	0.000000	2367.541959	2277.805086	1939.017155	175.603265	303.398226	355.004925	408.974155	22.641332	26.922236	31.530303	0.000000	11.452944	21.731121	-2.904897	-1643.565432	-1578.706427	-1389.119786	
31.500000	0.000000	0.000000	0.000000	0.000000	2449.716860	2428.438973	2142.073555	172.884398	292.307313	342.936908	396.366317	23.404343	26.730896	31.159221	0.000000	10.918088	20.692089	-2.852454	-1688.364387	-1663.891204	-1502.190520	
31.550000	0.000000	0.000000	0.000000	0.000000	2502.735918	2523.875478	2273.567875	166.323654	284.069802	333.137024	388.141103	24.071901	27.020347	31.262398	0.000000	10.608301	20.159720	-2.787511	-1717.579609	-1718.993405	-1577.678934	
31.600000	0.000000	0.000000	0.000000	0.000000	2466.594992	2472.155065	2288.924456	158.254199	262.819691	307.422308	383.812392	23.514605	27.169347	31.285342	0.000000	10.380831	19.708608	-2.739879	-1707.390701	-1693.422975	-1586.524580	
31.650000	0.000000	0.000000	0.000000	0.000000	2456.816547	2522.675574	2346.453348	165.068348	267.424325	309.675078	382.968823	23.704559	28.106695	32.311151	0.000000	10.738878	20.224465	-2.736707	-1708.966531	-1731.786695	-1628.703369	
31.700000	0.000000	0.000000	0.000000	0.000000	2777.028494	2733.659788	2369.501816	167.899428	255.979817	293.588553	375.106648	26.855095	29.076259	32.470044	0.000000	10.505317	19.476212	-2.726416	-1900.708027	-1859.022732	-1643.177332	
31.750000	0.000000	0.000000	0.000000	0.000000	2785.237509	2564.916354	2200.203380	167.912633	251.963019	287.574956	373.048893	26.860138	28.289707	32.452437	0.000000	10.817389	20.099533	-2.790409	-1908.952130	-1757.958044	-1546.923656	
31.800000	0.000000	0.000000	0.000000	0.000000	2602.146144	2472.233933	2068.152315	167.496522	250.285904	283.237878	360.043664	24.858508	27.791110	32.106742	0.000000	10.493970	19.409808	-2.706708	-1793.730282	-1699.573631	-1468.233444	
31.850000	0.000000	0.000000	0.000000	0.000000	2346.449551	2155.012355	1774.032149	175.894112	260.965686	291.038812	338.699639	22.448199	25.657908	30.623500	0.000000	11.053449	20.472087	-2.714807	-1614.549884	-1495.404776	-1286.569653	
31.900000	0.000000	0.000000	0.000000	0.000000	2093.387850	1833.677636	1369.778655	180.324590	259.423624	287.650483	323.470055	20.106441	24.109834	28.880018	0.000000	11.010426	20.174108	-2.563334	-1454.669647	-1294.523422	-1039.723107	
31.950000	0.000000	0.000000	0.000000	0.000000	1904.946892	1472.486374	940.323089	173.010946	258.803819	289.455862	317.604448	19.158343	22.739446	26.834303	0.000000	10.951168	20.182367	-2.517802	-1337.569538	-1070.624014	-771.358193	
32.000000	0.000000	0.000000	0.000000	0.000000	1964.198727	1602.179777	1249.306224	169.376693	248.558612	278.715235	303.815798	19.320643	23.283697	27.639452	0.000000	10.713818	19.761276	-2.507433	-1372.268986	-1152.013509	-959.051517	
32.050000	0.000000	0.000000	0.000000	0.000000	1821.384551	1482.463115	1250.570761	167.428912	242.684730	274.338492	317.540180	18.702034	22.873106	27.239913	0.000000	10.484195	19.325281	-2.488032	-1284.878775	-1077.697855	-956.504088	
32.100000	0.000000	0.000000	0.000000	0.000000	1751.886392	1564.724810	1398.483484	177.554689	250.463651	280.590278	318.173134	18.330805	22.923476	27.440821	0.000000	10.788885	19.705472	-2.444091	-1241.095791	-1126.716240	-1043.464651	
32.150000	0.000000	0.000000	0.000000	0.000000	1507.034574	1435.452375	1290.768415	186.062762	252.129309	280.837211	318.420345	17.528413	22.653331	27.028312	0.000000	10.731709	19.296907	-2.263303	-1088.554701	-1047.979150	-978.111680	
32.200000	0.000000	0.000000	0.000000	0.000000	1398.417600	1286.095043	1094.807549	193.185263	260.917372	291.617871	335.637605	17.390257	21.827572	26.230910	0.000000	11.251495	20.284295	-2.365558	-1020.987083	-952.389361	-856.967614	
32.250000	0.000000	0.000000	0.000000	0.000000	1374.338640	1246.853881	1003.973862	200.799924	266.193203	294.887818	333.589575	17.464994	21.952895	26.061481	0.000000	11.609475	20.896907	-2.405251	-1007.078548	-930.371700	-802.341154	
32.300000	0.000000	0.000000	0.000000	0.000000	1337.729616	1181.755139	930.511502	196.118283	267.132142	296.788696	332.359587	17.174398	21.877346	26.607882	0.000000	11.533093	20.905160	-2.415244	-981.959971	-891.298792	-763.748707	
32.350000	0.000000	0.000000	0.000000	0.000000	1340.596252	1161.090819	906.113758	191.915959	268.342504	299.661719	335.296840	16.940246	21.693263	26.960753	0.000000	11.410520	20.822989	-2.439522	-981.413241	-877.472196	-752.417083	
32.400000	0.000000	0.000000	0.000000	0.000000	1355.666857	1253.730319	1195.697326	187.806459	273.067268	308.884797	345.915418	16.485113	21.730097	28.266136	0.000000	11.605580	21.446124	-2.564139	-986.157199	-932.444921	-932.801288	
32.450000	0.000000	0.000000	0.000000	0.000000	1112.071918	916.231267	817.731989	191.805455	273.149636	308.010005	345.199069	15.974381	21.095262	27.819917	0.000000	11.687048	21.474890	-2.500387	-832.559908	-726.543206	-708.255994	
32.500000	0.000000	0.000000	0.000000	0.000000	1077.936514	788.753933	627.163666	194.535520	271.925945	307.966083	355.840451	16.301771	21.124630	27.025600	0.000000	11.857892	21.640022	-2.487215	-814.264592	-649.795349	-590.826866	
32.550000	0.000000	0.000000	0.000000	0.000000	1011.842246	820.050452	842.875850	201.993157	276.681166	313.467443	359.989800	16.289526	20.975392	27.054209	0.000000	11.927216	21.513547	-2.366587	-773.050919	-667.477804	-716.455152	
32.600000	0.000000	0.000000	0.000000	0.000000	1073.993762	831.506657	810.284170	204.238172	262.790189	293.381003	338.317737	16.007915	20.520484	26.271976	0.000000	11.749647	20.797828	-2.244601	-809.211011	-670.663244	-690.962319	
32.650000	0.000000	0.000000	0.000000	0.000000	876.491161	611.317444	813.521977	211.475452	261.859414	288.086205	326.964841	15.471126	19.576896	25.076088	0.000000	11.865475	20.673737	-2.130457	-681.667939	-530.195022	-682.824639	
32.700000	0.000000	0.000000	0.000000	0.000000	893.930407	618.412274	1061.348873	195.550228	250.224938	278.858721	328.719609	15.890557	20.004007	25.420334	0.000000	11.270177	19.913077	-2.123555	-696.223149	-538.022961	-830.704292	
32.750000	0.000000	0.000000	0.000000	0.000000	1014.588859	578.883785	978.165164	196.374502	251.695885	279.670330	327.763277	16.324975	20.430562	25.661559	0.000000	11.458504	20.336963	-2.219387	-775.072187	-517.913715	-783.930942	
32.800000	0.000000	0.000000	0.000000	0.000000	1188.251513	738.487191	919.685881	195.615876	251.891681	280.082185	326.023003	16.930169	21.788386	26.024386	0.000000	11.581705	20.680156	-2.295014	-888.358061	-624.895055	-752.618083	
32.850000	0.000000	0.000000	0.000000	0.000000	1270.070653	761.354361	716.003441	188.363597	239.484695	266.164015	310.906732	16.594087	20.567812	24.483898	0.000000	11.061058	19.806611	-2.281144	-935.106050	-628.674462	-621.192400	
32.900000	0.000000	0.000000	0.000000	0.000000	1291.640852	809.485496	381.249032	182.451295	236.068639	261.181533	297.150131	16.091493	19.744933	24.839463	0.000000	10.950495	19.717296	-2.257380	-943.315151	-650.995933	-413.890264	
32.950000	0.000000	0.000000	0.000000	0.000000	1205.152540	807.711320	27.363882	186.507446	240.962315	263.225572	284.542543	15.619835	19.601791	31.660758	0.000000	11.137065	19.963805	-2.188627	-886.081299	-648.748976	-199.823714	
33.000000	0.000000	0.000000	0.000000	0.000000	1131.180693	805.257699	113.342992	202.342949	250.620175	268.937890	274.193876	15.095402	19.268157	28.962806	0.000000	11.797325	20.844850	-2.163088	-835.915641	-644.526864	-250.959153	
33.050000	0.000000	0.000000	0.000000	0.000000	1206.559155	982.324800	603.837287	213.863768	259.572898	276.526106	276.574178	15.128076	19.407322	23.479431	0.000000	12.490922	21.987879	-2.256790	-882.126632	-751.699880	-547.582866	
33.100000	0.000000	0.000000	0.000000	0.000000	1340.052786	1158.617446	961.455082	218.476546	270.816927	287.751260	274.478857	15.126911	19.994002	24.649519	0.000000	13.140662	23.273218	-2.398646	-963.453522	-860.926822	-765.832536	
33.150000	0.000000	0.000000	0.000000	0.000000	1627.028275	1279.071796	1277.276462	203.287884	269.474983	293.349510	297.752803	16.284086	20.460970	25.250926	0.000000	12.932996	23.478992	-2.684824	-1141.173947	-936.235484	-954.692289	
33.200000	0.000000	0.000000	0.000000	0.000000	1717.716523	1276.247590	1390.648376	211.990352	274.934841	299.316806	306.011051	16.572649	19.984820	25.221101	0.000000	13.169498	23.899291	-2.784100	-1194.835451	-930.374047	-1019.327871	
33.250000	0.000000	0.000000	0.000000	0.000000	1850.332759	1649.598456	1644.536199	215.804721	271.482913	296.719378	304.610209	18.435025	19.317725	24.371814	0.000000	13.371254	24.237348	-2.841730	-1256.792531	-1141.572508	-1157.265213	
33.300000	0.000000	0.000000	0.000000	0.000000	1978.283605	1946.807456	2038.446548	225.792048	282.405762	308.572818	314.413256	21.390109	20.044006	24.819705	0.000000	13.771568	24.961816	-2.935651	-1329.652614	-1313.873702	-1383.427751	
33.350000	0.000000	0.000000	0.000000	0.000000	2147.545954	2240.249594	2334.358209	218.217321	278.954429	308.428403	326.205385	26.285872	21.423009	25.331892	0.000000	13.836360	25.328707	-3.089133	-1428.476684	-1485.945845	-1553.418093	
33.400000	0.000000	0.000000	0.000000	0.000000	2211.421288	2399.274583	2570.614676	215.649148	274.293048	301.993565	324.304358	30.827527	23.123136	26.082450	0.000000	13.752247	25.110831	-3.088134	-1461.209905	-1570.934977	-1683.258078	
33.450000	0.000000	0.000000	0.000000	0.000000	2161.224090	2476.171553	2869.557819	206.875289	266.748378	294.953998	319.928814	27.209127	24.287381	27.330235	0.000000	13.343379	24.442454	-3.012658	-1435.204137	-1610.956146	-1850.636749	
33.500000	0.000000	0.000000	0.000000	0.000000	2259.532906	2518.720158	2812.899218	211.315123	279.959250	312.387864	337.964947	31.945529	24.864999	27.044592	0.000000	14.019861	25.907999	-3.219702	-1491.943179	-1636.408864	-1818.212854	
33.550000	0.000000	0.000000	0.000000	0.000000	2357.312356	2647.192138	2831.603846	215.168923	277.686103	307.902646	336.088682	38.723457	26.641903	27.585906	0.000000	13.982670	25.640231	-3.195578	-1547.076614	-1712.863950	-1836.110679	
33.600000	0.000000	0.000000	0.000000	0.000000	2485.849622	2756.298425	2725.931137	210.051755	277.322858	308.766930	341.031925	55.878487	28.869479	27.136130	0.000000	14.022406	25.878730	-3.303116	-1617.154482	-1773.751693	-1776.786674	
33.650000	0.000000	0.000000	0.000000	0.000000	2603.898334	2862.572483	2603.364584	211.878260	276.650013	307.084156	343.431286	71.885597	30.969714	26.560642	0.000000	13.976984	25.657370	-3.303096	-1686.605039	-1835.925888	-1706.941427	
33.700000	0.000000	0.000000	0.000000	0.000000	2683.699586	2995.922026	2619.874006	212.078029	279.151588	309.637464	343.894855	80.942157	32.834004	27.047042	0.000000	14.087958	25.917616	-3.357017	-1736.053529	-1919.211016	-1722.621030	
33.750000	0.000000	0.000000	0.000000	0.000000	2617.191870	3235.089578	2969.100992	216.594158	284.362846	314.063168	343.827979	164.262535	47.775422	28.354136	0.000000	14.360769	26.470842	-3.483626	-1691.198037	-2033.493684	-1916.066542	
33.800000	0.000000	0.000000	0.000000	0.000000	2503.894953	3328.387411	3166.114194	200.727530	281.482465	314.579066	346.214793	228.350102	60.818159	30.286472	0.000000	14.127471	26.529996	-3.655408	-1632.457076	-2074.650816	-2024.835436	
33.850000	0.000000	0.000000	0.000000	0.000000	2512.068337	3437.636541	3294.843157	200.554590	284.852863	318.380365	346.944917	239.936743	70.521397	31.922184	0.000000	14.350526	26.995757	-3.730278	-1640.959151	-2135.911667	-2093.075501	
33.900000	0.000000	0.000000	0.000000	0.000000	2592.008896	3517.331099	3513.290318	202.848879	290.719703	325.019833	354.851509	210.579306	64.357062	35.002448	0.000000	14.791950	27.953838	-3.891452	-1682.841857	-2192.311027	-2215.986468	
33.950000	0.000000	0.000000	0.000000	0.000000	2591.019557	3599.381506	3894.202866	195.985105	289.852887	327.168557	366.943212	227.478020	82.541451	43.608484	0.000000	14.592015	27.758668	-3.940313	-1686.699759	-2230.554989	-2421.006204	
34.000000	0.000000	0.000000	0.000000	0.000000	2533.683194	3561.905838	3895.813378	198.404644	294.286592	331.646104	370.745793	248.878740	93.694601	43.789811	0.000000	14.871131	28.267670	-3.962593	-1657.106537	-2200.852855	-2421.138081	
34.050000	0.000000	0.000000	0.000000	0.000000	2521.270718	3496.942907	3832.622206	197.227235	297.298073	336.346559	372.299651	255.934059	99.585478	41.579033	0.000000	14.916387	28.455719	-3.956863	-1651.832195	-2156.830348	-2389.823314	
34.100000	0.000000	0.000000	0.000000	0.000000	2597.971936	3411.232600	3741.874956	200.076341	307.731498	349.442603	373.907319	190.299121	68.870856	39.415945	0.000000	15.179042	28.979158	-3.837704	-1682.178861	-2120.249639	-2339.981416	
34.150000	0.000000	0.000000	0.000000	0.000000	2589.319452	3354.643580	3643.607917	199.700357	312.345031	356.440901	374.752727	169.790036	59.756924	37.396404	0.000000	15.204413	29.061448	-3.775649	-1673.815914	-2093.013461	-2286.992903	
34.200000	0.000000	0.000000	0.000000	0.000000	2566.482883	3320.841927	3500.351334	193.922401	304.793643	348.365527	370.444755	164.266008	54.755851	34.630221	0.000000	14.829093	28.430790	-3.782926	-1658.704097	-2077.592919	-2211.210734	
34.250000	0.000000	0.000000	0.000000	0.000000	2684.953960	3376.318789	3660.577310	193.190371	306.499715	349.335852	374.346389	155.041226	56.596448	37.311705	0.000000	14.758953	28.291477	-3.801698	-1733.856736	-2111.111084	-2299.854097	
34.300000	0.000000	0.000000	0.000000	0.000000	2638.263258	3331.597961	3574.185341	201.173617	325.864206	372.192152	392.259623	215.964650	60.959568	36.560307	0.000000	15.006670	28.689248	-3.938086	-1713.232230	-2076.544617	-2244.473998	
34.350000	0.000000	0.000000	0.000000	0.000000	2625.419921	3096.459100	3229.264553	191.691159	317.542129	362.784486	386.331702	171.010182	37.257256	30.835934	0.000000	14.906771	28.604272	-3.927656	-1697.052333	-1967.574870	-2071.021495	
34.400000	0.000000	0.000000	0.000000	0.000000	2676.869731	3113.473135	3152.579011	187.599752	314.131522	359.469393	391.965896	182.668395	36.574017	30.039749	0.000000	14.623349	28.166859	-3.995688	-1731.040834	-1982.335157	-2030.984648	
34.450000	0.000000	0.000000	0.000000	0.000000	2703.765443	3223.132531	3233.444575	190.818578	328.046345	371.568973	392.527484	185.423967	39.046067	30.818428	0.000000	14.972827	28.669309	-3.987628	-1748.515484	-2046.884648	-2081.921487	
34.500000	0.000000	0.000000	0.000000	0.000000	2660.509599	3206.560642	3200.421798	189.705463	332.950987	375.495857	381.916798	172.155454	39.035871	30.490070	0.000000	14.761478	28.237357	-3.852338	-1719.634922	-2035.508015	-2064.157925	
