HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	BlPitchC  B_0	BlPitchC  B_2	GenTq     	GenPwr    	
(s)	(deg)     	(deg)     	(kN-m)    	(kW)      	
13.550000	0.000000	0.000000	32.481677	3735.201135	
13.600000	0.000000	0.000000	32.575783	3753.362161	
13.650000	0.000000	0.000000	32.671099	3771.659728	
13.700000	0.000000	0.000000	32.765326	3786.888563	
13.750000	0.000000	0.000000	32.857377	3800.683807	
13.800000	0.000000	0.000000	32.946510	3812.683880	
13.850000	0.000000	0.000000	33.032088	3824.157267	
13.900000	0.000000	0.000000	33.294843	3860.865939	
13.950000	0.000000	0.000000	33.788385	3926.343501	
14.000000	0.000000	0.000000	34.296015	3988.479914	
14.050000	0.000000	0.000000	34.816081	4048.946257	
14.100000	0.000000	0.000000	35.355236	4115.083403	
14.150000	0.000000	0.000000	35.904174	4185.767108	
14.200000	0.000000	0.000000	36.451976	4254.173373	
14.250000	0.000000	0.000000	36.992399	4317.836875	
14.300000	0.000000	0.000000	37.516429	4378.167836	
14.350000	0.000000	0.000000	38.008030	4435.418737	
14.400000	0.000000	0.000000	38.450472	4487.743013	
14.450000	0.000000	0.000000	38.836833	4535.046614	
14.500000	0.000000	0.000000	39.175825	4576.179075	
14.550000	0.000000	0.000000	39.489625	4613.252064	
14.600000	0.000000	0.000000	39.801187	4649.915767	
14.650000	0.000000	0.000000	40.123157	4687.204234	
14.700000	0.000000	0.000000	40.452490	4727.014079	
14.750000	0.000000	0.000000	40.774323	4769.128491	
14.800000	0.000000	0.000000	41.077318	4808.163574	
14.850000	0.000000	0.000000	41.362493	4839.935438	
14.900000	0.000000	0.000000	41.633395	4867.869819	
14.950000	0.000000	0.000000	41.883371	4899.223175	
15.000000	0.000000	0.000000	42.103859	4933.336696	
15.050000	0.000000	0.000000	42.306400	4963.486179	
15.100000	0.000000	0.000000	42.522917	4989.423829	
15.150000	0.000000	0.000000	42.779586	5020.221397	
15.200000	0.000000	0.000000	43.035619	5055.478782	
15.250000	0.000000	0.000000	43.086302	5069.815962	
15.300000	0.000000	0.000000	43.092638	5078.892553	
15.350000	0.000000	0.000000	43.093430	5084.473112	
15.400000	0.000000	0.000000	43.093529	5086.844768	
15.450000	0.000000	0.000000	43.093541	5088.160791	
15.500000	0.000000	0.000000	43.093543	5091.383537	
15.550000	0.000000	0.000000	43.093543	5097.131626	
15.600000	0.000000	0.000000	43.093543	5102.059706	
15.650000	0.000000	0.000000	43.093543	5103.891908	
15.700000	0.000000	0.000000	43.093543	5106.063996	
15.750000	0.000000	0.000000	43.093543	5112.845096	
15.800000	0.000000	0.000000	43.093543	5123.115207	
15.850000	0.000126	0.000126	43.093543	5130.965006	
15.900000	0.020840	0.020840	43.093543	5134.754579	
15.950000	0.061066	0.061066	43.093543	5137.757611	
16.000000	0.105594	0.105594	43.093543	5139.575826	
16.050000	0.149686	0.149686	43.093543	5140.992862	
16.100000	0.189816	0.189816	43.093543	5144.344863	
16.150000	0.224058	0.224058	43.093543	5147.754592	
16.200000	0.252813	0.252813	43.093543	5148.021389	
16.250000	0.278120	0.278120	43.093543	5147.378232	
16.300000	0.302200	0.302200	43.093543	5148.489273	
16.350000	0.326807	0.326807	43.093543	5152.714979	
16.400000	0.353061	0.353061	43.093543	5159.298664	
16.450000	0.381762	0.381762	43.093543	5164.717770	
16.500000	0.413258	0.413258	43.093543	5166.512709	
16.550000	0.446792	0.446792	43.093543	5166.675220	
16.600000	0.480275	0.480275	43.093543	5170.221474	
16.650000	0.511396	0.511396	43.093543	5174.735001	
16.700000	0.539205	0.539205	43.093543	5176.083978	
16.750000	0.564041	0.564041	43.093543	5176.372163	
16.800000	0.586840	0.586840	43.093543	5179.561149	
16.850000	0.608929	0.608929	43.093543	5185.195021	
16.900000	0.632075	0.632075	43.093543	5192.685921	
16.950000	0.658158	0.658158	43.093543	5198.905977	
17.000000	0.688496	0.688496	43.093543	5203.930669	
17.050000	0.722997	0.722997	43.093543	5208.363116	
17.100000	0.760103	0.760103	43.093543	5213.710783	
17.150000	0.797561	0.797561	43.093543	5218.354213	
17.200000	0.833378	0.833378	43.093543	5223.435962	
17.250000	0.866507	0.866507	43.093543	5227.468588	
17.300000	0.897213	0.897213	43.093543	5230.826752	
17.350000	0.926578	0.926578	43.093543	5238.174820	
17.400000	0.956239	0.956239	43.093543	5248.090947	
17.450000	0.988519	0.988519	43.093543	5255.830329	
17.500000	1.025280	1.025280	43.093543	5260.631069	
17.550000	1.066712	1.066712	43.093543	5264.284824	
17.600000	1.110987	1.110987	43.093543	5269.626521	
17.650000	1.155147	1.155147	43.093543	5275.395997	
17.700000	1.196699	1.196699	43.093543	5278.269445	
17.750000	1.234242	1.234242	43.093543	5279.895558	
17.800000	1.267563	1.267563	43.093543	5281.730211	
17.850000	1.297622	1.297622	43.093543	5283.338648	
17.900000	1.326033	1.326033	43.093543	5286.590048	
17.950000	1.354554	1.354554	43.093543	5290.686321	
18.000000	1.384640	1.384640	43.093543	5297.641577	
18.050000	1.417168	1.417168	43.093543	5304.754749	
18.100000	1.452492	1.452492	43.093543	5309.187524	
18.150000	1.489996	1.489996	43.093543	5311.296622	
18.200000	1.528057	1.528057	43.093543	5314.562794	
18.250000	1.564620	1.564620	43.093543	5317.837246	
18.300000	1.598283	1.598283	43.093543	5317.670963	
18.350000	1.628433	1.628433	43.093543	5317.459231	
18.400000	1.655148	1.655148	43.093543	5318.435980	
18.450000	1.679299	1.679299	43.093543	5320.354519	
18.500000	1.702352	1.702352	43.093543	5322.420953	
18.550000	1.725844	1.725844	43.093543	5325.706167	
18.600000	1.750892	1.750892	43.093543	5329.425314	
18.650000	1.777954	1.777954	43.093543	5331.580524	
18.700000	1.806581	1.806581	43.093543	5334.375700	
18.750000	1.835628	1.835628	43.093543	5334.408710	
18.800000	1.863647	1.863647	43.093543	5332.050870	
18.850000	1.888989	1.888989	43.093543	5331.056126	
18.900000	1.910515	1.910515	43.093543	5332.567135	
18.950000	1.928327	1.928327	43.093543	5334.070371	
19.000000	1.943915	1.943915	43.093543	5332.346782	
19.050000	1.959158	1.959158	43.093543	5329.121315	
19.100000	1.975230	1.975230	43.093543	5329.621245	
19.150000	1.992350	1.992350	43.093543	5336.884230	
19.200000	2.010641	2.010641	43.093543	5344.425360	
19.250000	2.030670	2.030670	43.093543	5345.761705	
19.300000	2.052658	2.052658	43.093543	5343.834919	
19.350000	2.075649	2.075649	43.093543	5344.496807	
19.400000	2.097956	2.097956	43.093543	5348.104278	
19.450000	2.118359	2.118359	43.093543	5350.324955	
19.500000	2.136646	2.136646	43.093543	5350.395664	
19.550000	2.153346	2.153346	43.093543	5349.092189	
19.600000	2.169222	2.169222	43.093543	5349.952716	
19.650000	2.184973	2.184973	43.093543	5351.809823	
19.700000	2.201300	2.201300	43.093543	5355.446772	
19.750000	2.218732	2.218732	43.093543	5361.157339	
19.800000	2.237792	2.237792	43.093543	5367.149447	
19.850000	2.258925	2.258925	43.093543	5370.664115	
19.900000	2.282120	2.282120	43.093543	5371.870368	
19.950000	2.306552	2.306552	43.093543	5373.699808	
20.000000	2.330849	2.330849	43.093543	5378.082533	
