HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	PRPSurge  	PRPSway   	PRPHeave  	PRPRoll   	PRPPitch  	PRPYaw    	PRPTVxi   	PRPTVyi   	PRPTVzi   	PRPRVxi   	PRPRVyi   	PRPRVzi   	PRPTAxi   	PRPTAyi   	PRPTAzi   	PRPRAxi   	PRPRAyi   	PRPRAzi   	
(s)	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(deg/s)   	(deg/s)   	(deg/s)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(deg/s^2) 	(deg/s^2) 	(deg/s^2) 	
118.000000	15.405852	1.062095	-0.184230	-0.206870	3.833270	-0.407878	-0.058433	-0.032707	0.107634	0.013646	0.138618	-0.314387	-0.047244	-0.010183	-0.002457	-0.001792	-0.040529	-0.224957	
118.050000	15.402902	1.060433	-0.178851	-0.206185	3.840172	-0.423993	-0.059479	-0.033790	0.107470	0.013793	0.137493	-0.329315	-0.031210	-0.015493	-0.003212	-0.001054	-0.029618	-0.295172	
118.100000	15.399896	1.058719	-0.173478	-0.205492	3.847016	-0.440796	-0.060725	-0.034626	0.107359	0.013799	0.136241	-0.343540	-0.019521	-0.021450	-0.003440	0.001886	-0.021587	-0.321284	
118.150000	15.396821	1.056974	-0.168110	-0.204802	3.853793	-0.458204	-0.062165	-0.035116	0.107284	0.013782	0.134872	-0.352480	-0.021641	-0.019494	-0.002451	0.002288	-0.022812	-0.277348	
118.200000	15.393676	1.055209	-0.162746	-0.204109	3.860504	-0.475912	-0.063381	-0.035563	0.107183	0.014008	0.133678	-0.354717	-0.028621	-0.010581	-0.001454	-0.000535	-0.027268	-0.196777	
118.250000	15.390490	1.053411	-0.157389	-0.203390	3.867169	-0.493527	-0.063797	-0.036412	0.106990	0.014803	0.133050	-0.349727	-0.026872	-0.007209	-0.001740	0.002958	-0.025649	-0.054252	
118.300000	15.387306	1.051558	-0.152045	-0.202616	3.873818	-0.510737	-0.063304	-0.037773	0.106672	0.016248	0.133063	-0.337380	-0.010993	-0.014713	-0.003553	0.014469	-0.014383	0.102750	
118.350000	15.384168	1.049633	-0.146720	-0.201763	3.880483	-0.527216	-0.062006	-0.039239	0.106233	0.017949	0.133640	-0.320565	0.009612	-0.026390	-0.006274	0.027982	0.000073	0.238557	
118.400000	15.381109	1.047638	-0.141420	-0.200823	3.887186	-0.542775	-0.060269	-0.040514	0.105706	0.019628	0.134527	-0.301227	0.026902	-0.031400	-0.008874	0.035794	0.012204	0.345006	
118.450000	15.378137	1.045584	-0.136147	-0.199802	3.893935	-0.557351	-0.058477	-0.041734	0.105101	0.021307	0.135457	-0.281016	0.036548	-0.027351	-0.010718	0.035240	0.018987	0.397094	
118.500000	15.375262	1.043463	-0.130907	-0.198693	3.900735	-0.570926	-0.056316	-0.043138	0.104422	0.023045	0.136635	-0.262488	0.037624	-0.023598	-0.012142	0.033209	0.019830	0.408263	
118.550000	15.372503	1.041269	-0.125702	-0.197501	3.907599	-0.583719	-0.053988	-0.044664	0.103691	0.024637	0.137915	-0.249531	0.041432	-0.026515	-0.013550	0.034093	0.022387	0.380317	
118.600000	15.369854	1.039000	-0.120534	-0.196238	3.914522	-0.596023	-0.051980	-0.046091	0.102962	0.025962	0.138961	-0.241440	0.046542	-0.030407	-0.014674	0.032162	0.025596	0.268585	
118.650000	15.367287	1.036665	-0.115401	-0.194911	3.921485	-0.607927	-0.050725	-0.047277	0.102282	0.027047	0.139486	-0.235208	0.042402	-0.029825	-0.014785	0.027237	0.022469	0.158617	
118.700000	15.364767	1.034274	-0.110301	-0.193533	3.928462	-0.619518	-0.050008	-0.048270	0.101645	0.027933	0.139634	-0.230572	0.027397	-0.025190	-0.013832	0.022741	0.012064	0.125991	
118.750000	15.362284	1.031836	-0.105233	-0.192115	3.935448	-0.630958	-0.049106	-0.049322	0.101008	0.028829	0.139896	-0.226645	0.013475	-0.019747	-0.012679	0.017802	0.002374	0.096200	
118.800000	15.359860	1.029341	-0.100197	-0.190650	3.942457	-0.642205	-0.047641	-0.050509	0.100344	0.029798	0.140528	-0.223166	0.014355	-0.019111	-0.012524	0.015940	0.002713	0.062200	
118.850000	15.357518	1.026783	-0.095194	-0.189134	3.949502	-0.653267	-0.046048	-0.051781	0.099689	0.030814	0.141233	-0.219895	0.027180	-0.023325	-0.013132	0.019147	0.011212	0.070946	
118.900000	15.355239	1.024161	-0.090223	-0.187565	3.956571	-0.664128	-0.045194	-0.053101	0.099128	0.031984	0.141423	-0.213657	0.034165	-0.026127	-0.013258	0.021019	0.015675	0.070890	
118.950000	15.352974	1.021477	-0.085276	-0.185939	3.963629	-0.674639	-0.045480	-0.054200	0.098690	0.033024	0.140819	-0.206902	0.021403	-0.026503	-0.011655	0.022673	0.006718	0.105376	
119.000000	15.350674	1.018744	-0.080348	-0.184263	3.970643	-0.684775	-0.046507	-0.055083	0.098337	0.033963	0.139693	-0.198988	-0.003773	-0.023166	-0.008928	0.022113	-0.010720	0.147328	
119.050000	15.348312	1.015971	-0.075438	-0.182545	3.977592	-0.694558	-0.047898	-0.055871	0.098028	0.034795	0.138295	-0.192028	-0.022967	-0.017695	-0.006800	0.018817	-0.024182	0.158606	
119.100000	15.345875	1.013158	-0.070542	-0.180788	3.984468	-0.704078	-0.049550	-0.056680	0.097737	0.035483	0.136691	-0.188732	-0.030316	-0.014752	-0.005957	0.015875	-0.029655	0.137542	
119.150000	15.343338	1.010305	-0.065659	-0.179001	3.991250	-0.713524	-0.052070	-0.057420	0.097506	0.035950	0.134469	-0.189469	-0.033541	-0.015520	-0.005740	0.013795	-0.032394	0.077332	
119.200000	15.340637	1.007421	-0.060786	-0.177199	3.997895	-0.723069	-0.056189	-0.057854	0.097385	0.036140	0.131137	-0.191732	-0.047445	-0.015327	-0.004790	0.009972	-0.042430	-0.008256	
119.250000	15.337690	1.004527	-0.055916	-0.175392	4.004346	-0.732684	-0.061755	-0.057828	0.097346	0.036029	0.126805	-0.193663	-0.078557	-0.009957	-0.002725	0.004253	-0.064064	-0.055245	
119.300000	15.334445	1.001638	-0.051047	-0.173592	4.010566	-0.742335	-0.067929	-0.057699	0.097316	0.035941	0.122049	-0.193344	-0.111969	-0.000730	-0.000663	-0.001308	-0.087096	-0.036920	
119.350000	15.330893	0.998751	-0.046181	-0.171792	4.016550	-0.751968	-0.074024	-0.057883	0.097248	0.036125	0.117342	-0.191628	-0.127938	0.004212	-0.000209	-0.003241	-0.098163	-0.002443	
119.400000	15.327040	0.995845	-0.041320	-0.169976	4.022301	-0.761505	-0.079961	-0.058420	0.097119	0.036595	0.112740	-0.188830	-0.125283	-0.001036	-0.001143	0.001558	-0.096484	0.026941	
119.450000	15.322894	0.992908	-0.036466	-0.168131	4.027824	-0.770823	-0.085793	-0.058974	0.096956	0.037142	0.108214	-0.184524	-0.118377	-0.010486	-0.002584	0.009339	-0.091794	0.058771	
119.500000	15.318461	0.989950	-0.031621	-0.166262	4.033124	-0.779914	-0.091304	-0.059301	0.096761	0.037556	0.103912	-0.179751	-0.115303	-0.013392	-0.003422	0.012882	-0.089610	0.094959	
119.550000	15.313771	0.986980	-0.026787	-0.164378	4.038222	-0.788855	-0.096072	-0.059588	0.096516	0.037835	0.100119	-0.177580	-0.110855	-0.007860	-0.003963	0.009080	-0.086484	0.092928	
119.600000	15.308861	0.983987	-0.021967	-0.162478	4.043143	-0.797748	-0.100114	-0.060250	0.096244	0.038261	0.096823	-0.177959	-0.097492	-0.004467	-0.004801	0.004864	-0.077321	0.047082	
119.650000	15.303762	0.980950	-0.017159	-0.160552	4.047908	-0.806721	-0.103712	-0.061210	0.095970	0.038751	0.093836	-0.181608	-0.081076	-0.010973	-0.005479	0.007114	-0.066061	-0.004587	
119.700000	15.298484	0.977866	-0.012365	-0.158604	4.052525	-0.815914	-0.107352	-0.062090	0.095735	0.039164	0.090829	-0.185813	-0.070471	-0.019535	-0.005570	0.010366	-0.058740	-0.065152	
119.750000	15.293020	0.974746	-0.007582	-0.156638	4.056989	-0.825284	-0.111083	-0.062661	0.095529	0.039396	0.087775	-0.189383	-0.070407	-0.019752	-0.004892	0.009237	-0.058517	-0.095420	
119.800000	15.287374	0.971600	-0.002809	-0.154662	4.061304	-0.834798	-0.114525	-0.063192	0.095297	0.039661	0.084934	-0.191541	-0.074309	-0.012995	-0.004109	0.005610	-0.060884	-0.073398	
119.850000	15.281577	0.968420	0.001949	-0.152663	4.065491	-0.844340	-0.117102	-0.064130	0.094945	0.040441	0.082708	-0.188185	-0.070790	-0.009191	-0.004391	0.004250	-0.058148	-0.045323	
119.900000	15.275677	0.965179	0.006686	-0.150606	4.069586	-0.853463	-0.118571	-0.065494	0.094408	0.041905	0.081268	-0.175740	-0.054273	-0.016052	-0.006650	0.012909	-0.046427	0.047122	
119.950000	15.269735	0.961864	0.011390	-0.148455	4.073631	-0.861613	-0.118828	-0.067019	0.093665	0.044036	0.080691	-0.150428	-0.030303	-0.027566	-0.010443	0.029383	-0.029438	0.247180	
120.000000	15.263809	0.958478	0.016053	-0.146195	4.077668	-0.868325	-0.117874	-0.068379	0.092721	0.046361	0.080968	-0.118134	-0.004864	-0.032334	-0.014878	0.043368	-0.011367	0.494977	
120.050000	15.257963	0.955026	0.020663	-0.143819	4.081741	-0.873424	-0.115670	-0.069855	0.091595	0.048853	0.082117	-0.083905	0.019381	-0.028397	-0.018991	0.047624	0.005757	0.653402	
120.100000	15.252258	0.951490	0.025213	-0.141314	4.085892	-0.876873	-0.112263	-0.071739	0.090327	0.051494	0.084094	-0.052772	0.043895	-0.027480	-0.022621	0.048684	0.022860	0.689865	
120.150000	15.246747	0.947850	0.029697	-0.138675	4.090160	-0.878871	-0.107938	-0.073885	0.088983	0.054059	0.086699	-0.027609	0.068152	-0.035847	-0.025515	0.052507	0.039608	0.644309	
120.200000	15.241463	0.944105	0.034115	-0.135919	4.094564	-0.879818	-0.103446	-0.075848	0.087666	0.056146	0.089412	-0.010701	0.087387	-0.043843	-0.027131	0.052728	0.052740	0.521629	
120.250000	15.236386	0.940271	0.038469	-0.133071	4.099092	-0.880075	-0.099698	-0.077542	0.086463	0.057815	0.091612	0.000734	0.092981	-0.041792	-0.026709	0.043814	0.056413	0.346250	
120.300000	15.231476	0.936351	0.042766	-0.130138	4.103715	-0.879763	-0.096715	-0.079229	0.085370	0.059421	0.093285	0.010818	0.078949	-0.034731	-0.024415	0.033611	0.046712	0.220554	
120.350000	15.226704	0.932343	0.047011	-0.127121	4.108415	-0.878899	-0.094086	-0.081007	0.084365	0.061103	0.094711	0.021233	0.059483	-0.032684	-0.021791	0.031203	0.033359	0.196899	
120.400000	15.222061	0.928248	0.051207	-0.124024	4.113184	-0.877572	-0.091470	-0.082753	0.083401	0.062780	0.096120	0.032084	0.049839	-0.034800	-0.019897	0.033010	0.026657	0.205775	
120.450000	15.217553	0.924071	0.055354	-0.120847	4.118026	-0.875711	-0.088788	-0.084314	0.082453	0.064375	0.097564	0.043992	0.050500	-0.034828	-0.019090	0.032679	0.026915	0.198605	
120.500000	15.213177	0.919820	0.059455	-0.117587	4.122938	-0.873142	-0.086203	-0.085653	0.081519	0.065894	0.098931	0.057693	0.053814	-0.032056	-0.018918	0.032289	0.028996	0.234123	
120.550000	15.208926	0.915506	0.063509	-0.114255	4.127916	-0.869874	-0.083718	-0.086892	0.080583	0.067421	0.100217	0.073212	0.052914	-0.027581	-0.018695	0.031498	0.028192	0.287159	
120.600000	15.204796	0.911133	0.067517	-0.110849	4.132956	-0.865860	-0.081475	-0.088049	0.079663	0.068849	0.101318	0.087833	0.049761	-0.023734	-0.018691	0.029392	0.025760	0.300426	
120.650000	15.200766	0.906704	0.071479	-0.107375	4.138041	-0.861166	-0.079746	-0.089041	0.078751	0.070025	0.102044	0.099367	0.045162	-0.022628	-0.018469	0.028428	0.022245	0.297411	
120.700000	15.196801	0.902233	0.075396	-0.103851	4.143147	-0.855969	-0.079024	-0.089779	0.077894	0.070951	0.102058	0.109236	0.035488	-0.020386	-0.018202	0.024526	0.015165	0.245100	
120.750000	15.192835	0.897734	0.079273	-0.100291	4.148229	-0.850342	-0.079767	-0.090066	0.077137	0.071371	0.101044	0.114697	0.016394	-0.015153	-0.017344	0.018327	0.001608	0.187054	
120.800000	15.188793	0.893230	0.083114	-0.096719	4.153232	-0.844542	-0.082098	-0.090094	0.076486	0.071447	0.098917	0.116425	-0.012990	-0.006948	-0.015320	0.009972	-0.019002	0.126070	
120.850000	15.184597	0.888726	0.086926	-0.093150	4.158103	-0.838762	-0.085858	-0.090068	0.075932	0.071355	0.095789	0.115333	-0.046230	0.000289	-0.013058	0.000813	-0.042267	0.031970	
120.900000	15.180183	0.884224	0.090712	-0.089585	4.162796	-0.833038	-0.090730	-0.089956	0.075458	0.071118	0.091878	0.112366	-0.076287	0.001869	-0.011012	-0.003127	-0.063318	-0.030683	
120.950000	15.175507	0.879731	0.094476	-0.086038	4.167281	-0.827498	-0.096339	-0.089657	0.075049	0.070689	0.087443	0.108047	-0.098932	0.001720	-0.009368	-0.004094	-0.079243	-0.052582	
121.000000	15.170535	0.875259	0.098220	-0.082518	4.171532	-0.822251	-0.102516	-0.089235	0.074696	0.070123	0.082604	0.102578	-0.113666	0.005302	-0.008138	-0.008312	-0.089722	-0.091009	
121.050000	15.165243	0.870808	0.101949	-0.079026	4.175534	-0.817252	-0.109110	-0.088796	0.074380	0.069541	0.077471	0.097119	-0.124089	0.008920	-0.007059	-0.012070	-0.097167	-0.118593	
121.100000	15.159618	0.866378	0.105662	-0.075560	4.179277	-0.812468	-0.115758	-0.088358	0.074075	0.069022	0.072295	0.093126	-0.131872	0.009094	-0.006275	-0.011598	-0.102684	-0.103526	
121.150000	15.153670	0.861972	0.109359	-0.072122	4.182767	-0.807892	-0.121965	-0.087813	0.073748	0.068457	0.067416	0.089799	-0.134217	0.008759	-0.005975	-0.010464	-0.104396	-0.081593	
121.200000	15.147426	0.857600	0.113039	-0.068719	4.186024	-0.803540	-0.127640	-0.087025	0.073410	0.067605	0.062899	0.083767	-0.126293	0.010717	-0.006436	-0.011519	-0.099050	-0.074258	
121.250000	15.140904	0.853271	0.116703	-0.065365	4.189058	-0.799573	-0.133099	-0.086201	0.073096	0.066632	0.058533	0.075569	-0.113887	0.015156	-0.006792	-0.016100	-0.090608	-0.108846	
121.300000	15.134113	0.848979	0.120352	-0.062060	4.191877	-0.796070	-0.138435	-0.085502	0.072806	0.065611	0.054258	0.064334	-0.107571	0.017493	-0.006470	-0.020367	-0.086238	-0.168931	
121.350000	15.127062	0.844716	0.123986	-0.058801	4.194487	-0.793149	-0.143447	-0.085086	0.072504	0.064752	0.050215	0.052431	-0.105704	0.014619	-0.005829	-0.020518	-0.084816	-0.216504	
121.400000	15.119771	0.840466	0.127604	-0.055581	4.196903	-0.790809	-0.147983	-0.084896	0.072131	0.064074	0.046513	0.041093	-0.101389	0.008793	-0.005880	-0.017751	-0.081650	-0.243938	
121.450000	15.112270	0.836222	0.131200	-0.052387	4.199145	-0.788958	-0.151803	-0.084862	0.071645	0.063642	0.043317	0.032817	-0.091651	0.003296	-0.007188	-0.013340	-0.074704	-0.229665	
121.500000	15.104599	0.831976	0.134768	-0.049209	4.201242	-0.787408	-0.154844	-0.084963	0.071017	0.063544	0.040673	0.029938	-0.077285	0.000123	-0.009569	-0.008593	-0.064532	-0.172615	
121.550000	15.096795	0.827721	0.138302	-0.046024	4.203221	-0.785831	-0.157041	-0.085252	0.070232	0.063854	0.038630	0.033258	-0.060835	-0.002022	-0.012510	-0.002455	-0.052882	-0.068885	
121.600000	15.088908	0.823443	0.141791	-0.042811	4.205117	-0.783925	-0.158121	-0.085884	0.069282	0.064709	0.037370	0.043457	-0.043858	-0.005587	-0.015656	0.006113	-0.040833	0.067353	
121.650000	15.081000	0.819128	0.145230	-0.039549	4.206972	-0.781454	-0.157907	-0.086762	0.068181	0.065810	0.037013	0.055324	-0.022706	-0.011669	-0.019004	0.016073	-0.025945	0.196008	
121.700000	15.073134	0.814763	0.148610	-0.036228	4.208832	-0.778399	-0.156454	-0.087961	0.066940	0.067248	0.037519	0.069721	0.003371	-0.017669	-0.022082	0.022757	-0.007752	0.252070	
121.750000	15.065363	0.810330	0.151925	-0.032824	4.210732	-0.774512	-0.154218	-0.089380	0.065628	0.068945	0.038575	0.086448	0.029269	-0.023455	-0.024894	0.027873	0.010271	0.276114	
121.800000	15.057715	0.805821	0.155174	-0.029327	4.212693	-0.769674	-0.151583	-0.090938	0.064288	0.070866	0.039915	0.105964	0.046874	-0.029407	-0.026494	0.035288	0.022590	0.349246	
121.850000	15.050207	0.801233	0.158356	-0.025734	4.214727	-0.763876	-0.148531	-0.092653	0.062934	0.072964	0.041548	0.126967	0.054559	-0.031891	-0.026986	0.039128	0.028085	0.395225	
121.900000	15.042867	0.796556	0.161470	-0.022034	4.216853	-0.757050	-0.144934	-0.094435	0.061569	0.075016	0.043555	0.145851	0.060688	-0.033580	-0.027116	0.040970	0.032433	0.408858	
121.950000	15.035710	0.791788	0.164516	-0.018233	4.219082	-0.749329	-0.141273	-0.096305	0.060226	0.077064	0.045606	0.163276	0.070549	-0.035914	-0.027242	0.042022	0.039215	0.395476	
122.000000	15.028730	0.786925	0.167496	-0.014331	4.221409	-0.740782	-0.137954	-0.098186	0.058940	0.079037	0.047421	0.178837	0.075063	-0.037354	-0.026993	0.040856	0.042286	0.346568	
122.050000	15.021904	0.781970	0.170413	-0.010330	4.223819	-0.731454	-0.135033	-0.099974	0.057700	0.080906	0.048960	0.193488	0.068691	-0.038028	-0.025916	0.039858	0.037886	0.313756	
122.100000	15.015219	0.776929	0.173268	-0.006240	4.226301	-0.721396	-0.132295	-0.101579	0.056469	0.082675	0.050363	0.208756	0.058579	-0.036454	-0.024735	0.037964	0.030876	0.295768	
122.150000	15.008668	0.771815	0.176062	-0.002065	4.228852	-0.710576	-0.129677	-0.102942	0.055226	0.084255	0.051672	0.223515	0.053267	-0.032348	-0.024433	0.035114	0.027066	0.295415	
122.200000	15.002237	0.766635	0.178793	0.002186	4.231461	-0.699031	-0.127668	-0.104255	0.053998	0.085806	0.052551	0.238488	0.051490	-0.027469	-0.024749	0.031921	0.025592	0.299431	
122.250000	14.995877	0.761389	0.181464	0.006516	4.234092	-0.686711	-0.126885	-0.105550	0.052829	0.087404	0.052577	0.254875	0.042439	-0.025261	-0.024699	0.030171	0.019111	0.295469	
122.300000	14.989529	0.756082	0.184078	0.010926	4.236707	-0.673507	-0.126939	-0.106576	0.051689	0.088843	0.052014	0.271879	0.019082	-0.025583	-0.023653	0.031584	0.002859	0.324058	
122.350000	14.983176	0.750737	0.186635	0.015396	4.239290	-0.659518	-0.127137	-0.107182	0.050521	0.089919	0.051331	0.287276	-0.002839	-0.021960	-0.022693	0.030166	-0.012455	0.349414	
122.400000	14.976807	0.745371	0.189133	0.019909	4.241836	-0.644878	-0.127647	-0.107485	0.049364	0.090632	0.050413	0.299281	-0.007994	-0.012600	-0.023023	0.021736	-0.016392	0.305410	
122.450000	14.970388	0.739991	0.191575	0.024453	4.244318	-0.629691	-0.129294	-0.107709	0.048306	0.091142	0.048700	0.308068	-0.009971	-0.005184	-0.023260	0.013684	-0.018190	0.240468	
122.500000	14.963849	0.734598	0.193968	0.029022	4.246687	-0.614092	-0.132419	-0.107933	0.047402	0.091558	0.045960	0.314857	-0.028423	-0.003639	-0.021623	0.010052	-0.031196	0.185143	
122.550000	14.957125	0.729197	0.196319	0.033608	4.248900	-0.598218	-0.136505	-0.108061	0.046629	0.091809	0.042544	0.319559	-0.060334	-0.004397	-0.018362	0.008289	-0.053344	0.136558	
122.600000	14.950188	0.723795	0.198634	0.038199	4.250936	-0.582170	-0.140936	-0.107940	0.045932	0.091778	0.038875	0.321850	-0.084560	-0.003045	-0.015305	0.005143	-0.070245	0.089231	
122.650000	14.943022	0.718406	0.200915	0.042783	4.252783	-0.566046	-0.145642	-0.107582	0.045311	0.091511	0.035004	0.322602	-0.092190	0.001640	-0.013589	-0.000027	-0.075817	0.047366	
122.700000	14.935609	0.713038	0.203168	0.047348	4.254428	-0.549929	-0.150989	-0.107079	0.044786	0.091065	0.030684	0.321680	-0.094412	0.007184	-0.012418	-0.005455	-0.077643	0.012862	
122.750000	14.927904	0.707697	0.205398	0.051889	4.255840	-0.533878	-0.157226	-0.106529	0.044378	0.090558	0.025751	0.320248	-0.104467	0.010648	-0.010676	-0.009335	-0.084720	-0.018660	
122.800000	14.919870	0.702388	0.207609	0.056401	4.256994	-0.517928	-0.164073	-0.105730	0.044031	0.089776	0.020403	0.316562	-0.123245	0.011570	-0.008349	-0.010730	-0.097648	-0.033355	
122.850000	14.911496	0.697126	0.209802	0.060868	4.257882	-0.502166	-0.170642	-0.104720	0.043641	0.088894	0.015247	0.313936	-0.138059	0.014856	-0.006682	-0.014288	-0.107759	-0.060614	
122.900000	14.902821	0.691919	0.211972	0.065286	4.258531	-0.486566	-0.175996	-0.103515	0.043109	0.087773	0.010929	0.308977	-0.135396	0.020249	-0.007350	-0.018459	-0.105855	-0.070182	
122.950000	14.893916	0.686771	0.214111	0.069646	4.258990	-0.471284	-0.179904	-0.102419	0.042400	0.086649	0.007612	0.302332	-0.111240	0.024236	-0.010212	-0.022014	-0.089208	-0.087887	
123.000000	14.884847	0.681673	0.216211	0.073951	4.259306	-0.456386	-0.182673	-0.101534	0.041549	0.085591	0.005086	0.293970	-0.078636	0.023525	-0.014106	-0.023817	-0.066691	-0.138170	
123.050000	14.875652	0.676615	0.218267	0.078206	4.259504	-0.441903	-0.185007	-0.100766	0.040633	0.084570	0.002875	0.284634	-0.053197	0.018262	-0.017255	-0.021561	-0.049025	-0.167613	
123.100000	14.866348	0.671595	0.220276	0.082408	4.259596	-0.427936	-0.187016	-0.100016	0.039678	0.083493	0.000901	0.273712	-0.043255	0.014458	-0.018713	-0.019686	-0.041906	-0.184068	
123.150000	14.856948	0.666609	0.222235	0.086559	4.259594	-0.414508	-0.188875	-0.099501	0.038688	0.082686	-0.000959	0.265212	-0.040035	0.014361	-0.019199	-0.021116	-0.039371	-0.218253	
123.200000	14.847460	0.661639	0.224145	0.090685	4.259502	-0.401321	-0.190548	-0.099273	0.037669	0.082297	-0.002682	0.261584	-0.037237	0.011356	-0.019730	-0.017637	-0.037204	-0.187543	
123.250000	14.837894	0.656673	0.226003	0.094804	4.259328	-0.388136	-0.191882	-0.099330	0.036598	0.082446	-0.004167	0.265523	-0.033693	0.004447	-0.020324	-0.007426	-0.034632	-0.066487	
123.300000	14.828278	0.651702	0.227805	0.098937	4.259091	-0.374658	-0.192521	-0.099513	0.035449	0.082908	-0.005171	0.274424	-0.027250	-0.001073	-0.021384	0.002279	-0.030092	0.064189	
123.350000	14.818657	0.646720	0.229548	0.103097	4.258823	-0.360663	-0.192031	-0.099769	0.034207	0.083527	-0.005397	0.285660	-0.014119	-0.003978	-0.022919	0.009383	-0.020987	0.176598	
123.400000	14.809083	0.641725	0.231227	0.107288	4.258559	-0.346115	-0.190772	-0.100057	0.032917	0.084167	-0.005088	0.296805	0.007676	-0.005310	-0.024757	0.013030	-0.005964	0.236163	
123.450000	14.799580	0.636715	0.232841	0.111510	4.258317	-0.331045	-0.189287	-0.100335	0.031642	0.084724	-0.004612	0.306224	0.026715	-0.005709	-0.025986	0.013099	0.007225	0.230487	
123.500000	14.790152	0.631691	0.234392	0.115758	4.258099	-0.315547	-0.187643	-0.100632	0.030387	0.085183	-0.004017	0.313099	0.032843	-0.005771	-0.025803	0.011636	0.011640	0.195874	
123.550000	14.780824	0.626650	0.235881	0.120026	4.257922	-0.299816	-0.185269	-0.101031	0.029116	0.085513	-0.002915	0.315506	0.033359	-0.005987	-0.025152	0.009404	0.012232	0.141751	
123.600000	14.771629	0.621585	0.237305	0.124307	4.257812	-0.284088	-0.182453	-0.101636	0.027828	0.085839	-0.001506	0.314639	0.044130	-0.007513	-0.025200	0.006435	0.019776	0.051561	
123.650000	14.762569	0.616483	0.238666	0.128613	4.257767	-0.268335	-0.180037	-0.102412	0.026595	0.086334	-0.000371	0.314903	0.056684	-0.011540	-0.025694	0.005900	0.028447	-0.022236	
123.700000	14.753604	0.611339	0.239967	0.132949	4.257761	-0.252472	-0.178678	-0.103237	0.025447	0.087002	0.000036	0.318236	0.052495	-0.016328	-0.024964	0.010344	0.025535	0.003095	
123.750000	14.744683	0.606156	0.241211	0.137318	4.257760	-0.236427	-0.178073	-0.104082	0.024314	0.087789	-0.000078	0.323900	0.030677	-0.017265	-0.023221	0.013527	0.010543	0.058749	
123.800000	14.735794	0.600928	0.242398	0.141731	4.257754	-0.220041	-0.177303	-0.105025	0.023103	0.088747	-0.000089	0.331840	0.010525	-0.016571	-0.022387	0.015203	-0.003331	0.105861	
123.850000	14.726958	0.595651	0.243521	0.146197	4.257756	-0.203190	-0.176033	-0.106049	0.021782	0.089873	0.000225	0.342300	0.010363	-0.018291	-0.023694	0.018877	-0.003662	0.161249	
123.900000	14.718183	0.590324	0.244576	0.150718	4.257772	-0.185801	-0.175004	-0.106974	0.020431	0.090956	0.000364	0.353290	0.023351	-0.020425	-0.026271	0.022453	0.004912	0.208392	
123.950000	14.709438	0.584955	0.245566	0.155292	4.257780	-0.167845	-0.174972	-0.107781	0.019162	0.091997	-0.000193	0.365154	0.024565	-0.019341	-0.027461	0.022526	0.005472	0.226446	
124.000000	14.700663	0.579548	0.246495	0.159914	4.257739	-0.149331	-0.176078	-0.108464	0.018004	0.092866	-0.001539	0.375077	0.005026	-0.016308	-0.025951	0.020802	-0.008133	0.234171	
124.050000	14.691810	0.574107	0.247369	0.164576	4.257615	-0.130384	-0.178075	-0.109160	0.016955	0.093642	-0.003506	0.382774	-0.021938	-0.013551	-0.023243	0.017750	-0.026794	0.208424	
124.100000	14.682842	0.568631	0.248193	0.169275	4.257381	-0.111117	-0.180669	-0.109884	0.015983	0.094315	-0.005894	0.387804	-0.042018	-0.013194	-0.020835	0.015070	-0.040758	0.154933	
124.150000	14.673728	0.563118	0.248970	0.174007	4.257016	-0.091620	-0.183944	-0.110601	0.015081	0.094921	-0.008760	0.391487	-0.053662	-0.014459	-0.019270	0.013592	-0.048979	0.103834	
124.200000	14.664430	0.557570	0.249703	0.178769	4.256494	-0.071934	-0.188019	-0.111260	0.014263	0.095509	-0.012185	0.395732	-0.064794	-0.014866	-0.018006	0.012463	-0.056849	0.073621	
124.250000	14.654913	0.551992	0.250397	0.183560	4.255790	-0.051991	-0.192622	-0.111760	0.013495	0.096027	-0.015983	0.400898	-0.080351	-0.013509	-0.016495	0.011663	-0.067731	0.077607	
124.300000	14.645166	0.546394	0.251053	0.188372	4.254896	-0.031820	-0.197135	-0.112124	0.012717	0.096432	-0.019728	0.405694	-0.092896	-0.010432	-0.015270	0.010628	-0.076541	0.102624	
124.350000	14.635204	0.540779	0.251669	0.193204	4.253822	-0.011404	-0.201182	-0.112494	0.011886	0.096885	-0.023162	0.411554	-0.093199	-0.006890	-0.015279	0.007837	-0.076895	0.095888	
124.400000	14.625048	0.535145	0.252242	0.198060	4.252582	0.009332	-0.204964	-0.112794	0.011018	0.097280	-0.026418	0.417283	-0.082884	-0.006550	-0.016412	0.008143	-0.070005	0.109733	
124.450000	14.614702	0.529501	0.252772	0.202929	4.251178	0.030303	-0.208837	-0.112855	0.010163	0.097391	-0.029730	0.420413	-0.074390	-0.006404	-0.017498	0.008526	-0.064292	0.122439	
