HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	
(s)	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	
31.900000	704.528564	-135.702850	-5884.922852	14084.966797	52644.554688	-676.767029	
31.950000	684.146851	-133.325241	-5894.072754	14146.367188	51309.773438	-643.924744	
32.000000	673.306213	-124.577499	-5904.064453	14136.613281	50932.933594	-826.350464	
32.050000	664.479797	-128.068192	-5912.993652	14550.495117	50804.226562	-914.134583	
32.100000	671.193237	-139.332825	-5915.193359	14905.652344	50400.617188	-810.258789	
32.150000	670.367126	-154.357361	-5910.329102	15337.753906	49837.472656	111.124237	
32.200000	666.660034	-155.070633	-5909.701660	15441.847656	49621.027344	-11.444458	
32.250000	639.362305	-142.368790	-5907.063477	14870.390625	48249.832031	-270.329742	
32.300000	630.734253	-131.376404	-5900.138184	14484.573242	48378.621094	-77.216431	
32.350000	650.105225	-124.235306	-5894.359375	13838.966797	48285.375000	-616.566162	
32.400000	671.317261	-125.845383	-5890.459961	13398.179688	48300.027344	-1190.654053	
32.450000	649.545044	-125.313248	-5884.190430	13015.359375	47881.394531	-1297.807739	
32.500000	598.428833	-104.371567	-5883.113770	11672.105469	45670.882812	-1611.366943	
32.550000	563.874573	-82.979385	-5881.283691	10515.822266	44487.863281	-1349.292114	
32.600000	563.099487	-76.258881	-5885.597656	9850.576172	44835.964844	-799.541077	
32.650000	588.955383	-78.849129	-5895.027832	9437.010742	46008.261719	-364.722076	
32.700000	608.703918	-72.164612	-5904.138672	8694.980469	47124.433594	-214.917053	
32.750000	607.081970	-54.563503	-5907.618652	7628.808594	47228.609375	-191.697998	
32.800000	620.543518	-40.074402	-5904.371094	6789.950684	48260.128906	523.319336	
32.850000	649.189453	-47.980362	-5903.673828	6757.825684	49867.574219	644.770264	
32.900000	694.419556	-63.175873	-5899.443359	6908.738770	51598.339844	647.434082	
32.950000	731.769226	-62.047264	-5892.351074	6679.820801	53221.859375	811.007874	
33.000000	731.754333	-44.523186	-5879.626465	6131.582031	54165.964844	1165.818848	
33.050000	685.702881	-29.720818	-5868.009766	5487.380371	52791.074219	1092.093750	
33.100000	635.593201	-35.782631	-5855.666504	5391.055664	50917.945312	1262.081909	
33.150000	636.486633	-46.595482	-5852.299805	5649.508301	51182.562500	825.673096	
33.200000	647.779602	-43.189793	-5852.378418	5404.397461	50870.398438	291.180481	
33.250000	684.479248	-25.420202	-5858.037109	5201.480469	52836.843750	-268.562439	
33.300000	648.516846	-14.027027	-5862.093262	4674.421875	50275.871094	-442.082916	
33.350000	614.261536	-25.063019	-5870.079102	5156.550781	49159.562500	-401.152130	
33.400000	580.981445	-41.006096	-5877.097168	5713.764648	47536.746094	-88.370941	
33.450000	584.747681	-43.267700	-5885.611816	5987.770996	46499.765625	-119.427307	
33.500000	599.498474	-42.579208	-5897.597656	6546.074219	46352.992188	-311.317841	
33.550000	579.371582	-49.970284	-5903.659668	7214.157715	44736.648438	-170.795898	
33.600000	538.628235	-62.125809	-5904.729004	7689.437988	41719.070312	156.176910	
33.650000	516.251892	-76.861176	-5905.814453	8692.477539	40582.605469	-58.343414	
33.700000	505.948639	-82.093208	-5906.250977	9453.130859	39534.593750	-396.366333	
33.750000	486.925507	-80.922806	-5904.236328	9947.197266	38187.394531	-706.476074	
33.800000	466.573059	-79.037308	-5899.508301	10364.878906	36813.800781	-874.938965	
33.850000	465.203857	-81.178146	-5896.071289	10874.786133	35981.597656	-1230.409424	
33.900000	460.071167	-92.672974	-5891.374512	11538.592773	34584.058594	-1676.982422	
33.950000	451.692810	-106.996880	-5885.547852	12295.657227	33472.542969	-1287.097412	
34.000000	410.046539	-118.169662	-5880.532227	12789.390625	31175.197266	-610.398071	
34.050000	388.200378	-119.952583	-5883.343262	13325.916992	31075.240234	-319.863586	
34.100000	371.671814	-117.652893	-5887.442871	13561.990234	30647.345703	-83.916290	
34.150000	370.797852	-120.974052	-5895.778809	13808.590820	30454.853516	-212.926483	
34.200000	394.169739	-131.713226	-5903.442383	14295.339844	31992.162109	-544.549316	
34.250000	424.223328	-140.633743	-5901.526367	14657.607422	33441.746094	20.870941	
34.300000	456.246674	-135.570923	-5896.279785	14370.083008	35197.652344	1200.667480	
34.350000	477.987549	-126.375824	-5892.205078	13910.848633	36509.757812	1436.616577	
34.400000	519.341492	-126.168343	-5890.341309	14046.705078	39545.347656	1296.991211	
34.450000	543.729553	-124.597206	-5883.721191	13714.591797	40959.296875	1318.822144	
34.500000	519.222534	-124.662430	-5875.716797	13390.060547	40869.445312	1637.142456	
34.550000	496.269318	-118.947128	-5870.544922	12933.925781	41415.039062	1551.608887	
34.600000	498.265839	-105.847076	-5868.539062	11961.937500	42124.042969	1061.909424	
34.650000	515.337036	-98.995300	-5864.530273	11275.711914	43105.171875	759.764404	
34.700000	554.907288	-91.656540	-5865.749023	10617.977539	45187.367188	597.711304	
34.750000	572.925049	-86.864868	-5873.039551	9790.589844	46189.613281	228.269379	
34.800000	565.403870	-74.502609	-5879.263672	8793.379883	46450.582031	-257.275269	
34.850000	544.162598	-50.127934	-5884.034668	7484.143066	46104.406250	-171.166138	
34.900000	546.018921	-31.645191	-5892.042969	6564.609375	47016.542969	-197.826691	
34.950000	550.824524	-25.377428	-5895.175781	5626.791992	46014.152344	-755.070435	
35.000000	563.360168	-27.357594	-5897.299316	5075.556152	45454.679688	-558.801880	
35.050000	557.340027	-26.867052	-5896.687500	4658.815918	45011.675781	64.468658	
35.100000	525.156006	-18.644926	-5896.444824	4086.204834	43267.035156	101.799713	
35.150000	500.575836	-6.799782	-5897.113770	3530.020020	42005.453125	0.578888	
35.200000	481.777924	-0.615665	-5894.485840	3258.669189	40741.660156	-111.046295	
35.250000	478.942352	-3.477982	-5897.096191	3408.156738	40061.433594	-480.011871	
35.300000	476.184723	-7.340588	-5895.530273	3484.828613	39159.925781	-790.026611	
35.350000	456.591217	-1.717724	-5895.574219	3183.254639	36733.941406	-1547.953491	
35.400000	426.204681	4.273312	-5890.523926	3002.267090	34226.089844	-1479.363647	
35.450000	404.066132	4.435097	-5889.095215	3200.144287	32351.097656	-1294.339600	
35.500000	384.654114	-5.435829	-5890.978516	3778.388184	30719.734375	-1251.335083	
35.550000	360.852631	-16.012835	-5896.363281	4423.342773	29114.539062	-1357.069458	
35.600000	316.068024	-20.630861	-5900.632324	4969.444824	26934.548828	-1229.079590	
35.650000	304.556885	-20.823111	-5905.662109	5715.907715	26945.291016	-788.713623	
35.700000	310.305939	-30.805723	-5906.188965	6500.979492	26453.451172	-93.120285	
35.750000	325.827057	-48.086357	-5905.147461	7257.956055	25740.951172	166.192352	
35.800000	355.619049	-63.431198	-5904.119141	8275.166992	27102.685547	791.392151	
35.850000	359.271912	-76.142120	-5899.234863	9278.214844	27345.742188	1408.208252	
35.900000	367.759766	-83.107925	-5895.997559	10091.772461	28281.222656	1393.286499	
35.950000	376.480530	-86.778015	-5890.952637	10772.650391	29117.203125	1632.987305	
36.000000	364.674713	-94.419151	-5885.913086	11421.988281	28703.853516	1449.229614	
36.050000	363.988708	-105.042953	-5879.745117	12249.201172	29819.058594	1662.407104	
36.100000	368.863953	-111.188927	-5875.776367	12792.905273	30755.707031	1163.405151	
36.150000	363.066162	-113.769897	-5870.463867	12960.489258	30563.515625	997.950195	
36.200000	366.001373	-114.896935	-5872.102539	13078.485352	31184.048828	563.876587	
36.250000	382.683533	-118.204544	-5879.265625	13398.490234	32933.433594	-58.756882	
36.300000	407.648071	-114.317528	-5885.099609	13270.689453	34286.929688	-461.542755	
36.350000	428.767456	-106.680077	-5890.383789	12955.661133	35230.050781	-408.757568	
36.400000	438.993347	-100.580185	-5893.540039	12541.577148	35873.144531	-316.115906	
36.450000	435.763550	-103.970901	-5897.229980	12609.187500	36858.324219	-403.463257	
36.500000	414.730286	-105.595032	-5901.252930	12329.223633	36350.589844	-761.104614	
36.550000	409.518341	-100.346481	-5907.398438	11797.736328	36195.640625	-1121.599487	
36.600000	430.954315	-91.815247	-5910.412109	11307.043945	37100.441406	-1054.582397	
36.650000	455.397858	-78.951279	-5912.891602	10451.306641	37998.808594	-1261.383789	
36.700000	445.727753	-72.145096	-5914.383301	9834.956055	37536.074219	-1586.011353	
36.750000	429.494385	-65.106834	-5913.928223	9282.898438	37320.792969	-1998.188354	
36.800000	430.224731	-53.781860	-5911.625977	8485.539062	37321.308594	-2028.399902	
36.850000	450.376038	-44.322712	-5911.654297	7654.094238	37265.761719	-2230.760254	
36.900000	461.984375	-37.865726	-5908.376953	6756.863281	36582.480469	-2153.891602	
36.950000	450.240906	-27.089828	-5911.020020	5899.847168	35314.058594	-2263.009521	
37.000000	418.131317	-14.904909	-5912.658691	5248.020996	34301.675781	-2054.095459	
37.050000	374.247223	-6.021688	-5913.011230	4466.273438	32211.134766	-1542.201538	
37.100000	358.552368	-3.140287	-5918.865723	4053.502930	31202.525391	-1690.868408	
37.150000	347.309448	-2.977873	-5923.477051	3706.472900	30447.953125	-1514.755127	
37.200000	344.584564	2.552963	-5924.725098	3189.981445	29501.960938	-1388.841309	
37.250000	359.724457	13.461292	-5920.635742	2481.158447	28901.253906	-788.856567	
37.300000	379.312073	15.660881	-5918.356445	2414.943604	29785.339844	-562.928711	
37.350000	380.672638	7.116783	-5912.018555	2759.034912	30073.017578	70.122574	
37.400000	364.656586	0.657564	-5901.698730	2751.368652	28836.525391	963.048523	
37.450000	375.746948	2.027761	-5892.976074	2949.948242	29463.460938	1107.851440	
37.500000	379.670258	9.271618	-5882.337402	2967.981201	29605.421875	1803.544678	
37.550000	354.273712	4.393930	-5875.771973	3277.456543	28642.869141	1851.475342	
37.600000	323.571808	-9.732191	-5872.978516	3957.861084	28083.234375	1496.739502	
37.650000	295.973663	-17.830109	-5872.424805	4374.762207	26869.261719	910.725647	
37.700000	311.258606	-12.335758	-5874.505859	4382.181152	26989.787109	342.189087	
37.750000	338.332397	-13.377038	-5877.977051	4919.978516	28307.859375	66.535782	
37.800000	340.852570	-21.457291	-5882.071777	5356.364746	28387.951172	101.788666	
37.850000	334.211060	-31.404448	-5887.880859	6053.376465	28406.292969	67.700256	
37.900000	316.449310	-35.323753	-5895.164551	6536.377441	27775.376953	-174.495132	
37.950000	311.532379	-36.747337	-5902.553711	7065.141602	27985.484375	-464.633850	
38.000000	319.704102	-40.436287	-5910.817871	7546.514160	28247.195312	-791.922119	
38.050000	332.691345	-52.191395	-5919.206055	8479.583984	28985.833984	-1375.457397	
38.100000	342.298248	-61.202110	-5923.804688	9147.371094	29446.974609	-1538.979370	
38.150000	333.638245	-69.745575	-5922.648926	9688.067383	29010.736328	-1403.305786	
38.200000	344.956268	-75.384125	-5921.552734	10213.186523	29451.628906	-1402.021729	
38.250000	374.313690	-80.075928	-5921.159180	10812.320312	30821.306641	-1673.336182	
38.300000	397.525116	-84.519798	-5918.156738	11363.262695	32446.000000	-1677.745483	
38.350000	384.071106	-86.154587	-5913.365234	11492.353516	31723.605469	-1992.709473	
38.400000	384.562561	-87.995773	-5910.048340	11743.100586	31893.109375	-2126.925293	
38.450000	393.668335	-85.809860	-5905.130371	11482.923828	31621.929688	-1727.360352	
38.500000	417.611328	-83.644043	-5899.784180	11380.302734	32412.324219	-1191.541992	
38.550000	396.756744	-79.966476	-5898.572266	11023.551758	31058.929688	-847.477783	
38.600000	373.081696	-75.920441	-5903.745117	10861.340820	30788.304688	-925.952148	
38.650000	339.702728	-71.525383	-5906.382812	10224.823242	28885.771484	-808.462402	
38.700000	353.787933	-70.390129	-5912.916504	9997.177734	29714.931641	-979.300354	
38.750000	372.411499	-65.996269	-5916.610352	9480.281250	30164.099609	-1119.926147	
38.800000	373.472870	-54.561302	-5917.609375	8636.255859	29832.871094	-1107.084106	
38.850000	367.130371	-42.947983	-5916.267090	8021.042969	30063.626953	-1214.599976	
38.900000	375.748535	-36.175743	-5914.075195	7386.363281	31018.175781	-833.923889	
38.950000	387.971008	-40.614197	-5904.523926	7053.287598	31592.535156	-120.073662	
39.000000	411.949036	-38.147385	-5893.727539	6502.938477	32326.314453	526.458740	
39.050000	418.353424	-24.922579	-5885.842285	5661.481934	32516.449219	835.580750	
39.100000	386.667999	-12.361640	-5881.681152	4739.023926	31706.011719	765.427795	
39.150000	363.464050	-6.200415	-5879.346680	4162.232910	31719.730469	899.286804	
39.200000	345.296661	4.788483	-5880.316895	3135.594971	30983.509766	926.088074	
39.250000	341.342712	18.941723	-5885.076172	2121.207275	30398.214844	453.838715	
39.300000	354.053284	34.250107	-5892.853027	1106.956665	30419.548828	-99.643967	
39.350000	374.242493	36.848648	-5903.852539	908.989807	31871.023438	-639.819458	
39.400000	383.807983	36.815491	-5913.251953	693.665161	32421.587891	-1240.023438	
39.450000	387.663086	39.021652	-5920.875977	431.513489	32321.085938	-1531.979126	
39.500000	381.891479	42.416084	-5926.054688	313.406708	32482.958984	-1867.736450	
39.550000	375.507202	44.692421	-5929.034180	356.962585	32345.025391	-2397.072754	
39.600000	373.409637	42.384037	-5927.445801	474.984497	31359.421875	-2501.337402	
39.650000	393.333252	30.423096	-5927.389648	1342.651611	32622.033203	-2284.049805	
39.700000	382.615448	21.154305	-5921.300781	1822.556641	31432.964844	-2024.469360	
39.750000	379.087494	16.084450	-5914.735840	2408.989746	31228.613281	-1773.830078	
39.800000	383.458923	12.301735	-5910.569336	3162.377686	31597.146484	-1762.156250	
39.850000	394.167816	3.779505	-5910.070801	4035.567871	31972.576172	-1917.924194	
39.900000	395.368652	-7.656069	-5911.571777	5006.806641	31801.710938	-2473.097900	
39.950000	398.870331	-11.428638	-5910.379395	5582.750488	31303.677734	-2856.893555	
40.000000	398.609161	-19.412706	-5909.029785	6404.435059	31260.513672	-2539.898438	
40.050000	402.924438	-33.121124	-5905.329590	7355.383789	31555.976562	-1929.990479	
40.100000	385.843384	-48.652763	-5906.376953	8134.447266	29791.603516	-1937.413452	
40.150000	364.495544	-55.561123	-5910.267578	8692.277344	28348.015625	-1848.253052	
40.200000	345.292053	-56.979382	-5920.405273	9260.954102	27527.773438	-1830.586060	
40.250000	333.451416	-58.287613	-5931.483887	9709.536133	27359.601562	-1602.385132	
40.300000	317.598083	-65.211243	-5935.390137	10033.190430	26604.529297	-1212.794434	
40.350000	327.893372	-65.257629	-5940.927246	10215.740234	27024.113281	-1633.577515	
40.400000	357.808746	-61.605072	-5938.989746	10333.520508	28035.976562	-1809.663086	
40.450000	382.266632	-66.426048	-5934.041992	10684.238281	29550.001953	-1671.158813	
40.500000	391.461517	-82.989738	-5929.366211	11378.231445	31049.742188	-1588.306274	
40.550000	402.400024	-87.513123	-5917.914062	11282.055664	31517.572266	-1027.469360	
40.600000	430.789520	-76.400970	-5904.309082	10836.569336	32864.464844	-593.864624	
40.650000	455.158997	-65.294167	-5890.585938	10432.729492	34593.351562	165.527222	
40.700000	440.363647	-71.006973	-5879.755371	10164.942383	34351.648438	860.556885	
40.750000	423.088440	-77.640869	-5871.604492	9700.635742	34196.343750	1303.314697	
40.800000	413.431671	-65.657402	-5874.383789	8836.760742	34699.472656	903.719238	
40.850000	420.431732	-34.281418	-5879.069824	7379.576660	35543.261719	519.967468	
40.900000	435.474396	-10.720657	-5887.982910	6225.450195	36992.613281	-214.211349	
40.950000	441.530365	-6.239277	-5896.957520	5362.659180	37632.328125	-814.196594	
41.000000	448.234344	-11.490561	-5904.423340	4801.225586	38309.246094	-1121.346680	
41.050000	475.208893	-5.034716	-5913.624023	4102.800781	39836.328125	-1741.234985	
41.100000	496.070679	14.185520	-5917.120117	3090.419678	40964.773438	-1981.317627	
41.150000	501.607422	30.270828	-5921.037598	2298.865723	41704.066406	-2308.343994	
41.200000	491.671570	31.547146	-5917.534668	1650.720825	40759.050781	-2224.200684	
41.250000	497.392120	22.406837	-5916.640625	1514.889282	40687.644531	-1808.467896	
41.300000	507.915466	24.647087	-5913.690918	1189.467285	40888.457031	-1737.778198	
41.350000	505.591675	43.673904	-5908.483887	442.037781	40638.792969	-1275.934937	
41.400000	489.358124	58.997551	-5902.770996	-172.749146	39842.230469	-1051.572754	
41.450000	478.109314	54.319572	-5903.803223	-20.194153	39119.863281	-1821.382690	
41.500000	472.476868	42.823929	-5904.652344	240.487335	38280.437500	-2221.124512	
41.550000	465.567841	43.783306	-5905.865723	141.689117	36677.234375	-2418.982178	
41.600000	469.127075	52.712395	-5909.885254	55.021057	35791.644531	-2434.473877	
41.650000	459.257324	53.502350	-5912.843262	324.282013	34706.699219	-2409.388184	
41.700000	434.379303	43.363377	-5915.695312	824.352966	32780.089844	-2043.291870	
41.750000	409.525909	28.296324	-5916.414551	1589.694824	30933.912109	-1425.941284	
41.800000	392.735016	20.904755	-5924.500000	2235.535400	29687.263672	-1444.261230	
41.850000	380.822235	21.916100	-5934.985352	2774.712158	28672.097656	-2127.824707	
41.900000	372.134888	22.296371	-5940.998535	3252.864258	27565.701172	-2257.195801	
41.950000	356.361267	11.853086	-5941.980957	3875.470703	25888.910156	-2590.766113	
42.000000	362.401672	-2.057366	-5938.758301	4886.305176	26065.861328	-2876.937744	
42.050000	349.000854	-12.514351	-5927.147949	5676.490234	25396.414062	-2392.883545	
42.100000	348.481537	-23.798328	-5917.456055	6574.307129	26107.566406	-1639.867310	
42.150000	367.444855	-36.650742	-5909.896973	7437.742188	27035.005859	-1419.638184	
42.200000	398.743256	-40.981529	-5903.238281	7885.069336	28040.546875	-1156.934204	
42.250000	430.519531	-41.696129	-5893.486328	8413.896484	30049.285156	84.796364	
42.300000	430.856628	-49.908146	-5886.933105	8988.772461	30881.675781	1035.401855	
42.350000	425.891541	-62.220520	-5883.222168	9281.663086	31433.085938	1445.929565	
42.400000	436.212860	-70.575348	-5883.181641	9659.145508	33038.042969	1498.044556	
42.450000	456.001953	-61.682945	-5886.515625	9379.993164	34753.953125	1344.803589	
42.500000	471.669312	-47.697456	-5889.829102	8892.158203	36428.402344	975.796692	
42.550000	470.782532	-45.159538	-5895.695312	8671.101562	37652.656250	448.182770	
42.600000	481.498077	-49.617626	-5902.531250	8627.879883	39535.914062	-48.732849	
42.650000	499.082306	-50.354328	-5908.129395	8406.186523	41423.125000	-621.235107	
42.700000	537.511230	-39.387085	-5909.750488	7861.084473	43869.210938	-907.101318	
42.750000	566.429993	-24.756397	-5906.294434	7052.147461	45692.980469	-1079.297974	
42.800000	576.439575	-20.047022	-5901.551758	6413.750488	46566.257812	-1027.223999	
42.850000	593.016357	-24.526159	-5898.639648	6320.269043	48501.457031	-965.945740	
42.900000	600.014709	-24.323639	-5898.218750	6085.864258	49414.425781	-986.930359	
42.950000	609.482361	-12.052030	-5898.216309	5306.371094	50063.332031	-995.361572	
43.000000	635.452271	3.627636	-5899.582031	4501.558105	51225.394531	-1189.632324	
43.050000	666.061218	11.681351	-5901.301270	3954.837891	52629.222656	-1275.427612	
43.100000	680.126648	9.548151	-5906.033203	3757.050781	53308.437500	-1836.248779	
43.150000	673.905029	8.298006	-5908.932617	3478.468750	52583.070312	-2379.209229	
43.200000	654.635620	18.206652	-5908.857422	2714.633789	51030.093750	-2417.301270	
43.250000	629.486450	30.363434	-5909.482910	1933.368164	48981.574219	-2296.175293	
43.300000	604.323975	37.059795	-5916.536133	1480.900757	47019.367188	-2680.938232	
43.350000	587.566345	40.788620	-5922.679688	1230.116455	45906.117188	-2400.378662	
43.400000	550.989014	45.268463	-5928.620605	868.860291	43213.890625	-2244.141846	
43.450000	522.872620	51.636166	-5932.664551	492.636169	40835.382812	-2079.922363	
43.500000	510.348480	54.813366	-5941.334961	330.875122	39138.089844	-2197.128418	
43.550000	514.144409	51.215149	-5949.404297	545.055237	38344.410156	-2550.427490	
43.600000	526.907715	48.371437	-5953.902832	770.649658	37834.035156	-2746.033447	
43.650000	509.671234	45.285069	-5951.355469	876.869019	36053.339844	-2688.072510	
43.700000	494.277252	40.355484	-5943.039062	1387.393066	35284.960938	-2292.427490	
43.750000	476.387726	31.769449	-5934.348145	1902.134888	34230.539062	-1905.982788	
43.800000	477.798492	20.115341	-5929.060547	2474.981934	33770.585938	-1781.204224	
43.850000	486.535583	14.070962	-5919.554199	2818.304688	33215.218750	-1390.857666	
43.900000	497.546234	19.586594	-5909.942383	2972.824463	33728.679688	-541.020081	
43.950000	474.936310	23.920471	-5900.692871	3173.219482	33127.070312	-41.483276	
44.000000	457.776367	17.228691	-5891.426758	3685.837891	33335.980469	707.019348	
44.050000	459.765045	3.187188	-5882.421387	4222.140137	33699.398438	1377.873535	
44.100000	482.148712	-8.513407	-5880.491211	4772.223633	34710.554688	1469.492432	
44.150000	505.035034	-13.900457	-5882.591797	5339.546875	36872.726562	1504.228271	
44.200000	492.133911	-9.926953	-5884.382324	5299.263184	37534.699219	1492.759033	
44.250000	499.991608	-11.178612	-5891.606445	5743.463379	39671.078125	916.880859	
44.300000	536.818665	-18.499783	-5899.644531	6188.250000	42420.468750	208.528290	
44.350000	585.822571	-27.804955	-5905.698242	6627.265625	45161.054688	-594.903259	
44.400000	618.148071	-32.171173	-5906.416504	6975.125977	47959.941406	-694.234314	
44.450000	639.799500	-24.655502	-5905.387695	6826.764648	50142.875000	-771.536072	
44.500000	653.388733	-20.391171	-5903.957520	6763.652344	51674.460938	-1018.022034	
44.550000	684.219177	-25.370047	-5904.114258	7061.798828	54032.687500	-1318.375122	
44.600000	728.308960	-33.569901	-5905.906250	7473.771484	57006.453125	-1269.838013	
44.650000	764.805359	-35.886482	-5903.150879	7589.251465	59333.792969	-725.945312	
44.700000	784.563904	-30.097507	-5902.708008	7449.335938	60521.898438	-913.631409	
44.750000	788.551575	-25.741133	-5904.068848	7320.375977	61358.261719	-1019.065430	
44.800000	779.844177	-30.740286	-5906.344238	7438.470703	61816.968750	-1141.442627	
44.850000	769.996399	-31.968031	-5906.252441	7181.562012	61158.589844	-1328.608154	
44.900000	779.661072	-26.494514	-5907.348633	6793.150391	60971.929688	-1360.240601	
44.950000	798.360229	-18.179628	-5909.904785	6406.082031	60982.226562	-1714.285034	
45.000000	802.018555	-11.800996	-5913.640137	6027.182617	60692.906250	-1542.603760	
45.050000	762.869995	-6.565948	-5915.180664	5325.364258	57968.789062	-1512.188965	
45.100000	725.633789	-2.496774	-5919.722168	4920.015137	55647.671875	-1697.749390	
45.150000	707.067749	3.206944	-5926.365234	4602.502930	54464.332031	-1534.853760	
45.200000	689.377869	14.225279	-5933.956543	3887.619385	52152.269531	-1915.304199	
45.250000	681.822693	25.410591	-5941.557129	3198.281250	50538.039062	-2087.300781	
45.300000	672.503967	29.873625	-5947.621094	2862.347656	49491.886719	-2388.711914	
45.350000	659.420410	28.236759	-5950.156738	2812.924561	48457.539062	-2586.197266	
45.400000	645.327759	26.686625	-5947.231445	2692.912109	47215.269531	-2481.252930	
45.450000	634.006531	24.387728	-5941.651855	2566.581787	45876.671875	-2341.649658	
45.500000	632.532104	25.349649	-5935.407715	2269.192871	44755.046875	-2267.992432	
45.550000	638.839783	27.112734	-5929.044922	2070.684082	44462.515625	-1862.995605	
45.600000	646.192017	30.717562	-5921.262695	1876.291870	44499.046875	-1092.416138	
45.650000	639.800232	35.502125	-5912.245117	1539.011597	43893.195312	-157.022537	
45.700000	617.178345	38.622246	-5906.517578	1298.583740	43173.968750	569.494934	
45.750000	586.315308	45.447701	-5903.448242	849.008972	42172.910156	605.036926	
45.800000	577.469299	48.760674	-5903.257812	762.828369	42353.796875	572.149597	
45.850000	588.829712	45.682812	-5902.639160	883.585083	43330.417969	637.070923	
45.900000	609.353516	39.307220	-5904.195801	1078.313477	44887.535156	481.478577	
45.950000	635.034851	34.561760	-5906.967773	1340.174683	46755.261719	104.442131	
46.000000	668.215637	32.629814	-5909.777832	1733.904053	49574.906250	-553.193604	
46.050000	693.983643	29.404394	-5910.630371	2089.773926	51488.980469	-965.022766	
46.100000	733.865784	22.157280	-5905.444336	2517.819580	53891.824219	-511.505188	
46.150000	761.760498	10.808165	-5900.113770	3190.127441	55962.042969	-557.574768	
46.200000	779.086426	5.726476	-5894.084961	3735.325684	57824.378906	-354.490967	
46.250000	778.292419	3.762311	-5890.674805	4091.365967	58743.304688	-298.288391	
46.300000	800.187988	-0.788219	-5891.367676	4708.342773	61057.699219	-322.410736	
46.350000	823.695740	-6.710980	-5894.270508	5368.411133	62887.277344	-637.153442	
46.400000	848.363586	-9.267542	-5894.641113	5852.781738	64328.031250	-708.831665	
46.450000	869.543762	-12.292067	-5893.976074	6207.387695	65550.031250	-541.368164	
46.500000	872.290955	-24.358658	-5895.929199	6816.180176	66098.585938	-814.371887	
46.550000	867.383179	-37.052437	-5897.943359	7359.852051	66196.304688	-1075.099609	
46.600000	876.367493	-42.107738	-5901.708008	7817.626953	66672.093750	-990.767883	
46.650000	895.997009	-37.882736	-5906.521484	7811.675781	67043.343750	-720.778748	
46.700000	902.700989	-36.903011	-5913.800781	7873.681641	66990.632812	-477.925171	
46.750000	902.222168	-35.847168	-5921.812988	7948.038574	66688.671875	-598.030640	
46.800000	868.595581	-33.453167	-5928.460449	7817.447754	65042.730469	-861.930420	
46.850000	841.168945	-33.632725	-5934.559570	7817.108398	63740.066406	-1005.833862	
46.900000	829.478394	-28.956192	-5938.865723	7369.340332	61943.750000	-1247.610840	
46.950000	841.838745	-23.274961	-5944.400391	7137.033203	61830.523438	-1554.084717	
47.000000	844.047729	-19.218266	-5946.215820	6889.263672	61056.230469	-1734.687744	
47.050000	830.353638	-18.378222	-5945.244141	6756.373535	59947.554688	-2221.125732	
47.100000	812.438171	-17.718277	-5938.000977	6661.508789	59066.890625	-2187.566162	
47.150000	787.126709	-19.456314	-5931.680664	6519.708008	57701.898438	-2255.589355	
47.200000	784.443604	-21.253616	-5924.492676	6206.084473	56860.394531	-1941.570557	
47.250000	797.553589	-14.985364	-5921.236816	5594.395996	56481.132812	-2167.218506	
47.300000	814.119202	-0.610775	-5918.016113	4873.530273	56772.621094	-2115.228516	
47.350000	817.019165	11.586697	-5912.032227	4185.416016	56663.457031	-1448.973755	
47.400000	801.149719	11.318445	-5902.974121	3816.591309	56272.402344	-383.035217	
47.450000	764.266541	8.674976	-5900.408691	3428.676025	55252.277344	-102.661049	
47.500000	745.096863	15.051245	-5898.577637	2910.946533	55126.613281	44.255619	
47.550000	759.070618	29.745247	-5897.230469	2083.471924	55754.496094	400.189697	
47.600000	786.398193	36.136505	-5897.125488	1541.349976	56830.890625	611.726990	
47.650000	809.415771	33.069267	-5899.979004	1347.291382	58603.480469	585.919739	
47.700000	823.482117	30.578310	-5902.362305	1298.099243	60466.007812	774.438660	
47.750000	834.469543	33.527092	-5900.934082	1085.185303	61457.644531	973.518921	
47.800000	852.973022	38.090031	-5898.511230	849.053772	62725.941406	1060.956177	
47.850000	886.031311	35.621078	-5894.735352	1118.237915	65465.179688	1219.764282	
47.900000	905.639404	32.062847	-5890.764160	1135.005981	66677.398438	880.918152	
47.950000	931.633423	27.963539	-5887.328125	1398.581787	68359.734375	551.989441	
48.000000	943.397827	26.444355	-5882.723633	1507.210327	69108.828125	369.583740	
48.050000	943.651978	26.916073	-5882.550781	1620.150513	69633.312500	166.223038	
48.100000	941.345947	29.537086	-5883.215332	1790.766846	70221.734375	-109.480255	
48.150000	945.741150	28.568741	-5886.247559	2313.278809	71041.507812	-349.809448	
48.200000	962.624817	23.322849	-5888.086914	2769.310059	71741.632812	-68.113907	
48.250000	965.924500	9.338346	-5891.361816	3474.642578	71926.890625	-79.665024	
48.300000	953.483582	-0.681629	-5896.601074	4174.944824	71593.492188	-476.813782	
