HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  	MoorFxi   	MoorFyi   	MoorFzi   	MoorMxi   	MoorMyi   	MoorMzi   	
(s)	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	
70.150000	-775.196661	13.504531	79178.072937	-4478.935182	219576.630256	-163.674348	-778.564108	13.219527	-1679.236248	1050.738283	49011.978968	-163.674348	
70.200000	-775.100073	13.805225	79179.942550	-4695.796729	218835.718569	-162.820826	-778.455259	13.542916	-1679.046546	1078.309083	49023.441194	-162.820826	
70.250000	-775.058988	14.087690	79181.824201	-4912.318598	218109.736092	-162.320205	-778.367236	13.849608	-1678.849375	1104.735751	49035.934442	-162.320205	
70.300000	-775.061356	14.341563	79183.713229	-5128.601726	217401.361725	-162.188421	-778.298683	14.127990	-1678.649891	1129.227958	49049.300320	-162.188421	
70.350000	-775.111834	14.562566	79185.595934	-5344.156888	216713.299004	-162.436052	-778.253646	14.374132	-1678.462132	1151.505030	49063.720137	-162.436052	
70.400000	-775.211378	14.731179	79187.470712	-5559.168215	216048.379772	-163.058677	-778.231570	14.568274	-1678.288005	1170.221555	49079.086459	-163.058677	
70.450000	-775.354193	14.847009	79189.330355	-5773.095664	215409.202840	-164.100443	-778.227311	14.710128	-1678.134777	1185.349141	49094.980900	-164.100443	
70.500000	-775.518841	14.931306	79191.171781	-5984.416676	214797.494672	-165.612459	-778.228082	14.819769	-1678.005553	1198.228017	49110.489878	-165.612459	
70.550000	-775.690910	15.000427	79192.991732	-6190.868467	214214.573501	-167.651578	-778.225020	14.911933	-1677.903328	1209.816101	49124.987750	-167.651578	
70.600000	-775.890367	15.052871	79194.785619	-6391.264587	213663.590253	-170.195419	-778.229104	14.983943	-1677.832495	1219.903697	49139.123034	-170.195419	
70.650000	-776.132541	15.066065	79196.565982	-6586.762314	213148.898601	-173.100047	-778.250720	15.011835	-1677.780575	1226.876447	49153.524468	-173.100047	
70.700000	-776.373225	15.030047	79198.322085	-6778.708252	212671.739646	-176.215316	-778.268560	14.985949	-1677.758330	1230.101222	49166.700740	-176.215316	
70.750000	-776.572632	14.917535	79200.048228	-6969.790831	212230.647361	-179.334931	-778.262902	14.877829	-1677.770296	1227.690314	49177.342994	-179.334931	
70.800000	-776.704856	14.748222	79201.740909	-7160.135692	211822.459913	-182.329099	-778.220194	14.708529	-1677.818466	1221.079634	49184.606768	-182.329099	
70.850000	-776.777491	14.530748	79203.400309	-7349.499023	211444.539109	-185.098506	-778.143949	14.487234	-1677.900928	1210.887882	49188.791612	-185.098506	
70.900000	-776.814781	14.299155	79205.041664	-7535.673756	211095.763196	-187.684230	-778.049427	14.251268	-1678.001349	1199.613854	49190.988328	-187.684230	
70.950000	-776.831174	14.045547	79206.667522	-7719.592794	210775.473130	-190.035394	-777.947619	13.992295	-1678.116221	1186.711040	49191.951443	-190.035394	
71.000000	-776.812682	13.790821	79208.284915	-7901.685181	210480.926981	-192.085519	-777.831222	13.730550	-1678.237667	1173.571205	49191.259055	-192.085519	
71.050000	-776.730635	13.557822	79209.899121	-8081.025111	210206.905945	-193.838308	-777.679679	13.488685	-1678.359038	1161.720229	49187.664806	-193.838308	
71.100000	-776.557160	13.368532	79211.500911	-8255.991423	209946.467346	-195.344580	-777.469469	13.290258	-1678.487985	1152.730954	49179.727992	-195.344580	
71.150000	-776.307874	13.225999	79213.093053	-8426.410217	209694.827185	-196.621843	-777.208826	13.139345	-1678.620341	1146.877645	49168.138003	-196.621843	
71.200000	-776.041954	13.119203	79214.702368	-8593.683797	209452.031668	-197.634011	-776.939261	13.024266	-1678.728616	1143.391010	49155.738109	-197.634011	
71.250000	-775.787763	13.043026	79216.327938	-8758.545920	209218.905015	-198.385709	-776.683429	12.939773	-1678.813664	1141.928819	49144.038694	-198.385709	
71.300000	-775.528382	12.983101	79217.978184	-8922.239287	208993.646505	-198.825118	-776.432440	12.870329	-1678.866751	1141.453292	49132.498538	-198.825118	
71.350000	-775.206910	12.960629	79219.646123	-9083.902545	208769.647006	-198.957313	-776.148003	12.838460	-1678.893956	1143.479841	49118.677283	-198.957313	
71.400000	-774.803179	12.981915	79221.326106	-9242.889490	208540.010704	-198.827889	-775.814769	12.850910	-1678.899504	1148.453825	49101.696244	-198.827889	
71.450000	-774.350546	13.063240	79223.024435	-9398.142133	208301.826158	-198.526165	-775.453513	12.925591	-1678.876096	1157.573972	49083.051750	-198.526165	
71.500000	-773.900000	13.197959	79224.755459	-9549.724022	208056.446696	-198.128064	-775.098178	13.056564	-1678.809481	1170.434447	49065.037830	-198.128064	
71.550000	-773.455201	13.374254	79226.521667	-9698.138614	207804.256403	-197.701360	-774.754507	13.232340	-1678.697882	1186.261905	49048.028485	-197.701360	
71.600000	-772.993256	13.580506	79228.315445	-9843.797935	207543.150828	-197.318469	-774.412258	13.440785	-1678.549257	1204.239090	49031.366839	-197.318469	
71.650000	-772.493792	13.818405	79230.124414	-9986.315543	207269.349219	-197.053607	-774.057495	13.683277	-1678.375898	1224.454012	49014.178334	-197.053607	
71.700000	-771.991666	14.087452	79231.949614	-10125.131499	206982.986080	-196.962414	-773.704863	13.958637	-1678.176949	1246.813725	48997.469688	-196.962414	
71.750000	-771.536024	14.386804	79233.793371	-10259.227892	206688.434362	-197.119406	-773.375436	14.266063	-1677.951059	1271.240363	48982.569720	-197.119406	
71.800000	-771.141419	14.713281	79235.659681	-10387.732801	206390.947534	-197.588281	-773.075202	14.602695	-1677.695918	1297.518168	48969.759449	-197.588281	
71.850000	-770.765154	15.049324	79237.534415	-10510.751179	206091.945451	-198.405811	-772.781100	14.950702	-1677.426805	1324.434525	48957.412112	-198.405811	
71.900000	-770.384243	15.369976	79239.407310	-10629.346547	205791.456818	-199.571728	-772.480431	15.283874	-1677.154208	1350.225960	48944.647450	-199.571728	
71.950000	-770.019773	15.680223	79241.273258	-10742.810156	205491.495562	-201.134789	-772.183206	15.607299	-1676.883523	1375.227460	48932.091861	-201.134789	
72.000000	-769.737039	15.976196	79243.136449	-10850.059567	205198.986323	-203.156111	-771.924385	15.916275	-1676.611329	1399.096342	48921.949404	-203.156111	
72.050000	-769.576077	16.271736	79244.996063	-10948.790183	204922.716421	-205.746109	-771.730213	16.225360	-1676.340087	1422.780921	48915.781891	-205.746109	
72.100000	-769.511959	16.546549	79246.846236	-11039.283493	204668.609351	-208.923487	-771.591361	16.513087	-1676.077110	1444.826031	48912.790311	-208.923487	
72.150000	-769.478057	16.795107	79248.671776	-11122.005383	204437.759211	-212.694129	-771.470253	16.773629	-1675.838309	1464.851063	48910.375050	-212.694129	
72.200000	-769.447986	17.004267	79250.462822	-11197.805869	204230.835765	-217.057948	-771.347192	16.993012	-1675.633615	1481.926065	48907.170144	-217.057948	
72.250000	-769.445654	17.174365	79252.219417	-11266.668852	204051.953851	-221.987889	-771.234836	17.170881	-1675.463189	1496.028498	48903.937922	-221.987889	
72.300000	-769.501882	17.296062	79253.944698	-11329.117262	203908.037566	-227.373017	-771.158380	17.297445	-1675.324500	1506.497350	48902.206138	-227.373017	
72.350000	-769.609560	17.358903	79255.633954	-11386.012625	203804.728485	-233.084835	-771.126442	17.362919	-1675.222756	1512.680475	48902.402227	-233.084835	
72.400000	-769.717582	17.344629	79257.285810	-11439.789246	203742.810719	-238.942440	-771.114613	17.349790	-1675.158917	1513.430204	48902.843008	-238.942440	
72.450000	-769.802405	17.254621	79258.882461	-11492.074116	203721.059151	-244.808890	-771.107573	17.259969	-1675.149410	1508.914663	48902.497721	-244.808890	
72.500000	-769.865638	17.096617	79260.430175	-11543.965871	203739.109646	-250.525116	-771.102652	17.101102	-1675.186371	1499.675254	48901.214322	-250.525116	
72.550000	-769.902396	16.905458	79261.926417	-11593.715068	203797.065210	-256.040398	-771.094726	16.908504	-1675.271152	1488.085671	48898.634775	-256.040398	
72.600000	-769.904435	16.683255	79263.374495	-11641.131949	203894.758229	-261.334496	-771.078668	16.684998	-1675.399508	1474.334049	48894.421120	-261.334496	
72.650000	-769.864242	16.428946	79264.779553	-11688.050125	204030.410753	-266.355233	-771.048341	16.429827	-1675.565344	1458.409684	48888.216258	-266.355233	
72.700000	-769.787187	16.151957	79266.155621	-11736.529067	204201.476203	-271.048682	-771.004730	16.152091	-1675.753665	1440.979823	48880.176502	-271.048682	
72.750000	-769.676489	15.868264	79267.493019	-11787.040215	204404.692373	-275.408073	-770.944814	15.867278	-1675.973060	1423.116737	48870.167847	-275.408073	
72.800000	-769.542567	15.601479	79268.808551	-11839.102700	204637.460664	-279.395831	-770.870542	15.598748	-1676.206020	1406.401780	48858.418713	-279.395831	
72.850000	-769.388719	15.354099	79270.109445	-11893.192462	204896.857055	-282.945501	-770.779132	15.348871	-1676.444690	1391.002530	48844.833621	-282.945501	
72.900000	-769.222610	15.130094	79271.394343	-11950.009342	205180.084395	-286.024960	-770.675796	15.121682	-1676.689946	1377.210151	48829.828782	-286.024960	
72.950000	-769.047303	14.921141	79272.682706	-12011.130769	205484.585491	-288.588413	-770.562606	14.908701	-1676.922024	1364.476186	48813.640961	-288.588413	
73.000000	-768.856875	14.720112	79273.974016	-12077.871482	205807.560759	-290.581812	-770.433314	14.702581	-1677.140959	1352.325899	48795.921461	-290.581812	
73.050000	-768.641787	14.544532	79275.277694	-12149.277546	206145.993591	-292.031037	-770.278922	14.521231	-1677.336799	1341.958418	48776.149508	-292.031037	
73.100000	-768.378410	14.415391	79276.585271	-12223.085148	206494.461597	-293.060619	-770.077189	14.386487	-1677.517173	1334.816934	48752.953955	-293.060619	
73.150000	-768.072959	14.354683	79277.911720	-12297.109429	206847.996557	-293.813220	-769.834997	14.321282	-1677.666087	1332.418095	48726.946713	-293.813220	
73.200000	-767.744668	14.365732	79279.265740	-12370.285731	207203.084592	-294.426188	-769.571369	14.329581	-1677.774294	1335.009230	48699.498977	-294.426188	
73.250000	-767.422323	14.436658	79280.644505	-12442.628758	207559.171312	-295.021012	-769.314380	14.399722	-1677.844754	1341.796906	48672.509313	-295.021012	
73.300000	-767.094603	14.555141	79282.057045	-12514.456665	207914.629803	-295.685523	-769.052873	14.519255	-1677.868948	1351.935793	48645.283567	-295.685523	
73.350000	-766.740306	14.712217	79283.504068	-12585.732472	208265.857667	-296.487351	-768.765830	14.678838	-1677.846279	1364.784522	48616.496629	-296.487351	
73.400000	-766.353112	14.900017	79284.968845	-12656.046619	208609.702757	-297.459881	-768.446788	14.869885	-1677.793334	1379.747047	48585.761112	-297.459881	
73.450000	-765.948510	15.108470	79286.459000	-12724.775168	208946.024533	-298.597650	-768.111103	15.081646	-1677.702526	1396.068454	48554.126736	-298.597650	
73.500000	-765.536557	15.325743	79287.973289	-12791.189967	209277.081066	-299.879043	-767.769113	15.302092	-1677.575718	1412.904999	48522.228689	-299.879043	
73.550000	-765.109595	15.542778	79289.517505	-12854.449172	209604.414352	-301.303807	-767.413993	15.522530	-1677.407883	1429.638559	48489.575914	-301.303807	
73.600000	-764.665543	15.750016	79291.086988	-12913.873284	209928.495589	-302.905642	-767.044487	15.733646	-1677.203996	1445.618034	48456.076062	-302.905642	
73.650000	-764.219150	15.941106	79292.672331	-12969.020453	210250.398977	-304.695152	-766.675274	15.928487	-1676.973640	1460.360426	48422.667500	-304.695152	
73.700000	-763.784716	16.129961	79294.270766	-13017.682828	210572.817693	-306.719067	-766.320575	16.120695	-1676.720243	1474.750066	48390.234048	-306.719067	
73.750000	-763.366268	16.322562	79295.880529	-13057.355410	210899.612466	-309.054660	-765.984616	16.316416	-1676.446655	1489.152882	48358.964344	-309.054660	
73.800000	-762.970193	16.512544	79297.492969	-13087.053111	211235.612767	-311.758151	-765.674076	16.509302	-1676.162543	1503.118081	48329.167606	-311.758151	
73.850000	-762.591593	16.682737	79299.100635	-13107.951382	211584.874278	-314.793534	-765.383888	16.681584	-1675.876233	1515.460300	48300.390886	-314.793534	
73.900000	-762.222932	16.843658	79300.687730	-13119.270208	211950.612097	-318.181396	-765.107143	16.843671	-1675.603880	1526.879861	48272.065117	-318.181396	
73.950000	-761.857110	16.980133	79302.260039	-13120.896575	212335.973524	-321.910886	-764.836723	16.980330	-1675.339728	1536.332753	48243.640793	-321.910886	
74.000000	-761.513735	17.082779	79303.801467	-13113.057512	212746.106520	-325.926677	-764.591357	17.083262	-1675.099868	1543.257642	48216.219307	-325.926677	
74.050000	-761.198547	17.141281	79305.311955	-13096.592937	213185.558664	-330.132831	-764.375037	17.142805	-1674.884320	1547.007225	48189.965668	-330.132831	
74.100000	-760.897818	17.148304	79306.777484	-13072.528791	213656.232070	-334.418483	-764.172281	17.150739	-1674.706429	1547.043850	48163.774630	-334.418483	
74.150000	-760.591047	17.086822	79308.190880	-13043.250446	214157.021724	-338.625148	-763.961449	17.089461	-1674.571797	1542.217481	48136.219621	-338.625148	
74.200000	-760.289423	16.968961	79309.548450	-13010.097239	214687.611092	-342.614856	-763.752755	16.970693	-1674.482826	1533.360969	48107.989881	-342.614856	
74.250000	-760.012907	16.817657	79310.859395	-12972.450256	215249.269810	-346.358257	-763.564608	16.817267	-1674.429728	1522.022875	48080.300428	-346.358257	
74.300000	-759.775492	16.630950	79312.126919	-12931.534112	215844.605983	-349.757503	-763.408156	16.627197	-1674.409464	1508.095094	48053.846517	-349.757503	
74.350000	-759.554498	16.407651	79313.346559	-12889.733370	216473.667413	-352.685930	-763.261494	16.400012	-1674.426844	1491.599621	48027.146723	-352.685930	
74.400000	-759.327779	16.131608	79314.512567	-12850.479399	217134.421911	-355.055440	-763.104838	16.120286	-1674.487208	1471.562249	47998.918137	-355.055440	
74.450000	-759.087452	15.835646	79315.635008	-12814.456325	217824.023120	-356.877961	-762.932886	15.821226	-1674.579860	1450.271856	47968.897339	-356.877961	
74.500000	-758.843289	15.547241	79316.708768	-12781.292834	218540.668138	-358.183793	-762.754705	15.529959	-1674.709595	1429.579011	47937.709908	-358.183793	
74.550000	-758.618849	15.283417	79317.751432	-12750.194099	219284.745926	-359.022126	-762.591930	15.263697	-1674.858867	1410.642850	47906.837829	-359.022126	
74.600000	-758.425504	15.041381	79318.769919	-12722.320159	220056.862770	-359.388669	-762.456226	15.020402	-1675.021045	1393.350717	47877.054944	-359.388669	
74.650000	-758.239683	14.817237	79319.766764	-12699.410028	220854.928330	-359.293395	-762.330124	14.796434	-1675.193436	1377.494784	47847.247825	-359.293395	
74.700000	-758.028751	14.622069	79320.739845	-12681.874581	221673.970740	-358.781429	-762.187519	14.601913	-1675.377373	1363.779513	47815.788617	-358.781429	
74.750000	-757.784987	14.474585	79321.687930	-12668.064356	222509.060695	-357.972824	-762.021827	14.454641	-1675.573276	1353.389334	47782.343226	-357.972824	
74.800000	-757.514921	14.371862	79322.615585	-12657.258063	223357.133376	-356.961922	-761.837599	14.352254	-1675.775929	1346.146328	47747.295254	-356.961922	
74.850000	-757.222764	14.312171	79323.533846	-12649.426208	224215.791437	-355.843009	-761.639336	14.293824	-1675.973951	1341.985282	47711.029601	-355.843009	
74.900000	-756.919729	14.282474	79324.450373	-12645.465048	225083.202565	-354.694741	-761.437183	14.266062	-1676.159404	1340.018137	47674.283525	-354.694741	
74.950000	-756.620055	14.280158	79325.368873	-12645.764047	225958.049500	-353.569124	-761.242717	14.265683	-1676.328460	1340.028849	47637.874348	-353.569124	
75.000000	-756.329589	14.294867	79326.299048	-12651.054084	226839.148479	-352.437670	-761.057965	14.281699	-1676.471584	1341.277069	47601.985115	-352.437670	
75.050000	-756.038176	14.325378	79327.247956	-12661.026695	227725.467181	-351.311019	-760.872035	14.313138	-1676.582104	1343.684204	47565.920962	-351.311019	
75.100000	-755.727221	14.375138	79328.197330	-12674.873373	228615.505251	-350.266912	-760.668831	14.364044	-1676.678717	1347.511113	47528.600283	-350.266912	
75.150000	-755.388717	14.437816	79329.153021	-12692.226697	229508.258713	-349.371022	-760.441601	14.428230	-1676.755807	1352.325152	47489.605444	-349.371022	
75.200000	-755.003163	14.515160	79330.120066	-12711.330851	230401.476156	-348.702022	-760.175027	14.507758	-1676.808528	1358.224355	47447.981620	-348.702022	
75.250000	-754.571916	14.595145	79331.097514	-12730.332817	231293.001420	-348.318216	-759.870470	14.590300	-1676.837691	1364.321084	47403.872941	-348.318216	
75.300000	-754.130972	14.672912	79332.092882	-12747.545324	232182.824939	-348.273134	-759.557906	14.670546	-1676.835979	1370.211739	47359.303713	-348.273134	
75.350000	-753.722645	14.753689	79333.124714	-12761.507597	233073.768749	-348.610264	-759.272662	14.753287	-1676.785692	1376.186972	47316.615056	-348.610264	
75.400000	-753.345684	14.850504	79334.175816	-12770.071972	233968.164839	-349.377621	-759.012760	14.851240	-1676.705101	1383.068504	47275.575308	-349.377621	
75.450000	-752.961342	14.962339	79335.236397	-12771.451528	234866.087311	-350.576910	-758.744700	14.963410	-1676.604573	1390.744179	47233.922752	-350.576910	
75.500000	-752.542538	15.061934	79336.286698	-12765.959150	235766.544409	-352.139030	-758.443503	15.064073	-1676.503559	1397.458117	47189.971873	-352.139030	
75.550000	-752.090200	15.131624	79337.331948	-12754.355583	236669.799011	-353.997148	-758.108113	15.136275	-1676.396376	1402.064560	47143.650155	-353.997148	
75.600000	-751.621714	15.165183	79338.369083	-12736.294831	237578.045730	-356.149271	-757.752809	15.173904	-1676.285775	1404.139638	47095.852389	-356.149271	
75.650000	-751.164959	15.153851	79339.401003	-12711.577782	238495.627604	-358.541464	-757.402311	15.167639	-1676.168664	1403.040386	47048.142604	-358.541464	
75.700000	-750.735351	15.104583	79340.430401	-12679.572171	239426.583738	-361.077966	-757.072891	15.123487	-1676.042071	1399.160119	47001.527587	-361.077966	
75.750000	-750.335857	15.027071	79341.459990	-12639.360479	240373.313447	-363.686212	-756.768959	15.050267	-1675.902934	1393.078957	46956.268698	-363.686212	
75.800000	-749.962735	14.933982	79342.469751	-12590.397961	241336.992657	-366.312184	-756.485759	14.960268	-1675.770624	1385.627741	46911.962427	-366.312184	
75.850000	-749.594000	14.838712	79343.455121	-12532.576001	242317.822735	-368.914995	-756.202762	14.867143	-1675.649531	1377.738611	46867.222635	-368.914995	
75.900000	-749.222655	14.736095	79344.412702	-12466.495340	243316.581844	-371.440618	-755.912471	14.765507	-1675.543184	1369.058750	46821.513289	-371.440618	
75.950000	-748.853445	14.623972	79345.341796	-12392.225323	244334.730367	-373.867400	-755.619654	14.653288	-1675.452554	1359.450115	46775.114383	-373.867400	
76.000000	-748.497197	14.498847	79346.249105	-12310.484984	245374.177364	-376.155311	-755.335412	14.527037	-1675.371473	1348.694727	46728.740152	-376.155311	
76.050000	-748.152874	14.366168	79347.140598	-12221.721291	246435.549311	-378.301007	-755.061276	14.392236	-1675.294250	1337.179497	46682.496698	-378.301007	
76.100000	-747.823077	14.228446	79348.011084	-12127.172681	247518.869246	-380.257296	-754.800822	14.250437	-1675.225948	1325.043211	46636.616570	-380.257296	
76.150000	-747.508448	14.102927	79348.851809	-12027.858807	248623.401884	-381.954056	-754.555568	14.118314	-1675.174963	1313.451948	46591.205809	-381.954056	
76.200000	-747.204768	13.992898	79349.665184	-11925.300264	249747.642116	-383.304188	-754.321764	13.999529	-1675.138303	1302.690545	46546.054246	-383.304188	
76.250000	-746.908313	13.892023	79350.443855	-11821.540607	250890.283251	-384.237708	-754.094777	13.889002	-1675.122612	1292.460915	46500.862234	-384.237708	
76.300000	-746.606168	13.808604	79351.181168	-11717.824648	252049.600876	-384.745910	-753.864903	13.796525	-1675.133959	1283.463833	46454.998192	-384.745910	
76.350000	-746.296252	13.736858	79351.882112	-11615.254938	253224.343953	-384.837864	-753.631047	13.716848	-1675.166854	1275.367829	46408.426549	-384.837864	
76.400000	-745.995446	13.671763	79352.551821	-11514.333958	254414.262283	-384.564549	-753.406187	13.645509	-1675.215818	1267.883004	46362.030698	-384.564549	
76.450000	-745.717766	13.617332	79353.194636	-11415.664393	255620.170279	-383.972719	-753.200601	13.586830	-1675.276572	1261.321695	46316.484985	-383.972719	
76.500000	-745.449663	13.588745	79353.803070	-11319.265731	256841.668182	-383.137257	-753.004778	13.555785	-1675.356560	1256.710783	46271.145107	-383.137257	
76.550000	-745.171948	13.604857	79354.387232	-11224.712678	258077.362053	-382.143697	-752.806119	13.570807	-1675.445177	1255.299490	46225.231378	-382.143697	
76.600000	-744.863715	13.677398	79354.923567	-11132.070567	259323.854842	-381.040564	-752.590131	13.643464	-1675.565394	1257.883834	46177.800669	-381.040564	
76.650000	-744.512388	13.769661	79355.425278	-11044.577118	260577.579727	-379.721427	-752.345938	13.736934	-1675.703183	1262.018114	46128.246159	-379.721427	
76.700000	-744.103066	13.860270	79355.887745	-10964.872916	261833.962077	-378.138645	-752.062487	13.830362	-1675.862269	1266.339429	46075.933178	-378.138645	
76.750000	-743.660040	13.931480	79356.325956	-10895.011490	263090.229064	-376.292360	-751.757883	13.905805	-1676.027121	1269.670913	46022.163773	-376.292360	
76.800000	-743.213059	14.000184	79356.749337	-10833.493776	264345.259126	-374.345178	-751.455091	13.979571	-1676.188574	1273.097694	45968.533776	-374.345178	
76.850000	-742.782204	14.071950	79357.161986	-10778.455508	265599.084346	-372.436032	-751.167204	14.056381	-1676.343238	1276.900345	45915.911737	-372.436032	
76.900000	-742.348631	14.178328	79357.575918	-10726.157189	266850.843445	-370.761080	-750.878651	14.167607	-1676.480299	1283.132955	45863.308952	-370.761080	
76.950000	-741.891363	14.316656	79357.978199	-10674.729472	268098.754896	-369.436024	-750.570708	14.310757	-1676.613619	1291.579188	45809.474259	-369.436024	
77.000000	-741.420415	14.487291	79358.381866	-10622.869768	269342.580993	-368.567357	-750.248399	14.486423	-1676.731153	1302.245298	45754.783162	-368.567357	
77.050000	-740.932545	14.680018	79358.783899	-10570.120210	270582.324958	-368.199635	-749.907983	14.684579	-1676.836867	1314.432165	45698.973868	-368.199635	
77.100000	-740.420651	14.873303	79359.183952	-10516.293650	271817.905445	-368.316474	-749.545924	14.884245	-1676.931554	1326.696155	45641.818039	-368.316474	
77.150000	-739.885452	15.039108	79359.587291	-10461.232325	273048.948975	-368.870326	-749.166561	15.058306	-1677.009653	1337.174527	45583.644202	-368.870326	
77.200000	-739.348428	15.132851	79359.995609	-10406.481613	274275.142420	-369.715634	-748.787684	15.162037	-1677.068650	1342.842536	45525.665573	-369.715634	
77.250000	-738.838405	15.147657	79360.414113	-10352.019399	275497.327787	-370.776824	-748.429967	15.188166	-1677.102672	1343.200422	45469.254074	-370.776824	
77.300000	-738.373429	15.087769	79360.847838	-10297.056616	276717.765019	-371.987599	-748.104105	15.139951	-1677.106664	1338.450503	45415.080188	-371.987599	
77.350000	-737.947466	14.977752	79361.287701	-10238.988807	277939.295036	-373.369272	-747.804439	15.042134	-1677.090169	1330.221401	45362.662735	-373.369272	
77.400000	-737.545122	14.825532	79361.736083	-10176.530615	279164.479686	-374.883757	-747.517596	14.902061	-1677.051349	1318.982366	45311.049539	-374.883757	
77.450000	-737.162870	14.634007	79362.179199	-10109.666999	280396.196998	-376.446924	-747.239163	14.721443	-1677.004523	1304.852025	45259.836405	-376.446924	
77.500000	-736.793030	14.401911	79362.620075	-10038.639965	281637.219363	-377.975890	-746.962435	14.498312	-1676.947032	1287.700963	45208.519704	-377.975890	
77.550000	-736.418720	14.134599	79363.053008	-9962.902243	282889.554963	-379.437909	-746.677274	14.238418	-1676.884710	1267.908572	45156.361706	-379.437909	
77.600000	-736.046342	13.837659	79363.471966	-9881.948168	284154.502908	-380.790574	-746.393597	13.947054	-1676.823234	1245.826206	45103.994264	-380.790574	
77.650000	-735.705387	13.519228	79363.879097	-9795.240262	285434.030293	-381.998602	-746.136871	13.631450	-1676.760066	1221.937508	45053.081170	-381.998602	
77.700000	-735.406364	13.191391	79364.282714	-9702.484710	286729.741457	-383.021087	-745.914425	13.302706	-1676.686747	1196.994933	45004.105498	-383.021087	
77.750000	-735.133626	12.876347	79364.668809	-9602.805291	288041.970455	-383.873288	-745.711925	12.983867	-1676.617411	1172.552668	44956.053700	-383.873288	
77.800000	-734.854597	12.578717	79365.033615	-9496.365884	289369.827504	-384.524808	-745.502187	12.679478	-1676.555638	1148.924122	44907.116748	-384.524808	
77.850000	-734.536348	12.311147	79365.364575	-9383.499027	290710.811776	-384.953310	-745.258937	12.402411	-1676.513530	1126.996993	44855.563052	-384.953310	
77.900000	-734.187321	12.068268	79365.656435	-9265.598344	292063.510450	-385.090323	-744.986070	12.147091	-1676.495813	1106.425754	44801.672260	-385.090323	
77.950000	-733.821505	11.863781	79365.914055	-9142.723477	293427.870560	-384.977881	-744.694979	11.929603	-1676.497483	1088.310031	44746.218201	-384.977881	
78.000000	-733.449461	11.692658	79366.137248	-9015.631274	294804.624092	-384.620870	-744.397478	11.745435	-1676.518687	1072.361946	44689.977548	-384.620870	
78.050000	-733.077546	11.569167	79366.331969	-8884.206038	296193.803091	-384.069081	-744.103457	11.609246	-1676.553205	1059.581961	44633.638650	-384.069081	
78.100000	-732.720131	11.494781	79366.499973	-8748.791734	297595.135724	-383.330895	-743.823973	11.521989	-1676.598926	1050.046047	44577.952265	-383.330895	
78.150000	-732.376204	11.473767	79366.642267	-8609.400364	299008.047406	-382.441250	-743.554764	11.488512	-1676.654825	1044.085844	44522.639239	-382.441250	
78.200000	-732.009906	11.506387	79366.749055	-8466.840725	300430.433223	-381.405726	-743.266476	11.509886	-1676.730691	1041.793239	44465.756444	-381.405726	
78.250000	-731.589022	11.566025	79366.823373	-8324.167258	301859.431138	-380.117583	-742.934731	11.558968	-1676.822794	1041.386423	44405.753448	-380.117583	
78.300000	-731.096001	11.675619	79366.857617	-8181.196505	303291.233703	-378.699908	-742.551467	11.661086	-1676.937848	1044.592155	44342.165904	-378.699908	
78.350000	-730.538454	11.803925	79366.867345	-8040.370195	304721.761444	-377.109084	-742.124534	11.784723	-1677.058975	1049.316495	44275.673656	-377.109084	
78.400000	-729.971019	11.956800	79366.862932	-7902.511513	306149.381157	-375.401783	-741.694932	11.935762	-1677.175371	1055.985673	44209.090454	-375.401783	
78.450000	-729.429791	12.135291	79366.853461	-7767.501393	307574.064544	-373.655846	-741.290909	12.115090	-1677.278306	1064.660401	44144.325675	-373.655846	
78.500000	-728.926286	12.349407	79366.843444	-7633.605917	308996.087903	-372.035962	-740.921627	12.333468	-1677.364112	1076.035233	44081.991448	-372.035962	
78.550000	-728.413343	12.597977	79366.819080	-7500.246261	310412.914644	-370.637138	-740.550363	12.589594	-1677.446995	1090.006413	44019.652308	-370.637138	
78.600000	-727.853750	12.880396	79366.784121	-7366.496841	311820.007149	-369.548633	-740.143837	12.882178	-1677.522655	1106.460131	43955.202853	-369.548633	
78.650000	-727.260837	13.171516	79366.737707	-7232.847450	313214.725468	-368.741989	-739.705507	13.184753	-1677.591458	1123.599093	43888.926823	-368.741989	
78.700000	-726.663781	13.460774	79366.682691	-7099.182289	314597.474037	-368.227953	-739.256857	13.487189	-1677.650960	1140.727501	43822.250512	-368.227953	
78.750000	-726.083771	13.712293	79366.639373	-6967.317062	315970.186030	-367.905725	-738.817946	13.753341	-1677.681630	1155.418140	43756.547031	-367.905725	
78.800000	-725.528731	13.921567	79366.605817	-6837.465615	317334.404189	-367.797836	-738.401342	13.979491	-1677.685982	1167.422156	43692.625095	-367.797836	
78.850000	-724.982720	14.075335	79366.560551	-6710.063251	318689.064884	-367.882671	-737.997228	14.152033	-1677.685405	1175.820914	43629.794861	-367.882671	
