Time	TwHtMLxt  N_0	TwHtMLxt  N_1	TwHtMLxt  N_2	TwHtMLxt  N_3	TwHtMLxt  N_4	TwHtMLxt  N_5	TwHtMLxt  N_7	TwHtMLxt  N_8	TwHtMLxt  N_9	TwHtMLxt  N_10	TwHtMLyt  N_0	TwHtMLyt  N_1	TwHtMLyt  N_2	TwHtMLyt  N_3	TwHtMLyt  N_4	TwHtMLyt  N_5	TwHtMLyt  N_7	TwHtMLyt  N_8	TwHtMLyt  N_9	TwHtMLyt  N_10	TwHtMLzt  N_0	TwHtMLzt  N_1	TwHtMLzt  N_2	TwHtMLzt  N_3	TwHtMLzt  N_4	TwHtMLzt  N_5	TwHtMLzt  N_7	TwHtMLzt  N_8	TwHtMLzt  N_9	TwHtMLzt  N_10	TwHtFLxt  N_0	TwHtFLxt  N_1	TwHtFLxt  N_2	TwHtFLxt  N_3	TwHtFLxt  N_4	TwHtFLxt  N_5	TwHtFLxt  N_7	TwHtFLxt  N_8	TwHtFLxt  N_9	TwHtFLxt  N_10	TwHtFLyt  N_0	TwHtFLyt  N_1	TwHtFLyt  N_2	TwHtFLyt  N_3	TwHtFLyt  N_4	TwHtFLyt  N_5	TwHtFLyt  N_7	TwHtFLyt  N_8	TwHtFLyt  N_9	TwHtFLyt  N_10	TwHtFLzt  N_0	TwHtFLzt  N_1	TwHtFLzt  N_2	TwHtFLzt  N_3	TwHtFLzt  N_4	TwHtFLzt  N_5	TwHtFLzt  N_7	TwHtFLzt  N_8	TwHtFLzt  N_9	TwHtFLzt  N_10	
(s)	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-2543.430420	-2442.377197	-2099.786865	-1781.245361	-1485.916016	-1212.946411	-730.675476	-519.668274	-327.608307	-116.459656	
84.600000	3841.249512	3915.809570	3998.510254	4085.328613	4170.017578	4246.718262	4361.648438	4399.533691	4429.405762	4457.636230	67241.851562	59434.742188	51825.570312	44422.230469	37203.433594	30147.154297	16439.806641	9754.293945	3164.028564	-3346.057373	2.468246	4.167389	5.101379	5.248955	4.701958	3.698273	1.834133	1.750612	2.474952	3.680408	1033.771240	1028.794312	998.319336	970.074646	944.494751	921.779846	884.622131	869.542053	856.145386	841.051208	8.220497	8.666348	10.164089	11.001261	10.979015	10.084967	6.494915	4.538675	3.086489	2.978937	-5965.321777	-5863.619141	-5521.063965	-5202.546387	-4907.241699	-4634.310059	-4152.198730	-3941.349609	-3749.532959	-3538.867188	
84.650000	3165.061035	3289.294434	3425.089355	3569.577637	3717.568115	3864.032227	4138.086914	4263.280273	4382.735352	4500.152832	67227.117188	59427.785156	51828.875000	44439.363281	37239.160156	30207.382812	16569.880859	9929.856445	3391.149658	-3062.990479	-345.359741	-343.646667	-342.691650	-342.511292	-343.012329	-343.960175	-345.723267	-345.789642	-345.087219	-343.939606	1033.001465	1027.958618	997.212402	968.590027	942.472229	919.045410	880.074280	864.030396	849.750183	833.854431	14.243477	14.811394	16.713886	18.067589	18.720203	18.651119	16.883564	15.698214	14.749020	14.621086	-5960.757812	-5859.056152	-5516.491211	-5197.966797	-4902.659180	-4629.725098	-4147.621094	-3936.778320	-3744.967041	-3534.305420	
84.700000	2398.945312	2538.873047	2693.704590	2863.650635	3047.183350	3242.628662	3661.583984	3880.878174	4103.918945	4328.714355	66262.796875	58514.000000	50966.804688	43632.097656	36492.144531	29528.373047	16056.264648	9514.010742	3081.311279	-3261.547119	-490.255127	-488.656860	-487.808411	-487.716553	-488.280334	-489.263214	-491.038849	-491.112579	-490.439728	-489.346771	1026.543335	1021.540283	990.768188	961.908203	935.234985	910.908142	869.360168	851.907959	836.369629	819.478699	16.025148	16.617302	18.746241	20.674149	22.411106	23.954121	26.413765	27.313786	28.005749	28.662704	-5955.437500	-5853.736816	-5511.168457	-5192.643555	-4897.335938	-4624.406738	-4142.324219	-3931.497559	-3739.702637	-3529.054443	
84.750000	1813.888306	1993.374390	2190.519043	2405.854492	2637.916504	2884.959961	3414.798828	3691.854980	3972.681885	4254.136230	66889.367188	59020.730469	51354.554688	43905.679688	36661.558594	29608.775391	16017.218750	9445.212891	2998.633545	-3348.645996	-952.473999	-950.783142	-949.854370	-949.689270	-950.183411	-951.099243	-952.764709	-952.813171	-952.145996	-951.087952	1041.891113	1037.048462	1006.481384	977.359192	949.722351	923.672485	876.973450	856.690857	838.662170	819.939453	20.765797	21.493481	23.999290	26.319326	28.467976	30.430674	33.636967	34.781670	35.573330	36.050652	-5952.065918	-5850.346191	-5507.755371	-5189.208008	-4893.883301	-4620.943359	-4138.856445	-3928.035400	-3736.250000	-3525.614258	
84.800000	1095.705811	1347.493774	1619.113281	1909.528198	2214.865723	2530.937500	3178.798584	3503.371338	3824.749268	4141.715820	67328.218750	59375.945312	51626.722656	44098.054688	36781.011719	29665.710938	15989.786133	9396.684570	2940.481445	-3409.193115	-1382.225830	-1380.565186	-1379.650513	-1379.478516	-1379.942139	-1380.806641	-1382.348022	-1382.351318	-1381.665894	-1380.616943	1052.600830	1047.868164	1017.449280	988.158813	959.872131	932.647217	882.395020	860.132568	840.330139	820.213318	29.697710	30.624317	33.585236	36.151085	38.229565	39.771564	41.273396	41.352707	41.125103	40.658577	-5949.724609	-5847.994141	-5505.392578	-5186.834473	-4891.500488	-4618.551270	-4136.457031	-3925.636963	-3733.854736	-3523.225830	
84.850000	676.840393	966.669067	1278.084717	1609.002930	1953.874268	2306.760498	3014.544678	3360.801514	3698.470215	4027.474609	68168.984375	60204.156250	52442.652344	44901.355469	37570.523438	30439.546875	16725.283203	10110.090820	3631.107666	-2740.745361	-1497.743774	-1495.967773	-1494.931763	-1494.634277	-1494.972778	-1495.722656	-1497.119141	-1497.113037	-1496.461426	-1495.469971	1054.293335	1049.519653	1019.014404	989.721558	961.548279	934.552856	884.965454	863.011719	843.399292	823.183289	34.328800	35.403893	38.716145	41.492710	43.564178	44.852283	45.207088	44.527351	43.536156	42.272598	-5949.445312	-5847.713867	-5505.114746	-5186.558105	-4891.220703	-4618.265625	-4136.151367	-3925.318848	-3733.524658	-3522.889404	
84.900000	157.863037	457.637756	780.543091	1125.159302	1486.576660	1859.356201	2617.152100	2992.359131	3359.945557	3718.329346	67673.062500	59847.039062	52224.546875	44820.058594	37620.527344	30612.158203	17109.339844	10583.011719	4184.693359	-2110.504150	-1339.360840	-1337.734863	-1336.820923	-1336.612549	-1337.009033	-1337.794556	-1339.250854	-1339.297241	-1338.719849	-1337.804565	1036.567993	1031.671021	1000.935547	971.717163	944.065002	918.065979	871.495911	851.162048	832.905457	813.469299	35.487495	36.612293	40.098911	43.120014	45.530964	47.247124	48.558273	48.273766	47.520233	46.170662	-5951.863770	-5850.152832	-5507.580078	-5189.044922	-4893.725098	-4620.780273	-4138.666992	-3927.826660	-3736.022217	-3525.379150	
84.950000	-361.955811	-44.158325	298.343628	666.666565	1059.062622	1473.028076	2350.112793	2802.416016	3255.016602	3701.867188	67606.437500	59811.992188	52221.125000	44845.746094	37669.406250	30674.951172	17163.212891	10613.391602	4181.436523	-2153.546875	-1205.988159	-1204.545410	-1203.792358	-1203.713989	-1204.204102	-1205.040894	-1206.474121	-1206.458984	-1205.807251	-1204.828857	1032.647705	1027.639893	996.692871	967.573853	940.481262	915.539185	872.205383	853.666260	836.991028	818.700378	37.785164	38.867485	42.366577	45.699921	48.859482	51.778572	56.396481	57.787445	58.378159	57.724571	-5954.507812	-5852.806641	-5510.256348	-5191.740723	-4896.431152	-4623.492676	-4141.370117	-3930.519531	-3738.703613	-3528.055176	
85.000000	-769.601440	-433.946899	-72.126160	319.295013	741.440186	1194.425659	2182.620605	2705.736572	3235.637207	3762.083984	68082.601562	60292.851562	52706.261719	45333.292969	38155.468750	31153.523438	17602.109375	11018.426758	4543.545898	-1841.640503	-782.709595	-781.201111	-780.432739	-780.387634	-780.950195	-781.883118	-783.488220	-783.505554	-782.839600	-781.816772	1032.088379	1027.054565	996.048706	967.044983	940.330200	916.061340	874.833008	857.558167	842.132935	825.130188	40.104500	41.153534	44.660294	48.277855	52.119873	56.131477	63.719048	66.583939	68.319160	68.153610	-5960.772949	-5859.078125	-5516.558594	-5198.066406	-4902.778809	-4629.853027	-4147.739258	-3936.888184	-3745.071533	-3534.429443	
85.050000	-1478.566406	-1048.174438	-590.784058	-104.732117	408.561615	946.621826	2079.161133	2660.209961	3239.589111	3809.482666	68127.585938	60382.281250	52838.691406	45506.250000	38365.117188	31394.664062	17885.945312	11312.262695	4839.895508	-1548.964722	-137.923386	-136.439392	-135.756912	-135.855896	-136.610001	-137.761749	-139.761673	-139.889877	-139.251572	-138.189194	1026.270264	1021.289856	990.406128	961.638916	935.333862	911.670288	872.162720	855.896179	841.477295	825.561096	52.215805	53.406742	57.177658	60.842583	64.395332	67.742165	73.087631	74.623772	75.107796	73.805611	-5967.886230	-5866.197754	-5523.717285	-5205.258789	-4909.999023	-4637.096191	-4155.015137	-3944.173584	-3752.365479	-3541.738525	
85.100000	-2036.973145	-1469.749146	-875.461975	-257.544861	375.679108	1014.987854	2276.551270	2884.428223	3470.743896	4035.671631	69488.195312	61660.921875	54032.863281	46613.328125	39382.644531	32320.429688	18622.802734	11952.715820	5383.230957	-1103.061279	806.183960	807.734009	808.447754	808.344299	807.553406	806.344727	804.246460	804.121155	804.812317	805.961060	1036.561157	1031.743042	1001.221436	972.810791	946.844604	923.492371	884.485168	868.389587	854.077820	838.176331	69.693161	71.147812	75.363441	78.854584	81.301521	82.534958	81.405930	79.372894	76.727295	73.107208	-5977.645020	-5875.945312	-5533.487793	-5215.048828	-4919.803223	-4646.913086	-4164.846680	-3954.011963	-3762.211426	-3551.603516	
85.150000	-2429.652832	-1788.079224	-1119.696167	-430.170776	269.150940	966.085327	2309.900635	2942.077148	3543.875977	4119.076660	70403.226562	62530.445312	54852.242188	47375.468750	40077.875000	32936.808594	19043.197266	12259.211914	5570.687988	-1034.317139	1506.992554	1508.300171	1508.786865	1508.475586	1507.499146	1506.131958	1503.833740	1503.682251	1504.396606	1505.597778	1042.036865	1037.374146	1007.315735	979.633118	954.771606	932.895508	897.407715	882.885315	869.648071	853.789978	79.278069	80.825699	85.198578	88.579895	90.508377	90.779846	86.739098	83.108887	79.066437	74.418007	-5983.045898	-5881.330078	-5538.888184	-5220.460938	-4925.223633	-4652.337891	-4170.274414	-3959.437988	-3767.638916	-3557.042480	
85.200000	-2215.042480	-1600.606689	-959.538513	-295.078186	384.682190	1070.700806	2426.575195	3082.028320	3716.056885	4328.710938	72959.835938	64816.746094	56862.332031	49103.585938	41519.273438	34088.320312	19613.769531	12544.087891	5577.126953	-1297.107788	1862.941040	1864.203857	1864.641479	1864.277100	1863.248779	1861.839966	1859.539429	1859.444824	1860.245483	1861.530396	1076.213257	1071.903076	1042.699707	1015.819336	991.653809	970.308044	935.129028	920.261230	906.278137	888.812622	75.981216	77.386147	81.527054	84.975433	87.410629	88.658432	87.599609	85.598618	82.966637	79.317551	-5987.622070	-5885.855469	-5543.389648	-5224.936035	-4929.671875	-4656.761719	-4174.660645	-3963.816406	-3772.019287	-3561.440674	
85.250000	-1769.358032	-1239.573730	-683.590759	-100.611877	506.740387	1134.756348	2431.612305	3086.854492	3736.169922	4373.441406	75280.445312	66828.687500	58559.308594	50484.152344	42589.320312	34861.449219	19858.937500	12564.763672	5399.108887	-1653.448975	2063.024170	2064.271240	2064.657959	2064.205322	2063.060303	2061.522217	2059.010986	2058.864746	2059.652588	2060.943115	1115.053955	1111.342896	1083.439941	1057.243164	1032.807739	1010.104919	969.362427	950.868591	933.233826	912.004578	65.369675	66.540283	70.271317	73.804642	77.062004	79.925766	83.866989	84.629288	84.420235	82.565697	-5991.872070	-5890.044922	-5547.554688	-5229.076172	-4933.789551	-4660.862305	-4178.758301	-3967.932129	-3776.164551	-3565.635010	
85.300000	-1180.754028	-697.276611	-189.137817	345.235596	904.472229	1486.164062	2699.917725	3319.522217	3937.152832	4545.953125	78716.687500	69859.203125	61177.550781	52688.343750	44385.156250	36262.414062	20535.285156	12917.469727	5452.882812	-1879.647827	2698.724121	2700.237305	2700.814453	2700.472656	2699.362549	2697.802002	2695.186035	2695.017822	2695.823730	2697.157959	1166.352051	1163.253906	1136.706177	1111.237549	1086.561646	1062.519531	1016.255981	994.193298	973.011414	948.252441	59.718468	60.766453	64.204498	67.551727	70.783661	73.802811	78.524963	79.818237	80.150047	78.871597	-5997.604980	-5895.702637	-5553.171875	-5234.652344	-4939.327148	-4666.367188	-4184.230469	-3973.408203	-3781.658936	-3571.169189	
85.350000	-800.799805	-304.618530	213.572083	751.789124	1304.250244	1864.440918	2982.304688	3529.057373	4062.583008	4582.433594	80882.632812	71756.968750	62800.972656	54033.785156	45453.390625	37058.925781	20820.232422	12967.058594	5280.889648	-2262.172607	3068.622314	3070.117920	3070.667236	3070.283936	3069.119141	3067.495361	3064.778320	3064.600342	3065.436768	3066.831299	1200.066284	1197.446045	1172.024292	1147.318359	1122.837646	1098.338623	1049.411743	1025.465698	1002.336121	975.520996	61.534443	62.616886	65.973801	68.827034	70.954567	72.230766	72.202011	71.094368	69.499382	67.215347	-6000.533203	-5898.575195	-5556.016602	-5237.466309	-4942.112305	-4669.125000	-4186.955078	-3976.127930	-3784.383057	-3573.915039	
85.400000	-488.865845	-2.495483	503.007568	1023.481567	1550.618530	2075.630371	3089.630615	3569.522949	4030.188721	4475.458984	81610.210938	72378.898438	63311.550781	54426.332031	45720.621094	37193.144531	20666.851562	12661.669922	4821.097656	-2876.076904	3298.623047	3299.642334	3299.783447	3299.065918	3297.640869	3295.831543	3292.941650	3292.764893	3293.650146	3295.121826	1213.103638	1210.743652	1186.055908	1162.163208	1138.598267	1115.099121	1068.160400	1045.003906	1022.377014	995.541199	60.521778	61.549133	64.678528	67.061340	68.362083	68.446976	65.381325	62.820267	60.126869	57.439667	-6002.171875	-5900.183105	-5557.616699	-5239.054199	-4943.685547	-4670.682129	-4188.473633	-3977.628906	-3785.872314	-3575.404297	
85.450000	356.596069	736.897278	1133.805664	1546.303467	1970.625000	2402.514648	3272.060791	3702.440674	4126.484375	4543.701660	82775.351562	73436.343750	64255.589844	55245.824219	46397.761719	37703.808594	20757.248047	12499.177734	4384.132812	-3599.578125	3556.252930	3557.053711	3557.011963	3556.147461	3554.614258	3552.735596	3549.855225	3549.763184	3550.776611	3552.386719	1226.634521	1224.320679	1199.990967	1177.066040	1155.374146	1134.710815	1095.478027	1076.348022	1057.156738	1032.666748	47.351475	48.071869	50.567406	52.720760	54.396835	55.518089	56.079594	55.648056	54.903862	53.834114	-6004.427246	-5902.410156	-5559.839844	-5241.270996	-4945.887695	-4672.861816	-4190.589844	-3979.710449	-3787.923584	-3577.436279	
85.500000	1615.952881	1829.083252	2056.285400	2300.567871	2563.897461	2847.684570	3475.099854	3813.177979	4160.711426	4511.422363	84360.265625	74932.859375	65658.742188	56547.921875	47588.015625	38768.457031	21522.402344	13090.859375	4789.799316	-3387.758545	4003.027100	4004.114746	4004.286621	4003.549072	4002.049561	4000.123535	3996.988037	3996.756348	3997.663818	3999.223389	1237.623169	1235.463867	1211.614380	1189.452393	1168.946411	1149.919922	1114.914185	1097.979248	1080.705933	1057.700073	26.388908	26.763088	28.542297	30.491676	32.730026	35.246361	40.516499	42.790188	44.474358	45.310917	-6011.965820	-5909.926270	-5567.364258	-5248.799805	-4953.416504	-4680.387695	-4198.102539	-3987.215820	-3795.424805	-3584.943848	
85.550000	2593.936523	2736.952637	2890.966309	3058.347900	3240.647949	3439.065430	3884.020752	4127.067871	4379.362305	4636.492676	86497.710938	76852.640625	67356.656250	58021.484375	48837.578125	39797.082031	22125.828125	13490.506836	4989.503906	-3387.010742	4414.433105	4415.774902	4416.139160	4415.511719	4414.042480	4412.073242	4408.740723	4408.422363	4409.292969	4410.869629	1265.114258	1263.297363	1240.203491	1218.542236	1198.157471	1178.841309	1142.325806	1124.485962	1106.476318	1083.211792	17.745468	17.984528	19.367008	20.864613	22.578857	24.513405	28.647263	30.516254	32.015850	33.111855	-6020.263672	-5918.180664	-5575.615723	-5257.044434	-4961.655762	-4688.624512	-4206.346680	-3995.472656	-3803.701904	-3593.253174	
85.600000	3445.641357	3565.063965	3692.265137	3826.253662	3964.528809	4104.583008	4382.463867	4518.780273	4654.316406	4790.881348	88387.453125	78460.335938	68680.117188	59066.437500	49620.664062	40345.578125	22313.529297	13552.677734	4953.339355	-3507.645020	4619.902832	4621.411621	4621.915039	4621.397461	4620.003418	4618.079102	4614.799805	4614.520508	4615.449707	4617.105469	1300.809448	1299.524658	1277.427246	1255.777954	1233.931763	1211.566895	1165.448120	1142.338989	1119.837158	1093.759033	14.932556	15.162434	16.363369	17.292103	17.872593	18.089916	17.679729	17.305557	17.049610	17.343889	-6024.666992	-5922.533203	-5579.946777	-5261.354004	-4965.947754	-4692.905273	-4210.644531	-3999.795898	-3808.057861	-3597.656738	
85.650000	3982.457520	4064.091309	4150.668457	4239.936523	4328.096680	4411.555176	4555.645508	4616.456055	4673.475586	4731.205566	88286.804688	78295.796875	68451.078125	58777.351562	49282.765625	39976.835938	21953.746094	13232.999023	4691.515625	-3702.365234	4468.653320	4469.795410	4469.975586	4469.182617	4467.567871	4465.484863	4462.070312	4461.807617	4462.800781	4464.548828	1308.711304	1307.706299	1286.143555	1264.414551	1241.560913	1217.187256	1164.838379	1138.320557	1112.901611	1084.936523	10.294281	10.423283	11.319744	11.812122	11.769150	11.179981	8.888882	7.676723	6.835125	7.036942	-6020.224121	-5918.077148	-5575.489746	-5256.891113	-4961.476562	-4688.428223	-4206.159668	-3995.314697	-3803.582764	-3593.196533	
85.700000	5023.190918	4994.523438	4968.470703	4944.371094	4920.895020	4897.009277	4847.220703	4823.358887	4803.459961	4790.178223	88178.414062	78343.984375	68654.226562	59124.703125	49751.437500	40532.109375	22548.396484	13779.717773	5155.691406	-3340.104980	4442.649414	4443.807617	4444.013672	4443.246582	4441.652344	4439.578125	4436.172852	4435.930176	4436.969238	4438.787598	1288.840698	1287.451538	1265.348755	1244.181274	1223.530518	1203.123291	1162.594604	1142.496704	1122.621094	1098.428711	-3.588417	-3.676826	-3.251993	-3.022055	-3.004049	-3.167774	-3.683262	-3.757301	-3.480806	-2.173033	-6016.325684	-5914.202148	-5571.622070	-5253.027344	-4957.604492	-4684.530273	-4202.157715	-3991.239990	-3799.431641	-3588.969482	
85.750000	5931.256836	5789.685547	5648.719238	5509.796387	5374.739746	5245.757812	5015.034180	4917.399902	4834.003418	4764.852051	87476.031250	77905.203125	68476.164062	59189.484375	50021.269531	40949.953125	23043.730469	14204.552734	5455.465332	-3194.315430	3988.446289	3989.582275	3989.756348	3988.937988	3987.262207	3985.075928	3981.397217	3981.042480	3982.022705	3983.845703	1255.354248	1253.366089	1230.379028	1210.132935	1193.099609	1179.203369	1157.997192	1148.308594	1137.313599	1118.880859	-17.877382	-18.189936	-18.238750	-18.215038	-17.988537	-17.478138	-15.482803	-14.004818	-12.227480	-9.470627	-6008.496582	-5906.404785	-5563.839355	-5245.254883	-4949.832031	-4676.741699	-4194.269043	-3983.271973	-3791.376953	-3580.823242	
85.800000	6861.013672	6629.958984	6397.479492	6165.629883	5937.398438	5716.294434	5309.364258	5129.504395	4968.515137	4826.078613	88105.687500	78477.156250	68988.773438	59640.187500	50406.695312	41266.054688	23209.082031	14290.423828	5461.767578	-3265.418701	3801.513428	3802.885498	3803.246094	3802.552979	3800.936279	3798.745361	3794.925537	3794.480225	3795.390869	3797.180420	1262.656616	1260.741699	1237.908569	1217.905273	1201.245117	1187.845459	1167.767212	1158.515381	1147.723145	1128.988892	-29.173677	-29.632366	-30.032410	-30.273432	-30.167511	-29.603119	-26.980267	-24.981277	-22.600817	-19.045238	-6003.281250	-5901.160156	-5558.562012	-5239.946777	-4944.500488	-4671.390137	-4188.895508	-3977.895752	-3786.002441	-3575.449707	
85.850000	7489.697754	7215.335449	6937.377930	6656.268555	6373.163574	6089.969238	5534.746094	5270.299316	5020.882324	4789.390625	88805.906250	78889.929688	69114.242188	59492.898438	50020.648438	40694.375000	22475.419922	13583.576172	4838.699219	-3770.943359	3858.108154	3859.610840	3860.079590	3859.470947	3857.916016	3855.769531	3851.992188	3851.545898	3852.443115	3854.218018	1298.967773	1297.787231	1276.154541	1255.606567	1235.785034	1216.388428	1177.914307	1158.467896	1138.700562	1113.435181	-34.580353	-35.078129	-35.656605	-36.260284	-36.778439	-37.099751	-36.688862	-35.718403	-34.080547	-30.694731	-5999.988281	-5897.803223	-5555.148926	-5236.487793	-4941.009277	-4667.891602	-4185.466309	-3974.537354	-3782.728027	-3572.264160	
85.900000	8243.464844	7929.888672	7610.842773	7285.007812	6951.467285	6610.294434	5913.324707	5566.603027	5230.506836	4911.313965	90736.023438	80463.476562	70331.609375	60366.132812	50577.488281	40977.863281	22380.650391	13385.484375	4581.602539	-4061.923828	3504.906982	3506.516113	3507.103516	3506.623291	3505.200439	3503.189453	3499.665283	3499.317871	3500.284180	3502.100830	1344.351196	1343.725708	1323.027954	1302.004883	1279.593262	1255.322510	1202.009155	1174.418091	1147.571045	1117.393799	-39.573605	-40.090111	-40.788593	-41.716663	-42.850666	-44.082325	-46.011284	-46.151131	-45.331772	-42.179203	-5996.977539	-5894.728516	-5552.024414	-5233.315918	-4937.800293	-4664.662109	-4182.257812	-3971.369873	-3779.611328	-3569.206299	
85.950000	8720.987305	8341.292969	7954.981934	7561.617676	7161.667969	6756.658203	5944.359375	5547.302246	5165.586914	4804.426758	90118.289062	79888.109375	69798.437500	59871.816406	50114.582031	40534.777344	21931.058594	12908.196289	4062.850586	-4631.276367	2694.864746	2696.299561	2696.766357	2696.220947	2694.789307	2692.817383	2689.464111	2689.219482	2690.284668	2692.188965	1339.005371	1338.215088	1317.288574	1296.402344	1274.679932	1251.702759	1202.396118	1177.083618	1152.323364	1123.895752	-48.054619	-48.686680	-49.626801	-50.681614	-51.760490	-52.729172	-53.592384	-53.044235	-51.537170	-47.674198	-5991.622070	-5889.387695	-5546.696777	-5228.001465	-4932.496582	-4659.361816	-4176.950684	-3966.049072	-3774.275391	-3563.853516	
86.000000	9348.989258	8882.257812	8408.188477	7928.560059	7446.927734	6967.863281	6038.478027	5599.114746	5183.863281	4794.574707	89697.085938	79609.687500	69662.945312	59869.199219	50220.707031	40711.800781	22099.947266	12995.492188	4027.249268	-4814.616211	2135.823730	2137.325928	2137.875732	2137.423340	2136.087646	2134.204590	2130.991211	2130.795166	2131.901611	2133.843506	1321.165894	1319.832397	1297.988525	1277.432861	1257.918335	1239.189453	1203.016113	1185.024292	1166.748291	1143.150146	-59.168716	-59.955490	-61.188557	-62.261631	-62.943031	-63.061653	-61.191696	-59.100693	-56.219398	-51.295990	-5985.821777	-5883.618652	-5540.952637	-5222.276367	-4926.783203	-4653.647949	-4171.187012	-3960.240479	-3768.414795	-3557.934814	
86.050000	9568.416992	9057.296875	8538.183594	8013.070801	7485.889648	6961.619141	5944.119141	5462.155273	5005.202637	4574.848145	88284.367188	78379.679688	68618.351562	59010.574219	49545.269531	40213.312500	21926.167969	12967.213867	4134.128906	-4580.083008	2142.712891	2144.209961	2144.777100	2144.360596	2143.070312	2141.227539	2138.002197	2137.727295	2138.711426	2140.526123	1298.049683	1296.462524	1274.033447	1253.176514	1233.797852	1215.696167	1182.014160	1165.590942	1148.833984	1126.654663	-64.809868	-65.641701	-66.984848	-68.137749	-68.849411	-68.941330	-66.871979	-64.642143	-61.626579	-56.587021	-5982.906250	-5880.739258	-5538.095703	-5219.444824	-4923.976074	-4650.863770	-4168.433594	-3957.492432	-3765.665283	-3555.173584	
86.100000	9640.802734	9114.416992	8579.833984	8038.239746	7492.521484	6946.656250	5874.301270	5359.024902	4865.689453	4397.121582	87048.437500	77199.007812	67498.101562	57962.277344	48588.535156	39375.363281	21425.373047	12683.494141	4091.260986	-4369.715332	2153.081299	2154.607422	2155.245605	2154.944336	2153.806152	2152.135010	2149.193359	2148.965576	2149.912598	2151.637451	1291.169800	1289.629761	1267.013916	1245.234741	1223.837280	1202.551270	1160.050781	1139.022217	1118.389282	1093.747070	-66.803619	-67.604218	-68.903954	-70.110916	-71.018562	-71.457306	-70.409882	-68.733749	-66.200943	-61.520992	-5978.900879	-5876.752441	-5534.114258	-5215.473145	-4920.017578	-4646.925781	-4164.553711	-3953.647705	-3761.852539	-3551.384033	
86.150000	9766.671875	9226.705078	8679.314453	8125.870605	7569.410645	7014.017578	5926.094727	5404.284668	4904.623047	4429.391113	86850.335938	77022.617188	67348.695312	57847.753906	48519.617188	39365.562500	21580.437500	12943.713867	4468.564453	-3867.961426	2004.906372	2006.529419	2007.287231	2007.128540	2006.151611	2004.647827	2001.979736	2001.812988	2002.753540	2004.418335	1288.839844	1287.129150	1263.972412	1241.393555	1218.805786	1195.912354	1149.327148	1126.195801	1103.732422	1077.676514	-68.667892	-69.434875	-70.633896	-71.725929	-72.494858	-72.772263	-71.387650	-69.579941	-66.974617	-62.342957	-5975.419922	-5873.291016	-5530.650879	-5212.008789	-4916.553711	-4643.461914	-4161.093262	-3950.187500	-3758.391357	-3547.916016	
86.200000	9598.324219	9063.008789	8521.820312	7976.511230	7430.431152	6887.896484	5832.881836	5330.189453	4850.226074	4394.219238	85349.148438	75755.156250	66319.328125	57054.773438	47952.644531	39005.691406	21556.279297	13047.166992	4679.771973	-3558.794678	1456.156372	1457.863403	1458.716064	1458.662354	1457.796631	1456.401855	1453.895142	1453.759155	1454.691650	1456.319824	1259.532837	1257.261230	1232.948486	1209.999023	1188.213623	1167.388794	1127.767944	1108.531494	1089.387817	1065.334473	-68.318466	-69.019501	-70.024979	-70.891022	-71.383698	-71.337433	-69.266754	-67.181473	-64.407486	-59.821709	-5968.275391	-5866.200195	-5523.587891	-5204.972168	-4909.538574	-4636.459961	-4154.081543	-3943.151611	-3751.321533	-3540.799805	
