HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	HSShftTq  	HSSBrTq   	HSShftPwr 	HSSGenPwr 	
(s)	(kN-m)    	(kN-m)    	(kW)      	(kW)      	
16.450000	46.278839	0.000000	5792.068027	5393.409834	
16.500000	46.537542	0.000000	5833.442703	5401.740474	
16.550000	44.792289	0.000000	5620.072629	5406.931801	
16.600000	41.495095	0.000000	5206.821979	5407.396220	
16.650000	43.574194	0.000000	5465.244322	5404.959515	
16.700000	43.244292	0.000000	5421.333504	5402.435109	
16.750000	42.312827	0.000000	5303.426535	5401.280540	
16.800000	42.986102	0.000000	5388.726844	5402.195923	
16.850000	44.290266	0.000000	5556.337204	5406.205274	
16.900000	44.621798	0.000000	5606.041609	5414.040102	
16.950000	44.632863	0.000000	5619.185926	5425.388968	
17.000000	44.954872	0.000000	5672.831018	5437.951202	
17.050000	46.685602	0.000000	5902.750606	5448.584504	
17.100000	45.789480	0.000000	5796.372852	5455.101319	
17.150000	44.369750	0.000000	5618.955415	5457.337705	
17.200000	43.577249	0.000000	5517.879647	5456.631609	
17.250000	44.016128	0.000000	5572.398770	5455.600619	
17.300000	42.560819	0.000000	5388.837147	5456.288278	
17.350000	41.771107	0.000000	5292.355429	5459.906959	
17.400000	43.344389	0.000000	5500.087847	5468.257531	
17.450000	45.941975	0.000000	5843.965350	5481.635987	
17.500000	46.153406	0.000000	5887.668988	5497.330559	
17.550000	46.542430	0.000000	5951.818689	5510.777282	
17.600000	45.589829	0.000000	5837.976636	5518.316616	
17.650000	44.654493	0.000000	5719.648120	5519.711368	
17.700000	43.127547	0.000000	5521.344699	5516.991627	
17.750000	41.574533	0.000000	5318.271564	5512.585626	
17.800000	40.965538	0.000000	5237.095320	5509.142846	
17.850000	41.263297	0.000000	5274.724141	5508.686400	
17.900000	43.369770	0.000000	5547.345470	5512.014072	
17.950000	45.751485	0.000000	5859.359894	5518.959428	
18.000000	46.436403	0.000000	5957.278473	5528.426699	
18.050000	47.073071	0.000000	6051.018144	5539.469107	
18.100000	45.955677	0.000000	5918.857542	5550.229476	
18.150000	44.705602	0.000000	5765.977953	5558.060318	
18.200000	43.030143	0.000000	5552.757347	5560.939018	
18.250000	43.307411	0.000000	5587.142831	5559.551740	
18.300000	42.523609	0.000000	5482.328809	5555.807487	
18.350000	41.265897	0.000000	5315.830673	5551.266446	
18.400000	41.811856	0.000000	5382.788723	5547.791276	
18.450000	42.974987	0.000000	5531.976708	5547.238159	
18.500000	43.477660	0.000000	5599.922725	5550.448730	
18.550000	44.021973	0.000000	5676.565768	5556.846450	
18.600000	44.904045	0.000000	5798.894321	5565.086897	
18.650000	44.817015	0.000000	5795.985387	5573.096630	
18.700000	45.019692	0.000000	5828.049540	5578.699058	
18.750000	44.558292	0.000000	5770.515136	5580.823326	
18.800000	42.163708	0.000000	5458.160667	5578.529634	
18.850000	41.670516	0.000000	5388.159129	5572.162310	
18.900000	40.682693	0.000000	5253.069948	5564.366350	
18.950000	40.930979	0.000000	5280.135611	5559.108748	
19.000000	42.318843	0.000000	5458.743707	5558.673231	
19.050000	44.337407	0.000000	5722.558691	5562.015354	
19.100000	45.183256	0.000000	5836.330373	5566.401920	
19.150000	43.772008	0.000000	5658.487144	5570.781013	
19.200000	44.122861	0.000000	5709.772639	5576.572796	
19.250000	45.140051	0.000000	5849.207363	5584.022934	
19.300000	43.035670	0.000000	5582.753387	5590.261197	
19.350000	41.646288	0.000000	5404.399883	5592.209066	
19.400000	42.917435	0.000000	5567.081062	5589.925340	
19.450000	42.521112	0.000000	5511.842815	5586.045050	
19.500000	43.289938	0.000000	5608.472264	5583.028320	
19.550000	43.948081	0.000000	5692.607906	5581.919594	
19.600000	44.357256	0.000000	5746.293675	5582.585328	
19.650000	43.105720	0.000000	5586.686226	5585.108239	
19.700000	43.344711	0.000000	5621.806981	5589.230705	
19.750000	44.110563	0.000000	5726.968425	5594.926814	
19.800000	45.028194	0.000000	5853.797881	5602.287755	
19.850000	46.709880	0.000000	6081.404747	5610.575043	
19.900000	44.489887	0.000000	5799.628979	5617.604114	
19.950000	43.661797	0.000000	5695.270208	5621.147053	
20.000000	43.004128	0.000000	5609.304891	5620.968162	
20.050000	42.873827	0.000000	5590.761172	5619.412458	
20.100000	41.940538	0.000000	5468.853355	5619.200180	
20.150000	43.184671	0.000000	5632.724476	5620.838603	
20.200000	43.090785	0.000000	5623.191704	5623.551866	
20.250000	43.309686	0.000000	5654.873491	5626.652311	
20.300000	44.519848	0.000000	5816.683105	5630.331287	
20.350000	44.839426	0.000000	5862.415485	5634.154771	
20.400000	44.030696	0.000000	5759.069090	5636.492812	
20.450000	43.742273	0.000000	5721.061040	5636.213762	
20.500000	41.593088	0.000000	5437.433576	5633.587203	
20.550000	40.680770	0.000000	5314.642147	5629.853414	
20.600000	42.560023	0.000000	5556.949939	5626.610454	
20.650000	42.712402	0.000000	5575.170858	5624.920706	
20.700000	42.560819	0.000000	5554.795338	5624.323738	
20.750000	42.277258	0.000000	5516.973653	5623.495060	
20.800000	43.204685	0.000000	5636.440625	5621.941349	
20.850000	43.813074	0.000000	5713.692684	5619.858440	
20.900000	41.857374	0.000000	5456.033443	5617.166105	
20.950000	42.485820	0.000000	5535.685911	5614.869424	
21.000000	41.590687	0.000000	5418.297691	5614.085094	
21.050000	43.350017	0.000000	5648.250842	5614.834044	
21.100000	44.249039	0.000000	5766.346876	5615.767865	
21.150000	42.325467	0.000000	5514.890183	5614.968586	
21.200000	42.547061	0.000000	5540.811371	5611.978764	
21.250000	42.522280	0.000000	5533.871806	5608.216572	
21.300000	43.333290	0.000000	5636.371533	5605.187882	
21.350000	43.403159	0.000000	5643.842409	5603.582348	
21.400000	44.711526	0.000000	5814.112383	5603.716392	
21.450000	43.078346	0.000000	5602.970410	5604.947202	
21.500000	42.251883	0.000000	5497.657656	5607.171629	
21.550000	44.137489	0.000000	5747.813457	5611.865649	
21.600000	44.577833	0.000000	5812.749155	5619.204665	
21.650000	45.203538	0.000000	5902.544665	5627.028032	
21.700000	44.336391	0.000000	5795.386747	5632.929442	
21.750000	43.163876	0.000000	5645.084478	5635.886376	
