Time	QD2_B1E1  	QD2_B1F1  	QD2_B1F2  	QD2_B2E1  	QD2_B2F1  	QD2_B2F2  	QD2_B3E1  	QD2_B3F1  	QD2_B3F2  	QD2_DRTR  	QD2_GEAZ  	QD2_HV    	QD2_P     	QD2_R     	QD2_RFRL  	QD2_SG    	QD2_SW    	QD2_TFA1  	QD2_TFA2  	QD2_TFRL  	QD2_TSS1  	QD2_TSS2  	QD2_Y     	QD2_YAW   	QD_B1E1   	QD_B1F1   	QD_B1F2   	QD_B2E1   	QD_B2F1   	QD_B2F2   	QD_B3E1   	QD_B3F1   	QD_B3F2   	QD_DRTR   	QD_GEAZ   	QD_HV     	QD_P      	QD_R      	QD_RFRL   	QD_SG     	QD_SW     	QD_TFA1   	QD_TFA2   	QD_TFRL   	QD_TSS1   	QD_TSS2   	QD_Y      	QD_YAW    	Q_B1E1    	Q_B1F1    	Q_B1F2    	Q_B2E1    	Q_B2F1    	Q_B2F2    	Q_B3E1    	Q_B3F1    	Q_B3F2    	Q_DRTR    	Q_GEAZ    	Q_HV      	Q_P       	Q_R       	Q_RFRL    	Q_SG      	Q_SW      	Q_TFA1    	Q_TFA2    	Q_TFRL    	Q_TSS1    	Q_TSS2    	Q_Y       	Q_YAW     	Q_TTMD    	QD_TTMD   	QD2_TTMD  	
(s)	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m/s)     	(rad/s)   	(rad/s)   	(rad/s)   	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(rad)     	(rad)     	(m)       	(rad)     	(rad)     	(rad)     	(m)       	(m)       	(m)       	(m)       	(rad)     	(m)       	(m)       	(rad)     	(rad)     	(m)       	(m/s)     	(m/s^2)   	
73.700000	-2.891351	-1.724524	4.392362	0.100249	6.029029	1.880336	-2.694879	-5.760273	-0.492013	0.028501	-0.015974	0.011516	0.000106	0.000614	0.000000	-0.023817	-0.029233	0.640636	0.031029	0.000000	-0.048419	0.000994	0.010110	0.010911	-0.438513	-3.482471	-0.258189	-0.231549	3.861377	-0.039449	0.427249	0.563198	-0.372923	0.001455	1.232582	-0.080507	0.001450	-0.000235	0.000000	0.017667	0.012246	0.184811	0.002906	0.000000	0.064420	0.000289	0.001544	0.000949	0.496437	2.427605	-0.022156	-0.274674	5.629705	-0.173425	0.295271	4.374974	0.000925	0.004745	3.890356	-0.789606	0.032489	-0.002900	0.000000	23.228680	-0.008709	0.185594	0.000585	0.000000	0.036092	-0.000425	0.008472	0.000361	0.000000	0.000000	0.000000	
73.750000	-2.301799	0.157052	6.102136	0.831926	0.332732	7.495535	-1.584404	-4.476933	0.436324	0.016369	-0.002200	0.010079	0.000479	0.000780	0.000000	0.006644	-0.039249	0.528381	0.006423	0.000000	-0.084962	-0.010078	0.012332	0.002233	-0.553603	-3.474618	0.046917	-0.189953	3.878013	0.335328	0.348029	0.339352	-0.351107	0.002274	1.232472	-0.080003	0.001474	-0.000196	0.000000	0.018000	0.010284	0.211231	0.003227	0.000000	0.060172	-0.000215	0.002161	0.001060	0.471605	2.253833	-0.026811	-0.285254	5.824003	-0.167141	0.314556	4.396938	-0.017439	0.004843	3.951978	-0.793619	0.032562	-0.002910	0.000000	23.229563	-0.008144	0.195526	0.000744	0.000000	0.039215	-0.000422	0.008565	0.000415	0.000000	0.000000	0.000000	
73.800000	-2.121896	2.603169	5.563990	2.374092	-9.468263	4.301031	-1.059308	-3.405014	2.459971	0.000432	0.017188	0.008803	0.000883	0.000867	0.000000	0.039562	-0.042801	0.367816	-0.013708	0.000000	-0.121815	-0.007663	0.014397	-0.019522	-0.659698	-3.344460	0.325117	-0.071248	3.404600	0.550379	0.295063	0.169101	-0.228108	0.002295	1.233331	-0.079563	0.001518	-0.000152	0.000000	0.019978	0.008144	0.229621	0.002541	0.000000	0.054082	-0.000598	0.002880	0.000084	0.441068	2.081358	-0.018212	-0.292162	6.009254	-0.143127	0.330502	4.409507	-0.032482	0.004958	4.013619	-0.797608	0.032637	-0.002919	0.000000	23.230507	-0.007684	0.206584	0.000891	0.000000	0.042080	-0.000445	0.008691	0.000442	0.000000	0.000000	0.000000	
73.850000	-0.823879	14.790384	6.874934	3.402241	-23.818611	-2.886310	-0.681414	-2.684361	5.059881	-0.004463	0.036986	0.007928	0.001224	0.000838	0.000000	0.067514	-0.040027	0.188378	-0.014032	0.000000	-0.165159	0.006720	0.014431	-0.002685	-0.700892	-2.604940	0.668864	0.098864	2.213670	0.406064	0.260993	0.034883	0.024886	0.002072	1.235181	-0.079166	0.001579	-0.000111	0.000000	0.023353	0.006142	0.239040	0.001840	0.000000	0.045824	-0.000262	0.003602	-0.000050	0.406798	1.930499	0.007811	-0.291313	6.151544	-0.118437	0.344517	4.414297	-0.037739	0.005071	4.075328	-0.801576	0.032714	-0.002926	0.000000	23.231585	-0.007327	0.218342	0.000997	0.000000	0.044586	-0.000469	0.008853	0.000438	0.000000	0.000000	0.000000	
73.900000	-0.493388	20.015638	-0.109420	2.118605	-25.233496	-3.262955	-1.577438	0.782729	3.763310	-0.031312	0.053242	0.007764	0.001519	0.000852	0.000000	0.091558	-0.040935	-0.014265	-0.002698	0.000000	-0.202754	0.011198	0.014416	0.006258	-0.725561	-1.604158	0.663393	0.204794	0.951995	0.242916	0.182121	0.074019	0.213051	0.000507	1.237843	-0.078778	0.001655	-0.000068	0.000000	0.027931	0.004096	0.238327	0.001705	0.000000	0.035686	0.000298	0.004323	0.000263	0.371331	1.825442	0.042814	-0.283538	6.229249	-0.102151	0.355895	4.416417	-0.031596	0.005143	4.137151	-0.805525	0.032795	-0.002930	0.000000	23.232862	-0.007070	0.230320	0.001083	0.000000	0.046630	-0.000467	0.009050	0.000451	0.000000	0.000000	0.000000	
73.950000	0.149189	20.384563	-9.053051	1.410909	-19.878319	-0.496264	-2.287157	4.777799	6.204515	-0.046942	0.053881	0.007912	0.001811	0.000934	0.000000	0.115246	-0.047002	-0.219346	0.008214	0.000000	-0.236365	0.004068	0.014724	-0.011502	-0.718102	-0.584930	0.210740	0.275340	-0.041921	0.218103	0.067763	0.312909	0.523277	-0.001841	1.240537	-0.078382	0.001746	-0.000021	0.000000	0.033694	0.001745	0.227360	0.002116	0.000000	0.023868	0.000501	0.005059	-0.000312	0.334681	1.770456	0.066121	-0.271607	6.251358	-0.091866	0.361794	4.425484	-0.013716	0.005105	4.199114	-0.809454	0.032880	-0.002932	0.000000	23.234396	-0.006923	0.242000	0.001179	0.000000	0.048126	-0.000445	0.009285	0.000450	0.000000	0.000000	0.000000	
74.000000	2.769966	20.354889	-11.256453	2.282662	-20.288391	5.818369	0.412575	7.562210	7.924130	-0.012734	0.036663	0.007948	0.002162	0.000976	0.000000	0.144296	-0.052116	-0.371101	-0.010587	0.000000	-0.265765	-0.002134	0.013664	-0.011942	-0.579603	0.432814	-0.352083	0.389473	-1.056341	0.509021	0.088392	0.691020	0.919483	-0.002477	1.242370	-0.077985	0.001854	0.000028	0.000000	0.040908	-0.000860	0.208805	0.001586	0.000000	0.010579	0.000395	0.005742	-0.000909	0.301716	1.767211	0.061729	-0.255247	6.224200	-0.074670	0.364871	4.449836	0.022303	0.004986	4.261191	-0.813364	0.032970	-0.002932	0.000000	23.236256	-0.006900	0.252928	0.001280	0.000000	0.048993	-0.000422	0.009556	0.000418	0.000000	0.000000	0.000000	
74.050000	3.747446	17.113235	-6.051915	2.727850	-19.675924	5.345049	3.476782	8.039610	3.765332	0.022201	0.017307	0.008143	0.002480	0.000953	0.000000	0.170869	-0.053854	-0.474354	-0.040013	0.000000	-0.285915	-0.004066	0.011363	-0.006654	-0.392231	1.288476	-0.654678	0.525865	-2.040137	0.776274	0.262231	1.093000	1.107750	-0.001367	1.243235	-0.077578	0.001978	0.000075	0.000000	0.049452	-0.003553	0.185087	-0.000414	0.000000	-0.003716	0.000191	0.006310	-0.001242	0.277799	1.810919	0.035112	-0.232175	6.146480	-0.041149	0.373312	4.495699	0.075738	0.004889	4.323334	-0.817253	0.033066	-0.002930	0.000000	23.238510	-0.007010	0.262794	0.001313	0.000000	0.049165	-0.000407	0.009857	0.000366	0.000000	0.000000	0.000000	
74.100000	0.792869	14.559034	-0.389705	0.382806	-17.331631	-2.016325	3.417089	-2.248238	-12.031781	0.008321	0.006905	0.009336	0.002616	0.000876	0.000000	0.182310	-0.052340	-0.561973	-0.041340	0.000000	-0.287701	-0.003278	0.008316	-0.007402	-0.352587	2.016428	-0.674164	0.545006	-2.906718	0.675458	0.433085	0.980588	0.506161	-0.000951	1.243580	-0.077111	0.002109	0.000119	0.000000	0.058567	-0.006170	0.156988	-0.002481	0.000000	-0.018101	0.000028	0.006726	-0.001612	0.260288	1.894047	0.001208	-0.204655	6.021255	-0.002697	0.391527	4.550129	0.118021	0.004841	4.385506	-0.821121	0.033168	-0.002925	0.000000	23.241211	-0.007254	0.271362	0.001233	0.000000	0.048618	-0.000402	0.010184	0.000300	0.000000	0.000000	0.000000	
74.150000	-2.510295	16.695965	1.522213	-2.884167	-11.000484	-9.889098	-0.227108	-9.026681	-14.445128	-0.016905	-0.002813	0.011466	0.002531	0.000732	0.000000	0.175401	-0.047186	-0.628703	0.003179	0.000000	-0.279077	0.002341	0.004133	-0.010288	-0.478102	2.851226	-0.598053	0.400797	-3.456743	0.181003	0.421730	0.529254	-0.216095	-0.001796	1.243440	-0.076538	0.002235	0.000156	0.000000	0.067338	-0.008529	0.125553	-0.002322	0.000000	-0.032055	0.000145	0.006933	-0.002127	0.239617	2.014441	-0.030942	-0.180388	5.861246	0.018723	0.413460	4.587958	0.124171	0.004771	4.447684	-0.824963	0.033276	-0.002918	0.000000	23.244362	-0.007623	0.278433	0.001101	0.000000	0.047362	-0.000400	0.010527	0.000200	0.000000	0.000000	0.000000	
74.200000	-1.962205	18.997902	4.139431	-4.721641	-5.934715	-5.381756	-1.492217	-5.688260	-8.832760	0.001226	-0.018752	0.012894	0.002436	0.000571	0.000000	0.167921	-0.041862	-0.646652	0.040905	0.000000	-0.264584	0.005771	-0.000689	0.018735	-0.576212	3.801121	-0.391081	0.164715	-3.753478	-0.088085	0.347119	0.244841	-0.657733	-0.001735	1.242502	-0.075893	0.002357	0.000184	0.000000	0.075734	-0.010622	0.093221	-0.000277	0.000000	-0.045284	0.000433	0.006898	-0.001190	0.212783	2.181755	-0.055479	-0.166730	5.679318	0.020666	0.432528	4.606660	0.100819	0.004675	4.509837	-0.828774	0.033391	-0.002909	0.000000	23.247938	-0.008102	0.283904	0.001033	0.000000	0.045423	-0.000384	0.010873	0.000121	0.000000	0.000000	0.000000	
74.250000	0.427741	10.086061	2.374413	-2.024148	0.837102	-3.746838	-0.165182	-2.306384	-2.567092	0.034866	-0.031674	0.013177	0.002508	0.000496	0.000000	0.174322	-0.040707	-0.642325	0.031656	0.000000	-0.234851	-0.002446	-0.003678	-0.000196	-0.554825	4.305424	-0.272361	0.063508	-3.711623	-0.275427	0.338860	0.129522	-0.786088	0.000008	1.240919	-0.075234	0.002483	0.000209	0.000000	0.084450	-0.012658	0.061104	0.001306	0.000000	-0.057027	0.000311	0.006715	-0.001200	0.184023	2.387058	-0.072531	-0.161822	5.491767	0.010977	0.449090	4.615966	0.063526	0.004626	4.571923	-0.832552	0.033512	-0.002899	0.000000	23.251940	-0.008684	0.287755	0.001069	0.000000	0.042857	-0.000363	0.011214	0.000066	0.000000	0.000000	0.000000	
74.300000	1.315522	-2.886827	6.067293	0.310066	1.575648	-1.163873	1.687640	-2.879152	2.117280	0.045122	-0.028305	0.012604	0.002702	0.000390	0.000000	0.191090	-0.037694	-0.604841	-0.019667	0.000000	-0.193465	-0.011839	-0.006983	-0.006691	-0.489049	4.161083	0.031004	0.079011	-3.632841	-0.333621	0.423242	-0.014435	-0.680224	0.002264	1.239503	-0.074604	0.002618	0.000229	0.000000	0.094004	-0.014543	0.030862	0.000322	0.000000	-0.066700	-0.000281	0.006365	-0.001534	0.158002	2.601050	-0.079343	-0.158019	5.309145	-0.005663	0.467972	4.618321	0.026582	0.004686	4.633930	-0.836298	0.033640	-0.002888	0.000000	23.256397	-0.009366	0.290046	0.001120	0.000000	0.039755	-0.000362	0.011542	-0.000013	0.000000	0.000000	0.000000	
74.350000	-0.315332	-12.400696	8.340746	-1.142316	1.304819	5.775404	0.158452	-2.760959	6.372122	0.012676	-0.007358	0.012277	0.002757	0.000197	0.000000	0.196332	-0.027881	-0.565357	-0.043674	0.000000	-0.143854	-0.009793	-0.010551	0.007814	-0.504816	3.541048	0.448041	0.021895	-3.567600	-0.044851	0.431165	-0.152483	-0.361618	0.002898	1.239135	-0.073990	0.002755	0.000238	0.000000	0.103821	-0.015937	0.002594	-0.001861	0.000000	-0.073893	-0.000771	0.005838	-0.001144	0.133842	2.794574	-0.067369	-0.155136	5.128413	-0.015468	0.490371	4.614620	-0.001066	0.004827	4.695890	-0.840013	0.033774	-0.002877	0.000000	23.261345	-0.010131	0.290876	0.001079	0.000000	0.036228	-0.000390	0.011848	-0.000073	0.000000	0.000000	0.000000	
74.400000	-1.971691	-13.676769	6.167827	-2.667651	4.564082	4.796430	-3.560978	-2.733500	10.234380	-0.027502	0.015536	0.012947	0.002580	-0.000044	0.000000	0.182008	-0.012833	-0.548372	-0.015983	0.000000	-0.090674	0.004294	-0.013393	0.002714	-0.603401	2.857209	0.756432	-0.111487	-3.339396	0.194971	0.253116	-0.289158	0.150101	0.001523	1.239912	-0.073343	0.002884	0.000236	0.000000	0.112921	-0.016578	-0.024824	-0.002661	0.000000	-0.078427	-0.000556	0.005168	-0.001008	0.105969	2.953717	-0.035761	-0.157255	4.955238	-0.010615	0.507868	4.603368	-0.005676	0.004941	4.757863	-0.843697	0.033915	-0.002865	0.000000	23.266768	-0.010947	0.290321	0.000955	0.000000	0.032410	-0.000427	0.012123	-0.000130	0.000000	0.000000	0.000000	
74.450000	0.163035	-9.218257	-1.710398	-1.322470	7.944396	-2.675433	-3.308273	-6.616944	4.679572	-0.029864	0.026251	0.013866	0.002319	-0.000250	0.000000	0.160707	-0.000176	-0.553251	0.024946	0.000000	-0.042318	0.014451	-0.015842	0.008823	-0.595249	2.396297	0.670913	-0.177611	-2.942176	0.061199	0.087702	-0.620006	0.384080	0.000030	1.241225	-0.072649	0.003000	0.000224	0.000000	0.120957	-0.016587	-0.052487	-0.001413	0.000000	-0.080543	0.000166	0.004376	-0.000567	0.075201	3.084011	0.001119	-0.165169	4.797834	-0.003051	0.515755	4.581989	0.009169	0.004975	4.819891	-0.847347	0.034062	-0.002853	0.000000	23.272619	-0.011778	0.288389	0.000847	0.000000	0.028426	-0.000437	0.012362	-0.000171	0.000000	0.000000	0.000000	
74.500000	3.193598	-3.824870	-3.754957	1.860574	5.973017	-3.568554	-0.345721	-11.567467	-0.395104	-0.013225	0.025552	0.014109	0.002158	-0.000327	0.000000	0.147687	0.003594	-0.539103	0.036013	0.000000	0.000513	0.006060	-0.017093	0.011368	-0.435569	2.205053	0.483165	-0.084582	-2.643525	-0.117228	0.070416	-1.198379	0.364325	-0.000632	1.242502	-0.071944	0.003108	0.000207	0.000000	0.128341	-0.016407	-0.079442	0.000387	0.000000	-0.080517	0.000469	0.003521	0.000002	0.048962	3.198803	0.030103	-0.172489	4.659038	-0.004920	0.519036	4.537273	0.028477	0.004957	4.881986	-0.850962	0.034215	-0.002843	0.000000	23.278852	-0.012603	0.285085	0.000825	0.000000	0.024391	-0.000417	0.012560	-0.000183	0.000000	0.000000	0.000000	
74.550000	3.905232	-3.041014	-4.627018	4.053910	3.886379	-0.755994	1.632057	-15.090329	-2.433685	-0.008945	0.019717	0.013827	0.002137	-0.000338	0.000000	0.146324	0.003723	-0.506249	0.008125	0.000000	0.037432	-0.009169	-0.017259	-0.001245	-0.240307	2.053003	0.251814	0.118113	-2.449206	-0.155028	0.152019	-1.952895	0.242640	-0.001079	1.243488	-0.071253	0.003215	0.000190	0.000000	0.135657	-0.016221	-0.104754	0.000794	0.000000	-0.078645	0.000011	0.002659	-0.000061	0.032440	3.304947	0.048454	-0.171469	4.531456	-0.012528	0.524508	4.458359	0.044184	0.004916	4.944137	-0.854542	0.034373	-0.002833	0.000000	23.285452	-0.013419	0.280473	0.000864	0.000000	0.020406	-0.000403	0.012714	-0.000187	0.000000	0.000000	0.000000	
74.600000	1.870048	-1.448907	-4.966270	3.428980	6.627232	0.002285	1.355232	-15.890779	-4.301689	-0.011724	0.009546	0.013476	0.002127	-0.000421	0.000000	0.146061	0.009870	-0.457791	-0.031221	0.000000	0.066402	-0.009008	-0.017435	0.002433	-0.146805	1.980557	0.003500	0.289562	-2.117845	-0.154914	0.219780	-2.747434	0.027556	-0.001665	1.243966	-0.070579	0.003322	0.000169	0.000000	0.142960	-0.015728	-0.127644	-0.000767	0.000000	-0.075325	-0.000439	0.001787	0.000061	0.023267	3.406079	0.055141	-0.161049	4.416779	-0.019947	0.534037	4.340909	0.050958	0.004846	5.006326	-0.858088	0.034537	-0.002824	0.000000	23.292418	-0.014220	0.274647	0.000871	0.000000	0.016551	-0.000417	0.012826	-0.000189	0.000000	0.000000	0.000000	
74.650000	-0.117242	-2.850655	-8.684449	2.297621	9.262222	-1.372041	-0.748320	-14.108169	0.052287	-0.004588	-0.005068	0.013923	0.001949	-0.000555	0.000000	0.131643	0.020809	-0.374133	-0.037624	0.000000	0.093493	0.004612	-0.017313	0.002501	-0.152667	1.838024	-0.430722	0.404444	-1.654733	-0.223516	0.182364	-3.452843	0.030170	-0.001894	1.243712	-0.069883	0.003419	0.000142	0.000000	0.149542	-0.014687	-0.146351	-0.002649	0.000000	-0.070651	-0.000209	0.000921	0.000186	0.016110	3.501458	0.045431	-0.143230	4.322228	-0.029786	0.544524	4.185084	0.052247	0.004755	5.068521	-0.861600	0.034705	-0.002816	0.000000	23.299736	-0.014983	0.267777	0.000780	0.000000	0.012896	-0.000436	0.012893	-0.000185	0.000000	0.000000	0.000000	
74.700000	-1.074647	-3.322228	-12.243218	0.336735	9.411066	2.415518	-2.006496	-8.196596	-0.222760	0.004986	-0.021015	0.015083	0.001584	-0.000625	0.000000	0.101489	0.027505	-0.265457	-0.003693	0.000000	0.120138	0.010387	-0.016603	0.017090	-0.206399	1.671913	-1.042883	0.421280	-1.184180	-0.102740	0.082040	-3.862673	0.019032	-0.001645	1.242661	-0.069128	0.003498	0.000110	0.000000	0.154617	-0.013312	-0.159623	-0.002833	0.000000	-0.064644	0.000311	0.000091	0.001041	0.007195	3.589130	0.008316	-0.122432	4.251469	-0.038526	0.551349	4.000358	0.052577	0.004665	5.130684	-0.865075	0.034878	-0.002809	0.000000	23.307346	-0.015683	0.260100	0.000633	0.000000	0.009508	-0.000432	0.012918	-0.000153	0.000000	0.000000	0.000000	
74.750000	-1.845266	-1.906779	-5.233983	-0.082846	10.511229	3.676140	-2.789975	1.571104	4.715977	0.010059	-0.034609	0.016135	0.001217	-0.000558	0.000000	0.070901	0.025810	-0.124653	0.025239	0.000000	0.154853	-0.001118	-0.014063	0.008015	-0.298663	1.576574	-1.304582	0.417138	-0.658619	0.081067	-0.057459	-3.784117	0.254831	-0.001142	1.240931	-0.068322	0.003559	0.000082	0.000000	0.158162	-0.012021	-0.165856	-0.001571	0.000000	-0.056901	0.000255	-0.000612	0.001441	-0.005204	3.670046	-0.053021	-0.101537	4.204856	-0.038723	0.551938	3.807609	0.058884	0.004595	5.192776	-0.868512	0.035055	-0.002805	0.000000	23.315172	-0.016315	0.251932	0.000522	0.000000	0.006461	-0.000414	0.012904	-0.000089	0.000000	0.000000	0.000000	
74.800000	-2.884188	-0.386786	6.079898	0.350119	12.585445	0.862404	-2.271753	7.854094	3.709276	0.014262	-0.043895	0.016803	0.000977	-0.000472	0.000000	0.050959	0.023943	0.010294	0.019498	0.000000	0.196199	-0.011961	-0.010826	-0.001250	-0.442872	1.557235	-1.000587	0.434644	-0.029346	0.124187	-0.171047	-3.391413	0.440295	-0.000429	1.238736	-0.067482	0.003608	0.000059	0.000000	0.160710	-0.010824	-0.165341	-0.000596	0.000000	-0.047091	-0.000343	-0.001153	0.001379	-0.023588	3.748242	-0.113070	-0.080280	4.187276	-0.033234	0.545696	3.627128	0.077929	0.004552	5.254769	-0.871907	0.035234	-0.002801	0.000000	23.323147	-0.016887	0.243628	0.000472	0.000000	0.003854	-0.000416	0.012860	-0.000023	0.000000	0.000000	0.000000	
74.850000	-2.921518	2.306536	14.028572	1.330686	13.113556	-2.449809	-0.340755	8.109043	-3.537105	0.028567	-0.045837	0.017092	0.000791	-0.000458	0.000000	0.035570	0.028314	0.110881	0.010037	0.000000	0.231567	-0.007170	-0.007584	-0.003293	-0.588948	1.672562	-0.299159	0.501178	0.626331	0.001697	-0.188084	-2.985960	0.263440	0.000999	1.236444	-0.066627	0.003647	0.000036	0.000000	0.162488	-0.009409	-0.159797	-0.000095	0.000000	-0.035513	-0.000702	-0.001533	0.001214	-0.049618	3.828420	-0.145659	-0.057265	4.203015	-0.028876	0.536409	3.468416	0.096607	0.004564	5.316648	-0.875260	0.035415	-0.002799	0.000000	23.331228	-0.017394	0.235484	0.000455	0.000000	0.001782	-0.000445	0.012792	0.000046	0.000000	0.000000	0.000000	
74.900000	-2.219513	5.903363	12.182343	1.766653	8.546156	-4.604846	0.363553	7.146468	-6.698749	0.027762	-0.035023	0.017279	0.000607	-0.000487	0.000000	0.020403	0.035510	0.174235	0.014562	0.000000	0.259794	0.004476	-0.004791	-0.011598	-0.699924	1.967730	0.309958	0.589511	1.053639	-0.228546	-0.169907	-2.628637	-0.071498	0.002387	1.234693	-0.065763	0.003678	0.000012	0.000000	0.163508	-0.007633	-0.151086	0.000634	0.000000	-0.022523	-0.000478	-0.001772	0.000634	-0.081981	3.918418	-0.144147	-0.029825	4.245640	-0.034907	0.527512	3.327942	0.101141	0.004652	5.378422	-0.878570	0.035598	-0.002798	0.000000	23.339382	-0.017822	0.227701	0.000467	0.000000	0.000326	-0.000477	0.012709	0.000093	0.000000	0.000000	0.000000	
74.950000	-0.520319	11.200929	5.658044	1.543286	6.300591	-1.311402	0.835108	4.238764	-1.454270	0.014348	-0.013333	0.017317	0.000466	-0.000505	0.000000	0.008952	0.039474	0.240406	0.018470	0.000000	0.279012	0.008066	-0.003388	-0.014307	-0.725939	2.527776	0.592861	0.666675	1.368669	-0.294116	-0.128151	-2.416699	-0.144211	0.003105	1.234027	-0.064897	0.003701	-0.000014	0.000000	0.163956	-0.005659	-0.139065	0.001557	0.000000	-0.008572	-0.000075	-0.001942	-0.000081	-0.118075	4.030315	-0.119842	0.001705	4.306679	-0.049083	0.519828	3.202855	0.094474	0.004794	5.440135	-0.881836	0.035783	-0.002798	0.000000	23.347570	-0.018154	0.220434	0.000522	0.000000	-0.000454	-0.000489	0.012616	0.000104	0.000000	0.000000	0.000000	
75.000000	1.163984	9.237535	-3.350882	0.651882	4.787112	2.667317	1.485041	-0.985366	3.713037	-0.009813	0.013169	0.017009	0.000407	-0.000495	0.000000	0.004501	0.038681	0.302872	0.008912	0.000000	0.286286	0.001032	-0.003270	0.005002	-0.667740	2.989653	0.425317	0.699269	1.608024	-0.160750	-0.053899	-2.465967	0.041440	0.002614	1.234685	-0.064047	0.003721	-0.000038	0.000000	0.164181	-0.003725	-0.123922	0.002003	0.000000	0.005742	-0.000023	-0.002105	0.000169	-0.153063	4.169228	-0.092504	0.036117	4.381020	-0.060783	0.515525	3.081494	0.090639	0.004945	5.501847	-0.885060	0.035968	-0.002799	0.000000	23.355772	-0.018388	0.213848	0.000616	0.000000	-0.000526	-0.000489	0.012515	0.000105	0.000000	0.000000	0.000000	
75.050000	1.489075	5.872766	-8.080822	-0.637028	2.861982	5.363331	0.823530	-0.288488	6.399025	-0.037511	0.033070	0.016430	0.000406	-0.000454	0.000000	0.004858	0.036580	0.348034	-0.011529	0.000000	0.289099	-0.004766	-0.002498	0.017755	-0.593287	3.283291	0.021276	0.667418	1.751123	0.107417	-0.012723	-2.480392	0.361392	0.000739	1.236338	-0.063225	0.003742	-0.000061	0.000000	0.164424	-0.001896	-0.106520	0.001426	0.000000	0.020197	-0.000262	-0.002230	0.001057	-0.184635	4.325746	-0.080793	0.070438	4.465693	-0.062663	0.514027	2.957853	0.101098	0.005032	5.563620	-0.888242	0.036155	-0.002801	0.000000	23.363987	-0.018528	0.208081	0.000706	0.000000	0.000122	-0.000497	0.012406	0.000138	0.000000	0.000000	0.000000	
75.100000	2.005313	8.288617	-12.805779	-1.189890	-0.382056	7.787961	0.477727	-1.277569	0.370437	-0.040729	0.036138	0.015922	0.000378	-0.000394	0.000000	0.002631	0.036097	0.364389	-0.021687	0.000000	0.287410	0.000508	-0.000062	0.006503	-0.493021	3.697722	-0.619013	0.607923	1.732021	0.496815	0.011163	-2.544270	0.379914	-0.001298	1.238145	-0.062429	0.003761	-0.000081	0.000000	0.164555	-0.000092	-0.088301	0.000342	0.000000	0.034567	-0.000236	-0.002233	0.001382	-0.212051	4.500234	-0.095395	0.102174	4.552639	-0.047416	0.513745	2.832350	0.121326	0.005012	5.625484	-0.891383	0.036343	-0.002805	0.000000	23.372213	-0.018578	0.203206	0.000751	0.000000	0.001493	-0.000512	0.012294	0.000199	0.000000	0.000000	0.000000	
75.150000	3.284623	7.891919	-10.731293	0.270095	0.299501	1.869423	1.584651	-1.050610	-6.052238	-0.008715	0.024106	0.015686	0.000303	-0.000307	0.000000	-0.003679	0.034484	0.400628	-0.025979	0.000000	0.277289	0.008983	0.002938	-0.000187	-0.328790	4.092318	-1.155578	0.621428	1.746996	0.590286	0.090396	-2.596801	0.077302	-0.001734	1.239351	-0.061645	0.003776	-0.000096	0.000000	0.164371	0.001633	-0.068269	-0.000957	0.000000	0.048432	0.000213	-0.002086	0.001373	-0.232749	4.695650	-0.141798	0.132504	4.640483	-0.018117	0.515831	2.702973	0.133878	0.004927	5.687425	-0.894485	0.036531	-0.002809	0.000000	23.380438	-0.018539	0.199279	0.000735	0.000000	0.003573	-0.000513	0.012185	0.000263	0.000000	0.000000	0.000000	
75.200000	3.481642	6.665956	-0.696280	1.471924	-5.569892	-7.406579	1.814523	2.238675	-6.375054	0.013576	0.010537	0.015637	0.000141	-0.000135	0.000000	-0.017384	0.026173	0.469352	-0.009040	0.000000	0.255614	0.005181	0.006109	-0.000136	-0.154708	4.425616	-1.190392	0.695024	1.468501	0.219957	0.181122	-2.484867	-0.241451	-0.001055	1.239877	-0.060863	0.003783	-0.000103	0.000000	0.163502	0.002941	-0.044802	-0.001409	0.000000	0.061212	0.000472	-0.001781	0.001366	-0.244637	4.908731	-0.202534	0.165511	4.721956	0.003377	0.522983	2.575318	0.129159	0.004858	5.749408	-0.897548	0.036720	-0.002814	0.000000	23.388639	-0.018421	0.196437	0.000669	0.000000	0.006319	-0.000493	0.012088	0.000334	0.000000	0.000000	0.000000	
