Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-26.666664Z_95	Y_-20Z_101.333336	Y_-13.333336Z_107.666664	Y_-6.666664Z_114	Y_0Z_120.333336	Y_6.666664Z_126.666664	Y_13.333336Z_88.666664	Y_20Z_82.333336	Y_26.666664Z_76	Y_33.33333Z_69.666664	
3.153076	0.092000	-0.718000	-0.252000	-0.164000	-0.736000	-0.566000	0.245000	-2.044000	0.563000	-0.181000	
3.190613	-0.025000	-0.559000	-0.745000	-0.607000	-1.220000	-0.794000	0.240000	-1.631000	0.332000	-0.429000	
3.228149	-0.248000	-0.598000	-0.340000	0.061000	-0.679000	-1.077000	-0.185000	-1.091000	0.392000	-0.844000	
3.265686	-0.691000	-1.344000	-0.536000	0.433000	-0.521000	-1.738000	-0.040000	-0.599000	0.737000	-1.018000	
3.303223	-0.648000	-0.842000	-0.309000	0.950000	-0.299000	-1.616000	0.715000	-0.739000	1.265000	-0.935000	
3.340759	-0.440000	-0.911000	-0.012000	0.644000	-0.285000	-1.071000	0.902000	-0.461000	1.234000	-1.074000	
3.378296	-0.561000	-0.505000	-0.168000	0.417000	-0.415000	-1.473000	0.127000	-0.797000	1.586000	-1.438000	
3.415833	-0.963000	0.240000	-0.714000	0.644000	0.405000	-1.355000	0.390000	-1.026000	1.183000	-1.072000	
3.453369	-0.540000	0.309000	-0.882000	0.773000	0.739000	-0.989000	0.551000	-1.535000	1.099000	-0.587000	
3.490906	0.338000	-0.159000	-0.901000	0.767000	0.339000	-0.789000	0.692000	-1.699000	0.826000	-0.055000	
3.528442	0.627000	-0.773000	-1.367000	0.817000	0.146000	-0.727000	0.145000	-1.295000	0.545000	-0.129000	
3.565979	0.186000	-0.739000	-1.397000	0.627000	-0.036000	-0.781000	0.089000	-0.504000	0.397000	-0.234000	
3.603516	0.412000	-0.196000	-1.014000	1.060000	-0.306000	-0.974000	-0.024000	-0.148000	0.577000	-0.279000	
3.641052	0.700000	-0.066000	-1.194000	0.549000	0.333000	-1.025000	0.252000	-0.106000	0.650000	-0.710000	
3.678589	0.824000	-0.085000	-1.295000	0.191000	0.440000	-0.859000	0.454000	0.150000	0.457000	-0.536000	
3.716125	0.299000	0.211000	-1.170000	0.740000	0.305000	-0.492000	0.239000	-0.504000	0.535000	-1.574000	
3.753662	-0.015000	0.073000	-1.240000	1.064000	0.702000	-0.161000	0.221000	-0.552000	1.010000	-1.203000	
3.791199	-0.042000	0.991000	-0.798000	1.059000	0.398000	-0.510000	0.136000	-0.454000	0.579000	-0.872000	
3.828735	0.017000	1.148000	-1.282000	0.941000	0.619000	-0.082000	0.102000	0.029000	0.383000	-0.938000	
3.866272	0.447000	0.950000	-1.403000	0.744000	0.946000	0.076000	0.467000	0.055000	0.439000	-1.141000	
3.903809	0.087000	0.488000	-0.684000	0.757000	0.463000	0.074000	0.690000	-0.165000	-0.201000	-0.626000	
3.941345	0.289000	0.257000	-0.858000	0.634000	-0.124000	0.047000	0.309000	0.045000	0.006000	0.080000	
3.978882	0.075000	0.547000	-0.879000	0.644000	0.185000	0.344000	0.189000	-0.255000	0.099000	0.207000	
4.016418	0.279000	0.802000	-1.344000	0.328000	0.573000	0.462000	0.099000	-0.185000	0.235000	0.629000	
4.053955	0.330000	0.832000	-1.168000	0.704000	0.819000	0.720000	0.049000	-0.322000	0.646000	0.945000	
4.091492	0.147000	0.940000	-0.949000	0.219000	0.993000	0.254000	0.184000	-0.247000	0.091000	0.556000	
4.129028	0.459000	1.090000	-1.071000	0.098000	0.966000	-0.044000	0.436000	-0.220000	0.054000	0.230000	
4.166565	0.321000	1.926000	-1.648000	0.193000	0.591000	-0.020000	0.138000	-0.188000	-0.215000	0.532000	
4.204102	-0.388000	1.926000	-0.676000	0.484000	0.575000	-0.462000	0.080000	-0.415000	-0.918000	0.225000	
4.241638	-0.166000	2.146000	-1.102000	0.424000	0.620000	-0.692000	0.489000	-0.787000	-0.642000	0.561000	
4.279175	-0.289000	1.940000	-1.094000	0.235000	0.941000	0.067000	0.390000	-0.718000	-0.620000	0.454000	
4.316711	-0.603000	1.648000	-1.160000	0.653000	0.383000	-0.276000	0.710000	-1.023000	-0.986000	0.525000	
4.354248	-0.499000	1.060000	-0.789000	0.828000	0.357000	-0.470000	0.693000	-0.899000	-1.145000	0.574000	
4.391785	-1.634000	0.912000	-1.474000	0.744000	0.527000	-0.461000	0.507000	-0.813000	-1.337000	0.337000	
4.429321	-0.789000	0.136000	-1.234000	0.053000	0.217000	-0.611000	0.097000	-0.374000	-1.707000	0.505000	
4.466858	-0.121000	-0.010000	-0.598000	0.181000	0.176000	-0.278000	-0.275000	-0.801000	-1.934000	0.652000	
4.504395	-0.960000	0.685000	-0.463000	0.109000	-0.183000	-0.511000	-0.201000	-0.890000	-2.296000	0.509000	
4.541931	-0.258000	0.225000	-0.643000	0.287000	0.260000	-0.532000	-0.466000	-0.406000	-2.771000	0.642000	
4.579468	-0.524000	0.569000	-0.220000	0.475000	0.552000	-0.495000	0.470000	-0.509000	-2.377000	0.042000	
4.617004	-0.724000	0.958000	-0.086000	0.479000	0.805000	-0.165000	0.731000	-0.493000	-1.412000	0.622000	
4.654541	-0.591000	0.852000	-0.148000	0.444000	0.599000	-0.212000	1.154000	-0.256000	-1.004000	0.592000	
4.692078	0.041000	1.163000	-0.212000	0.824000	0.965000	-0.479000	0.605000	0.018000	-1.075000	0.110000	
4.729614	-0.078000	1.044000	0.197000	1.022000	0.307000	0.225000	1.054000	-0.119000	-1.010000	0.453000	
4.767151	-0.455000	1.354000	0.129000	0.311000	-0.112000	-0.048000	1.272000	0.016000	-0.400000	1.224000	
4.804688	0.183000	1.464000	-0.389000	0.008000	0.199000	0.021000	1.085000	0.058000	-0.902000	1.171000	
4.842224	-0.085000	1.356000	-0.005000	0.258000	0.319000	0.168000	1.664000	0.107000	-0.599000	0.871000	
4.879761	-0.117000	1.614000	0.197000	0.498000	0.244000	0.060000	1.535000	-0.017000	-0.318000	1.341000	
4.917297	-0.640000	1.205000	0.575000	0.467000	0.295000	-0.400000	1.228000	-0.121000	-0.545000	1.685000	
4.954834	-0.563000	1.195000	0.785000	1.086000	0.365000	-0.311000	0.976000	0.342000	-0.231000	1.597000	
4.992371	-0.455000	1.264000	0.740000	0.851000	0.887000	-0.329000	1.132000	0.239000	-0.393000	1.342000	
5.029907	-0.577000	1.590000	0.893000	0.846000	1.205000	0.383000	1.222000	0.248000	-0.279000	0.757000	
5.067444	-0.207000	1.542000	0.987000	0.712000	1.092000	0.327000	0.514000	0.305000	-0.355000	0.502000	
5.104980	-0.039000	1.992000	0.812000	0.562000	0.923000	0.117000	0.379000	0.255000	-0.482000	1.047000	
5.142517	-0.526000	2.103000	0.948000	0.453000	1.167000	0.127000	0.662000	-0.052000	-0.714000	1.036000	
5.180054	-0.538000	2.645000	0.519000	0.502000	0.659000	-0.039000	0.944000	0.143000	-0.482000	1.305000	
5.217590	-0.797000	2.672000	0.292000	0.524000	0.617000	0.293000	1.000000	0.258000	-0.132000	0.826000	
5.255127	-1.039000	2.272000	-0.383000	0.855000	0.088000	0.217000	0.445000	0.062000	-0.429000	0.027000	
5.292664	-0.791000	1.763000	0.000000	0.674000	-0.178000	0.245000	0.311000	0.448000	0.013000	-0.082000	
5.330200	-0.138000	1.585000	0.291000	1.091000	-0.530000	-0.064000	0.652000	0.145000	0.039000	0.150000	
5.367737	0.290000	1.310000	0.817000	0.503000	-0.197000	-0.082000	0.445000	0.119000	0.133000	0.743000	
5.405273	0.413000	1.175000	0.644000	0.179000	-0.719000	-0.102000	0.781000	0.089000	0.510000	1.021000	
5.442810	0.369000	0.950000	0.390000	0.467000	-0.771000	0.414000	-0.214000	0.713000	0.335000	0.846000	
5.480347	0.531000	0.144000	0.546000	0.468000	-0.668000	-0.344000	-0.062000	1.083000	0.158000	0.247000	
5.517883	0.459000	-0.311000	0.641000	0.638000	-0.518000	-0.320000	-0.186000	1.329000	0.043000	0.376000	
5.555420	0.479000	-0.401000	0.849000	0.794000	-0.871000	0.075000	-0.265000	1.410000	-0.255000	-0.086000	
5.592957	0.362000	-0.173000	-0.057000	0.876000	-0.521000	-0.071000	0.095000	1.547000	-0.109000	-0.234000	
5.630493	0.814000	0.474000	-0.172000	0.532000	-0.739000	-0.137000	-0.398000	1.459000	-0.444000	-0.237000	
5.668030	0.443000	1.074000	-0.620000	0.862000	-0.560000	-0.058000	-0.580000	1.131000	-0.407000	0.112000	
5.705566	0.052000	1.018000	-0.507000	0.878000	-0.980000	-0.828000	-0.412000	1.090000	-0.110000	-0.088000	
5.743103	-0.225000	0.997000	-0.379000	0.660000	-1.502000	-0.441000	-0.705000	1.227000	-0.138000	0.110000	
5.780640	-0.561000	0.669000	-0.736000	0.719000	-1.474000	-0.719000	-0.180000	1.226000	0.040000	0.454000	
5.818176	-0.805000	0.919000	-0.587000	0.409000	-1.262000	-0.419000	-0.055000	1.467000	0.212000	0.794000	
5.855713	-1.098000	1.017000	0.091000	0.315000	-0.065000	-0.664000	-0.243000	1.190000	-0.741000	1.086000	
5.893250	-1.149000	0.618000	0.113000	0.137000	0.195000	-0.818000	-0.486000	1.207000	-0.843000	0.743000	
5.930786	-0.851000	1.223000	0.133000	-0.203000	0.348000	-0.838000	-0.404000	0.420000	-0.333000	0.853000	
5.968323	-0.587000	1.450000	-0.526000	-0.201000	0.107000	-0.689000	-0.882000	0.600000	-0.605000	0.930000	
6.005859	0.153000	1.045000	-0.145000	-0.466000	0.223000	-0.986000	-1.375000	0.625000	-0.888000	0.622000	
6.043396	0.400000	0.733000	-0.215000	-0.671000	0.549000	-1.324000	-0.751000	0.305000	-1.417000	0.348000	
6.080933	-0.202000	0.891000	-0.055000	-1.327000	0.407000	-1.328000	-0.589000	0.394000	-1.287000	-0.324000	
6.118469	-0.564000	0.641000	-0.127000	-1.686000	-0.249000	-1.161000	-0.324000	0.813000	-0.746000	-0.165000	
6.156006	-0.945000	0.932000	-0.028000	-1.591000	-0.033000	-1.446000	-0.453000	0.632000	-1.311000	-0.258000	
6.193542	-1.233000	1.140000	-0.646000	-1.705000	0.330000	-1.355000	-0.805000	0.867000	-1.861000	0.114000	
6.231079	-1.004000	0.683000	-0.483000	-1.793000	-0.220000	-0.916000	-0.070000	0.673000	-0.976000	0.847000	
6.268616	-1.063000	0.248000	-0.552000	-1.648000	-0.388000	-0.889000	-0.244000	0.498000	-1.030000	0.967000	
6.306152	-1.246000	0.333000	-0.644000	-1.263000	-0.173000	-0.314000	-0.229000	0.542000	-0.389000	0.978000	
6.343689	-1.417000	1.035000	-0.579000	-1.838000	-0.894000	-0.210000	-0.038000	0.587000	-0.234000	1.091000	
6.381226	-1.281000	1.009000	-1.062000	-1.987000	-1.407000	-0.731000	0.076000	0.489000	-0.321000	0.448000	
6.418762	-0.527000	0.289000	-1.234000	-1.905000	-1.816000	-0.746000	-0.280000	0.189000	0.231000	0.823000	
6.456299	-0.646000	-0.542000	-0.808000	-1.765000	-1.226000	-0.644000	-0.710000	0.625000	0.128000	0.857000	
6.493835	-1.493000	-0.595000	-0.640000	-2.357000	-1.689000	-0.419000	-1.078000	0.760000	0.165000	0.598000	
6.531372	-1.576000	-0.342000	-1.094000	-2.435000	-1.909000	-0.976000	-1.369000	0.718000	0.226000	0.349000	
6.568909	-2.167000	-1.119000	-1.165000	-2.072000	-2.045000	-0.364000	-1.226000	0.977000	0.019000	0.889000	
6.606445	-2.327000	-1.363000	-1.459000	-2.218000	-1.632000	-0.503000	-0.468000	1.313000	-0.142000	1.118000	
6.643982	-2.118000	-1.157000	-1.251000	-2.586000	-1.552000	-0.811000	-0.322000	0.946000	-0.494000	1.211000	
