HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TTDspFA   	TTDspSS   	TTDspAx   	
(s)	(m)       	(m)       	(m)       	
59.700000	0.403805	-0.047800	-0.001400	
59.750000	0.393702	-0.041481	-0.001323	
59.800000	0.383923	-0.035610	-0.001273	
59.850000	0.374905	-0.030351	-0.001211	
59.900000	0.366997	-0.025835	-0.001160	
59.950000	0.360408	-0.022166	-0.001117	
60.000000	0.355218	-0.019422	-0.001067	
60.050000	0.351423	-0.017675	-0.001056	
60.100000	0.349028	-0.017006	-0.001048	
60.150000	0.348086	-0.017478	-0.001044	
60.200000	0.348710	-0.019119	-0.001045	
60.250000	0.351019	-0.021933	-0.001064	
60.300000	0.355056	-0.025906	-0.001076	
60.350000	0.360773	-0.030986	-0.001117	
60.400000	0.368070	-0.037045	-0.001168	
60.450000	0.376756	-0.043864	-0.001223	
60.500000	0.386535	-0.051136	-0.001304	
60.550000	0.396956	-0.058549	-0.001368	
60.600000	0.407460	-0.065839	-0.001439	
60.650000	0.417464	-0.072772	-0.001523	
60.700000	0.426457	-0.079123	-0.001586	
60.750000	0.434059	-0.084702	-0.001653	
60.800000	0.439990	-0.089410	-0.001698	
60.850000	0.444104	-0.093244	-0.001742	
60.900000	0.446393	-0.096227	-0.001774	
60.950000	0.446865	-0.098356	-0.001770	
61.000000	0.445500	-0.099606	-0.001761	
61.050000	0.442287	-0.099962	-0.001739	
61.100000	0.437313	-0.099412	-0.001694	
61.150000	0.430780	-0.097927	-0.001656	
61.200000	0.422944	-0.095474	-0.001596	
61.250000	0.414112	-0.092067	-0.001519	
61.300000	0.404625	-0.087776	-0.001464	
61.350000	0.394796	-0.082711	-0.001385	
61.400000	0.384882	-0.077016	-0.001311	
61.450000	0.375092	-0.070857	-0.001234	
61.500000	0.365614	-0.064432	-0.001184	
61.550000	0.356669	-0.057958	-0.001110	
61.600000	0.348578	-0.051659	-0.001064	
61.650000	0.341694	-0.045759	-0.001024	
61.700000	0.336279	-0.040453	-0.000987	
61.750000	0.332414	-0.035892	-0.000951	
61.800000	0.329995	-0.032187	-0.000951	
61.850000	0.328934	-0.029415	-0.000939	
61.900000	0.329284	-0.027606	-0.000942	
61.950000	0.331140	-0.026739	-0.000940	
62.000000	0.334574	-0.026777	-0.000968	
62.050000	0.339505	-0.027684	-0.000986	
62.100000	0.345727	-0.029410	-0.001020	
62.150000	0.352982	-0.031853	-0.001067	
62.200000	0.360976	-0.034862	-0.001115	
62.250000	0.369329	-0.038275	-0.001161	
62.300000	0.377562	-0.041978	-0.001220	
62.350000	0.385215	-0.045899	-0.001265	
62.400000	0.391975	-0.049960	-0.001327	
62.450000	0.397642	-0.054053	-0.001357	
62.500000	0.402056	-0.058080	-0.001391	
62.550000	0.405065	-0.061984	-0.001416	
62.600000	0.406514	-0.065741	-0.001442	
62.650000	0.406308	-0.069316	-0.001443	
62.700000	0.404441	-0.072637	-0.001419	
62.750000	0.401009	-0.075597	-0.001416	
62.800000	0.396191	-0.078096	-0.001375	
62.850000	0.390225	-0.080064	-0.001346	
62.900000	0.383376	-0.081425	-0.001304	
62.950000	0.375917	-0.082116	-0.001258	
63.000000	0.368055	-0.082107	-0.001202	
63.050000	0.359936	-0.081421	-0.001164	
63.100000	0.351655	-0.080145	-0.001105	
63.150000	0.343392	-0.078405	-0.001058	
63.200000	0.335488	-0.076325	-0.001015	
63.250000	0.328370	-0.074008	-0.000976	
63.300000	0.322416	-0.071549	-0.000946	
63.350000	0.317802	-0.069041	-0.000914	
63.400000	0.314574	-0.066535	-0.000900	
63.450000	0.312700	-0.064034	-0.000886	
63.500000	0.312135	-0.061525	-0.000866	
63.550000	0.312838	-0.059003	-0.000869	
63.600000	0.314759	-0.056501	-0.000876	
63.650000	0.317767	-0.054072	-0.000880	
63.700000	0.321631	-0.051763	-0.000898	
63.750000	0.326133	-0.049587	-0.000921	
63.800000	0.331097	-0.047534	-0.000947	
63.850000	0.336307	-0.045594	-0.000967	
63.900000	0.341424	-0.043791	-0.001011	
63.950000	0.346089	-0.042165	-0.001032	
64.000000	0.350081	-0.040732	-0.001052	
64.050000	0.353278	-0.039470	-0.001055	
64.100000	0.355584	-0.038362	-0.001078	
64.150000	0.356881	-0.037423	-0.001087	
64.200000	0.357081	-0.036687	-0.001088	
64.250000	0.356180	-0.036194	-0.001079	
64.300000	0.354220	-0.035966	-0.001065	
64.350000	0.351213	-0.036014	-0.001044	
64.400000	0.347185	-0.036351	-0.001021	
64.450000	0.342197	-0.036996	-0.000999	
64.500000	0.336391	-0.037958	-0.000961	
64.550000	0.329979	-0.039217	-0.000947	
64.600000	0.323156	-0.040750	-0.000906	
64.650000	0.316061	-0.042528	-0.000862	
64.700000	0.308727	-0.044511	-0.000820	
64.750000	0.301173	-0.046642	-0.000793	
64.800000	0.293506	-0.048875	-0.000754	
64.850000	0.286062	-0.051189	-0.000727	
64.900000	0.279343	-0.053596	-0.000692	
64.950000	0.273797	-0.056105	-0.000677	
65.000000	0.269605	-0.058706	-0.000648	
65.050000	0.266720	-0.061345	-0.000642	
65.100000	0.265003	-0.063941	-0.000643	
65.150000	0.264387	-0.066403	-0.000627	
65.200000	0.264829	-0.068639	-0.000636	
65.250000	0.266199	-0.070567	-0.000648	
65.300000	0.268334	-0.072114	-0.000665	
65.350000	0.271093	-0.073186	-0.000674	
65.400000	0.274436	-0.073693	-0.000684	
65.450000	0.278398	-0.073575	-0.000711	
65.500000	0.282880	-0.072811	-0.000729	
65.550000	0.287554	-0.071403	-0.000742	
65.600000	0.292104	-0.069352	-0.000743	
65.650000	0.296388	-0.066673	-0.000779	
65.700000	0.300332	-0.063444	-0.000799	
65.750000	0.303787	-0.059771	-0.000796	
65.800000	0.306491	-0.055740	-0.000812	
65.850000	0.308239	-0.051389	-0.000820	
65.900000	0.309007	-0.046792	-0.000820	
65.950000	0.308880	-0.042098	-0.000813	
66.000000	0.307983	-0.037494	-0.000806	
66.050000	0.306410	-0.033134	-0.000803	
66.100000	0.304184	-0.029100	-0.000784	
66.150000	0.301337	-0.025442	-0.000770	
66.200000	0.297924	-0.022238	-0.000759	
66.250000	0.293991	-0.019583	-0.000731	
66.300000	0.289575	-0.017524	-0.000708	
66.350000	0.284691	-0.016066	-0.000687	
66.400000	0.279390	-0.015222	-0.000667	
66.450000	0.273847	-0.015035	-0.000646	
66.500000	0.268368	-0.015567	-0.000624	
66.550000	0.263261	-0.016856	-0.000601	
66.600000	0.258673	-0.018907	-0.000563	
66.650000	0.254619	-0.021705	-0.000555	
66.700000	0.251062	-0.025186	-0.000542	
66.750000	0.247994	-0.029238	-0.000534	
66.800000	0.245439	-0.033739	-0.000521	
66.850000	0.243433	-0.038578	-0.000511	
66.900000	0.242000	-0.043640	-0.000511	
66.950000	0.241186	-0.048781	-0.000504	
67.000000	0.241096	-0.053830	-0.000525	
67.050000	0.241866	-0.058617	-0.000530	
67.100000	0.243517	-0.062999	-0.000549	
67.150000	0.245845	-0.066837	-0.000547	
67.200000	0.248449	-0.069973	-0.000550	
67.250000	0.250986	-0.072243	-0.000567	
67.300000	0.253313	-0.073562	-0.000574	
67.350000	0.255429	-0.073956	-0.000593	
67.400000	0.257340	-0.073477	-0.000609	
67.450000	0.259018	-0.072161	-0.000614	
67.500000	0.260389	-0.070037	-0.000619	
67.550000	0.261396	-0.067177	-0.000619	
67.600000	0.262039	-0.063710	-0.000612	
67.650000	0.262338	-0.059749	-0.000614	
67.700000	0.262313	-0.055349	-0.000591	
67.750000	0.262008	-0.050556	-0.000595	
67.800000	0.261496	-0.045476	-0.000584	
67.850000	0.260857	-0.040262	-0.000585	
67.900000	0.260084	-0.035060	-0.000582	
67.950000	0.259009	-0.029981	-0.000568	
68.000000	0.257432	-0.025131	-0.000566	
68.050000	0.255327	-0.020639	-0.000559	
68.100000	0.252863	-0.016655	-0.000558	
68.150000	0.250307	-0.013321	-0.000542	
68.200000	0.247894	-0.010771	-0.000526	
68.250000	0.245744	-0.009096	-0.000526	
68.300000	0.243905	-0.008332	-0.000511	
68.350000	0.242472	-0.008463	-0.000501	
68.400000	0.241592	-0.009436	-0.000504	
68.450000	0.241353	-0.011193	-0.000512	
68.500000	0.241705	-0.013686	-0.000510	
68.550000	0.242503	-0.016846	-0.000506	
68.600000	0.243580	-0.020560	-0.000506	
68.650000	0.244871	-0.024675	-0.000513	
68.700000	0.246405	-0.029053	-0.000518	
68.750000	0.248215	-0.033593	-0.000528	
68.800000	0.250193	-0.038187	-0.000541	
68.850000	0.252059	-0.042692	-0.000550	
68.900000	0.253495	-0.046928	-0.000554	
68.950000	0.254214	-0.050710	-0.000555	
69.000000	0.254011	-0.053899	-0.000559	
69.050000	0.252802	-0.056427	-0.000555	
69.100000	0.250626	-0.058279	-0.000548	
69.150000	0.247558	-0.059454	-0.000534	
69.200000	0.243634	-0.059947	-0.000535	
69.250000	0.238845	-0.059768	-0.000504	
69.300000	0.233284	-0.058929	-0.000476	
69.350000	0.227226	-0.057459	-0.000463	
69.400000	0.221068	-0.055406	-0.000444	
69.450000	0.215206	-0.052829	-0.000419	
69.500000	0.209861	-0.049802	-0.000396	
69.550000	0.205119	-0.046416	-0.000387	
69.600000	0.201000	-0.042782	-0.000361	
69.650000	0.197502	-0.039019	-0.000349	
69.700000	0.194692	-0.035238	-0.000334	
69.750000	0.192696	-0.031547	-0.000335	
69.800000	0.191647	-0.028060	-0.000317	
69.850000	0.191725	-0.024904	-0.000312	
69.900000	0.193169	-0.022185	-0.000321	
69.950000	0.196144	-0.019974	-0.000338	
70.000000	0.200632	-0.018311	-0.000350	
70.050000	0.206471	-0.017207	-0.000378	
70.100000	0.213426	-0.016646	-0.000408	
70.150000	0.221214	-0.016592	-0.000420	
70.200000	0.229506	-0.017009	-0.000455	
70.250000	0.238035	-0.017863	-0.000469	
70.300000	0.246625	-0.019108	-0.000522	
70.350000	0.255112	-0.020675	-0.000565	
70.400000	0.263293	-0.022499	-0.000589	
70.450000	0.270882	-0.024539	-0.000626	
70.500000	0.277527	-0.026752	-0.000658	
70.550000	0.282863	-0.029059	-0.000679	
70.600000	0.286538	-0.031332	-0.000702	
70.650000	0.288255	-0.033442	-0.000695	
70.700000	0.287836	-0.035298	-0.000696	
70.750000	0.285247	-0.036838	-0.000680	
70.800000	0.280634	-0.038008	-0.000682	
70.850000	0.274221	-0.038765	-0.000654	
70.900000	0.266196	-0.039098	-0.000600	
70.950000	0.256708	-0.039048	-0.000566	
71.000000	0.245956	-0.038666	-0.000524	
71.050000	0.234277	-0.038000	-0.000479	
71.100000	0.222098	-0.037090	-0.000424	
71.150000	0.209858	-0.035974	-0.000384	
71.200000	0.197878	-0.034698	-0.000334	
71.250000	0.186342	-0.033318	-0.000291	
71.300000	0.175420	-0.031887	-0.000266	
71.350000	0.165399	-0.030448	-0.000233	
71.400000	0.156673	-0.029055	-0.000211	
71.450000	0.149586	-0.027764	-0.000205	
71.500000	0.144298	-0.026651	-0.000196	
71.550000	0.140877	-0.025791	-0.000181	
71.600000	0.139455	-0.025243	-0.000187	
71.650000	0.140234	-0.025037	-0.000177	
71.700000	0.143325	-0.025157	-0.000195	
71.750000	0.148637	-0.025557	-0.000197	
71.800000	0.155986	-0.026186	-0.000213	
71.850000	0.165219	-0.027011	-0.000232	
71.900000	0.176254	-0.028007	-0.000279	
71.950000	0.188954	-0.029131	-0.000315	
72.000000	0.202919	-0.030319	-0.000357	
72.050000	0.217509	-0.031499	-0.000397	
72.100000	0.232048	-0.032631	-0.000454	
72.150000	0.245974	-0.033697	-0.000508	
72.200000	0.258939	-0.034681	-0.000576	
72.250000	0.270684	-0.035523	-0.000627	
72.300000	0.280921	-0.036118	-0.000662	
72.350000	0.289359	-0.036367	-0.000705	
72.400000	0.295783	-0.036213	-0.000722	
72.450000	0.300113	-0.035634	-0.000763	
72.500000	0.302307	-0.034612	-0.000775	
72.550000	0.302307	-0.033134	-0.000767	
72.600000	0.300112	-0.031237	-0.000755	
72.650000	0.295838	-0.029035	-0.000736	
72.700000	0.289742	-0.026689	-0.000710	
72.750000	0.282152	-0.024342	-0.000668	
72.800000	0.273368	-0.022074	-0.000640	
72.850000	0.263631	-0.019927	-0.000587	
72.900000	0.253157	-0.017943	-0.000535	
72.950000	0.242170	-0.016176	-0.000493	
73.000000	0.230858	-0.014675	-0.000446	
73.050000	0.219400	-0.013473	-0.000406	
73.100000	0.208058	-0.012599	-0.000372	
73.150000	0.197200	-0.012089	-0.000340	
73.200000	0.187237	-0.011997	-0.000305	
73.250000	0.178523	-0.012392	-0.000279	
73.300000	0.171378	-0.013342	-0.000252	
73.350000	0.166109	-0.014884	-0.000236	
73.400000	0.162947	-0.016990	-0.000239	
73.450000	0.161938	-0.019575	-0.000228	
73.500000	0.162970	-0.022514	-0.000230	
73.550000	0.165944	-0.025687	-0.000237	
73.600000	0.170826	-0.028999	-0.000252	
73.650000	0.177607	-0.032362	-0.000274	
73.700000	0.186179	-0.035668	-0.000305	
73.750000	0.196270	-0.038793	-0.000338	
73.800000	0.207474	-0.041634	-0.000370	
73.850000	0.219339	-0.044117	-0.000423	
73.900000	0.231403	-0.046163	-0.000465	
73.950000	0.243180	-0.047681	-0.000512	
74.000000	0.254208	-0.048571	-0.000556	
74.050000	0.264107	-0.048758	-0.000594	
74.100000	0.272595	-0.048215	-0.000634	
74.150000	0.279534	-0.046962	-0.000674	
74.200000	0.284937	-0.045039	-0.000692	
74.250000	0.288824	-0.042494	-0.000711	
74.300000	0.291166	-0.039393	-0.000715	
74.350000	0.291955	-0.035838	-0.000723	
74.400000	0.291276	-0.031982	-0.000717	
74.450000	0.289236	-0.027989	-0.000710	
74.500000	0.285910	-0.023974	-0.000700	
74.550000	0.281337	-0.020003	-0.000664	
74.600000	0.275518	-0.016135	-0.000633	
74.650000	0.268557	-0.012460	-0.000613	
74.700000	0.260733	-0.009076	-0.000571	
74.750000	0.252454	-0.006047	-0.000540	
74.800000	0.244100	-0.003437	-0.000508	
74.850000	0.235939	-0.001337	-0.000480	
74.900000	0.228168	0.000151	-0.000443	
74.950000	0.220956	0.000943	-0.000413	
75.000000	0.214464	0.001016	-0.000384	
75.050000	0.208787	0.000374	-0.000368	
75.100000	0.203957	-0.000981	-0.000348	
75.150000	0.200014	-0.003059	-0.000337	
75.200000	0.197105	-0.005826	-0.000322	
75.250000	0.195479	-0.009192	-0.000315	
75.300000	0.195356	-0.013033	-0.000323	
75.350000	0.196758	-0.017220	-0.000321	
75.400000	0.199540	-0.021613	-0.000336	
75.450000	0.203534	-0.026057	-0.000350	
75.500000	0.208628	-0.030405	-0.000374	
75.550000	0.214691	-0.034539	-0.000388	
75.600000	0.221534	-0.038371	-0.000423	
75.650000	0.228894	-0.041816	-0.000441	
75.700000	0.236473	-0.044751	-0.000483	
75.750000	0.244020	-0.047062	-0.000506	
75.800000	0.251295	-0.048677	-0.000542	
75.850000	0.258076	-0.049587	-0.000575	
75.900000	0.264204	-0.049809	-0.000599	
75.950000	0.269539	-0.049366	-0.000617	
76.000000	0.273952	-0.048295	-0.000653	
76.050000	0.277344	-0.046658	-0.000656	
76.100000	0.279686	-0.044518	-0.000674	
76.150000	0.281022	-0.041920	-0.000677	
76.200000	0.281390	-0.038887	-0.000679	
76.250000	0.280787	-0.035455	-0.000665	
76.300000	0.279234	-0.031679	-0.000666	
76.350000	0.276781	-0.027629	-0.000651	
76.400000	0.273454	-0.023382	-0.000619	
76.450000	0.269251	-0.019032	-0.000602	
76.500000	0.264181	-0.014696	-0.000578	
76.550000	0.258338	-0.010511	-0.000558	
76.600000	0.251999	-0.006611	-0.000525	
76.650000	0.245562	-0.003134	-0.000499	
76.700000	0.239422	-0.000224	-0.000481	
76.750000	0.233878	0.001976	-0.000465	
76.800000	0.229041	0.003365	-0.000445	
76.850000	0.224905	0.003905	-0.000429	
76.900000	0.221470	0.003611	-0.000401	
76.950000	0.218859	0.002523	-0.000401	
77.000000	0.217297	0.000675	-0.000387	
77.050000	0.217023	-0.001894	-0.000379	
77.100000	0.218207	-0.005113	-0.000397	
77.150000	0.220959	-0.008874	-0.000398	
77.200000	0.225317	-0.013049	-0.000431	
77.250000	0.231181	-0.017511	-0.000446	
77.300000	0.238246	-0.022113	-0.000471	
77.350000	0.246087	-0.026697	-0.000502	
77.400000	0.254311	-0.031113	-0.000541	
77.450000	0.262619	-0.035244	-0.000578	
77.500000	0.270724	-0.039007	-0.000611	
77.550000	0.278401	-0.042337	-0.000659	
77.600000	0.285490	-0.045172	-0.000683	
77.650000	0.291823	-0.047452	-0.000730	
77.700000	0.297180	-0.049122	-0.000758	
77.750000	0.301346	-0.050148	-0.000785	
77.800000	0.304191	-0.050515	-0.000797	
77.850000	0.305790	-0.050218	-0.000806	
77.900000	0.306328	-0.049253	-0.000803	
77.950000	0.305931	-0.047646	-0.000800	
78.000000	0.304650	-0.045450	-0.000794	
78.050000	0.302456	-0.042719	-0.000772	
78.100000	0.299241	-0.039498	-0.000764	
78.150000	0.294894	-0.035845	-0.000731	
78.200000	0.289392	-0.031848	-0.000706	
78.250000	0.282908	-0.027636	-0.000673	
78.300000	0.275856	-0.023385	-0.000644	
78.350000	0.268737	-0.019276	-0.000622	
78.400000	0.261988	-0.015458	-0.000579	
78.450000	0.255839	-0.012036	-0.000547	
78.500000	0.250352	-0.009099	-0.000515	
78.550000	0.245553	-0.006730	-0.000504	
78.600000	0.241577	-0.004980	-0.000491	
78.650000	0.238601	-0.003863	-0.000473	
78.700000	0.236794	-0.003366	-0.000464	
78.750000	0.236283	-0.003479	-0.000462	
78.800000	0.237202	-0.004207	-0.000467	
78.850000	0.239729	-0.005555	-0.000475	
78.900000	0.243996	-0.007483	-0.000500	
78.950000	0.249970	-0.009908	-0.000528	
79.000000	0.257407	-0.012742	-0.000548	
79.050000	0.265935	-0.015887	-0.000586	
79.100000	0.275189	-0.019215	-0.000640	
79.150000	0.284893	-0.022586	-0.000670	
79.200000	0.294839	-0.025891	-0.000727	
79.250000	0.304777	-0.029072	-0.000770	
79.300000	0.314401	-0.032103	-0.000826	
79.350000	0.323405	-0.034952	-0.000881	
79.400000	0.331572	-0.037563	-0.000933	
79.450000	0.338753	-0.039891	-0.000968	
79.500000	0.344834	-0.041925	-0.001002	
79.550000	0.349760	-0.043660	-0.001046	
79.600000	0.353554	-0.045074	-0.001062	
79.650000	0.356265	-0.046126	-0.001094	
79.700000	0.357947	-0.046775	-0.001094	
79.750000	0.358540	-0.046987	-0.001104	
79.800000	0.357841	-0.046746	-0.001092	
79.850000	0.355625	-0.046065	-0.001072	
79.900000	0.351847	-0.044972	-0.001065	
79.950000	0.346769	-0.043525	-0.001025	
80.000000	0.340887	-0.041806	-0.000991	
80.050000	0.334687	-0.039923	-0.000966	
80.100000	0.328475	-0.037976	-0.000930	
80.150000	0.322361	-0.036028	-0.000892	
80.200000	0.316360	-0.034096	-0.000858	
80.250000	0.310442	-0.032165	-0.000816	
80.300000	0.304532	-0.030230	-0.000784	
80.350000	0.298535	-0.028322	-0.000747	
80.400000	0.292501	-0.026492	-0.000709	
80.450000	0.286752	-0.024782	-0.000687	
80.500000	0.281760	-0.023223	-0.000665	
80.550000	0.277981	-0.021864	-0.000645	
80.600000	0.275728	-0.020761	-0.000642	
80.650000	0.275091	-0.019942	-0.000634	
80.700000	0.275963	-0.019388	-0.000635	
80.750000	0.278152	-0.019034	-0.000648	
80.800000	0.281404	-0.018810	-0.000659	
80.850000	0.285518	-0.018672	-0.000679	
80.900000	0.290419	-0.018617	-0.000691	
80.950000	0.296130	-0.018677	-0.000729	
81.000000	0.302655	-0.018917	-0.000764	
81.050000	0.309927	-0.019412	-0.000790	
81.100000	0.317781	-0.020207	-0.000849	
81.150000	0.325980	-0.021316	-0.000897	
81.200000	0.334347	-0.022733	-0.000951	
81.250000	0.342822	-0.024438	-0.000993	
81.300000	0.351385	-0.026383	-0.001048	
81.350000	0.359881	-0.028488	-0.001096	
81.400000	0.367985	-0.030663	-0.001143	
81.450000	0.375254	-0.032817	-0.001192	
81.500000	0.381287	-0.034873	-0.001223	
81.550000	0.385849	-0.036773	-0.001256	
81.600000	0.388870	-0.038501	-0.001281	
81.650000	0.390398	-0.040074	-0.001302	
81.700000	0.390579	-0.041534	-0.001305	
81.750000	0.389627	-0.042912	-0.001296	
81.800000	0.387805	-0.044223	-0.001297	
81.850000	0.385368	-0.045469	-0.001290	
81.900000	0.382362	-0.046631	-0.001264	
81.950000	0.378598	-0.047653	-0.001212	
82.000000	0.373785	-0.048437	-0.001184	
82.050000	0.367796	-0.048894	-0.001146	
82.100000	0.360854	-0.048979	-0.001106	
82.150000	0.353403	-0.048697	-0.001061	
82.200000	0.345861	-0.048073	-0.001020	
82.250000	0.338514	-0.047132	-0.000985	
82.300000	0.331574	-0.045908	-0.000948	
82.350000	0.325275	-0.044439	-0.000897	
82.400000	0.319845	-0.042768	-0.000878	
82.450000	0.315350	-0.040909	-0.000839	
82.500000	0.311689	-0.038844	-0.000808	
82.550000	0.308744	-0.036557	-0.000796	
82.600000	0.306544	-0.034054	-0.000791	
82.650000	0.305284	-0.031382	-0.000777	
82.700000	0.305195	-0.028635	-0.000776	
82.750000	0.306385	-0.025935	-0.000792	
82.800000	0.308823	-0.023400	-0.000797	
82.850000	0.312453	-0.021113	-0.000816	
82.900000	0.317237	-0.019126	-0.000837	
82.950000	0.323132	-0.017485	-0.000884	
83.000000	0.329984	-0.016246	-0.000916	
83.050000	0.337573	-0.015453	-0.000957	
83.100000	0.345668	-0.015108	-0.001000	
83.150000	0.354024	-0.015172	-0.001043	
83.200000	0.362365	-0.015605	-0.001106	
83.250000	0.370443	-0.016410	-0.001156	
83.300000	0.378081	-0.017607	-0.001206	
83.350000	0.385218	-0.019222	-0.001247	
83.400000	0.391918	-0.021282	-0.001304	
83.450000	0.398266	-0.023806	-0.001347	
83.500000	0.404284	-0.026799	-0.001383	
83.550000	0.409860	-0.030234	-0.001421	
83.600000	0.414700	-0.034013	-0.001453	
83.650000	0.418397	-0.037976	-0.001476	
83.700000	0.420627	-0.041940	-0.001501	
83.750000	0.421263	-0.045745	-0.001508	
83.800000	0.420362	-0.049291	-0.001510	
83.850000	0.418102	-0.052531	-0.001478	
83.900000	0.414709	-0.055427	-0.001479	
83.950000	0.410371	-0.057928	-0.001437	
84.000000	0.405239	-0.059979	-0.001402	
84.050000	0.399394	-0.061551	-0.001367	
84.100000	0.392871	-0.062625	-0.001324	
84.150000	0.385706	-0.063161	-0.001268	
84.200000	0.378028	-0.063077	-0.001214	
84.250000	0.370066	-0.062289	-0.001166	
84.300000	0.362097	-0.060764	-0.001117	
84.350000	0.354420	-0.058529	-0.001065	
84.400000	0.347325	-0.055631	-0.001025	
84.450000	0.341042	-0.052133	-0.000990	
84.500000	0.335745	-0.048137	-0.000955	
84.550000	0.331560	-0.043786	-0.000923	
84.600000	0.328552	-0.039244	-0.000903	
84.650000	0.326711	-0.034659	-0.000910	
84.700000	0.326008	-0.030139	-0.000899	
84.750000	0.326395	-0.025777	-0.000890	
84.800000	0.327809	-0.021675	-0.000893	
84.850000	0.330186	-0.017943	-0.000906	
84.900000	0.333497	-0.014677	-0.000931	
84.950000	0.337747	-0.011941	-0.000951	
85.000000	0.343027	-0.009800	-0.000981	
85.050000	0.349465	-0.008355	-0.001024	
85.100000	0.357096	-0.007727	-0.001083	
85.150000	0.365782	-0.008008	-0.001125	
85.200000	0.375224	-0.009209	-0.001189	
85.250000	0.384997	-0.011264	-0.001252	
85.300000	0.394639	-0.014092	-0.001298	
85.350000	0.403790	-0.017622	-0.001367	
85.400000	0.412215	-0.021768	-0.001427	
85.450000	0.419815	-0.026409	-0.001477	
85.500000	0.426595	-0.031403	-0.001528	
85.550000	0.432555	-0.036615	-0.001570	
85.600000	0.437677	-0.041922	-0.001607	
85.650000	0.441925	-0.047221	-0.001642	
85.700000	0.445313	-0.052390	-0.001682	
85.750000	0.447888	-0.057269	-0.001708	
85.800000	0.449594	-0.061698	-0.001719	
85.850000	0.450236	-0.065555	-0.001726	
85.900000	0.449617	-0.068741	-0.001722	
85.950000	0.447735	-0.071156	-0.001708	
86.000000	0.444758	-0.072712	-0.001687	
86.050000	0.440876	-0.073361	-0.001672	
86.100000	0.436191	-0.073098	-0.001634	
86.150000	0.430726	-0.071941	-0.001592	
86.200000	0.424502	-0.069927	-0.001545	
86.250000	0.417578	-0.067124	-0.001505	
86.300000	0.410029	-0.063627	-0.001441	
86.350000	0.401906	-0.059535	-0.001365	
86.400000	0.393272	-0.054972	-0.001316	
86.450000	0.384295	-0.050081	-0.001248	
86.500000	0.375297	-0.045014	-0.001195	
86.550000	0.366579	-0.039912	-0.001143	
86.600000	0.358371	-0.034900	-0.001087	
86.650000	0.350881	-0.030099	-0.001031	
86.700000	0.344314	-0.025642	-0.001010	
86.750000	0.338913	-0.021661	-0.000961	
86.800000	0.334911	-0.018281	-0.000948	
86.850000	0.332367	-0.015608	-0.000927	
86.900000	0.331194	-0.013718	-0.000919	
86.950000	0.331231	-0.012657	-0.000916	
87.000000	0.332344	-0.012448	-0.000928	
87.050000	0.334532	-0.013101	-0.000933	
87.100000	0.337960	-0.014608	-0.000954	
87.150000	0.342848	-0.016931	-0.000979	
87.200000	0.349361	-0.019994	-0.001017	
87.250000	0.357465	-0.023691	-0.001077	
87.300000	0.366874	-0.027898	-0.001125	
87.350000	0.377170	-0.032478	-0.001192	
87.400000	0.387923	-0.037286	-0.001271	
87.450000	0.398735	-0.042174	-0.001337	
87.500000	0.409258	-0.047013	-0.001414	
87.550000	0.419270	-0.051697	-0.001500	
87.600000	0.428687	-0.056138	-0.001548	
87.650000	0.437482	-0.060271	-0.001631	
87.700000	0.445589	-0.064037	-0.001693	
87.750000	0.452865	-0.067369	-0.001755	
87.800000	0.459094	-0.070161	-0.001814	
87.850000	0.463996	-0.072269	-0.001850	
87.900000	0.467283	-0.073571	-0.001883	
87.950000	0.468728	-0.074007	-0.001886	
88.000000	0.468242	-0.073603	-0.001892	
88.050000	0.465907	-0.072450	-0.001885	
88.100000	0.461933	-0.070655	-0.001845	
88.150000	0.456572	-0.068322	-0.001796	
88.200000	0.450027	-0.065568	-0.001742	
88.250000	0.442410	-0.062510	-0.001688	
88.300000	0.433867	-0.059250	-0.001628	
88.350000	0.424576	-0.055863	-0.001553	
88.400000	0.414703	-0.052405	-0.001479	
88.450000	0.404423	-0.048956	-0.001397	
88.500000	0.393978	-0.045617	-0.001331	
88.550000	0.383664	-0.042490	-0.001277	
88.600000	0.373787	-0.039665	-0.001207	
88.650000	0.364684	-0.037218	-0.001142	
88.700000	0.356718	-0.035231	-0.001082	
88.750000	0.350242	-0.033764	-0.001045	
88.800000	0.345590	-0.032836	-0.001012	
88.850000	0.342959	-0.032437	-0.001001	
88.900000	0.342296	-0.032527	-0.000987	
88.950000	0.343373	-0.033039	-0.000998	
89.000000	0.345923	-0.033901	-0.001007	
89.050000	0.349792	-0.035042	-0.001035	
89.100000	0.354936	-0.036408	-0.001070	
89.150000	0.361298	-0.037998	-0.001112	
89.200000	0.368743	-0.039838	-0.001148	
89.250000	0.377070	-0.041931	-0.001198	
89.300000	0.386039	-0.044215	-0.001260	
89.350000	0.395452	-0.046595	-0.001329	
89.400000	0.405127	-0.048988	-0.001399	
89.450000	0.414828	-0.051334	-0.001470	
89.500000	0.424298	-0.053577	-0.001549	
89.550000	0.433242	-0.055658	-0.001608	
89.600000	0.441356	-0.057522	-0.001669	
89.650000	0.448334	-0.059147	-0.001726	
89.700000	0.453947	-0.060553	-0.001777	
89.750000	0.458100	-0.061796	-0.001808	
89.800000	0.460795	-0.062923	-0.001839	
