HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
27.100000	5.053407	4.717602	-1.251994	-0.734868	-0.381559	-0.310844	5.143136	4.763634	-0.807818	-0.321852	59.700530	64.833207	
27.150000	4.893149	4.718850	-1.209219	-0.780809	-0.359247	-0.310354	4.979970	4.768970	-0.777826	-0.366251	58.228772	64.857386	
27.200000	4.724215	4.702013	-1.169591	-0.824537	-0.335522	-0.305917	4.808409	4.756112	-0.751898	-0.410108	56.484820	64.876133	
27.250000	4.559051	4.711693	-1.135282	-0.873423	-0.311392	-0.305229	4.641049	4.770138	-0.731070	-0.456833	54.475421	64.881593	
27.300000	4.400263	4.751498	-1.102218	-0.922301	-0.287066	-0.309293	4.480141	4.814194	-0.711012	-0.500907	52.211306	64.872655	
27.350000	4.261864	4.803123	-1.071264	-0.965815	-0.265400	-0.315924	4.339721	4.869574	-0.691313	-0.538550	49.700949	64.851585	
27.400000	4.142745	4.866403	-1.042588	-1.005816	-0.246301	-0.325581	4.218703	4.936275	-0.672215	-0.571604	46.959055	64.818071	
27.450000	4.045394	4.942171	-1.017030	-1.043588	-0.230368	-0.338628	4.119637	5.015236	-0.654338	-0.601279	43.999062	64.771929	
27.500000	3.986000	5.013740	-0.996482	-1.077958	-0.220008	-0.351998	4.058812	5.089726	-0.638135	-0.627910	40.832729	64.716434	
27.550000	3.976154	5.060294	-0.982372	-1.107144	-0.216947	-0.361577	4.047900	5.138846	-0.623991	-0.651618	37.474951	64.655914	
27.600000	4.023817	5.067653	-0.974246	-1.128684	-0.222343	-0.364435	4.094785	5.148247	-0.610729	-0.671259	33.943692	64.593516	
27.650000	4.119801	5.044210	-0.971403	-1.145946	-0.234870	-0.361953	4.190258	5.126586	-0.598435	-0.689464	30.265728	64.528136	
27.700000	4.239767	4.999397	-0.971332	-1.162349	-0.251016	-0.355714	4.309853	5.083565	-0.586752	-0.708795	26.481291	64.458574	
27.750000	4.340907	4.939554	-0.962729	-1.174990	-0.264803	-0.346915	4.409925	5.025243	-0.568225	-0.725757	22.655874	64.383934	
27.800000	4.394967	4.900727	-0.939578	-1.190094	-0.272249	-0.341877	4.461796	4.988089	-0.539366	-0.743247	18.876160	64.298255	
27.850000	4.400888	4.896012	-0.901064	-1.212024	-0.273206	-0.341920	4.464334	4.985547	-0.499452	-0.764369	15.267984	64.200476	
27.900000	4.376691	4.921769	-0.848015	-1.240128	-0.270505	-0.346184	4.435554	5.013939	-0.447685	-0.788760	12.055133	64.091853	
27.950000	4.352813	4.956037	-0.786453	-1.270673	-0.268523	-0.350617	4.406299	5.051063	-0.387313	-0.814665	9.683651	63.976982	
28.000000	4.340251	4.999796	-0.724203	-1.304970	-0.268282	-0.355131	4.388227	5.098014	-0.325139	-0.843300	8.896778	63.856477	
28.050000	4.327466	5.069449	-0.665186	-1.344067	-0.267560	-0.363251	4.370194	5.171223	-0.266144	-0.874232	10.101785	63.727368	
28.100000	4.313225	5.163406	-0.612219	-1.382679	-0.266246	-0.376150	4.351233	5.268615	-0.213286	-0.902362	12.737598	63.589130	
28.150000	4.299082	5.272497	-0.568912	-1.418128	-0.264238	-0.393393	4.333227	5.380805	-0.170046	-0.925879	16.089656	63.442930	
28.200000	4.277135	5.376763	-0.535357	-1.448155	-0.259812	-0.412080	4.308323	5.487700	-0.137268	-0.944394	19.760582	63.292360	
28.250000	4.256920	5.455674	-0.510876	-1.467116	-0.254703	-0.429038	4.285966	5.568330	-0.113405	-0.954207	23.550053	63.141110	
28.300000	4.241653	5.489155	-0.495245	-1.469630	-0.250323	-0.440192	4.269344	5.602201	-0.097910	-0.951832	27.352924	62.993801	
28.350000	4.210976	5.468264	-0.488310	-1.456718	-0.244068	-0.442488	4.238184	5.580496	-0.092517	-0.939148	31.110162	62.854120	
28.400000	4.165956	5.395700	-0.488904	-1.430859	-0.236646	-0.434811	4.193449	5.506126	-0.095976	-0.918426	34.774876	62.705936	
28.450000	4.137456	5.274337	-0.494982	-1.391459	-0.232697	-0.417153	4.165677	5.381888	-0.103369	-0.888863	38.304134	62.330420	
28.500000	4.123359	5.122298	-0.497645	-1.339951	-0.231481	-0.393250	4.151928	5.225950	-0.106007	-0.850208	41.665702	61.662912	
28.550000	4.082647	4.964268	-0.485165	-1.281221	-0.227073	-0.368159	4.110251	5.063346	-0.096068	-0.804989	44.838109	60.702924	
28.600000	4.017249	4.800775	-0.459661	-1.220600	-0.220303	-0.342704	4.042757	4.895104	-0.075491	-0.758459	47.801324	59.454741	
28.650000	3.930712	4.634913	-0.425112	-1.165343	-0.211968	-0.318400	3.953343	4.724992	-0.047942	-0.717568	50.539014	57.921768	
28.700000	3.833820	4.486917	-0.385981	-1.122055	-0.203497	-0.298326	3.853164	4.573777	-0.016899	-0.687016	53.035320	56.105735	
28.750000	3.720630	4.351748	-0.340190	-1.088959	-0.193015	-0.280663	3.736101	4.436276	0.019050	-0.665583	55.278240	54.017776	
28.800000	3.582453	4.220842	-0.281880	-1.059393	-0.178708	-0.263243	3.592941	4.303319	0.064841	-0.647499	57.258038	51.672922	
28.850000	3.432471	4.110360	-0.214601	-1.034701	-0.162724	-0.247755	3.437140	4.191131	0.118209	-0.632521	58.964819	49.079911	
28.900000	3.295287	4.009633	-0.149296	-1.015682	-0.148356	-0.232666	3.294249	4.089178	0.170689	-0.622407	60.389293	46.255835	
28.950000	3.181803	3.915244	-0.093589	-1.001737	-0.136885	-0.218331	3.175855	3.994015	0.215820	-0.616816	61.523806	43.218459	
29.000000	3.114074	3.848196	-0.053462	-0.991893	-0.130474	-0.208306	3.104495	3.926459	0.249851	-0.612681	62.359144	39.981015	
29.050000	3.103661	3.826044	-0.031319	-0.984962	-0.130007	-0.204667	3.091915	3.903875	0.271575	-0.607056	62.887581	36.559483	
29.100000	3.150507	3.853205	-0.030535	-0.981780	-0.135193	-0.207747	3.138396	3.930740	0.277674	-0.600302	63.111396	32.975357	
29.150000	3.239945	3.916103	-0.051512	-0.980585	-0.144647	-0.215753	3.229391	3.993365	0.266333	-0.591984	63.237093	29.261969	
29.200000	3.331146	3.976388	-0.084998	-0.972831	-0.153870	-0.223367	3.323377	4.052738	0.242745	-0.577387	63.362696	25.475143	
29.250000	3.422668	4.015067	-0.124636	-0.950085	-0.162492	-0.227561	3.418303	4.089118	0.213062	-0.550030	63.487844	21.681630	
29.300000	3.525847	4.038460	-0.169866	-0.911387	-0.171705	-0.229436	3.525397	4.108694	0.178960	-0.508347	63.610344	17.963958	
29.350000	3.622537	4.055603	-0.219018	-0.862207	-0.179573	-0.230609	3.626438	4.120993	0.140331	-0.456874	63.731883	14.460449	
29.400000	3.694760	4.069958	-0.268334	-0.808110	-0.184182	-0.231994	3.703164	4.130010	0.099161	-0.400774	63.853969	11.450168	
29.450000	3.747238	4.079245	-0.314895	-0.751200	-0.186834	-0.233097	3.759985	4.133685	0.058839	-0.342335	63.974423	9.493400	
29.500000	3.817888	4.094490	-0.360384	-0.696139	-0.193287	-0.234951	3.834799	4.143452	0.021483	-0.285068	64.086108	9.312799	
29.550000	3.924359	4.127604	-0.407583	-0.650595	-0.206413	-0.239004	3.945444	4.171926	-0.013890	-0.235404	64.185321	10.996824	
29.600000	4.042562	4.173988	-0.453534	-0.617874	-0.222924	-0.244422	4.067655	4.214866	-0.046737	-0.197101	64.275332	13.872913	
29.650000	4.134403	4.219900	-0.489257	-0.595029	-0.236270	-0.248922	4.162629	4.258307	-0.071961	-0.168621	64.362601	17.334148	
29.700000	4.185153	4.262999	-0.509769	-0.577813	-0.243183	-0.251969	4.215206	4.299502	-0.086114	-0.145981	64.449873	21.049993	
29.750000	4.210126	4.307730	-0.518799	-0.564450	-0.245884	-0.254594	4.240986	4.342698	-0.091371	-0.126941	64.534318	24.850863	
29.800000	4.241372	4.364096	-0.527133	-0.559027	-0.249476	-0.259327	4.272942	4.398264	-0.095207	-0.114518	64.610178	28.643995	
29.850000	4.290304	4.421669	-0.542802	-0.563799	-0.255523	-0.265624	4.323243	4.456061	-0.104429	-0.111980	64.675599	32.375643	
29.900000	4.351916	4.464354	-0.568939	-0.574361	-0.263642	-0.271499	4.387234	4.499640	-0.122655	-0.116595	64.730719	36.003486	
29.950000	4.406247	4.481918	-0.601874	-0.582289	-0.271173	-0.275068	4.444691	4.517963	-0.148291	-0.121074	64.777994	39.489895	
30.000000	4.430293	4.450239	-0.638014	-0.578181	-0.274238	-0.271876	4.472370	4.486073	-0.180174	-0.118611	64.821186	42.806029	
30.050000	4.429459	4.355392	-0.677838	-0.555115	-0.273452	-0.260056	4.475703	4.389397	-0.218290	-0.103843	64.859313	45.928113	
30.100000	4.416528	4.219598	-0.722534	-0.516271	-0.270848	-0.243687	4.467533	4.250354	-0.262525	-0.077705	64.890036	48.834250	
30.150000	4.402203	4.079726	-0.773838	-0.471302	-0.268537	-0.228003	4.458693	4.106601	-0.313490	-0.046000	64.910959	51.505231	
30.200000	4.394998	3.958506	-0.833171	-0.427224	-0.268252	-0.215569	4.457804	3.981471	-0.371702	-0.013338	64.920203	53.924798	
30.250000	4.389288	3.828844	-0.895860	-0.378077	-0.268838	-0.201806	4.458793	3.847394	-0.433108	0.023388	64.918786	56.083499	
30.300000	4.372374	3.695495	-0.952147	-0.321356	-0.267312	-0.187662	4.448009	3.708833	-0.489343	0.067148	64.909763	57.969670	
30.350000	4.342823	3.589813	-0.995950	-0.262668	-0.262923	-0.177072	4.423385	3.597552	-0.534507	0.115666	64.893881	59.570812	
30.400000	4.322490	3.518263	-1.031360	-0.209168	-0.259446	-0.170260	4.407077	3.520724	-0.570350	0.162562	64.867289	60.878950	
30.450000	4.339308	3.469076	-1.066800	-0.166667	-0.261479	-0.165597	4.427744	3.467264	-0.602281	0.200852	64.825314	61.888838	
30.500000	4.387231	3.433086	-1.100857	-0.136371	-0.268721	-0.161916	4.479216	3.428195	-0.629526	0.228367	64.768544	62.595010	
30.550000	4.432385	3.412951	-1.125518	-0.118876	-0.276704	-0.159598	4.526952	3.406237	-0.647719	0.244790	64.702018	62.990784	
30.600000	4.467089	3.408860	-1.142512	-0.117977	-0.283960	-0.158871	4.563481	3.401992	-0.659433	0.246361	64.627644	63.145827	
30.650000	4.485934	3.403162	-1.154690	-0.130860	-0.288781	-0.157552	4.583722	3.397630	-0.668139	0.233975	64.547558	63.286159	
30.700000	4.480929	3.396340	-1.160070	-0.152780	-0.288850	-0.156094	4.579506	3.393134	-0.672760	0.212387	64.464505	63.425844	
30.750000	4.460208	3.419826	-1.161285	-0.185272	-0.285188	-0.158293	4.559207	3.419923	-0.675035	0.183469	64.377768	63.559581	
30.800000	4.444598	3.476279	-1.166237	-0.228944	-0.281156	-0.164537	4.544386	3.480709	-0.680531	0.146966	64.284243	63.686245	
30.850000	4.445402	3.559656	-1.179736	-0.280703	-0.278917	-0.174018	4.546808	3.569151	-0.692753	0.105366	64.182068	63.806095	
30.900000	4.469617	3.646216	-1.201845	-0.331179	-0.280408	-0.183471	4.573449	3.660640	-0.710960	0.065460	64.069672	63.922163	
30.950000	4.515444	3.716389	-1.229682	-0.373448	-0.285886	-0.190646	4.622216	3.734968	-0.732442	0.032029	63.947332	64.036313	
31.000000	4.586805	3.766424	-1.264305	-0.404776	-0.296919	-0.194886	4.697125	3.788105	-0.757800	0.007378	63.814030	64.148536	
31.050000	4.676599	3.793102	-1.305300	-0.426922	-0.312418	-0.195943	4.791075	3.817037	-0.787395	-0.010629	63.671610	64.258519	
31.100000	4.762778	3.810871	-1.349247	-0.444672	-0.328083	-0.196007	4.881769	3.836643	-0.820275	-0.025231	63.525309	64.363375	
31.150000	4.829821	3.813088	-1.392099	-0.456535	-0.340393	-0.194342	4.953330	3.840155	-0.854187	-0.035732	63.379318	64.463433	
31.200000	4.878084	3.801417	-1.427220	-0.461515	-0.349062	-0.192000	5.005373	3.829110	-0.882549	-0.041002	63.234601	64.557153	
31.250000	4.905000	3.820553	-1.448913	-0.468654	-0.354409	-0.195453	5.034720	3.848925	-0.899979	-0.045097	63.091513	64.637020	
31.300000	4.887078	3.896424	-1.456140	-0.490567	-0.352729	-0.208300	5.017908	3.926761	-0.908008	-0.057639	62.954634	64.698784	
31.350000	4.810441	3.992444	-1.447196	-0.526056	-0.341622	-0.225020	4.940952	4.026129	-0.906479	-0.081425	62.816513	64.748322	
31.400000	4.700400	4.057484	-1.421267	-0.563372	-0.325509	-0.236925	4.828917	4.094920	-0.891807	-0.110416	62.458187	64.794688	
31.450000	4.601472	4.064380	-1.382784	-0.592944	-0.312389	-0.238651	4.726530	4.105081	-0.863452	-0.138113	61.790804	64.843117	
31.500000	4.507822	4.019742	-1.330939	-0.616102	-0.301212	-0.231322	4.627900	4.063329	-0.821217	-0.165112	60.821472	64.892158	
31.550000	4.408067	3.945895	-1.270149	-0.638567	-0.289989	-0.219133	4.522200	3.992491	-0.770737	-0.194624	59.559143	64.937188	
31.600000	4.314061	3.876649	-1.208818	-0.667470	-0.279834	-0.207886	4.422141	3.926962	-0.719048	-0.229984	58.007862	64.971850	
31.650000	4.223119	3.841902	-1.151186	-0.707787	-0.269663	-0.202262	4.325521	3.897018	-0.670696	-0.272808	56.175667	64.990771	
31.700000	4.122442	3.857233	-1.100190	-0.762758	-0.256920	-0.204664	4.219944	3.918506	-0.630093	-0.324592	54.074974	64.991143	
31.750000	3.996325	3.883435	-1.055534	-0.825291	-0.239083	-0.209259	4.089769	3.951669	-0.598795	-0.382729	51.721830	64.979391	
31.800000	3.847783	3.888740	-1.014314	-0.886051	-0.217529	-0.210827	3.937663	3.963885	-0.573648	-0.441583	49.129579	64.961279	
31.850000	3.692763	3.879469	-0.975486	-0.939632	-0.195967	-0.210102	3.779361	3.960817	-0.551816	-0.495086	46.308446	64.935992	
31.900000	3.576183	3.874479	-0.946472	-0.986200	-0.181044	-0.209708	3.660343	3.961220	-0.535517	-0.541218	43.259931	64.900720	
31.950000	3.525884	3.892000	-0.935137	-1.030315	-0.175708	-0.212604	3.609179	3.983726	-0.529308	-0.582358	39.991228	64.852402	
32.000000	3.526780	3.919291	-0.940841	-1.071370	-0.177285	-0.217649	3.610818	4.015615	-0.534186	-0.619289	36.526832	64.792683	
32.050000	3.561698	3.942053	-0.955765	-1.104238	-0.183178	-0.222672	3.647316	4.042095	-0.544301	-0.648531	32.899184	64.724239	
32.100000	3.603976	3.948018	-0.966880	-1.124395	-0.189144	-0.224651	3.690701	4.050457	-0.549747	-0.667016	29.156686	64.650639	
32.150000	3.622096	3.940516	-0.961257	-1.130653	-0.190072	-0.223370	3.708178	4.043862	-0.541301	-0.673223	25.362379	64.572407	
32.200000	3.599936	3.934555	-0.929919	-1.125356	-0.184130	-0.221240	3.682694	4.037476	-0.511912	-0.667779	21.591985	64.487250	
32.250000	3.560208	3.955446	-0.878950	-1.118948	-0.175918	-0.222330	3.637496	4.057641	-0.465029	-0.658136	17.929237	64.391048	
32.300000	3.545539	4.003407	-0.825753	-1.122840	-0.172195	-0.226636	3.616920	4.105882	-0.413039	-0.655568	14.504593	64.284281	
32.350000	3.552236	4.046106	-0.776287	-1.139498	-0.172950	-0.229700	3.617976	4.150368	-0.362286	-0.666242	11.626230	64.172505	
32.400000	3.561529	4.097310	-0.724454	-1.170242	-0.175229	-0.234260	3.621312	4.204927	-0.308899	-0.689926	9.885784	64.053143	
32.450000	3.591096	4.187410	-0.668616	-1.212435	-0.180427	-0.245233	3.644297	4.299450	-0.249227	-0.720506	9.918705	63.921323	
32.500000	3.640927	4.312147	-0.613522	-1.261621	-0.188122	-0.262539	3.687469	4.429195	-0.187961	-0.754009	11.709958	63.777883	
32.550000	3.688254	4.426843	-0.566180	-1.311717	-0.194511	-0.279410	3.729028	4.549089	-0.134654	-0.789511	14.622314	63.631013	
32.600000	3.724097	4.509649	-0.529592	-1.357119	-0.197641	-0.292224	3.760407	4.636790	-0.093294	-0.823942	18.094654	63.485167	
32.650000	3.754709	4.579830	-0.501724	-1.394695	-0.198479	-0.304166	3.787589	4.711076	-0.061110	-0.851928	21.813225	63.337531	
32.700000	3.798949	4.644890	-0.483182	-1.420560	-0.200442	-0.316845	3.829379	4.778945	-0.036485	-0.868722	25.611421	63.187075	
32.750000	3.854848	4.688942	-0.476910	-1.432777	-0.204142	-0.327462	3.884171	4.824385	-0.022569	-0.874269	29.402107	63.037463	
32.800000	3.884723	4.676854	-0.480908	-1.428337	-0.205346	-0.328791	3.914316	4.812129	-0.021829	-0.869781	33.134819	62.896987	
32.850000	3.882760	4.598934	-0.491972	-1.404826	-0.203664	-0.318679	3.913675	4.732249	-0.031856	-0.854135	36.763199	62.654742	
32.900000	3.856401	4.489069	-0.502217	-1.364862	-0.200298	-0.303288	3.888716	4.618681	-0.044026	-0.826060	40.244140	62.112586	
32.950000	3.798250	4.387822	-0.502878	-1.317140	-0.194481	-0.290223	3.831062	4.512718	-0.050550	-0.789443	43.544248	61.263979	
33.000000	3.711782	4.306797	-0.495311	-1.271580	-0.186813	-0.281450	3.744318	4.427052	-0.052380	-0.752744	46.638963	60.110979	
33.050000	3.608005	4.228060	-0.483708	-1.231934	-0.178386	-0.273667	3.639908	4.344327	-0.052377	-0.721783	49.509148	58.663034	
33.100000	3.494918	4.133328	-0.466832	-1.195325	-0.169886	-0.263115	3.525627	4.246056	-0.048355	-0.695851	52.136458	56.933553	
33.150000	3.378294	4.014523	-0.439314	-1.156881	-0.161355	-0.248369	3.406567	4.123645	-0.034282	-0.671062	54.503890	54.936918	
33.200000	3.255767	3.891213	-0.394357	-1.116949	-0.151560	-0.232878	3.279561	3.996568	-0.003675	-0.645418	56.599308	52.680725	
33.250000	3.125404	3.767672	-0.332002	-1.076278	-0.140055	-0.217580	3.142691	3.869160	0.043209	-0.619134	58.415535	50.177388	
33.300000	2.998260	3.628169	-0.260626	-1.036461	-0.128231	-0.200297	3.007925	3.725997	0.099379	-0.595659	59.946766	47.445947	
33.350000	2.870684	3.488359	-0.185231	-1.001711	-0.116093	-0.183801	2.872233	3.583123	0.159427	-0.577320	61.188627	44.498229	
33.400000	2.748636	3.382359	-0.111448	-0.973529	-0.104942	-0.172595	2.742206	3.474591	0.218459	-0.561542	62.135492	41.344380	
33.450000	2.661529	3.302602	-0.049646	-0.948446	-0.097388	-0.165085	2.648295	3.392467	0.269692	-0.545798	62.780157	38.010203	
33.500000	2.613652	3.226923	-0.005382	-0.921222	-0.093148	-0.157618	2.595431	3.314117	0.308127	-0.527549	63.118549	34.530854	
33.550000	2.596747	3.163621	0.015648	-0.894484	-0.091325	-0.150700	2.576106	3.248096	0.327135	-0.508398	63.261071	30.933905	
33.600000	2.593901	3.130393	0.012090	-0.873362	-0.090230	-0.146496	2.573696	3.212591	0.323352	-0.491301	63.399265	27.247920	
33.650000	2.603380	3.119060	-0.011263	-0.849910	-0.090004	-0.143976	2.585906	3.198532	0.301341	-0.469336	63.535323	23.529128	
33.700000	2.650363	3.097239	-0.049401	-0.810602	-0.093318	-0.139621	2.637126	3.172151	0.269127	-0.432922	63.664929	19.873117	
33.750000	2.738978	3.056268	-0.099881	-0.754536	-0.100877	-0.132970	2.731158	3.124750	0.229682	-0.382144	63.786620	16.411950	
33.800000	2.842351	3.013983	-0.160097	-0.692726	-0.110259	-0.126494	2.841006	3.075363	0.182421	-0.325741	63.903192	13.357639	
33.850000	2.940472	2.996665	-0.225773	-0.634852	-0.118964	-0.123274	2.946295	3.051238	0.129209	-0.270153	64.017103	11.097055	
33.900000	3.023455	3.017160	-0.288548	-0.582164	-0.125188	-0.124420	3.036213	3.065274	0.077154	-0.215088	64.129664	10.215970	
33.950000	3.087363	3.073129	-0.340621	-0.533048	-0.128424	-0.129443	3.105916	3.114949	0.033499	-0.159242	64.240678	11.074897	
34.000000	3.135364	3.163456	-0.377917	-0.489584	-0.129478	-0.138227	3.158056	3.199400	0.002650	-0.104819	64.348531	13.337072	
34.050000	3.177120	3.277326	-0.405143	-0.457565	-0.130203	-0.149778	3.202792	3.308590	-0.018912	-0.058863	64.450578	16.416139	
34.100000	3.231359	3.396603	-0.433385	-0.442938	-0.133103	-0.161966	3.260048	3.425235	-0.039939	-0.029465	64.543563	19.910574	
34.150000	3.320018	3.510544	-0.469463	-0.445334	-0.140872	-0.173103	3.352424	3.538634	-0.064561	-0.017571	64.623931	23.595204	
34.200000	3.450845	3.616038	-0.512567	-0.458560	-0.155008	-0.182993	3.487516	3.644956	-0.091030	-0.017422	64.689700	27.338172	
34.250000	3.613344	3.684873	-0.559855	-0.472504	-0.175188	-0.188589	3.654562	3.714976	-0.117771	-0.022395	64.741222	31.060621	
34.300000	3.765500	3.694493	-0.604655	-0.480601	-0.196188	-0.187732	3.811047	3.725511	-0.143226	-0.028706	64.784257	34.706959	
34.350000	3.862801	3.676421	-0.639174	-0.485787	-0.210718	-0.185146	3.911845	3.708208	-0.165043	-0.035441	64.826376	38.229341	
34.400000	3.875185	3.648688	-0.660309	-0.489333	-0.213224	-0.183058	3.926739	3.681119	-0.183811	-0.041669	64.873148	41.592805	
34.450000	3.821125	3.574010	-0.672638	-0.479637	-0.206199	-0.176184	3.874621	3.605824	-0.201873	-0.040431	64.921550	44.773576	
34.500000	3.745739	3.452145	-0.683653	-0.452401	-0.196746	-0.164629	3.801184	3.481553	-0.221218	-0.027542	64.963662	47.748154	
34.550000	3.670739	3.309233	-0.696280	-0.412640	-0.187968	-0.151763	3.728338	3.334857	-0.242144	-0.004843	64.995887	50.496548	
34.600000	3.605834	3.164157	-0.715896	-0.368313	-0.180882	-0.139790	3.666370	3.185445	-0.268838	0.022028	65.016975	53.003351	
34.650000	3.553431	3.021939	-0.745963	-0.322845	-0.175914	-0.128566	3.618097	3.038720	-0.304483	0.050250	65.026317	55.256367	
34.700000	3.485541	2.872476	-0.778023	-0.270130	-0.169321	-0.116587	3.554698	2.883909	-0.344149	0.084623	65.028258	57.245002	
34.750000	3.379029	2.712708	-0.803192	-0.206383	-0.158086	-0.103383	3.452120	2.717509	-0.381860	0.128543	65.026388	58.960266	
34.800000	3.245152	2.555363	-0.822795	-0.138080	-0.144124	-0.090583	3.321697	2.552950	-0.417521	0.177180	65.018849	60.394514	
34.850000	3.121816	2.428845	-0.842816	-0.076579	-0.132301	-0.081109	3.201787	2.419816	-0.452363	0.222803	65.000008	61.539895	
34.900000	3.044125	2.353118	-0.870436	-0.032943	-0.126037	-0.076033	3.128111	2.339283	-0.489159	0.256920	64.965432	62.389897	
34.950000	3.033009	2.321037	-0.910305	-0.010632	-0.126617	-0.074032	3.122013	2.304685	-0.529934	0.275231	64.913253	62.940275	
35.000000	3.092757	2.304831	-0.958799	-0.000875	-0.134228	-0.072522	3.187301	2.287390	-0.570574	0.283011	64.843309	63.192032	
35.050000	3.183989	2.287765	-1.002836	0.004414	-0.144534	-0.070333	3.283277	2.269795	-0.602956	0.286213	64.761544	63.330741	
35.100000	3.277359	2.288767	-1.035625	0.002244	-0.154056	-0.069306	3.379981	2.271054	-0.623962	0.284205	64.672715	63.466938	
35.150000	3.373358	2.308877	-1.061299	-0.011554	-0.163001	-0.069821	3.478411	2.292711	-0.637620	0.272985	64.577065	63.599599	
35.200000	3.481238	2.342333	-1.086499	-0.039030	-0.172861	-0.071705	3.588566	2.329300	-0.649377	0.249814	64.473298	63.728577	
35.250000	3.603879	2.394683	-1.112662	-0.076823	-0.184645	-0.075475	3.713485	2.385911	-0.660301	0.218714	64.360807	63.852449	
35.300000	3.738363	2.464995	-1.141443	-0.120424	-0.198385	-0.080915	3.850473	2.461063	-0.672392	0.184046	64.240135	63.970803	
35.350000	3.885434	2.559507	-1.175971	-0.168763	-0.214328	-0.088318	4.000657	2.560812	-0.688659	0.147641	64.111578	64.082535	
35.400000	4.054867	2.652046	-1.220502	-0.215350	-0.234367	-0.094881	4.174263	2.658386	-0.712112	0.112725	63.973585	64.190824	
35.450000	4.234543	2.724457	-1.272858	-0.256735	-0.257437	-0.098756	4.358996	2.735342	-0.742073	0.080492	63.828112	64.297545	
35.500000	4.378561	2.801277	-1.321650	-0.293894	-0.277304	-0.102416	4.507910	2.816153	-0.772860	0.053015	63.682633	64.398831	
35.550000	4.454223	2.898283	-1.357916	-0.328435	-0.288726	-0.107937	4.587454	2.916672	-0.799564	0.030657	63.543139	64.491661	
35.600000	4.480511	3.028955	-1.381401	-0.364030	-0.294296	-0.117546	4.616445	3.050730	-0.819564	0.011458	63.407215	64.573076	
35.650000	4.472571	3.185234	-1.393857	-0.402756	-0.295895	-0.131290	4.610131	3.210587	-0.832721	-0.007617	63.273385	64.643123	
35.700000	4.450730	3.359233	-1.400379	-0.446850	-0.296338	-0.148902	4.589311	3.388692	-0.841600	-0.029750	63.139216	64.702108	
35.750000	4.420806	3.548502	-1.401479	-0.499375	-0.295749	-0.170814	4.559816	3.582994	-0.846018	-0.058285	63.005160	64.749461	
35.800000	4.356386	3.703195	-1.389555	-0.551534	-0.288935	-0.190753	4.494491	3.742943	-0.841734	-0.090659	62.864018	64.792095	
35.850000	4.264862	3.790581	-1.362983	-0.593395	-0.277410	-0.202942	4.400461	3.834835	-0.826262	-0.121085	62.505422	64.835673	
35.900000	4.170526	3.799033	-1.325952	-0.623193	-0.265828	-0.204595	4.302348	3.846913	-0.800772	-0.149270	61.856143	64.882677	
35.950000	4.074886	3.745126	-1.282443	-0.647680	-0.254889	-0.197918	4.202139	3.796459	-0.769018	-0.179874	60.920412	64.930439	
36.000000	3.973154	3.670592	-1.235089	-0.675490	-0.244294	-0.189254	4.095407	3.725955	-0.734191	-0.216312	59.704624	64.971846	
36.050000	3.855368	3.577119	-1.185633	-0.706369	-0.232302	-0.179125	3.972482	3.637046	-0.699267	-0.258132	58.218723	65.006186	
36.100000	3.718965	3.470742	-1.135190	-0.739134	-0.217956	-0.168300	3.830952	3.535575	-0.665701	-0.303449	56.473181	65.032594	
36.150000	3.566764	3.375640	-1.083540	-0.774461	-0.200890	-0.159454	3.673584	3.445614	-0.632967	-0.349968	54.478668	65.047706	
36.200000	3.390416	3.285781	-1.026951	-0.805476	-0.180044	-0.151280	3.491625	3.360323	-0.598415	-0.391631	52.250178	65.052897	
36.250000	3.194216	3.188176	-0.965699	-0.826246	-0.157184	-0.141956	3.289377	3.266075	-0.561772	-0.424147	49.800201	65.050364	
36.300000	2.995090	3.089692	-0.905805	-0.840237	-0.135508	-0.132189	3.084385	3.170114	-0.526888	-0.450081	47.138165	65.039362	
36.350000	2.824910	3.013216	-0.857431	-0.855506	-0.118877	-0.124668	2.909542	3.096150	-0.499869	-0.474567	44.267473	65.016686	
36.400000	2.704973	2.977491	-0.825577	-0.878252	-0.108692	-0.121431	2.786600	3.063551	-0.483029	-0.501429	41.196810	64.979838	
36.450000	2.630079	2.984052	-0.806359	-0.907497	-0.103323	-0.122534	2.709915	3.073714	-0.473169	-0.529521	37.948564	64.928766	
36.500000	2.578463	3.026080	-0.792427	-0.938873	-0.099961	-0.127086	2.656976	3.119327	-0.465715	-0.555375	34.556456	64.864850	
36.550000	2.542224	3.089325	-0.778388	-0.968475	-0.097395	-0.133285	2.619271	3.185759	-0.456303	-0.576900	31.055833	64.790641	
36.600000	2.527678	3.153147	-0.762193	-0.993424	-0.095854	-0.138896	2.602813	3.252172	-0.442111	-0.593806	27.481521	64.709379	
