Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
23.600000	12.141481	12.232903	12.273476	11.430930	10.087497	10.408915	10.759141	-0.318984	-0.681691	-0.783762	-0.924297	-0.914442	-1.654111	-2.399666	-2.113087	-2.359228	-2.416053	-2.788387	-3.142584	-2.465187	-1.907436	12.573122	12.642379	12.675737	11.802766	10.425483	10.718563	11.037797	1.561659	5.577595	6.843729	12.176503	17.654119	21.014923	24.369818	-2.035214	-2.281603	-2.339004	-2.717863	-3.087605	-2.427504	-1.892696	-0.431641	-0.409475	-0.402261	-0.371836	-0.337986	-0.309649	-0.278656	-1.880643	-6.259286	-7.627491	-13.100800	-18.568562	-22.669033	-26.769484	-0.077874	-0.077626	-0.077049	-0.070524	-0.054978	-0.037683	-0.014740	3.464433	188.615034	
23.650000	11.714558	11.720321	11.732891	11.245831	10.570304	10.739517	10.849255	-0.395917	-1.067402	-1.273029	-1.630912	-1.463140	-1.989316	-2.515582	-2.591213	-2.714885	-2.744241	-2.546417	-2.249119	-1.890413	-1.769193	12.160069	12.146060	12.152189	11.638012	10.932423	11.076555	11.159006	1.506715	5.219923	6.384360	11.507015	17.149345	20.728409	24.307045	-2.501219	-2.625041	-2.654907	-2.463144	-2.180614	-1.838385	-1.739048	-0.445511	-0.425739	-0.419298	-0.392181	-0.362119	-0.337038	-0.309752	-1.902631	-6.287325	-7.657389	-13.137927	-18.612486	-22.717726	-26.822626	-0.089994	-0.089844	-0.089334	-0.083273	-0.068505	-0.052029	-0.030145	3.484828	192.530701	
23.700000	11.413676	11.260231	11.282152	11.020702	10.673336	10.722753	10.631169	-0.805222	-1.564119	-1.754822	-1.779633	-1.432621	-1.896025	-2.365342	-2.584212	-2.604347	-2.562519	-2.202348	-1.717305	-1.516796	-1.712312	11.870659	11.702691	11.719947	11.439331	11.071856	11.105463	10.997647	1.124155	4.756416	5.937728	11.400841	17.228853	20.874744	24.513687	-2.480340	-2.500515	-2.459120	-2.104449	-1.633172	-1.448057	-1.664044	-0.456983	-0.442460	-0.437794	-0.418628	-0.398520	-0.382711	-0.366478	-1.929377	-6.320535	-7.692550	-13.180474	-18.661474	-22.770769	-26.879030	-0.103872	-0.103833	-0.103399	-0.097899	-0.084133	-0.068738	-0.048268	3.506280	196.452422	
23.750000	11.731365	11.512840	11.480443	11.015286	10.594454	10.565185	10.335049	-1.055977	-1.801963	-1.996880	-2.079532	-1.766206	-2.278227	-2.909442	-2.472080	-2.322953	-2.239941	-1.778017	-1.178190	-1.012278	-1.489236	12.197440	11.966425	11.930361	11.452414	11.023209	10.991597	10.763304	0.898677	4.547186	5.725291	11.134348	16.931763	20.530706	24.008852	-2.363072	-2.213871	-2.131212	-1.674186	-1.086976	-0.935183	-1.430964	-0.466075	-0.453585	-0.449918	-0.437127	-0.428755	-0.426412	-0.428255	-1.954654	-6.349149	-7.722171	-13.213880	-18.697969	-22.808933	-26.918295	-0.109008	-0.109083	-0.108729	-0.103831	-0.091215	-0.077095	-0.058272	3.529661	200.379783	
23.800000	12.095992	11.875148	11.816395	11.295728	10.626815	10.421764	10.243396	-1.044731	-1.964602	-2.216752	-2.613906	-2.534115	-2.937911	-3.261463	-2.734747	-2.390001	-2.210611	-1.498378	-0.963121	-0.680351	-0.980887	12.570166	12.333182	12.270080	11.736955	11.066788	10.870532	10.710951	0.933579	4.409624	5.530916	10.626978	16.191778	19.899050	23.684471	-2.633062	-2.288137	-2.109029	-1.401117	-0.877296	-0.607330	-0.925028	-0.474173	-0.458035	-0.453685	-0.441227	-0.439973	-0.448767	-0.467555	-1.978310	-6.374226	-7.747668	-13.240885	-18.725893	-22.836962	-26.945934	-0.101685	-0.101864	-0.101582	-0.097261	-0.085824	-0.073021	-0.055859	3.555597	204.311320	
23.850000	12.410428	12.372609	12.318355	11.674953	10.807841	10.526136	10.608800	-1.271528	-2.058267	-2.258168	-2.712962	-2.864187	-3.110224	-2.568534	-2.430495	-2.103452	-1.907469	-0.989466	-0.521875	-0.302112	-0.658002	12.894236	12.835990	12.776248	12.117298	11.248947	10.978621	11.085310	0.726004	4.337002	5.511105	10.551674	15.887335	19.753538	24.405163	-2.339239	-2.011917	-1.816144	-0.901875	-0.444494	-0.236204	-0.607655	-0.483807	-0.463381	-0.457893	-0.442345	-0.441106	-0.452484	-0.476510	-1.997531	-6.395269	-7.769273	-13.264636	-18.751522	-22.863762	-26.973696	-0.091256	-0.091535	-0.091325	-0.087591	-0.077381	-0.065908	-0.050347	3.583956	208.247177	
23.900000	12.687214	12.547816	12.428092	11.555903	10.631705	10.416765	10.725237	-1.259176	-2.016134	-2.219697	-2.726504	-2.798311	-2.976856	-2.307541	-2.820573	-2.148954	-1.852104	-0.637643	-0.142883	-0.027842	-0.324672	13.184361	13.021948	12.895984	12.005706	11.078673	10.874661	11.207541	0.758287	4.401990	5.573309	10.565129	15.982977	19.918371	24.698986	-2.739374	-2.067368	-1.770647	-0.559278	-0.073397	0.031599	-0.279090	-0.497147	-0.474132	-0.467892	-0.449802	-0.446968	-0.457896	-0.482304	-2.017463	-6.418124	-7.793006	-13.291634	-18.781288	-22.895227	-27.006527	-0.081199	-0.081586	-0.081456	-0.078365	-0.069486	-0.059441	-0.045583	3.613943	212.187169	
23.950000	12.065116	12.258441	12.252120	11.739272	10.829021	10.441768	10.822035	-1.074676	-1.866188	-2.072208	-2.550635	-2.745582	-2.893939	-2.438686	-3.346591	-2.433254	-2.017884	-0.136957	0.550975	0.406205	0.121602	12.581488	12.751002	12.738121	12.205549	11.289920	10.910829	11.311999	0.963978	4.576234	5.746019	10.769553	16.066969	20.034187	24.601948	-3.274794	-2.360939	-1.945605	-0.067014	0.613546	0.460328	0.163776	-0.516372	-0.492561	-0.486001	-0.466277	-0.460899	-0.469061	-0.489965	-2.038653	-6.442422	-7.818227	-13.320189	-18.812551	-22.928127	-27.040634	-0.071797	-0.072315	-0.072279	-0.069942	-0.062571	-0.054123	-0.042173	3.644404	216.130584	
24.000000	11.808321	12.300488	12.364244	12.079207	11.159704	10.822968	11.048013	-1.781001	-2.338480	-2.454227	-2.687861	-2.821766	-2.965629	-2.765016	-3.147756	-2.122132	-1.721197	0.126671	0.613918	0.734347	0.771186	12.350564	12.818431	12.875294	12.568151	11.638383	11.303882	11.541790	0.277245	4.125494	5.386144	10.656658	16.017097	19.990234	24.304699	-3.087020	-2.060724	-1.659714	0.186668	0.668175	0.781862	0.808810	-0.542243	-0.517943	-0.511050	-0.488944	-0.478679	-0.480914	-0.493777	-2.058246	-6.463974	-7.840371	-13.344519	-18.838863	-22.955864	-27.069714	-0.060736	-0.061408	-0.061483	-0.059998	-0.054257	-0.047515	-0.037623	3.674195	220.077208	
24.050000	11.725192	12.248649	12.287173	11.780280	10.992461	10.850760	11.080581	-2.247007	-2.466547	-2.470866	-2.244961	-2.370517	-2.535514	-2.548130	-2.875382	-1.907839	-1.510326	0.453869	1.122521	1.482555	2.163358	12.299159	12.797625	12.828838	12.296922	11.492997	11.346530	11.579669	-0.176473	4.008908	5.380782	11.110291	16.479237	20.431984	24.534504	-2.827662	-1.859286	-1.461583	0.501993	1.166500	1.521448	2.194382	-0.573967	-0.548976	-0.541665	-0.516642	-0.500536	-0.495770	-0.499089	-2.070535	-6.475455	-7.851648	-13.355251	-18.849754	-22.967499	-27.082634	-0.047720	-0.048554	-0.048743	-0.048124	-0.043979	-0.038893	-0.031024	3.702587	224.025924	
24.100000	11.729152	12.124747	12.106575	11.323407	10.640502	10.676403	10.972125	-2.879875	-2.779866	-2.685678	-2.077827	-2.194628	-2.458019	-2.570062	-2.489096	-1.579350	-1.252375	0.234529	0.963553	1.419062	2.075144	12.335433	12.703923	12.677777	11.866944	11.165222	11.194208	11.490992	-0.800954	3.701719	5.171443	11.280600	16.656652	20.510273	24.513109	-2.457275	-1.546548	-1.219277	0.267790	0.994099	1.446015	2.096104	-0.606281	-0.579176	-0.571203	-0.543537	-0.524720	-0.517805	-0.518866	-2.078922	-6.481585	-7.857121	-13.358427	-18.851280	-22.968292	-27.083172	-0.031821	-0.032802	-0.033098	-0.033261	-0.030545	-0.026954	-0.020960	3.729319	227.974589	
24.150000	11.829422	11.973270	11.921440	11.231258	10.623519	10.547574	10.628491	-3.210013	-3.006227	-2.843087	-1.739860	-1.714548	-2.238293	-2.285704	-1.585695	-0.898879	-0.629131	0.718099	1.371554	1.788376	2.262977	12.467954	12.583711	12.523470	11.803026	11.171922	11.083922	11.159046	-1.127441	3.477857	5.016225	11.619855	17.137863	20.731632	24.800165	-1.566353	-0.878422	-0.608283	0.739831	1.391868	1.806445	2.276736	-0.638531	-0.610440	-0.602029	-0.571768	-0.548402	-0.536348	-0.530555	-2.082572	-6.484084	-7.859312	-13.359715	-18.852411	-22.969925	-27.085869	-0.019342	-0.020457	-0.020849	-0.021732	-0.020313	-0.018069	-0.013760	3.754372	231.922662	
24.200000	11.967504	11.980638	11.863908	10.834320	10.255974	10.443188	10.796814	-3.176574	-2.982835	-2.839707	-1.892433	-1.515776	-2.078659	-2.181825	-1.263848	-0.619282	-0.344507	1.059503	1.637407	1.732569	1.915993	12.637217	12.620129	12.494002	11.428105	10.815578	10.978461	11.309880	-1.092448	3.503162	5.021705	11.470617	17.342356	20.899773	24.916229	-1.256544	-0.610741	-0.335488	1.070018	1.647535	1.741482	1.921895	-0.669713	-0.639491	-0.630095	-0.593785	-0.559604	-0.535274	-0.513067	-2.084126	-6.485997	-7.861412	-13.363050	-18.858131	-22.978432	-27.098055	-0.007304	-0.008541	-0.009019	-0.010515	-0.010128	-0.008913	-0.005901	3.777884	235.870444	
24.250000	11.856826	11.784481	11.692354	10.990748	10.210757	10.008684	10.633652	-2.956945	-2.761934	-2.608162	-1.606826	-1.192688	-1.694066	-1.785367	-0.929589	-0.357949	-0.083876	1.271081	1.706063	1.786382	1.843126	12.555834	12.450302	12.347767	11.605195	10.785031	10.552996	11.148964	-0.874156	3.724808	5.254655	11.760355	17.672510	21.293816	25.324697	-0.935336	-0.362345	-0.087715	1.269290	1.704769	1.784767	1.839676	-0.699008	-0.665822	-0.655413	-0.614446	-0.574274	-0.544311	-0.515313	-2.082789	-6.486742	-7.862817	-13.367182	-18.865198	-22.987883	-27.110065	0.005748	0.004395	0.003839	0.001791	0.001294	0.001615	0.003449	3.800153	239.819550	
24.300000	11.756756	11.873985	11.835981	11.211149	10.363482	9.982675	10.710535	-2.831302	-2.792880	-2.676880	-1.789996	-1.399756	-1.662952	-1.636467	-1.192360	-0.363372	-0.020433	1.316174	1.498206	1.409260	1.392215	12.485332	12.571193	12.523635	11.862983	10.984327	10.584056	11.296883	-0.756616	3.686392	5.178635	11.570398	17.458654	21.317631	25.465374	-1.203940	-0.373480	-0.029901	1.309363	1.492955	1.404824	1.387481	-0.728577	-0.697207	-0.687653	-0.651833	-0.620845	-0.601381	-0.586347	-2.074686	-6.479272	-7.855515	-13.360394	-18.858410	-22.980583	-27.101841	0.011580	0.010108	0.009468	0.006812	0.005252	0.004436	0.004733	3.821784	243.770928	
24.350000	11.339851	11.872893	11.968770	11.596990	10.680722	10.474071	10.767582	-2.558260	-2.967201	-2.970092	-2.279705	-1.562053	-1.655341	-1.853480	-1.117182	-0.218185	0.115982	1.161132	1.308120	1.292006	1.159188	12.096025	12.603997	12.692567	12.295527	11.362612	11.150715	11.446634	-0.490160	3.504725	4.877833	11.072175	17.286789	21.314632	25.236574	-1.125283	-0.224704	0.110184	1.158614	1.308354	1.294351	1.162912	-0.756173	-0.731103	-0.723797	-0.698537	-0.681889	-0.676645	-0.679053	-2.068101	-6.471926	-7.847925	-13.351880	-18.848841	-22.969975	-27.090054	0.008102	0.006520	0.005798	0.002518	-0.000234	-0.002345	-0.003724	3.843575	247.723144	
24.400000	11.807386	12.349389	12.484398	12.174838	11.035855	10.932121	11.442019	-2.891372	-3.076375	-3.014850	-2.230211	-1.644083	-1.712575	-1.755989	-1.173222	-0.308925	0.018974	0.958179	1.243915	1.425184	1.628233	12.583832	13.103428	13.232148	12.902358	11.754177	11.653053	12.175277	-0.820708	3.399393	4.837304	11.127459	17.211945	21.265402	25.342737	-1.180363	-0.314396	0.014292	0.957320	1.246914	1.431501	1.637415	-0.776445	-0.754039	-0.747750	-0.727520	-0.718321	-0.720932	-0.733257	-2.070664	-6.475768	-7.852154	-13.357670	-18.856028	-22.977976	-27.098726	0.007141	0.005470	0.004682	0.000859	-0.002999	-0.006317	-0.009182	3.865973	251.675325	
24.450000	11.837061	12.297084	12.453660	12.188988	10.826731	10.766679	11.416304	-2.824357	-3.305503	-3.371114	-2.662917	-1.338164	-1.227936	-1.428122	-0.515166	0.139817	0.405964	1.080457	1.032765	1.060259	1.204456	12.631605	13.070047	13.220491	12.935309	11.561779	11.501392	12.158816	-0.753160	3.173520	4.485186	10.702785	17.530428	21.766489	25.691431	-0.521960	0.134771	0.401765	1.080559	1.037726	1.069600	1.217890	-0.794544	-0.772963	-0.766831	-0.746322	-0.735048	-0.734713	-0.742513	-2.071197	-6.479023	-7.856299	-13.365703	-18.868593	-22.994425	-27.119553	0.006794	0.005046	0.004200	-0.000103	-0.004961	-0.009342	-0.013434	3.888833	255.628907	
24.500000	11.688760	12.308191	12.525863	12.241703	10.659951	10.691974	11.391769	-3.033593	-3.599398	-3.748297	-3.097155	-1.366298	-1.294178	-1.811325	-0.206256	0.199712	0.386097	0.912681	1.061589	1.149589	1.255783	12.500593	13.096980	13.307693	12.996993	11.392098	11.410002	12.098729	-0.966724	2.879102	4.108767	10.275199	17.516428	21.721283	25.337400	-0.214198	0.193583	0.380862	0.912102	1.066578	1.159672	1.270703	-0.811834	-0.788789	-0.781830	-0.755290	-0.732147	-0.718029	-0.706960	-2.066869	-6.478500	-7.857064	-13.372354	-18.882725	-23.015461	-27.148726	0.007942	0.006128	0.005235	0.000578	-0.004989	-0.010083	-0.014919	3.911781	259.585437	
24.550000	11.492292	11.965582	12.136528	11.922479	10.448977	10.495776	11.104376	-2.934350	-3.423303	-3.590786	-3.084380	-1.001526	-1.052320	-1.820585	0.468018	0.732228	0.846804	1.207275	1.204975	1.295887	1.455201	12.320332	12.768988	12.932041	12.684584	11.174260	11.190930	11.766499	-0.873063	3.052282	4.264343	10.290977	17.891359	21.980459	25.354303	0.460145	0.726218	0.841715	1.207023	1.210601	1.306878	1.471213	-0.828039	-0.803406	-0.795514	-0.762105	-0.725284	-0.695154	-0.662123	-2.061287	-6.475585	-7.855128	-13.375358	-18.892885	-23.032780	-27.174889	0.007873	0.006011	0.005090	0.000251	-0.005625	-0.010992	-0.016012	3.934542	263.544474	
24.600000	11.725105	12.392806	12.607549	12.440196	10.895649	10.739504	11.045588	-2.921736	-3.245388	-3.350489	-2.961853	-1.476491	-1.382640	-1.787057	0.783029	0.905789	0.954449	0.979246	0.746235	0.996282	1.430008	12.566955	13.211010	13.417624	13.212265	11.618130	11.415197	11.664490	-0.859321	3.232895	4.507983	10.420482	17.429379	21.669603	25.415581	0.780799	0.905453	0.955045	0.984675	0.757399	1.012574	1.450889	-0.841850	-0.818204	-0.810074	-0.772069	-0.722480	-0.675694	-0.618901	-2.062416	-6.478283	-7.858472	-13.382335	-18.905869	-23.052242	-27.202637	0.002230	0.000335	-0.000596	-0.005429	-0.011164	-0.016292	-0.020880	3.957025	267.504629	
24.650000	11.909019	12.383502	12.518344	12.280522	11.161388	11.167854	11.509906	-3.258259	-3.348706	-3.370954	-2.873911	-1.711838	-1.556660	-1.673750	0.850641	0.954908	0.976273	0.760890	0.226348	0.575079	1.286471	12.758777	13.210114	13.336534	13.056725	11.877536	11.823627	12.089672	-1.184914	3.142490	4.501169	10.525786	17.216862	21.524044	25.564325	0.854196	0.960372	0.982659	0.771920	0.242521	0.595649	1.310648	-0.849758	-0.826611	-0.818189	-0.776202	-0.716148	-0.655772	-0.579766	-2.073345	-6.491196	-7.872123	-13.399697	-18.928699	-23.080704	-27.238075	-0.003555	-0.005464	-0.006386	-0.011031	-0.016173	-0.020570	-0.024177	3.979123	271.464837	
24.700000	11.938654	12.387911	12.493691	12.298990	11.608303	11.641089	11.824805	-3.240740	-3.128182	-3.080224	-2.559684	-1.778456	-1.523623	-1.365211	1.656117	1.570388	1.519604	1.010508	0.239782	0.686753	1.702657	12.792519	13.221294	13.319294	13.084032	12.332041	12.301105	12.403169	-1.154229	3.379916	4.810009	10.863143	17.178946	21.590450	25.911320	1.668901	1.585090	1.535212	1.030502	0.264134	0.714577	1.732958	-0.853865	-0.833384	-0.825602	-0.785042	-0.723737	-0.660017	-0.578363	-2.086511	-6.508098	-7.890232	-13.422827	-18.957401	-23.114073	-27.276531	-0.012784	-0.014701	-0.015608	-0.019994	-0.024352	-0.027824	-0.030301	4.000631	275.426422	
24.750000	12.301594	12.876564	12.987170	12.718970	12.064196	11.954341	11.877535	-3.112267	-2.777543	-2.670542	-2.174718	-1.817723	-1.560740	-1.141370	1.849310	1.698773	1.629485	1.119598	0.357486	0.759086	1.826350	13.155633	13.712358	13.816173	13.513353	12.807602	12.645525	12.502345	-1.019252	3.740799	5.231072	11.263856	17.159222	21.575205	26.158884	1.870059	1.721440	1.653041	1.147276	0.388780	0.793029	1.861860	-0.854039	-0.835795	-0.829002	-0.794383	-0.743407	-0.691184	-0.624811	-2.093016	-6.518342	-7.901615	-13.438574	-18.976944	-23.135944	-27.300255	-0.020750	-0.022667	-0.023555	-0.027678	-0.031293	-0.033943	-0.035510	4.021529	279.390409	
24.800000	12.543260	13.032428	13.096831	12.754229	12.336053	12.323831	12.270680	-2.659430	-2.480649	-2.438575	-2.249921	-2.229192	-2.088968	-1.511764	1.816145	1.736768	1.672568	1.122123	0.354493	0.521622	1.319702	13.396457	13.872326	13.932125	13.567970	13.121492	13.082324	12.996348	-0.564033	4.042725	5.468830	11.196997	16.757336	21.056267	25.796417	1.848179	1.770706	1.707376	1.160861	0.396390	0.565734	1.364988	-0.853197	-0.839898	-0.835294	-0.813741	-0.785439	-0.758493	-0.725668	-2.095397	-6.523374	-7.907405	-13.446918	-18.986526	-23.145235	-27.308182	-0.032033	-0.033938	-0.034808	-0.038738	-0.041897	-0.044112	-0.045286	4.042118	283.356120	
24.850000	12.415462	12.955773	13.020850	12.743865	12.640294	12.858516	12.554982	-2.196998	-2.083428	-2.050859	-2.033167	-2.529873	-2.759151	-2.171228	1.747647	2.034216	2.091970	1.829891	0.912349	0.838685	1.339395	13.267765	13.802920	13.866509	13.584299	13.477333	13.694671	13.391776	-0.093452	4.451129	5.868610	11.428848	16.473499	20.403069	25.153042	1.796211	2.084663	2.143270	1.885009	0.970462	0.898923	1.400802	-0.852303	-0.847147	-0.845659	-0.840434	-0.837039	-0.836155	-0.836794	-2.103545	-6.534557	-7.919469	-13.462016	-19.003372	-23.162218	-27.324270	-0.048563	-0.050447	-0.051300	-0.055118	-0.058113	-0.060239	-0.061408	4.062792	287.323583	
24.900000	12.147817	12.810158	12.904263	12.741185	12.783812	12.759276	12.270003	-1.674472	-2.002227	-2.059703	-2.098238	-2.477276	-2.491747	-1.967092	1.853975	2.136967	2.192077	1.951368	0.852285	0.507943	0.971003	12.996551	13.657906	13.752306	13.594401	13.651251	13.645238	13.182220	0.443775	4.550637	5.879148	11.387115	16.552416	20.698141	25.385389	1.913074	2.197910	2.253851	2.016848	0.920707	0.578517	1.042832	-0.848734	-0.847748	-0.848044	-0.853216	-0.867440	-0.885961	-0.912216	-2.118248	-6.552864	-7.938851	-13.485353	-19.029692	-23.189888	-27.352482	-0.059099	-0.060943	-0.061774	-0.065481	-0.068423	-0.070574	-0.071829	4.083875	291.293132	
24.950000	12.102066	12.843373	12.968526	12.933845	12.653147	12.324791	11.990862	-1.393050	-1.762181	-1.851759	-2.072396	-2.322782	-2.255576	-1.723352	1.720899	2.093729	2.128262	1.778394	0.906888	0.569636	0.866526	12.948987	13.691223	13.817418	13.791887	13.531577	13.228227	12.928881	0.742101	4.811478	6.109127	11.440074	16.739275	20.970694	25.669632	1.787056	2.161677	2.197013	1.850718	0.982090	0.646972	0.945058	-0.846921	-0.847850	-0.848892	-0.858043	-0.878431	-0.903435	-0.938019	-2.135150	-6.573659	-7.960886	-13.512469	-19.062057	-23.226269	-27.392984	-0.066157	-0.067947	-0.068751	-0.072323	-0.075202	-0.077335	-0.078532	4.105558	295.264720	
25.000000	12.303529	13.018255	13.122612	13.009650	12.797046	12.595859	12.064372	-1.053982	-1.407146	-1.555440	-2.250900	-2.275278	-1.950354	-1.516259	1.580494	2.071268	2.121072	1.793246	0.937916	0.238111	0.444031	13.153525	13.871073	13.976838	13.872954	13.677238	13.495477	12.989970	1.096512	5.185026	6.425055	11.286291	16.818148	21.313503	25.921688	1.653139	2.145639	2.196208	1.871717	1.018959	0.320958	0.527571	-0.849997	-0.852817	-0.854226	-0.863304	-0.880192	-0.899618	-0.925599	-2.150494	-6.592172	-7.980494	-13.537191	-19.093426	-23.263857	-27.437946	-0.072645	-0.074371	-0.075136	-0.078471	-0.081043	-0.082848	-0.083540	4.127802	299.238120	
25.050000	12.612307	13.137941	13.192959	12.901801	12.790749	12.791632	12.462932	-0.521108	-1.261470	-1.507303	-2.507942	-2.400450	-2.119174	-1.761521	1.497630	2.125609	2.202583	1.907936	1.035516	0.266853	0.223408	13.467418	13.996496	14.052846	13.768532	13.667920	13.679811	13.364980	1.642180	5.347325	6.491108	11.053024	16.724083	21.182476	25.722034	1.572920	2.202542	2.280227	1.988529	1.118031	0.350465	0.306734	-0.855111	-0.858555	-0.859887	-0.866731	-0.877171	-0.888178	-0.902048	-2.163288	-6.608795	-7.998410	-13.560966	-19.124533	-23.301649	-27.483555	-0.075289	-0.076933	-0.077644	-0.080593	-0.082515	-0.083611	-0.083326	4.150362	303.213393	
25.100000	12.357494	13.013189	13.090291	12.782575	12.714106	12.790234	12.699766	-0.315727	-1.130559	-1.368520	-2.141455	-2.265348	-2.026420	-1.648687	1.437180	2.118269	2.211263	1.905812	1.009988	0.124471	-0.207256	13.219084	13.879842	13.958460	13.656029	13.591463	13.669495	13.579481	1.861813	5.497467	6.650742	11.447346	16.895109	21.318165	25.885675	1.514378	2.197024	2.290666	1.987685	1.092903	0.207520	-0.125794	-0.861589	-0.866653	-0.868169	-0.873454	-0.877358	-0.879261	-0.879715	-2.177540	-6.628026	-8.019262	-13.588800	-19.160458	-23.344584	-27.534363	-0.077198	-0.078755	-0.079402	-0.081873	-0.082915	-0.083049	-0.081462	4.172887	307.191544	
25.150000	12.379963	12.962824	13.007046	12.630496	12.818468	13.075686	12.764781	-0.367937	-0.985599	-1.184438	-1.936592	-2.043312	-1.827615	-1.336100	1.887161	2.507570	2.564029	1.961158	1.171536	0.274847	0.046856	13.248885	13.838839	13.884647	13.509864	13.689763	13.932636	13.598612	1.827468	5.664117	6.857830	11.681301	17.154266	21.561758	26.252226	1.965511	2.587390	2.644427	2.043453	1.253707	0.355828	0.124491	-0.868923	-0.876014	-0.877602	-0.879368	-0.871295	-0.856950	-0.833831	-2.195405	-6.649716	-8.042268	-13.617893	-19.197578	-23.389374	-27.588326	-0.078350	-0.079820	-0.080399	-0.082295	-0.082171	-0.080981	-0.077635	4.195222	311.172612	
25.200000	12.493954	13.237406	13.378228	13.234806	13.093816	13.270660	12.702518	-0.744405	-0.732992	-0.744050	-1.215754	-1.909261	-2.193342	-1.714744	2.066531	2.815784	2.932151	2.203285	0.804543	-0.371999	0.136664	13.366307	14.115485	14.256827	14.106747	13.939834	14.080698	13.459644	1.470521	5.940175	7.323037	12.433330	17.328033	21.244020	25.931522	2.139275	2.889898	3.006753	2.279006	0.878432	-0.301238	0.201577	-0.872354	-0.878079	-0.878599	-0.871941	-0.846017	-0.810038	-0.757126	-2.214926	-6.673167	-8.067087	-13.649084	-19.237293	-23.437363	-27.646267	-0.072744	-0.074114	-0.074603	-0.075720	-0.073890	-0.070761	-0.064913	4.217444	315.155273	
25.250000	12.508818	13.310632	13.460859	13.191946	12.894778	12.787480	12.231370	-0.521266	-0.304417	-0.290170	-1.057807	-1.886522	-1.949740	-1.310490	2.570731	3.196346	3.261068	2.149817	0.842659	0.238232	0.799015	13.378440	14.182479	14.331978	14.050514	13.719362	13.568047	12.949099	1.709297	6.388693	7.798251	12.618424	17.384352	21.526583	26.380573	2.630693	3.257560	3.322670	2.211630	0.900635	0.290851	0.843065	-0.869622	-0.871847	-0.871118	-0.858568	-0.824584	-0.780567	-0.717729	-2.230562	-6.693110	-8.088421	-13.676231	-19.270874	-23.476322	-27.691063	-0.059962	-0.061213	-0.061601	-0.061812	-0.057977	-0.052619	-0.044050	4.239621	319.140469	
