HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmFxt   	PtfmFyt   	PtfmFzt   	PtfmFxi   	PtfmFyi   	PtfmFzi   	PtfmMxt   	PtfmMyt   	PtfmMzt   	PtfmMxi   	PtfmMyi   	PtfmMzi   	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
72.300000	-3442.062744	-313.594574	79184.921875	-983.710022	-118.206322	79254.125000	-26421.720703	189194.578125	-572.142090	-27124.236328	189095.859375	-227.373032	
72.350000	-3525.316650	-275.037994	79184.226562	-1068.665405	-79.764786	79255.898438	-23719.847656	189913.640625	-490.361053	-24490.025391	189816.359375	-233.084839	
72.400000	-3552.212158	-242.661835	79184.953125	-1096.563354	-47.527565	79257.359375	-20492.482422	190155.640625	-394.346466	-21334.845703	190063.218750	-238.942444	
72.450000	-3536.627441	-212.409454	79186.632812	-1081.305908	-17.387486	79258.476562	-17150.601562	190048.046875	-296.219757	-18067.787109	189963.109375	-244.808899	
72.500000	-3531.215576	-166.324158	79188.007812	-1075.671753	28.447189	79259.570312	-13230.696289	190204.203125	-179.709015	-14225.406250	190132.328125	-250.525116	
72.550000	-3545.117188	-125.545570	79188.875000	-1088.701904	68.811600	79260.781250	-10652.481445	190578.703125	-104.255554	-11726.251953	190515.500000	-256.040405	
72.600000	-3549.689697	-113.396957	79189.992188	-1091.589355	80.541862	79262.031250	-9702.309570	190841.125000	-79.546143	-10854.210938	190778.921875	-261.334503	
72.650000	-3522.992920	-120.803780	79191.906250	-1062.428467	72.894577	79263.171875	-8441.622070	190891.375000	-45.572632	-9668.286133	190833.000000	-266.355225	
72.700000	-3477.095703	-127.745659	79194.390625	-1013.451904	65.902931	79264.281250	-6620.731445	190863.359375	6.014465	-7918.051270	190813.734375	-271.048706	
72.750000	-3432.832031	-118.738617	79196.812500	-965.671936	74.968155	79265.351562	-4789.784180	190920.203125	58.705933	-6153.823242	190880.921875	-275.408081	
72.800000	-3400.143311	-91.481735	79198.976562	-929.116821	102.344170	79266.476562	-2636.084961	191181.031250	122.702301	-4062.377197	191155.875000	-279.395844	
72.850000	-3365.807129	-70.326393	79201.226562	-890.431396	123.789261	79267.648438	-898.577637	191440.437500	174.577026	-2380.405029	191427.625000	-282.945526	
72.900000	-3328.753174	-67.133400	79203.531250	-848.494019	127.471054	79268.828125	122.872192	191663.890625	204.886505	-1406.737061	191658.671875	-286.024994	
72.950000	-3298.959717	-69.941818	79205.601562	-813.419312	125.289101	79270.031250	847.587219	191987.265625	227.120605	-722.352051	191987.687500	-288.588409	
73.000000	-3274.938721	-65.742447	79207.460938	-783.865356	130.276993	79271.187500	1675.501709	192415.609375	253.928497	73.368004	192422.843750	-290.581818	
73.050000	-3242.337158	-64.966248	79209.578125	-745.427185	132.126602	79272.320312	1544.398560	192712.171875	251.233429	-79.974007	192718.281250	-292.031036	
73.100000	-3175.144775	-82.893669	79212.648438	-672.017395	115.755844	79273.375000	-323.293335	192511.515625	193.132812	-1957.968140	192501.703125	-293.060638	
73.150000	-3094.407715	-113.394005	79216.156250	-584.827393	87.082520	79274.445312	-2886.041504	192107.390625	112.762878	-4522.456055	192075.640625	-293.813232	
73.200000	-3037.822754	-154.625885	79219.070312	-521.666443	47.586987	79275.703125	-6008.700195	191906.937500	15.102722	-7643.505371	191848.562500	-294.426208	
73.250000	-3026.739746	-199.349411	79220.742188	-503.997406	4.292477	79277.195312	-9201.186523	192178.109375	-83.842224	-10835.063477	192092.718750	-295.021027	
73.300000	-3022.061035	-237.954254	79222.320312	-492.801208	-32.882259	79278.757812	-11917.609375	192504.546875	-167.874512	-13549.228516	192396.437500	-295.685547	
73.350000	-2989.833252	-264.358307	79224.695312	-454.190796	-57.591175	79280.218750	-14057.736328	192493.906250	-234.822388	-15683.882812	192368.156250	-296.487366	
73.400000	-2954.978027	-272.517639	79227.164062	-413.192261	-64.026947	79281.609375	-15413.702148	192431.328125	-277.213379	-17034.517578	192294.593750	-297.459900	
73.450000	-2961.167480	-264.233124	79228.492188	-413.496887	-54.383163	79283.148438	-16084.868164	192800.734375	-296.809387	-17705.175781	192658.703125	-298.597656	
73.500000	-3006.843750	-252.144882	79228.734375	-453.414795	-41.312614	79284.867188	-16616.117188	193556.781250	-311.164307	-18240.982422	193410.437500	-299.879059	
73.550000	-3041.811768	-251.716675	79229.343750	-482.561371	-39.886433	79286.632812	-17722.603516	194089.531250	-345.061462	-19352.878906	193933.828125	-301.303833	
73.600000	-3044.446777	-264.730438	79230.812500	-479.274994	-51.735813	79288.257812	-19400.958984	194161.796875	-399.283630	-21036.470703	193991.593750	-302.905670	
73.650000	-3050.006592	-269.807617	79232.210938	-479.004486	-55.800003	79289.882812	-20394.552734	194258.359375	-431.933655	-22039.296875	194078.875000	-304.695160	
73.700000	-3092.375000	-263.592590	79232.640625	-515.648560	-49.034752	79291.710938	-21239.666016	194710.031250	-459.489319	-22901.152344	194521.906250	-306.719086	
73.750000	-3162.323975	-263.880096	79232.250000	-579.767517	-49.204533	79293.632812	-22883.826172	195351.843750	-513.429260	-24569.609375	195147.421875	-309.054657	
73.800000	-3237.741211	-277.418945	79231.609375	-649.100708	-62.916283	79295.539062	-24561.990234	196027.312500	-569.548401	-26279.148438	195805.093750	-311.758179	
73.850000	-3303.341064	-285.548279	79231.179688	-708.440918	-71.391037	79297.335938	-24793.630859	196696.750000	-579.513733	-26548.705078	196468.156250	-314.793549	
73.900000	-3360.087158	-284.359314	79230.898438	-758.730408	-70.725754	79298.960938	-24865.294922	197281.578125	-585.467773	-26664.722656	197047.046875	-318.181427	
73.950000	-3416.074707	-274.054382	79230.562500	-808.010498	-61.213284	79300.507812	-25033.781250	197863.843750	-595.642517	-26885.125000	197621.421875	-321.910889	
74.000000	-3486.532959	-251.925323	79229.757812	-871.486938	-40.306816	79302.039062	-24116.470703	198739.000000	-570.224121	-26029.361328	198498.078125	-325.926697	
74.050000	-3553.542236	-224.791595	79229.000000	-931.107300	-14.658407	79303.500000	-22261.152344	199719.468750	-514.241272	-24242.904297	199489.000000	-330.132874	
74.100000	-3587.542725	-197.422012	79229.054688	-957.216919	11.288032	79304.703125	-19848.025391	200459.250000	-440.831726	-21901.484375	200245.515625	-334.418488	
74.150000	-3581.267822	-166.869644	79230.179688	-942.575317	40.627285	79305.640625	-16571.251953	200889.468750	-339.539673	-18696.466797	200702.828125	-338.625183	
74.200000	-3575.289062	-129.520477	79231.421875	-927.830139	76.634163	79306.687500	-12723.373047	201423.531250	-218.389038	-14922.235352	201272.406250	-342.614868	
74.250000	-3600.908691	-99.737869	79231.757812	-944.146790	104.635971	79307.921875	-10171.638672	202266.984375	-139.074097	-12447.514648	202139.437500	-346.358276	
74.300000	-3652.055176	-70.069412	79231.398438	-985.497314	132.156418	79309.320312	-7353.288574	203483.390625	-49.092285	-9708.279297	203384.343750	-349.757507	
74.350000	-3678.059570	-53.125198	79231.726562	-1001.019043	147.219910	79310.609375	-4447.932617	204503.328125	44.334045	-6875.857422	204435.796875	-352.685944	
74.400000	-3659.478760	-55.722885	79233.210938	-971.183044	143.329361	79311.625000	-2232.202148	205057.578125	114.453918	-4722.273438	205015.078125	-355.055450	
74.450000	-3625.464111	-56.622589	79235.148438	-925.441162	141.460144	79312.546875	-246.930908	205485.281250	177.731964	-2790.419189	205466.250000	-356.877991	
74.500000	-3610.377930	-48.704712	79236.570312	-898.302307	148.343384	79313.570312	1010.038086	206114.250000	217.982697	-1581.381104	206110.468750	-358.183807	
74.550000	-3622.274902	-43.123367	79237.140625	-897.705811	152.717560	79314.671875	1476.458374	207040.625000	232.967102	-1158.424072	207042.468750	-359.022156	
74.600000	-3637.937012	-51.487656	79237.531250	-900.272522	143.272049	79315.773438	1785.839844	208071.765625	243.738678	-885.143066	208077.390625	-359.388672	
74.650000	-3621.731445	-74.681664	79238.773438	-870.362244	119.606506	79316.664062	1703.673096	208795.515625	241.064392	-990.772034	208799.953125	-359.293427	
74.700000	-3569.314209	-94.896019	79241.117188	-803.910950	99.609879	79317.382812	1216.199097	209136.828125	224.098938	-1488.106079	209134.890625	-358.781464	
74.750000	-3514.830078	-115.255836	79243.546875	-735.116455	79.699738	79318.093750	-620.756836	209396.343750	160.148438	-3326.520264	209370.593750	-357.972839	
74.800000	-3484.862061	-142.939102	79245.179688	-690.540588	52.314487	79318.875000	-3092.464844	209916.187500	74.404724	-5796.868164	209858.625000	-356.961945	
74.850000	-3465.582031	-185.814423	79246.492188	-656.291016	9.738204	79319.734375	-5793.189453	210550.062500	-19.629944	-8492.908203	210458.140625	-355.843018	
74.900000	-3447.008301	-231.236160	79247.781250	-622.586487	-35.271832	79320.601562	-8246.970703	211198.000000	-105.492371	-10938.794922	211075.421875	-354.694763	
74.950000	-3437.771484	-254.856598	79248.851562	-598.399353	-58.485252	79321.515625	-9480.180664	212005.171875	-147.864319	-12163.260742	211867.921875	-353.569153	
75.000000	-3445.334961	-253.918015	79249.468750	-591.247375	-57.238144	79322.507812	-9521.944336	213047.562500	-146.894653	-12196.610352	212910.937500	-352.437683	
75.050000	-3463.259033	-257.378326	79249.789062	-594.325500	-60.408707	79323.585938	-10132.732422	214152.750000	-166.094604	-12798.270508	214009.781250	-351.311035	
75.100000	-3473.712891	-283.490875	79250.289062	-589.574280	-86.044319	79324.648438	-12290.501953	215068.546875	-242.125732	-14944.548828	214900.296875	-350.266937	
75.150000	-3474.150635	-314.140472	79251.085938	-574.684875	-116.030113	79325.656250	-14982.129883	215836.109375	-338.841797	-17623.820312	215636.468750	-349.371033	
75.200000	-3456.822021	-332.177765	79252.546875	-542.128967	-133.166473	79326.632812	-17718.937500	216375.812500	-438.968811	-20347.837891	216144.593750	-348.702057	
75.250000	-3431.765869	-341.302063	79254.296875	-501.938660	-141.335922	79327.585938	-20366.089844	216791.406250	-537.485352	-22984.802734	216529.796875	-348.318237	
75.300000	-3432.186523	-349.422852	79255.273438	-487.262573	-148.896637	79328.687500	-22297.943359	217488.156250	-610.234375	-24915.019531	217204.484375	-348.273132	
75.350000	-3478.603516	-354.799377	79254.750000	-518.638367	-154.377029	79330.000000	-23366.539062	218708.203125	-650.773865	-25994.123047	218412.171875	-348.610260	
75.400000	-3542.927734	-349.935394	79253.585938	-568.009460	-149.965500	79331.335938	-24085.287109	220105.578125	-678.892029	-26732.242188	219800.578125	-349.377655	
75.450000	-3581.506348	-336.296600	79253.226562	-591.644104	-136.639099	79332.492188	-24758.695312	221179.531250	-707.283020	-27428.667969	220865.187500	-350.576935	
75.500000	-3594.923584	-324.234558	79253.523438	-589.996094	-124.787613	79333.382812	-25082.085938	221976.265625	-724.286621	-27779.501953	221655.765625	-352.139038	
75.550000	-3616.284424	-319.125336	79253.500000	-596.116211	-120.196724	79334.265625	-25073.974609	222870.484375	-729.404602	-27807.748047	222546.843750	-353.997162	
75.600000	-3663.031006	-316.681946	79252.562500	-627.483215	-118.808319	79335.234375	-25392.121094	224007.312500	-747.285400	-28173.593750	223675.468750	-356.149292	
75.650000	-3729.209961	-289.758453	79250.953125	-678.433899	-93.428101	79336.226562	-24269.070312	225430.156250	-710.012268	-27109.007812	225107.125000	-358.541473	
75.700000	-3788.187012	-238.452545	79249.648438	-722.283813	-43.822502	79337.187500	-21373.466797	226870.000000	-604.539734	-24277.906250	226578.109375	-361.077972	
75.750000	-3829.118408	-190.899475	79248.937500	-747.806030	2.031125	79338.093750	-18472.457031	228118.312500	-498.943420	-21444.308594	227858.406250	-363.686249	
75.800000	-3867.809814	-155.676651	79248.218750	-770.682251	35.378284	79338.953125	-15862.783203	229356.718750	-404.237183	-18905.851562	229126.015625	-366.312195	
75.850000	-3905.869385	-133.210846	79247.562500	-792.479370	55.798752	79339.890625	-13953.562500	230573.859375	-336.585693	-17070.363281	230364.031250	-368.915009	
75.900000	-3941.499023	-116.083389	79247.085938	-811.468933	70.751816	79340.945312	-12752.265625	231746.781250	-296.677917	-15944.135742	231548.968750	-371.440643	
75.950000	-3974.833984	-101.055161	79246.656250	-827.812683	83.480125	79341.984375	-11865.981445	232912.625000	-269.232544	-15134.023438	232722.984375	-373.867432	
76.000000	-4004.900146	-89.891701	79246.367188	-840.493164	92.244537	79343.039062	-10726.498047	234107.562500	-231.605347	-14071.351562	233930.156250	-376.155334	
76.050000	-4022.136475	-86.800293	79246.414062	-839.878662	92.999535	79343.960938	-9600.830078	235214.515625	-194.575867	-13021.063477	235049.750000	-378.301025	
76.100000	-4029.403809	-71.289421	79246.773438	-829.133606	106.236443	79344.765625	-7125.112305	236334.781250	-102.659485	-10618.775391	236203.312500	-380.257294	
76.150000	-4033.149170	-35.615784	79247.195312	-814.853455	139.663910	79345.460938	-3208.775635	237532.640625	49.151672	-6772.717285	237457.453125	-381.954071	
76.200000	-4036.497070	-2.923828	79247.570312	-799.844971	170.148132	79346.093750	218.172852	238732.984375	183.084534	-3410.934326	238708.484375	-383.304199	
76.250000	-4046.201416	13.213654	79247.609375	-790.671509	184.055573	79346.687500	2545.939209	239987.765625	274.064087	-1142.829834	239998.390625	-384.237732	
76.300000	-4052.856689	12.767990	79247.718750	-777.923035	181.537415	79347.265625	3606.030029	241173.718750	314.180450	-134.045502	241200.546875	-384.745911	
76.350000	-4055.883789	-2.722702	79247.960938	-761.054443	164.155533	79347.859375	3061.812012	242262.437500	288.490295	-720.936523	242280.578125	-384.837891	
76.400000	-4069.077148	-26.420944	79247.773438	-753.988647	138.524002	79348.476562	1808.606567	243462.000000	233.684967	-2011.543091	243460.218750	-384.564575	
76.450000	-4098.345703	-49.140251	79246.968750	-762.783325	113.735962	79349.140625	1147.159424	244915.468750	204.271301	-2706.994141	244902.968750	-383.972748	
76.500000	-4118.894043	-71.612076	79246.429688	-762.615784	89.464256	79349.718750	724.994385	246329.109375	185.081238	-3155.758057	246309.734375	-383.137268	
76.550000	-4116.166504	-88.528542	79246.757812	-739.022278	71.259392	79350.156250	470.474609	247540.250000	172.858398	-3427.252197	247516.718750	-382.143707	
76.600000	-4090.382812	-99.024208	79247.976562	-692.278809	59.992439	79350.484375	386.370361	248541.984375	167.845093	-3518.692139	248517.140625	-381.040588	
76.650000	-4058.099121	-107.338806	79249.437500	-638.940674	51.170158	79350.750000	693.867188	249523.609375	180.283691	-3211.678223	249503.671875	-379.721466	
76.700000	-4020.330322	-127.175911	79251.093750	-579.876160	31.088345	79350.976562	469.403320	250422.000000	170.373413	-3429.458252	250398.734375	-378.138672	
76.750000	-3995.275879	-161.631607	79252.343750	-533.308411	-3.625125	79351.351562	-1110.726807	251379.937500	102.065796	-4999.152344	251332.406250	-376.292389	
76.800000	-3996.521729	-209.478516	79252.617188	-512.892151	-51.968376	79351.914062	-4763.604980	252505.921875	-57.196289	-8641.762695	252402.687500	-374.345215	
76.850000	-4021.488770	-251.685638	79251.976562	-516.351074	-94.911926	79352.601562	-8773.599609	253850.812500	-233.377075	-12643.468750	253687.343750	-372.436035	
76.900000	-4044.102051	-289.547546	79251.500000	-517.561096	-133.398956	79353.351562	-12706.303711	255143.671875	-408.345947	-16567.722656	254922.109375	-370.761108	
76.950000	-4051.791748	-332.923218	79251.593750	-503.802765	-177.155746	79354.000000	-16717.128906	256242.000000	-589.556213	-20570.539062	255961.890625	-369.436035	
77.000000	-4067.983887	-374.930237	79251.320312	-498.626770	-219.697571	79354.664062	-20155.798828	257447.359375	-747.411560	-24007.871094	257117.578125	-368.567352	
77.050000	-4093.434570	-403.286865	79250.585938	-502.966583	-248.786560	79355.273438	-22811.125000	258769.250000	-872.027466	-26670.251953	258401.234375	-368.199646	
77.100000	-4109.340332	-412.823120	79250.179688	-498.073303	-259.009705	79355.742188	-24780.341797	259981.359375	-967.772522	-28653.070312	259584.625000	-368.316498	
77.150000	-4108.473633	-413.173523	79250.320312	-476.583771	-259.937439	79355.960938	-26406.015625	260982.625000	-1050.077881	-30298.943359	260561.218750	-368.870331	
77.200000	-4109.811523	-401.047852	79250.328125	-457.555023	-248.592514	79356.125000	-26514.751953	262018.687500	-1064.111450	-30437.658203	261593.906250	-369.715637	
77.250000	-4143.001953	-374.922791	79248.992188	-470.687653	-223.900909	79356.390625	-25160.033203	263407.562500	-1010.489807	-29127.056641	263000.125000	-370.776825	
77.300000	-4212.922852	-335.064392	79246.210938	-520.829407	-186.207840	79356.890625	-23077.431641	265169.250000	-922.244385	-27102.796875	264789.437500	-371.987610	
77.350000	-4294.655762	-296.770264	79242.945312	-582.760193	-150.451324	79357.507812	-21570.378906	266990.750000	-860.528748	-25664.109375	266629.531250	-373.369293	
77.400000	-4366.920410	-260.048767	79240.078125	-635.127441	-116.328835	79358.125000	-19830.884766	268690.906250	-788.136353	-23998.771484	268351.656250	-374.883759	
77.450000	-4434.395020	-218.538818	79237.390625	-682.666687	-77.540161	79358.695312	-17092.882812	270381.781250	-668.317871	-21340.330078	270080.312500	-376.446960	
77.500000	-4497.817383	-178.330826	79234.781250	-725.978271	-40.165688	79359.218750	-14422.421875	272051.656250	-550.913574	-18754.154297	271787.687500	-377.975891	
77.550000	-4540.430176	-141.647522	79233.039062	-748.221558	-6.144438	79359.625000	-12361.442383	273497.156250	-462.223083	-16778.226562	273261.875000	-379.437927	
77.600000	-4560.745117	-103.017914	79232.234375	-747.983459	30.039721	79359.921875	-10171.765625	274723.968750	-367.118591	-14672.411133	274520.375000	-380.790588	
77.650000	-4588.546387	-63.662628	79231.046875	-755.055542	66.698410	79360.218750	-7625.059570	276083.937500	-253.722717	-12212.522461	275918.937500	-381.998627	
77.700000	-4632.453613	-21.227585	79229.179688	-778.084595	106.058861	79360.609375	-4477.822754	277680.562500	-109.605713	-9154.993164	277565.468750	-383.021118	
77.750000	-4674.869629	12.418228	79227.382812	-799.236328	136.570831	79361.046875	-1934.446777	279281.000000	6.442200	-6700.023438	279207.062500	-383.873291	
77.800000	-4696.288086	38.543808	79226.437500	-798.997314	159.863358	79361.335938	251.745117	280686.281250	105.833191	-4596.047363	280648.500000	-384.524841	
77.850000	-4692.632324	65.401604	79226.625000	-773.439087	184.302704	79361.515625	2812.297607	281862.937500	224.575806	-2108.602051	281868.906250	-384.953339	
77.900000	-4694.942383	88.881081	79226.476562	-753.584778	205.275818	79361.671875	5228.526855	283140.968750	337.920166	238.844009	283189.093750	-385.090332	
77.950000	-4716.571777	94.514618	79225.414062	-752.552673	208.100540	79361.906250	6176.795410	284625.687500	379.683929	1120.269043	284690.468750	-384.977905	
78.000000	-4740.599121	87.982132	79224.203125	-753.497437	198.759689	79362.132812	6193.132812	286138.968750	375.329681	1075.410522	286203.937500	-384.620880	
78.050000	-4751.715332	84.386795	79223.515625	-741.378662	192.639984	79362.234375	6482.511719	287541.343750	384.856537	1313.151367	287611.406250	-384.069122	
78.100000	-4764.363770	83.117195	79222.734375	-730.654114	188.881088	79362.320312	6822.397461	288996.218750	397.452240	1607.918457	289072.281250	-383.330933	
78.150000	-4789.370117	78.487152	79221.390625	-732.063477	181.605560	79362.476562	6915.752930	290631.750000	398.112183	1659.956055	290709.312500	-382.441254	
78.200000	-4803.380371	69.578903	79220.492188	-722.223938	170.329773	79362.539062	7122.919922	292200.343750	404.858246	1834.537842	292281.437500	-381.405731	
78.250000	-4789.461914	59.626694	79220.843750	-684.277161	158.617355	79362.406250	7872.905273	293524.875000	439.987549	2564.656006	293619.312500	-380.117615	
78.300000	-4747.701660	28.850525	79222.492188	-618.011658	126.708801	79362.125000	6870.343262	294531.531250	384.180969	1553.557129	294607.531250	-378.699921	
78.350000	-4698.998535	-10.654442	79224.500000	-544.643127	86.311676	79361.820312	5046.152832	295444.937500	285.060638	-271.995026	295487.812500	-377.109100	
78.400000	-4684.605957	-41.407116	79225.000000	-505.842682	54.163551	79361.765625	3724.935059	296734.156250	212.360107	-1595.001099	296753.093750	-375.401794	
78.450000	-4705.905762	-81.565910	79223.867188	-502.695587	12.081813	79361.960938	1019.296387	298358.843750	66.234192	-4305.592285	298329.312500	-373.655853	
78.500000	-4738.628418	-139.511688	79222.132812	-510.765350	-47.908573	79362.195312	-3421.379883	300057.781250	-173.894775	-8752.555664	299949.437500	-372.035980	
78.550000	-4742.869141	-197.319611	79221.718750	-490.435364	-107.216171	79362.218750	-7625.751953	301432.000000	-404.536011	-12957.685547	301249.968750	-370.637146	
78.600000	-4717.993652	-246.896179	79222.593750	-441.253174	-157.782974	79361.960938	-11445.851562	302468.937500	-617.681396	-16775.142578	302220.625000	-369.548645	
78.650000	-4710.742676	-274.177185	79222.695312	-410.282654	-186.405945	79361.820312	-13843.944336	303697.437500	-756.114685	-19177.083984	303408.093750	-368.742004	
78.700000	-4741.308594	-291.987671	79221.000000	-417.519867	-206.281418	79361.921875	-15576.438477	305317.875000	-859.692444	-20925.580078	304998.937500	-368.227966	
78.750000	-4785.058594	-309.755371	79218.687500	-438.125519	-226.418610	79362.148438	-16852.550781	307048.625000	-939.611023	-22226.166016	306707.687500	-367.905731	
78.800000	-4813.117676	-333.403595	79217.093750	-443.079742	-252.246338	79362.242188	-18378.609375	308564.500000	-1034.822144	-23781.367188	308196.687500	-367.797852	
78.850000	-4813.018066	-348.779724	79216.804688	-420.157837	-269.410217	79362.085938	-19651.820312	309726.593750	-1117.845459	-25086.265625	309335.625000	-367.882660	
78.900000	-4813.447754	-339.151306	79216.414062	-398.397125	-261.691437	79361.812500	-19421.312500	310863.250000	-1118.405762	-24894.369141	310474.687500	-368.081116	
78.950000	-4851.796387	-315.130554	79214.156250	-415.042999	-240.360062	79361.773438	-18279.390625	312366.531250	-1067.936523	-23805.208984	311995.687500	-368.350250	
79.000000	-4926.047363	-296.324402	79210.085938	-467.700043	-225.001984	79361.960938	-17530.195312	314195.906250	-1039.111816	-23123.859375	313835.312500	-368.677124	
79.050000	-5003.400391	-266.896240	79205.742188	-523.759888	-199.211853	79362.085938	-15688.013672	316029.406250	-948.658569	-21356.382812	315698.218750	-369.038239	
79.100000	-5059.900391	-209.310776	79202.406250	-559.511963	-145.007034	79362.039062	-11765.945312	317626.218750	-739.689026	-17508.408203	317362.125000	-369.315857	
79.150000	-5105.616699	-148.735413	79199.593750	-584.564453	-87.703949	79361.929688	-8199.903320	319074.781250	-549.236755	-14018.725586	318872.375000	-369.446381	
79.200000	-5159.770020	-108.722244	79196.367188	-617.700684	-51.195187	79361.929688	-6126.428223	320583.000000	-442.538574	-12027.969727	320415.937500	-369.407898	
79.250000	-5230.026367	-79.627922	79192.242188	-666.720642	-25.974541	79361.992188	-3977.263184	322278.593750	-330.311340	-9966.872070	322148.937500	-369.153259	
79.300000	-5293.607910	-51.809013	79188.453125	-708.943665	-1.957734	79362.031250	-1781.803711	323914.250000	-214.332214	-7859.065430	323823.656250	-368.687897	
79.350000	-5332.766602	-18.988085	79185.804688	-726.688477	27.483532	79361.835938	51.261230	325301.093750	-118.468201	-6109.260254	325243.531250	-368.055786	
79.400000	-5350.687500	14.868011	79184.273438	-723.059631	58.335754	79361.531250	1587.833496	326468.562500	-39.202026	-4651.020996	326439.093750	-367.335205	
79.450000	-5385.989746	41.473816	79181.796875	-736.557495	81.579865	79361.320312	3304.166504	327870.062500	51.527283	-3015.318115	327872.625000	-366.512604	
79.500000	-5438.015625	78.402596	79178.468750	-766.831787	114.822800	79361.250000	6861.423828	329514.906250	252.078491	462.895020	329585.906250	-365.512482	
79.550000	-5476.036133	114.271759	79175.851562	-782.876160	147.322937	79361.078125	9921.933594	331037.968750	425.314301	3451.389160	331168.718750	-364.368683	
79.600000	-5486.534668	150.601746	79174.539062	-771.190308	180.893723	79360.601562	12259.600586	332297.156250	557.434143	5727.903320	332474.156250	-363.011108	
79.650000	-5482.494629	179.352264	79173.945312	-744.629883	207.258072	79359.976562	13766.257812	333430.000000	641.426880	7182.585449	333637.187500	-361.496338	
79.700000	-5483.074219	195.034256	79173.085938	-722.285767	220.545441	79359.367188	14510.573242	334630.218750	680.848389	7880.755371	334852.468750	-359.772949	
79.750000	-5514.129395	209.181580	79170.601562	-730.280762	231.774567	79358.976562	15596.541992	336187.093750	741.925171	8922.875000	336431.000000	-357.848419	
79.800000	-5577.710449	210.511734	79166.406250	-770.416626	229.629395	79358.859375	15697.287109	338130.812500	744.280151	8979.664062	338376.500000	-355.795807	
79.850000	-5632.065918	196.831039	79162.648438	-800.809692	212.740219	79358.664062	14601.474609	340025.562500	673.831360	7847.499023	340248.937500	-353.671326	
79.900000	-5635.090332	182.256470	79161.640625	-779.581482	196.052475	79358.085938	13643.166016	341427.906250	611.048157	6870.853027	341631.656250	-351.606293	
79.950000	-5592.179199	164.555161	79163.140625	-712.139343	177.211533	79357.187500	12523.636719	342387.812500	537.648682	5748.818359	342568.781250	-349.608521	
80.000000	-5545.024902	133.396606	79164.875000	-640.106262	145.037292	79356.234375	10452.706055	343340.468750	404.577637	3680.092529	343479.906250	-347.716522	
80.050000	-5527.708008	102.919006	79165.031250	-597.950134	112.980606	79355.515625	9050.764648	344641.312500	312.087585	2279.746582	344752.562500	-345.793182	
80.100000	-5535.305664	66.707306	79163.820312	-580.653625	74.732529	79354.976562	7120.803223	346203.093750	185.756348	349.681610	346276.000000	-343.915375	
80.150000	-5553.357422	21.649006	79162.062500	-573.695801	27.445322	79354.539062	3500.059570	347860.031250	-48.283478	-3273.482666	347862.062500	-342.181458	
80.200000	-5566.254395	-13.234097	79160.593750	-561.829163	-9.603251	79354.062500	15.916016	349450.250000	-276.369598	-6758.310547	349384.812500	-340.658264	
80.250000	-5570.831055	-43.588024	79159.617188	-541.792908	-42.041550	79353.539062	-3026.907227	350931.375000	-479.235870	-9800.640625	350807.718750	-339.386841	
80.300000	-5592.836914	-88.454979	79157.679688	-539.018677	-89.446579	79353.179688	-6528.704590	352597.281250	-714.030579	-13310.257812	352407.000000	-338.346649	
80.350000	-5640.165527	-134.609406	79154.273438	-561.664307	-138.766876	79352.968750	-9482.148438	354559.937500	-916.739990	-16282.049805	354313.843750	-337.581970	
80.400000	-5668.412109	-167.447052	79151.960938	-565.517822	-174.563858	79352.640625	-11511.429688	356329.875000	-1062.716675	-18331.599609	356045.593750	-337.041321	
80.450000	-5648.125488	-182.299042	79152.343750	-521.202332	-191.627045	79351.875000	-12485.110352	357577.687500	-1142.580200	-19322.097656	357275.125000	-336.647949	
80.500000	-5608.966797	-177.843475	79153.734375	-458.506805	-189.196625	79350.867188	-11568.714844	358618.843750	-1100.918335	-18423.498047	358333.593750	-336.266815	
80.550000	-5584.162109	-177.571136	79154.296875	-410.320068	-191.366989	79349.937500	-10594.080078	359783.875000	-1055.509521	-17476.804688	359516.656250	-335.825958	
80.600000	-5587.456055	-183.266632	79153.242188	-390.410004	-200.164886	79349.210938	-10121.596680	361191.687500	-1042.962036	-17045.585938	360932.531250	-335.264648	
80.650000	-5616.392578	-186.438812	79150.695312	-396.492584	-207.043411	79348.664062	-10093.642578	362805.437500	-1060.009033	-17071.357422	362545.531250	-334.695068	
80.700000	-5656.978516	-170.929123	79147.437500	-414.851135	-195.581940	79348.195312	-9028.216797	364466.843750	-1008.807007	-16066.171875	364225.718750	-333.960358	
80.750000	-5707.106934	-136.732117	79143.507812	-443.366150	-165.724838	79347.726562	-6489.884277	366168.156250	-859.481323	-13592.658203	365974.187500	-333.045105	
80.800000	-5763.210449	-89.453659	79139.109375	-478.331909	-122.981537	79347.203125	-2610.391602	367888.437500	-619.328552	-9780.664062	367768.062500	-331.802032	
80.850000	-5812.146973	-51.179344	79135.148438	-506.123077	-89.143929	79346.648438	504.112305	369498.687500	-428.287872	-6736.197266	369437.718750	-330.316559	
